# Filename: 3Dvlt_macro_cp_Tv_Op19_P25.868_DK05e-07_lmax100_dl0.0001.dat
# Source: 3Dvlt_macro_cp.c
# Source version: 10 (2012 Jul 31 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, R=8.31447
# Parameter values: OpA=1, OpB=9, A3=41.3417022403997549418, THETA=0.6, N=3, lmax=100, lsteps=1000000, (dl=0.0001), lpts=1000001, DK0=5e-07, a0factor=548.4207880890000, KstarA=4.14677, Kthresh=4.14677
# Parameter values: Tc0=2.17349425585161, Tc1=-0.00982499579394534, Tc2=-0.000118194448444384, Tc3=-4.36914591522034e-07, Tc4=7.39407378262721e-09
# Parameter values: rho00=145.145109496329, rho10=-0.09765396930591511, rho20=0.334163407001684, rho30=-0.446930785976304, rho40=0.181879478545246, rho01=1.74477604495583, rho11=-0.09195389931790519, rho21=0.179844560873926, rho31=-0.133606331352667, rho41=0.0410225514249919, rho02=-0.0491655379690169, rho12=0.00710698898070406, rho22=-0.008230542254959171, rho32=0.000609542602247143, rho42=0.00114916775392305, rho03=0.0013415037643754, rho13=-0.000362007479155809, rho23=0.000358809384119286, rho33=6.481839543575269e-05, rho43=-0.000104112551302631, rho04=-1.69907294147191e-05, rho14=5.53820368251513e-06, rho24=-3.15773411117433e-06, rho34=-4.99967306908062e-06, rho44=3.41331223468399e-06
# Parameter values: P=25.868, Cc=0.526038011194434, K0c=0.478644558740019, Tc=1.836
# Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a	cp	cp01	cp02	cp03	cp04	cp05	cp06	cp07
17	1000000	0.99999960189282944	3.9810717055349692e-07	100.00000000219612	1.1217434683126347e+39	                0	-0.076350119050946061	2.3435825212165514e+39	8.7183050158536174e-05	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	1.2538213784269063	1.0306149750487026	0.028479434374642964	-0.78363842787943416	17.250037358658108
18	1000000	0.9999994988127664	5.011872336272725e-07	100.00000000219612	1.3093701019194267e+39	                0	-0.076350079327434095	2.7355778348898919e+39	0.00010176557361760068	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	1.2538200395986434	1.0306138038851451	0.02847938511438948	-0.78363758771220193	17.250030281725788
19	1000000	0.99999936904265552	6.3095734448019296e-07	100.00000000219612	1.5283798296677651e+39	                0	-0.076350029318683371	3.1931395383425705e+39	0.00011878721658583397	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	1.2538183541182319	1.0306123294814831	0.028479323099577215	-0.78363653000538724	17.25002137239812
20	1000000	0.99999920567176526	7.943282347242822e-07	100.00000000219612	1.7840219291966813e+39	                0	-0.076349966361683022	3.7272344990068163e+39	0.00013865595486300841	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	1.2538162322310726	1.030610473323273	0.028479245027823234	-0.78363519843307483	17.250010156222626
21	1000000	0.99999899999999997	9.9999999999999995e-07	100.00000000219612	2.08242367995787e+39	                0	-0.076349887103963468	4.3506638893293717e+39	0.00016184800178891857	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	1.2538135609443388	1.030608136568002	0.028479146741732353	-0.78363352208551074	17.24999603589988
22	1000000	0.99999874107458819	1.2589254117941661e-06	100.00000000219612	2.4307372461584587e+39	                0	-0.076349787325110843	5.0783700381766006e+39	0.00018891922334875915	                0	2.6881171477195552e+43	                1	208.66624973320472	187.28615264201011	2.6008558276114275	1.2538101980108252	1.0306051947823465	0.028479023007545349	-0.7836314116931794	17.249978259475647
23	1000000	0.99999841510680754	1.5848931924611141e-06	100.00000000219612	2.837311126231688e+39	                0	-0.076349661712062991	5.9277945974472375e+39	0.00022051846224321138	                0	2.6881171477195552e+43	                1	204.97438529981068	183.59434707159573	2.6008247798822368	1.2538059643551687	1.0306014913168715	0.028478867236483622	-0.78362875487332184	17.249955880297506
24	1000000	0.99999800473768508	1.9952623149688829e-06	100.00000000219612	3.3118902361587823e+39	                0	-0.076349503576300187	6.9192965167872957e+39	0.00025740308686536344	                0	2.6881171477195552e+43	                1	201.4021179003837	180.02215306158854	2.6007864076962419	1.2538006345405446	1.0305968289665763	0.028478671133991367	-0.78362541014586951	17.249927706603703
25	1000000	0.99999748811356848	2.5118864315095823e-06	100.00000000219612	3.8658495138185132e+39	                0	-0.076349304497798379	8.0766400299629225e+39	0.0003004571447644937	                0	2.6881171477195552e+43	                1	197.98109390628341	176.6012206054121	2.6007389537138357	1.2537939247671901	1.0305909594723801	0.028478424258183279	-0.78362119940026376	17.249892238059982
26	1000000	0.99999683772233983	3.1622776601683792e-06	100.00000000219612	4.5124665813622903e+39	                0	-0.07634905387690312	9.427564210838589e+39	0.00035071255056113887	                0	2.6881171477195552e+43	                1	194.47718518482057	173.09742609680342	2.6006802390279797	1.2537854777659136	1.0305835703063988	0.028478113464051279	-0.78361589841220314	17.249847585865005
27	1000000	0.99999601892829448	3.9810717055349691e-06	100.00000000219612	5.2672400312427348e+39	                0	-0.076348738370232039	1.1004447801199037e+40	0.00040937381804712568	                0	2.6881171477195552e+43	                1	191.03153236108912	169.65191580639737	2.600607573403253	1.2537748437821594	1.030574268037411	0.028477722203861033	-0.78360922490575902	17.24979137217079
28	1000000	0.99999498812766374	5.011872336272725e-06	100.00000000219612	6.1482609611340377e+39	                0	-0.076348341180707852	1.2845085219436275e+40	0.0004778469282982444	                0	2.6881171477195552e+43	                1	187.64103227796497	166.26159356915306	2.6005176851931213	1.2537614566411805	1.0305625573933808	0.028477229646593643	-0.78360082352569627	17.24972060346332
29	1000000	0.99999369042655517	6.3095734448019432e-06	100.00000000219612	7.1766466761527551e+39	                0	-0.076347841163990127	1.4993592350584978e+40	0.00055777302575167468	                0	2.6881171477195552e+43	                1	184.26608415018703	162.88686736583657	2.6004064920089376	1.2537446036222177	1.0305478149083003	0.028476609569661859	-0.78359024692067347	17.249631511162047
30	1000000	0.99999205671765279	7.9432823472428217e-06	100.00000000219612	8.3770469840334908e+39	                0	-0.076347211703905168	1.7501463852081763e+40	0.00065106775078344352	                0	2.6881171477195552e+43	                1	180.78186012113241	159.40292023994596	2.6002689899035607	1.2537233875425389	1.0305292557545169	0.028475828964102876	-0.78357693193158717	17.249519350953314
31	1000000	0.99999000000000005	1.0000000000000001e-05	100.00000000219612	9.7782352127291474e+39	                0	-0.076346419297263782	2.0428807247108249e+40	0.00075996714891830061	                0	2.6881171477195552e+43	                1	177.34115205955086	155.96255766153712	2.6000990001364004	1.2536966790400106	1.0305058920010559	0.028474846279305462	-0.78356016961931296	17.249378150176284
32	1000000	0.99998741074588204	1.2589254117941661e-05	100.00000000219612	1.1413798152361743e+40	                0	-0.076345421773159214	2.38457833746227e+40	0.00088708125666517529	                0	2.6881171477195552e+43	                1	173.95270183553237	152.57453843074981	2.5998889366783819	1.2536630565258138	1.0304764800862927	0.028473609214348237	-0.78353906753976799	17.249200389817464
33	1000000	0.99998415106807537	1.5848931924611141e-05	100.00000000219612	1.3322941539987154e+40	                0	-0.076344166052522755	2.7834287765987224e+40	0.0010354566500050133	                0	2.6881171477195552e+43	                1	170.53400547713534	149.15637968874401	2.5996294491728213	1.2536207306277933	1.0304394547237756	0.02847205193914908	-0.78351250226335301	17.248976604191146
34	1000000	0.99998004737685031	1.995262314968883e-05	100.00000000219612	1.5551430403480301e+40	                0	-0.076342585329667229	3.2489913084119683e+40	0.0012086494486180509	                0	2.6881171477195552e+43	                1	167.04468698358747	145.66773174352224	2.5993090361986857	1.2535674491310678	1.0303928457481031	0.028470091598777187	-0.78347905962011299	17.248694877008699
35	1000000	0.99997488113568489	2.5118864315095822e-05	100.00000000219612	1.815268696049102e+40	                0	-0.076340595527248908	3.7924239718496214e+40	0.0014108105277580245	                0	2.6881171477195552e+43	                1	163.59133760112823	142.21521857348691	2.5989136052830668	1.2535003773994489	1.0303341735131017	0.028467623916835782	-0.78343695950396464	17.24834020703284
36	1000000	0.99996837722339826	3.1622776601683795e-05	100.00000000219612	2.1189072499921578e+40	                0	-0.076338090838257072	4.4267509273252273e+40	0.0016467849740405211	                0	2.6881171477195552e+43	                1	160.04718722390484	138.67211092283438	2.5984257697544901	1.2534159479819833	1.0302603173357536	0.028464517667043981	-0.78338396125609533	17.247893709587323
37	1000000	0.99996018928294461	3.9810717055349695e-05	100.00000000219612	2.4733384197445457e+40	                0	-0.076334938121191367	5.1671744913993781e+40	0.001922228164714813	                0	2.6881171477195552e+43	                1	156.58852874880495	135.21475246153298	2.5978242911093186	1.2533096715064622	1.0301673500781972	0.028460607723697785	-0.78331724462782848	17.247331611482135
38	1000000	0.99994988127663731	5.0118723362727251e-05	100.00000000219612	2.8870603070756505e+40	                0	-0.076330969855554001	6.0314393187677527e+40	0.0022437412461300209	                0	2.6881171477195552e+43	                1	153.08742610851354	131.7152704327589	2.597083034333743	1.2531758989639534	1.0300503302134789	0.028455686328960693	-0.78323326004552529	17.246623985960071
39	1000000	0.99993690426555193	6.3095734448019429e-05	100.00000000219612	3.3699935447733675e+40	                0	-0.076325975290875911	7.0402574332531193e+40	0.0026190292484930097	                0	2.6881171477195552e+43	                1	149.63863333447995	128.26849759982818	2.5961700587925916	1.2530075229935431	1.0299030405400875	0.028449492124474052	-0.78312754030132437	17.245733160502407
40	1000000	0.99992056717652755	7.9432823472428221e-05	100.00000000219612	3.9337197530217632e+40	                0	-0.076319689330846027	8.2178042447809544e+40	0.0030570856079514502	                0	2.6881171477195552e+43	                1	146.09148884283815	124.72387042757805	2.5950462069606246	1.2527956026790086	1.0297176600036901	0.028441696382909436	-0.78299446379656878	17.244611713030409
41	1000000	0.99990000000000001	           0.0001	100.00000000219612	4.5917601312510221e+40	                0	-0.076311778580076414	9.5922973977266426e+40	0.0035684075025763664	                0	2.6881171477195552e+43	                1	142.54054756455133	121.17606578762242	2.593663653604148	1.2525288925246747	1.0294843517265269	0.028431885737104135	-0.78282695697519411	17.243199950311659
42	1000000	0.99987410745882055	0.00012589254117941688	100.00000000219612	5.3599010040636659e+40	                0	-0.076301823840196875	1.1196672216672416e+41	0.0041652471233149316	                0	2.6881171477195552e+43	                1	139.02114740935303	117.66057330424337	2.5919639522172613	1.2521932515343743	 1.02919074620402	0.028419540535458664	-0.78261612048933238	17.241422735107896
43	1000000	0.99984151068075389	0.00015848931924611142	100.00000000219612	6.2565743547697634e+40	                0	-0.076289298168039116	1.3069369828472775e+41	0.0048619048613860009	                0	2.6881171477195552e+43	                1	135.40395263702695	114.04824592280723	2.5898757758546291	1.2517709024830932	1.0288212935388319	0.028404007746694618	-0.78235075980494295	17.239185494401429
44	1000000	0.99980047376850312	0.00019952623149688788	100.00000000219612	7.3033027855514402e+40	                0	-0.076273539395451825	1.5255256644493148e+41	0.0056750713626579985	                0	2.6881171477195552e+43	                1	131.81049636492472	110.46085126984369	2.5873122693048263	1.2512395043491766	1.0283564523764794	0.028384467089648875	-0.78201679622549369	17.236369198186384
45	1000000	0.99974881135684901	0.00025118864315095823	100.00000000219612	8.5252200553792261e+40	                0	-0.076253715749909037	1.7806696976472605e+41	0.0066242265488982823	                0	2.6881171477195552e+43	                1	128.29241018868439	106.9503124309998	2.5841676847864017	1.2505709922447208	1.0277716756967845	0.028359888769862819	-0.78159652851222661	17.23282404469904
46	1000000	0.99968377223398319	0.00031622776601683794	100.00000000219612	9.9516803793528688e+40	                0	-0.076228782899427958	2.0784804089044405e+41	0.0077321050188147653	                0	2.6881171477195552e+43	                1	124.71096912372617	103.37826646577035	2.5803135908615826	1.2497301288356903	1.027036144630731	0.028328980862093213	-0.78106770822274718	17.228361520988475
47	1000000	0.99960189282944645	0.00039810717055349773	100.00000000219612	1.1616972135558845e+41	                0	-0.076197430365909216	2.4260899081815201e+41	0.0090252387632721882	                0	2.6881171477195552e+43	                1	121.08102118845864	99.760010940670057	2.5755941930479822	1.2486726990150023	1.0261111908836678	0.028290123989047618	-0.78040238339141588	17.222744424244304
48	1000000	0.99949881276637276	0.00050118723362727253	100.00000000219612	1.3561154621323975e+41	                0	-0.076158014799898172	2.8318211700630098e+41	0.010534589880003425	                0	2.6881171477195552e+43	                1	117.48304763132197	96.176584933452617	2.5698209353737704	1.2473432654186345	1.0249483361256646	0.028241290523050012	-0.77956545508565167	17.215674325513874
49	1000000	0.99936904265551985	0.00063095734448019429	100.00000000219612	1.5831040196663654e+41	                0	-0.076108477080495951	3.3053862614103589e+41	0.012296287995537915	                0	2.6881171477195552e+43	                1	113.88364062238135	92.595272457836813	2.5627660207832177	1.2456723863941759	1.023486863021682	0.028179945105678828	-0.77851287962936055	17.206775828869144
50	1000000	0.99920567176527575	0.00079432823472428218	100.00000000219612	1.8481348691886681e+41	                0	-0.076046239594442261	3.858117280893466e+41	0.014352489377802867	                0	2.6881171477195552e+43	                1	110.21604037120163	88.950171078545466	2.5541549865520254	1.2435731807553356	1.0216508179362773	0.028102922893404346	-0.77718943601124679	17.195576820530363
51	1000000	            0.999	            0.001	100.00000000219612	2.1576066714842212e+41	                0	-0.075968079362722069	4.5032352827466168e+41	0.016752377352924907	                0	2.6881171477195552e+43	                1	106.54708735361588	85.30918280429745	2.5436580861023845	1.2409371062204946	1.0193453308635609	0.028006281689254339	-0.77552596365478288	17.18148370809752
52	1000000	0.99874107458820582	0.0012589254117941688	100.00000000219612	2.5190051762004864e+41	                0	-0.075869971937807104	5.2561632439620642e+41	0.019553326566965627	                0	2.6881171477195552e+43	                1	102.86456947797571	81.661408572890451	2.5308803997224003	1.237628803006489	1.0164521258753012	0.027885124172145372	-0.77343596138503568	17.16375041369395
53	1000000	0.99841510680753887	0.0015848931924611141	100.00000000219612	2.9410930442360889e+41	                0	-0.075746900225152639	6.1348900186429196e+41	0.022822256923763197	                0	2.6881171477195552e+43	                1	99.28104120281958	78.121024906049286	2.5153508019795927	1.2334798444405422	1.012824088953286	0.027733387049164657	-0.77081142616737508	17.141439600515081
54	1000000	0.99800473768503106	0.0019952623149688828	100.00000000219612	3.4341352409721421e+41	                0	-0.075592621653178912	7.1603931931521085e+41	0.026637206638209857	                0	2.6881171477195552e+43	                1	95.536804686102585	74.430334821031181	2.4965097934436655	1.2282812390243092	1.0082787654605734	0.027543595547479354	-0.76751780376895162	17.113374275364315
55	1000000	0.99748811356849043	0.002511886431509582	100.00000000219612	4.0101677988486115e+41	                0	-0.075399386534345442	8.3571298152776152e+41	0.031089157786026275	                0	2.6881171477195552e+43	                1	91.869621396768437	70.829563508911065	2.4736964736512599	1.2217745533683686	1.0025906862977463	0.027306584871144939	-0.76338792934122857	17.078077519010094
56	1000000	0.99683772233983159	0.0031622776601683794	100.00000000219612	4.6833199538957506e+41	                0	-0.075157600196749774	9.7536050720381887e+41	0.036284151828399995	                0	2.6881171477195552e+43	                1	88.173520949826781	67.215767616538656	2.4461352708736159	1.2136415887887027	0.99548248489963687	0.027011196028184793	-0.75821486468266608	17.033697657380653
57	1000000	0.99601892829446503	0.0039810717055349778	100.00000000219612	5.4702027050350809e+41	                0	-0.074855421780735898	1.1383030134438239e+42	0.042345736844448728	                0	2.6881171477195552e+43	                1	84.497906715050064	63.642059810987845	2.4129232703539896	1.2034926703675721	0.98661488921873752	0.026643963159778031	-0.75174360771136761	16.977915718673504
58	1000000	0.99498812766372724	0.0050118723362727246	100.00000000219612	6.3903810852109904e+41	                0	-0.074478293872582382	1.3284081464896367e+42	0.049417792212537393	                0	2.6881171477195552e+43	                1	80.718240782618892	59.988432831921727	2.3730196253223346	1.1908538317176334	0.97557588687780583	0.026188825068935207	-0.74366178519497816	16.907831566905458
59	1000000	0.99369042655519801	0.0063095734448019424	100.00000000219612	7.466953458043259e+41	                0	-0.074008399940912545	1.5501774816625441e+42	0.057667779954367913	                0	2.6881171477195552e+43	                1	77.020974375017076	56.446849707484873	2.3252394206204841	1.1751535526745212	0.9618697148668951	0.025626917489923327	-0.73358968271635816	16.81982474459674
60	1000000	0.99205671765275716	0.0079432823472428207	100.00000000219612	8.7272698371419257e+41	                0	-0.07342405163153648	1.8088467758823093e+42	0.067290474204847475	                0	2.6881171477195552e+43	                1	73.233339875154911	52.851215315673144	2.268255266838314	1.155710300810703	0.94490688157724656	0.024936537577886719	-0.72107037606563051	16.709385948743247
61	1000000	0.98999999999999999	             0.01	100.00000000219612	1.0203833945624924e+42	                0	-0.072699016442431097	2.1105004583694818e+42	0.078512220353190693	                0	2.6881171477195552e+43	                1	69.464615517380267	49.318836238367858	2.2006114729683484	1.1317230318912921	0.92399727042479418	0.024093420697671324	-0.70556139018301789	16.570915473213329
62	1000000	0.98741074588205835	0.012589254117941687	100.00000000219612	1.1935452648216949e+42	                0	-0.071801809612435527	2.4622016455883612e+42	0.091595771697567274	                0	2.6881171477195552e+43	                1	65.69198533399198	45.836482485492404	2.120757594936487	1.1022681267985308	0.89834959502717604	0.023071532627865588	-0.68643033727874303	16.397486336388265
63	1000000	0.98415106807538888	0.015848931924611141	100.00000000219612	1.3968724975308052e+42	                0	-0.07069499418875734	2.8721386993908787e+42	0.10684574151939163	                0	2.6881171477195552e+43	                1	61.869141954909608	42.369182336140618	2.0271102738219691	1.0663080899637962	0.86708216317792641	0.021844653545466709	-0.66295850796642652	16.180572946226263
64	1000000	0.98004737685031118	0.01995262314968883	100.00000000219612	1.6360006840742672e+42	                0	-0.069334562820835138	3.3497887935318266e+42	0.12461468788194725	                0	2.6881171477195552e+43	                1	58.023904536081695	38.95799507515882	1.9181547231978431	1.0227197686111835	0.82925209417282231	0.020389098467463531	-0.63435853378959262	15.909752310263158
65	1000000	0.9748811356849042	0.025118864315095822	100.00000000219612	1.917805615847367e+42	                0	-0.067669517358772038	3.9060979231055694e+42	0.14530981011818175	                0	2.6881171477195552e+43	                1	54.128638516294636	35.590504441809443	1.7925996264553559	0.97035279427772736	0.78391270329598273	0.018687946412455133	-0.5998150458473327	15.572396049891006
66	1000000	0.96837722339831622	0.031622776601683791	100.00000000219612	2.2507672123489029e+42	                0	-0.065641822492308557	4.5536748800570197e+42	0.16940016486707421	                0	2.6881171477195552e+43	                1	50.247931625257237	32.348420896462407	1.6495997501332063	0.9081319975415777	0.73021126660157987	0.016737067498451615	-0.5585604980602743	15.153391145080285
67	1000000	0.96018928294465022	0.039810717055349776	100.00000000219612	2.6454819579151818e+42	                0	-0.063186993805457878	5.3069932120408947e+42	0.19742417909662321	                0	2.6881171477195552e+43	                1	46.173694008014323	29.042362805960249	1.4890584545816645	0.8352196682119063	0.66754071503224932	0.014552926132842202	-0.51000116178559152	14.634960599881001
68	1000000	0.94988127663727273	0.050118723362727248	100.00000000219612	3.1154023201083074e+42	                0	-0.060235697569070351	6.1825884762027729e+42	0.22999698809435173	                0	2.6881171477195552e+43	                1	42.125494617460404	25.911489115910403	1.3120134679535667	0.75125257219550678	0.59575678416183153	0.012181435220790668	-0.45390863466528264	13.996709876683587
69	1000000	0.93690426555198059	0.063095734448019428	100.00000000219612	3.6779315843742499e+42	                0	-0.056716901902451634	7.1992248253682819e+42	0.2678166326000968	                0	2.6881171477195552e+43	                1	37.752667567471185	22.624322617395823	1.1210892011983025	0.65666068917975662	0.51546290778259463	0.0097058784565611251	-0.39068571875357916	13.216111992211728
70	1000000	0.92056717652757181	0.079432823472428221	100.00000000219612	4.3560898260765834e+42	                0	-0.052563344666418862	8.3779774337096789e+42	0.3116671251034232	                0	2.6881171477195552e+43	                1	33.763405319911087	19.905715808018257	0.92096044824245782	0.55305349924743585	0.42834280115998746	0.0072501033548043143	-0.32169456719030237	12.269777227078448
71	1000000	0.90000000000000002	0.10000000000000001	100.00000000219612	5.1811239455694174e+42	                0	-0.047720397961629295	9.7421175397613695e+42	0.36241417335647086	                0	2.6881171477195552e+43	                1	29.318573032513143	16.927340645939132	0.7187101524617846	0.44361708067998851	0.33747797231846893	0.0049713218661943453	-0.24958849979426503	11.136044359041838
72	1000000	0.87410745882058316	0.12589254117941687	100.00000000219612	6.196727871633357e+42	                0	-0.042159843860129192	1.131655203003824e+43	0.42098433245881989	                0	2.6881171477195552e+43	                1	24.885849261510181	14.156858031664905	0.52387332074257198	0.33339384287642326	0.24751931619631806	0.0030364773311290483	-0.17850653845172929	9.7996748111505632
73	1000000	0.84151068075388857	0.15848931924611143	100.00000000219612	7.4661080791016734e+42	                0	-0.0359006521270736	1.3126253244716271e+43	0.48830659243596708	                0	2.6881171477195552e+43	                1	20.623980926440296	11.73503583275874	0.34785780931461796	0.2292186771666877	0.16449590628147653	0.0015801435623120487	-0.11387784958603973	8.2596704069424973
74	1000000	0.80047376850311169	0.19952623149688828	100.00000000219612	9.0842893698363795e+42	                0	-0.029039500369365132	1.5192349339952308e+43	0.56516693674755314	                0	2.6881171477195552e+43	                1	16.227332221876974	9.3105642205406287	0.20237234898908957	0.13899308267433086	0.094981575565467366	0.00065342933069030551	-0.061503178160838987	6.5412707429376065
