# Filename: 3Dvlt_macro_cp_Tv_Op19_P18.180_DK05e-07_lmax100_dl0.0001.dat
# Source: 3Dvlt_macro_cp.c
# Source version: 10 (2012 Jul 31 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, R=8.31447
# Parameter values: OpA=1, OpB=9, A3=41.3417022403997549418, THETA=0.6, N=3, lmax=100, lsteps=1000000, (dl=0.0001), lpts=1000001, DK0=5e-07, a0factor=548.4207880890000, KstarA=4.14677, Kthresh=4.14677
# Parameter values: Tc0=2.17349425585161, Tc1=-0.00982499579394534, Tc2=-0.000118194448444384, Tc3=-4.36914591522034e-07, Tc4=7.39407378262721e-09
# Parameter values: rho00=145.145109496329, rho10=-0.09765396930591511, rho20=0.334163407001684, rho30=-0.446930785976304, rho40=0.181879478545246, rho01=1.74477604495583, rho11=-0.09195389931790519, rho21=0.179844560873926, rho31=-0.133606331352667, rho41=0.0410225514249919, rho02=-0.0491655379690169, rho12=0.00710698898070406, rho22=-0.008230542254959171, rho32=0.000609542602247143, rho42=0.00114916775392305, rho03=0.0013415037643754, rho13=-0.000362007479155809, rho23=0.000358809384119286, rho33=6.481839543575269e-05, rho43=-0.000104112551302631, rho04=-1.69907294147191e-05, rho14=5.53820368251513e-06, rho24=-3.15773411117433e-06, rho34=-4.99967306908062e-06, rho44=3.41331223468399e-06
# Parameter values: P=18.18, Cc=0.658603912206171, K0c=0.41268270492994, Tc=1.95399
# Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a	cp	cp01	cp02	cp03	cp04	cp05	cp06	cp07
11	1000000	0.99999990000000005	9.9999999999999995e-08	100.00000000219612	4.3007806556570855e+38	                0	-0.068701486953807706	1.0421517970589913e+39	3.8768838550920045e-05	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	1.1655723463024881	0.99836627652588039	0.024719180161532558	-0.43119113681830801	10.165880538147121
12	1000000	0.99999987410745883	1.2589254117941662e-07	100.00000000219612	5.0201435400948609e+38	                0	-0.068701477600516009	1.2164655431703865e+39	4.5253442328671062e-05	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	1.1655720309497131	0.99836599147543936	0.024719169538190332	-0.43119102469499254	10.165879513155847
13	1000000	0.99999984151068078	1.5848931924611141e-07	100.00000000219612	5.8598295204561726e+38	                0	-0.068701465825432739	1.4199355877369743e+39	5.2822682558368641e-05	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	1.1655716339443978	0.998365632618469	0.024719156164205003	-0.43119088354013513	10.16587822276836
14	1000000	0.99999980047376846	1.9952623149688787e-07	100.00000000219612	6.8399641964491568e+38	                0	-0.068701451001497674	1.6574386932105827e+39	6.1657978507992443e-05	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	1.1655711341447323	0.99836518084467951	0.02471913932736956	-0.43119070583675129	10.165876598266891
15	1000000	0.99999974881135689	2.5118864315095823e-07	100.00000000219612	7.9840394440645028e+38	                0	-0.068701432339299068	1.9346673226637651e+39	7.1971094128283285e-05	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	1.1655705049349492	0.99836461209581562	0.024719118131074025	-0.43119048212153316	10.165874553140917
16	1000000	0.99999968377223403	3.1622776601683792e-07	100.00000000219612	9.3194767619063195e+38	                0	-0.068701408845029177	2.2582661457574659e+39	8.4009216178441089e-05	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	1.1655697128078808	0.99836389608441689	0.024719091446557307	-0.4311902004808974	10.165871978480185
17	1000000	0.99999960189282944	3.9810717055349692e-07	100.00000000219612	1.0878283926456013e+39	                0	-0.068701379267562437	2.6359911539253781e+39	9.8060873431859248e-05	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	1.1655687155806422	0.99836299468095691	0.02471905785279942	-0.43118984591656134	10.165868737174877
18	1000000	0.9999994988127664	5.011872336272725e-07	100.00000000219612	1.2697822607814296e+39	                0	-0.068701342031850507	3.0768956615187918e+39	0.00011446285606001414	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	1.1655674601486739	0.9983618598836882	0.024719015560858877	-0.43118939954685254	10.165864656614065
19	1000000	0.99999936904265552	6.3095734448019296e-07	100.00000000219612	1.4821703765602539e+39	                0	-0.06870129515503634	3.5915472678352107e+39	0.00013360828678475093	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	1.1655658796576718	0.99836043126233653	0.024718962318607669	-0.431188837601229	10.165859519493655
20	1000000	0.99999920567176526	7.943282347242822e-07	100.00000000219612	1.7300832957051377e+39	                0	-0.068701236140887703	4.1922811418637965e+39	0.00015595604326322935	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	1.1655638899439589	0.99835863274050352	0.024718895290816355	-0.43118813015446844	10.165853052244277
21	1000000	0.99999899999999997	9.9999999999999995e-07	100.00000000219612	2.0194630345582904e+39	                0	-0.068701161846894107	4.8934956347106815e+39	0.00018204175509471538	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	1.165561385053218	0.99835636854499521	0.024718810908193695	-0.43118723953313431	10.165844910462948
22	1000000	0.99999874107458819	1.2589254117941661e-06	100.00000000219612	2.3572455225651463e+39	                0	-0.068701068316940839	5.7119974421245506e+39	0.00021249064412874575	                0	2.6881171477195552e+43	                1	222.42731177729752	207.87942179060028	2.6246109900516452	1.1655582315987898	0.99835351810624628	0.024718704677340754	-0.43118611830947678	10.165834660572662
23	1000000	0.99999841510680754	1.5848931924611141e-06	100.00000000219612	2.7515268250080915e+39	                0	-0.068700950570706035	6.6674043551184888e+39	0.0002480325070942214	                0	2.6881171477195552e+43	                1	218.19231538037249	203.64447539847578	2.6245801696983175	1.1655542616601915	0.99834992963919289	0.024718570941524954	-0.43118470677596676	10.165821756733468
24	1000000	0.99999800473768508	1.9952623149688829e-06	100.00000000219612	3.2117572085756489e+39	                0	-0.06870080233854059	7.7826154619752684e+39	0.0002895192074712069	                0	2.6881171477195552e+43	                1	214.18725785421978	199.63948004548132	2.6245421482438251	1.1655492638433331	0.99834541206249883	0.024718402579532842	-0.43118292976601558	10.165805511775293
25	1000000	0.99999748811356848	2.5118864315095823e-06	100.00000000219612	3.7489676687190235e+39	                0	-0.068700615727724276	9.0843599863833831e+39	0.00033794509268653095	                0	2.6881171477195552e+43	                1	210.30723666906212	195.75953626755435	2.6244951460748012	1.1655429720267758	0.99833972482618416	0.024718190626582495	-0.43118069265168107	10.165785060605128
26	1000000	0.99999683772233983	3.1622776601683792e-06	100.00000000219612	4.3760343505746414e+39	                0	-0.068700380802391936	1.0603837912426892e+40	0.00039447082585007806	                0	2.6881171477195552e+43	                1	206.49295346318652	191.94534947899854	2.6244370062530544	1.1655350511961595	0.99833256510719315	0.024717923797150265	-0.43117787630530213	10.165759314139708
27	1000000	0.99999601892829448	3.9810717055349691e-06	100.00000000219612	5.107987191588734e+39	                0	-0.0687000850547652	1.2377467713827802e+40	0.00046045120185063876	                0	2.6881171477195552e+43	                1	202.78793581073714	188.24045194065641	2.6243650803372112	1.1655250796130345	0.99832355169159559	0.024717587884335895	-0.4311743307570009	10.165726901311524
28	1000000	0.99999498812766374	5.011872336272725e-06	100.00000000219612	5.9623702196498185e+39	                0	-0.068699712739641997	1.4447759176202142e+40	0.00053746761700689991	                0	2.6881171477195552e+43	                1	199.00630586327159	184.45897165426666	2.6242760840930419	1.1655125263711628	0.99831220468746318	0.024717165003869702	-0.43116986721057426	10.165686096059941
29	1000000	0.99999369042655517	6.3095734448019432e-06	100.00000000219612	6.9596621459417828e+39	                0	-0.06869924403674918	1.6864332210442023e+40	0.0006273659696992282	                0	2.6881171477195552e+43	                1	195.17407936468013	180.62693161873267	2.624165992740024	1.1654967231470936	0.99829791998992601	0.024716632642599354	-0.4311642479931177	10.165634725420903
30	1000000	0.99999205671765279	7.9432823472428217e-06	100.00000000219612	8.1237673069867985e+39	                0	-0.068698653996589643	1.9685105967764026e+40	0.00073230089635281496	                0	2.6881171477195552e+43	                1	191.49570178156068	176.94878633871303	2.6240298346773985	1.165476828646635	0.99827993714395247	0.024715962460996468	-0.43115717390394798	10.165570053822615
31	1000000	0.99999000000000005	1.0000000000000001e-05	100.00000000219612	9.4825887862122933e+39	                0	-0.068697911213863982	2.2977686845234418e+40	0.0008547874062976525	                0	2.6881171477195552e+43	                1	187.75703418087664	173.2104081183175	2.6238614918746901	1.1654517838606104	0.99825729889960391	0.024715118786191346	-0.43114826829038688	10.165488637428439
32	1000000	0.99998741074588204	1.2589254117941661e-05	100.00000000219612	1.1068697471646671e+40	                0	-0.068696976158188539	2.6820988601595347e+40	0.0009977611513080349	                0	2.6881171477195552e+43	                1	183.96346225786775	169.41719661409243	2.6236534472148456	1.1654202557582052	0.99822880031605132	0.024714056715734286	-0.43113705700439303	10.165386140774888
33	1000000	0.99998415106807537	1.5848931924611141e-05	100.00000000219612	1.2920113098543913e+40	                0	-0.068695799073895947	3.1307123303711851e+40	0.0011646487702469002	                0	2.6881171477195552e+43	                1	180.15505399220552	165.60923720423369	2.6233964143079733	1.1653805664386692	0.99819292472141208	0.024712719731849245	-0.4311229431758275	10.165257105947763
34	1000000	0.99998004737685031	1.995262314968883e-05	100.00000000219612	1.5081216080685397e+40	                0	-0.068694317337925845	3.6543608420480229e+40	0.001359449994635901	                0	2.6881171477195552e+43	                1	176.46690568026955	161.9216478121507	2.623078977729139	1.1653306039950533	0.9981477631423854	0.024711036700234296	-0.43110517546401123	10.165094662016067
35	1000000	0.99997488113568489	2.5118864315095822e-05	100.00000000219612	1.760381206243585e+40	                0	-0.068692452136608337	4.2655942845139865e+40	0.0015868334786423549	                0	2.6881171477195552e+43	                1	172.62557870667908	158.08101667492437	2.6226871391534075	1.1652677103880706	0.99809091295387919	0.024708918095387632	-0.43108280810482452	10.164890159268795
36	1000000	0.99996837722339826	3.1622776601683795e-05	100.00000000219612	2.0548374840853543e+40	                0	-0.068690104286492137	4.9790613463374411e+40	0.0018522486456966328	                0	2.6881171477195552e+43	                1	168.82756009192852	154.28386421899282	2.622203672675202	1.1651885404256661	0.99801935041229983	0.024706251254209124	-0.43105465063840859	10.16463270880673
37	1000000	0.99996018928294461	3.9810717055349695e-05	100.00000000219612	2.3985497615000009e+40	                0	-0.068687148980064866	5.8118604071893043e+40	0.0021620562229290319	                0	2.6881171477195552e+43	                1	164.93102715951196	150.38840927358626	2.6216074383322407	 1.16508888444476	0.99792927038153445	0.024702894409506487	-0.43101920466034066	10.164308603017998
38	1000000	0.99994988127663731	5.0118723362727251e-05	100.00000000219612	2.7997587640626915e+40	                0	-0.06868342918168073	6.7839490491926458e+40	0.0025236805825027972	                0	2.6881171477195552e+43	                1	161.17791468521611	146.63663817569841	2.6208725081513502	1.1649634454161646	0.99781588486635719	0.024698669192529665	-0.43097458425990137	10.163900586151204
39	1000000	0.99993690426555193	6.3095734448019429e-05	100.00000000219612	3.2680845302533832e+40	                0	-0.068678747329834325	7.9186219558546555e+40	0.0029457875236473087	                0	2.6881171477195552e+43	                1	157.29270546129163	142.75309773082475	2.6199671302338023	1.1648055588573241	0.99767316985763543	0.024693351216025186	-0.4309184159588913	10.163386936260981
40	1000000	0.99992056717652755	7.9432823472428221e-05	100.00000000219612	3.8147575603694728e+40	                0	-0.068672854915832179	9.2430685798988423e+40	0.0034384917293281401	                0	2.6881171477195552e+43	                1	153.42266288806573	138.88513084466186	2.618852399824581	1.164606841032487	0.99749354737043328	0.024686658253189921	-0.43084771290224599	10.162740309825447
41	1000000	0.99990000000000001	           0.0001	100.00000000219612	4.4528888398594657e+40	                0	-0.068665439402124953	1.0789023862125171e+41	0.0040135988386064058	                0	2.6881171477195552e+43	                1	149.5083451239297	134.9733943377143	2.6174807460990639	1.1643567473201029	0.99726748630655759	0.024678235409464237	-0.43075871672720534	10.161926287807445
42	1000000	0.99987410745882055	0.00012589254117941688	100.00000000219612	5.1977853295358698e+40	                0	-0.068656107811208233	1.2593527436567851e+41	0.00468488787672497	                0	2.6881171477195552e+43	                1	145.66790439353724	131.1361628691065	2.6157940206357995	1.1640420181790476	0.99698300175980104	0.024667636538889513	-0.43064669889044915	10.160901546207679
43	1000000	0.99984151068075389	0.00015848931924611142	100.00000000219612	6.0673186775322564e+40	                0	-0.068644366153124095	1.4699809320468806e+41	0.005468440738506981	                0	2.6881171477195552e+43	                1	141.79941860211437	127.27166615945504	2.6137212862873018	1.163645984684752	0.99662502745859061	0.02465430098023514	-0.43050571119063091	10.159611554439078
44	1000000	0.99980047376850312	0.00019952623149688788	100.00000000219612	7.0823562612911776e+40	                0	-0.068629593659339558	1.7158322994510667e+41	0.0063830265020506293	                0	2.6881171477195552e+43	                1	137.84795390236795	123.32515860397899	2.611176037506528	1.1631476989333385	0.99617463002978468	0.024637524475406035	-0.43032827270347662	10.157987680147361
45	1000000	0.99974881135684901	0.00025118864315095823	100.00000000219612	8.267265302099389e+40	                0	-0.068611010546653098	2.0027950190810036e+41	0.0074505496190151533	                0	2.6881171477195552e+43	                1	133.90080701034645	119.38417014308239	2.6080530004081228	1.1625208465352093	0.99560802650105573	0.024616422880015983	-0.43010497725353608	10.155943548193205
46	1000000	0.99968377223398319	0.00031622776601683794	100.00000000219612	9.6505027261772795e+40	                0	-0.068587637738667745	2.3377405580631422e+41	0.0086965724691215468	                0	2.6881171477195552e+43	                1	129.9864900644672	115.47750177600179	2.6042241938569863	1.1617323887389515	0.99489535776580607	0.024589886981287147	-0.42982400177874286	10.153370462901098
47	1000000	0.99960189282944645	0.00039810717055349773	100.00000000219612	1.1265305791847819e+41	                0	-0.068558246616579402	2.7286874051931336e+41	0.01015092443983699	                0	2.6881171477195552e+43	                1	126.0325397112892	111.53304767576891	2.5995343151755925	1.1607408702938529	0.99399916049430348	0.02455652640372423	-0.42947049139949856	10.150131654552331
48	1000000	0.99949881276637276	0.00050118723362727253	100.00000000219612	1.3150501330975297e+41	                0	-0.068521296448042154	3.1849918376937628e+41	0.011848411593206523	                0	2.6881171477195552e+43	                1	122.06727256763747	107.5795666154803	2.593795308184133	1.1594943159196391	0.99287246816110597	0.024514600217804321	-0.42902579159687815	10.146055051271377
49	1000000	0.99936904265551985	0.00063095734448019429	100.00000000219612	1.5351454898569736e+41	                0	-0.06847485664702814	3.7175700852202108e+41	0.013829643132829922	                0	2.6881171477195552e+43	                1	118.10199300132004	103.62890940750181	2.5867798685882724	1.1579276233475271	0.99145645863792697	0.024461931493877379	-0.4284664915923278	10.140924203342969
50	1000000	0.99920567176527575	0.00079432823472428218	100.00000000219612	1.7921185399702412e+41	                0	-0.068416510446955792	4.3391569072854001e+41	0.01614199333152758	                0	2.6881171477195552e+43	                1	114.11499444159226	99.660044114775403	2.5782139678568923	1.1559593448198158	0.98967755167810822	0.024395802707164412	-0.42776323585339576	10.134466895608252
51	1000000	            0.999	            0.001	100.00000000219612	2.0921676039386749e+41	                0	-0.068343235928646398	5.0646063219188319e+41	0.018840720264797068	                0	2.6881171477195552e+43	                1	110.16596486575915	95.733490680402355	 2.56776815951069	1.1534877327718396	0.98744384567051191	0.024312828680231116	-0.42687925284918049	10.12634087157269
52	1000000	0.99874107458820582	0.0012589254117941688	100.00000000219612	2.4425419130441859e+41	                0	-0.068251259650620247	5.9112410232326694e+41	0.021990265670703477	                0	2.6881171477195552e+43	                1	106.09651865278352	91.691888100826972	2.5550476512640934	1.1503859112411352	0.9846407712888835	0.024208803783051364	-0.42576854227467925	10.11611595665407
53	1000000	0.99841510680753887	0.0015848931924611141	100.00000000219612	2.8517240812650392e+41	                0	-0.068135877416401966	6.8992578781929549e+41	0.025665763428673081	                0	2.6881171477195552e+43	                1	102.09596550938348	87.725805964319761	2.5395811157037937	1.1464960259679993	0.98112583360818306	0.02407852062060364	-0.42437365500424812	10.103251704167358
54	1000000	0.99800473768503106	0.0019952623149688828	100.00000000219612	3.3296462752902976e+41	                0	-0.067991236045796363	8.0521977729092725e+41	0.029954787423384043	                0	2.6881171477195552e+43	                1	98.054967406078703	83.727452400959137	2.5208083998153938	1.1416222292120315	0.97672231972313428	0.023915558777389375	-0.42262299592815389	10.087069493519762
55	1000000	0.99748811356849043	0.002511886431509582	100.00000000219612	3.887947241653919e+41	                0	-0.067810069500074788	9.397488950717175e+41	0.034959372803709338	                0	2.6881171477195552e+43	                1	94.023389789712041	79.748585977597301	2.4980673092341315	1.135522379697397	0.97121187518577989	0.023712044900891981	-0.42042758185899404	10.066717784955538
56	1000000	0.99683772233983159	0.0031622776601683794	100.00000000219612	4.5402792785980129e+41	                0	-0.067583382513408008	1.0967073736789464e+42	0.040798347445881594	                0	2.6881171477195552e+43	                1	89.901048298257237	75.691333792035735	2.4705800208076765	1.1278983989385307	0.96432591414983371	0.023458390303794967	-0.41767720032275729	10.041128982344418
57	1000000	0.99601892829446503	0.0039810717055349778	100.00000000219612	5.3026768687869944e+41	                0	-0.067300075261254699	1.2798129092513614e+42	0.047610012470516078	                0	2.6881171477195552e+43	                1	85.89684135286636	71.767406765264525	2.4374401381327218	1.1183853454007828	0.95573594683115404	0.023143020517934036	-0.41423594906568972	10.008966085784918
58	1000000	0.99498812766372724	0.0050118723362727246	100.00000000219612	6.1940022932278727e+41	                0	-0.066946503932015081	1.4933891512439096e+42	0.055555210921920409	                0	2.6881171477195552e+43	                1	81.821979447115041	67.791423218240396	2.3976016580810744	1.106539481297685	0.94504311587460377	0.02275212445414761	-0.40993720430637631	9.9685570534735106
59	1000000	0.99369042655519801	0.0063095734448019424	100.00000000219612	7.2364886032890511e+41	                0	-0.066505974911635554	1.7424596090560422e+42	0.064820821166006293	                0	2.6881171477195552e+43	                1	77.701877423519207	63.792905699014959	2.3498723202158249	1.0918259614897892	0.93176757601107385	0.022269471093093747	-0.40457818918935667	9.9178145848838106
60	1000000	0.99205671765275716	0.0079432823472428207	100.00000000219612	8.4564075065561156e+41	                0	-0.065958175422628398	2.0328537575889983e+42	0.075623704097626657	                0	2.6881171477195552e+43	                1	73.637268850660774	59.877507238700595	2.2929145659037888	1.0736073358851939	0.91533889087003606	0.021676371364520455	-0.39791452365534752	9.8541389715919951
61	1000000	0.98999999999999999	             0.01	100.00000000219612	9.8849000763148688e+41	                0	-0.065278551962515252	2.371325708261285e+42	0.088215117792503281	                0	2.6881171477195552e+43	                1	69.514715011758369	55.937633316513953	2.2252590308868507	1.0511349111354518	0.89508943583269573	0.020951904285966758	-0.38965547713608989	9.7743018902395473
62	1000000	0.98741074588205835	0.012589254117941687	100.00000000219612	1.155902338132116e+42	                0	-0.0644376612442491	2.7656850559211411e+42	0.10288558511177201	                0	2.6881171477195552e+43	                1	65.385590266650624	52.031530515793101	2.1453373103519993	1.0235462646159186	0.87025397686969819	0.020073580261853755	-0.37946117500819937	9.6743097937662625
63	1000000	0.98415106807538888	0.015848931924611141	100.00000000219612	1.3523088703080065e+42	                0	-0.06340053855050759	3.2249381987243379e+42	0.11997015090879469	                0	2.6881171477195552e+43	                1	61.243057828905243	48.160338472321641	2.0515429848271323	0.98987394218524927	0.83998022565963115	0.019018677244973258	-0.36694379980055075	9.5492473264671762
64	1000000	0.98004737685031118	0.01995262314968883	100.00000000219612	1.5830401145024757e+42	                0	-0.062126158142263993	3.7594362282043176e+42	0.13985388365211718	                0	2.6881171477195552e+43	                1	57.089317743164457	44.33536006532723	1.9423324856145456	0.94907265470239821	0.80335728112784499	0.017766544620973528	-0.35167594862533247	9.3931046603968049
65	1000000	0.9748811356849042	0.025118864315095822	100.00000000219612	1.854556289132104e+42	                0	-0.060567103152037949	4.3810218352805048e+42	0.16297734044057985	                0	2.6881171477195552e+43	                1	52.935684379839543	40.578068033368766	1.8163795839129584	0.90007503430617997	0.75947133905835573	0.016302195219544544	-0.3332107894531785	9.1985989834269137
66	1000000	0.96837722339831622	0.031622776601683791	100.00000000219612	2.1747584387342797e+42	                0	-0.058669622951757885	5.1031616137659279e+42	0.18984148879430934	                0	2.6881171477195552e+43	                1	48.761179554403981	36.878479576849458	1.6727982650168876	0.84188882838641488	0.70750044196897999	0.014621439017082656	-0.31112040365506521	8.9570114068202251
67	1000000	0.96018928294465022	0.039810717055349776	100.00000000219612	2.5534178489334466e+42	                0	-0.056374340616421749	5.9410399906187223e+42	0.22101120093143112	                0	2.6881171477195552e+43	                1	44.533593684936605	33.215779104792674	1.5114465830734414	0.7737502981814347	0.64686128551197708	0.012737553851091496	-0.2850603092990675	8.6580791688250631
68	1000000	0.94988127663727273	0.050118723362727248	100.00000000219612	3.0027825352343362e+42	                0	-0.053617990339960592	6.9115736471600501e+42	0.25711579024833175	                0	2.6881171477195552e+43	                1	40.300380220165252	29.648464415085868	1.3333154743089362	0.69534748583410533	0.57741906291586031	0.010688899546757658	-0.25486860368384284	8.2900134861575729
69	1000000	0.93690426555198059	0.063095734448019428	100.00000000219612	3.5384550108787746e+42	                0	-0.050336726136410888	8.0332748466377284e+42	0.29884392700119855	                0	2.6881171477195552e+43	                1	36.039838012066575	26.164367902989813	1.1409863111353515	0.60711919749903132	0.49976227967040221	0.0085458223112144793	-0.22070529654931878	7.8397617950100855
70	1000000	0.92056717652757181	0.079432823472428221	100.00000000219612	4.1806960444450873e+42	                0	-0.046471764539757508	9.3258367932045359e+42	0.34692821334501889	                0	2.6881171477195552e+43	                1	31.748903713566349	22.76676925745652	0.9391033421029531	0.51061514524112783	0.41552272408561119	0.0064136569651172494	-0.18322736742268955	7.2937069551377052
71	1000000	0.90000000000000002	0.10000000000000001	100.00000000219612	4.9564155635747051e+42	                0	-0.041978424797934108	1.0809209966709245e+43	0.40211082228611805	                0	2.6881171477195552e+43	                1	27.363346705968819	19.392305622267088	0.73474279592234326	0.40886198146006952	0.32767938520888379	0.0044270262491774718	-0.1437721297988076	6.6391020246600618
72	1000000	0.87410745882058316	0.12589254117941687	100.00000000219612	5.9023057723762163e+42	                0	-0.036840027833401581	1.250173423368859e+43	0.46507401079206484	                0	2.6881171477195552e+43	                1	23.274658885959653	16.424929969986973	0.53747090156937194	0.30661224251212005	0.24071944555882402	0.0027302336046339548	-0.10447981847714324	5.8666759112048705
73	1000000	0.84151068075388857	0.15848931924611143	100.00000000219612	7.0699412456379788e+42	                0	-0.03108859880297149	1.4416477839837834e+43	0.53630392753038869	                0	2.6881171477195552e+43	                1	19.025551183376891	13.387867719512919	0.35877746881012912	0.21026158794191341	0.16044726555433941	0.001441775353670341	-0.068227465625787104	4.9749828318297098
74	1000000	0.80047376850311169	0.19952623149688828	100.00000000219612	8.5344234823004306e+42	                0	-0.024834745887891498	1.6554079066720906e+43	0.61582431706015639	                0	2.6881171477195552e+43	                1	14.937244557122659	10.566905968291866	0.21051026348818694	0.12713695193794955	0.093174662667558125	0.00061053381030019068	-0.038197490485840598	3.977103667412639
