# Filename: 3Dvlt_macro_cp_Tv_Op19_P00.050_DK05e-07_lmax100_dl0.0001.dat
# Source: 3Dvlt_macro_cp.c
# Source version: 10 (2012 Jul 31 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, R=8.31447
# Parameter values: OpA=1, OpB=9, A3=41.3417022403997549418, THETA=0.6, N=3, lmax=100, lsteps=1000000, (dl=0.0001), lpts=1000001, DK0=5e-07, a0factor=548.4207880890000, KstarA=4.14677, Kthresh=4.14677
# Parameter values: Tc0=2.17349425585161, Tc1=-0.00982499579394534, Tc2=-0.000118194448444384, Tc3=-4.36914591522034e-07, Tc4=7.39407378262721e-09
# Parameter values: rho00=145.145109496329, rho10=-0.09765396930591511, rho20=0.334163407001684, rho30=-0.446930785976304, rho40=0.181879478545246, rho01=1.74477604495583, rho11=-0.09195389931790519, rho21=0.179844560873926, rho31=-0.133606331352667, rho41=0.0410225514249919, rho02=-0.0491655379690169, rho12=0.00710698898070406, rho22=-0.008230542254959171, rho32=0.000609542602247143, rho42=0.00114916775392305, rho03=0.0013415037643754, rho13=-0.000362007479155809, rho23=0.000358809384119286, rho33=6.481839543575269e-05, rho43=-0.000104112551302631, rho04=-1.69907294147191e-05, rho14=5.53820368251513e-06, rho24=-3.15773411117433e-06, rho34=-4.99967306908062e-06, rho44=3.41331223468399e-06
# Parameter values: P=0.05, Cc=1.08663515846909, K0c=0.298782930092614, Tc=2.173
# Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a	cp	cp01	cp02	cp03	cp04	cp05	cp06	cp07
14	1000000	0.99999980047376846	1.9952623149688787e-07	100.00000000219612	6.2476040208723616e+38	                0	-0.051408569708214655	2.0910173055652455e+39	7.7787432267940578e-05	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	0.45095928224843346	0.40152088189611423	0.0037517206287503418	-0.00017614280776766489	0.010586240557920793
15	1000000	0.99999974881135689	2.5118864315095823e-07	100.00000000219612	7.2925991114864535e+38	                0	-0.051408554329451822	2.4407677096572673e+39	9.0798412998030056e-05	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	0.45095903291366285	0.40152064707262625	0.0037517173772825848	-0.00017614271792467252	0.010586238479886356
16	1000000	0.99999968377223403	3.1622776601683792e-07	100.00000000219612	8.5123836230976407e+38	                0	-0.051408534968770667	2.8490184926585277e+39	0.00010598565226502394	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	0.45095871902021256	0.40152035144776849	0.0037517132839329759	-0.0001761426048190996	0.010586235863796322
17	1000000	0.99999960189282944	3.9810717055349692e-07	100.00000000219612	9.9361934215759052e+38	                0	-0.051408510595174532	3.3255545967188001e+39	0.0001237131573503041	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	0.45095832385247736	0.40151997927877947	0.0037517081307205428	-0.0001761424624277066	0.010586232570334685
18	1000000	0.9999994988127664	5.011872336272725e-07	100.00000000219612	1.1598154530068686e+39	                0	-0.051408479910717036	3.8817976360385118e+39	0.00014440582097888132	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	0.45095782636681564	0.40151951074675418	0.0037517016432247296	-0.00017614228316770059	0.010586228424113029
19	1000000	0.99999936904265552	6.3095734448019296e-07	100.00000000219612	1.3538101039350695e+39	                0	-0.05140844128140884	4.5310796347000092e+39	0.00016855960457467107	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	0.45095720007116963	0.40151892090146085	0.0037516934759743515	-0.00017614205749293967	0.010586223204330631
20	1000000	0.99999920567176526	7.943282347242822e-07	100.00000000219612	1.5802529709401299e+39	                0	-0.051408392650200856	5.2889625093734207e+39	0.00019675342325985583	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	0.45095641161431427	0.40151817833270259	0.0037516831940514078	-0.00017614177338559243	0.010586216633016171
21	1000000	0.99999899999999997	9.9999999999999995e-07	100.00000000219612	1.8445714789213286e+39	                0	-0.051408331427459972	6.1736111690787842e+39	0.00022966302544947202	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	0.45095541901005542	0.40151724349786028	0.0037516702499338066	-0.00017614141571617773	0.010586208360224992
22	1000000	0.99999874107458819	1.2589254117941661e-06	100.00000000219612	2.1531008462381679e+39	                0	-0.051408254353101521	7.2062287326032916e+39	0.00026807718326995691	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	0.45095416940180022	0.40151606661656269	0.0037516539543443563	-0.000176140965437925	0.010586197945403553
23	1000000	0.99999841510680754	1.5848931924611141e-06	100.00000000219612	2.5132359719076327e+39	                0	-0.051408157323018504	8.4115648371144159e+39	0.00031291660202570809	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	0.45095259624832329	0.40151458502023601	0.0037516334395527478	-0.00017614039857255802	0.010586184833929146
24	1000000	0.99999800473768508	1.9952623149688829e-06	100.00000000219612	2.9336086570365393e+39	                0	-0.051408035170605292	9.8185087173768743e+39	0.00036525598319650374	                0	2.6881171477195552e+43	                1	226.44238207487805	224.41333818096339	 1.16241892206183	0.4509506157812756	0.40151271981577819	0.0037516076131807242	-0.00017613968493350939	0.010586168327574983
25	1000000	0.99999748811356848	2.5118864315095823e-06	100.00000000219612	3.4242945075115885e+39	                0	-0.051407881391728326	1.146078159488979e+40	0.00042634978183939869	                0	2.6881171477195552e+43	                1	222.00686236469363	219.97784332118255	1.1623989654188418	0.45094812254574118	0.40151037168564735	0.0037515751000511939	-0.00017613878651861144	0.010586147547328725
26	1000000	0.99999683772233983	3.1622776601683792e-06	100.00000000219612	3.9970544539326077e+39	                0	-0.051407687798548221	1.3377744882874101e+40	0.00049766227242823151	                0	2.6881171477195552e+43	                1	217.75306338596909	215.72407515909813	1.1623743095826913	0.45094498378691983	0.40150741560122361	0.0037515341689912727	-0.00017613765548670841	0.010586121386584197
27	1000000	0.99999601892829448	3.9810717055349691e-06	100.00000000219612	4.6656166434347036e+39	                0	-0.051407444083771452	1.561534344627416e+40	0.00058090263884225894	                0	2.6881171477195552e+43	                1	213.53323026658887	211.5042802882231	1.162343816951938	0.45094103238432587	0.40150369416822229	0.0037514826406973277	-0.00017613623161053297	0.010586088452214527
28	1000000	0.99999498812766374	5.011872336272725e-06	100.00000000219612	5.4460055244405078e+39	                0	-0.051407137272177196	1.8227206715149272e+40	0.00067806593662081253	                0	2.6881171477195552e+43	                1	209.42646755469761	207.39756506666285	1.1623060905032396	0.4509360579579505	0.40149900925045895	0.003751417771766383	-0.00017613443907030571	0.010586046990388976
29	1000000	0.99999369042655517	6.3095734448019432e-06	100.00000000219612	6.3569259572963529e+39	                0	-0.051406751030338427	2.1275933822038244e+40	0.0007914809010495516	                0	2.6881171477195552e+43	                1	205.35084918433628	203.32200567087719	1.1622594076377981	0.4509297956743582	0.40149311142740224	0.0037513361087400817	-0.00017613218241753376	0.010585994793184802
30	1000000	0.99999205671765279	7.9432823472428217e-06	100.00000000219612	7.4202116035460471e+39	                0	-0.051406264797856115	2.4834593664404337e+40	0.00092386575062298104	                0	2.6881171477195552e+43	                1	201.25979120120357	199.23102092219165	1.1622016470844976	0.45092191215803329	0.40148568672545781	0.0037512333044130196	-0.00017612934149435977	0.010585929081022518
31	1000000	0.99999000000000005	1.0000000000000001e-05	100.00000000219612	8.6613483518607477e+39	                0	-0.051405652694070408	2.8988475799780397e+40	0.0010783933216739665	                0	2.6881171477195552e+43	                1	197.1770687583755	195.14838940579475	1.1621302004241982	0.45091198776089952	0.40147633991939274	0.0037511038866706627	-0.00017612576503841729	0.01058584635466729
32	1000000	0.99998741074588204	1.2589254117941661e-05	100.00000000219612	1.0110085303617869e+40	                0	-0.051404882142350151	3.3837133942193496e+40	0.0012587670879931324	                0	2.6881171477195552e+43	                1	193.07306392442447	191.0444974493962	1.162041845344751	0.45089949425051318	0.40146457351908937	0.0037509409676182879	-0.00017612126263341917	0.0105857422089203
33	1000000	0.99998415106807537	1.5848931924611141e-05	100.00000000219612	1.1801148029088272e+40	                0	-0.051403912139159451	3.9496771083403454e+40	0.00146930988915086	                0	2.6881171477195552e+43	                1	188.96994423160393	186.94151785036462	1.1619326217931638	0.45088376673575142	0.4014497613292487	0.0037507358776210239	-0.00017611559457808289	0.010585611098086482
34	1000000	0.99998004737685031	1.995262314968883e-05	100.00000000219612	1.3775071185265281e+40	                0	-0.051402691076486449	4.610302312850088e+40	0.0017150674838562019	                0	2.6881171477195552e+43	                1	184.82651792392551	182.7982653809072	1.1617976442005622	0.45086396834635728	0.40143111518481556	0.0037504777049431558	-0.00017610845913588081	0.010585446040742292
35	1000000	0.99997488113568489	2.5118864315095822e-05	100.00000000219612	1.6079170558264206e+40	                0	-0.051401154002780274	5.3814207735283551e+40	0.0020019294092497586	                0	2.6881171477195552e+43	                1	180.7427688652449	178.71473197732348	1.1616309075234639	0.45083904580259537	0.4014076431070161	0.0037501527167437538	-0.00017609947648980121	0.010585238248101911
36	1000000	0.99996837722339826	3.1622776601683795e-05	100.00000000219612	1.8768677811830311e+40	                0	-0.051399219178340373	6.2815115603515831e+40	0.0023367700197442875	                0	2.6881171477195552e+43	                1	176.58360539842766	174.55583596310856	1.1614250329858116	0.45080767353664264	0.40137809667794316	0.0037497436310301386	-0.00017608816855267054	0.010584976656224043
37	1000000	0.99996018928294461	3.9810717055349695e-05	100.00000000219612	2.1908065316657274e+40	                0	-0.051396783744321363	7.33214348426033e+40	0.0027276130768632985	                0	2.6881171477195552e+43	                1	172.42657376041262	170.39913593307446	1.1611709369307082	0.45076818343153241	0.40134090487079555	0.0037492287014695967	-0.00017607393356585646	0.010584647337199667
38	1000000	0.99994988127663731	5.0118723362727251e-05	100.00000000219612	2.557259296492104e+40	                0	-0.051393718278908249	8.5584913740829088e+40	0.0031838238081786886	                0	2.6881171477195552e+43	                1	168.29376604843316	166.26673923558701	1.1608574881570795	0.45071847650247332	0.40129409087525469	0.0037485805673902629	-0.00017605601414626422	0.010584232758047166
39	1000000	0.99993690426555193	6.3095734448019429e-05	100.00000000219612	2.9850114215313568e+40	                0	-0.051389859957006609	9.9899384450047642e+40	0.0037163329929574152	                0	2.6881171477195552e+43	                1	164.1041124678749	162.07759494096877	1.1604710052010865	0.45065591191904042	0.40123516758576155	0.0037477648093923945	-0.00017603345710004575	0.010583710847979254
40	1000000	0.99992056717652755	7.9432823472428221e-05	100.00000000219612	3.4843185048839702e+40	                0	-0.051385003958767488	1.1660779063071956e+41	0.0043378983958955409	                0	2.6881171477195552e+43	                1	159.90375635567025	157.87786966059852	1.1599947342185504	0.45057716761677674	0.40116100633843638	0.0037467381362608428	-0.00017600506289467007	0.010583053824577726
41	1000000	0.99990000000000001	           0.0001	100.00000000219612	4.0671526838276978e+40	                0	-0.051378892684126903	1.3611038513139749e+41	0.0050634097270227142	                0	2.6881171477195552e+43	                1	155.67523567046464	153.65013008536928	1.1594081441258512	0.4504780653219686	0.40106767214228095	0.0037454461107208083	-0.0001759693221488279	0.010582226716694997
42	1000000	0.99987410745882055	0.00012589254117941688	100.00000000219612	4.7474902899538454e+40	                0	-0.05137120222125191	1.5887429093976735e+41	0.0059102443163441447	                0	2.6881171477195552e+43	                1	151.47155055643265	149.44741179290142	1.1586861140134412	0.45035335105295665	0.40095021699539612	0.0037438202993295921	-0.00017592433583762772	0.010581185505942796
43	1000000	0.99984151068075389	0.00015848931924611142	100.00000000219612	5.5416478666592966e+40	                0	-0.051361525382243957	1.8544464949667389e+41	0.0068986818395914955	                0	2.6881171477195552e+43	                1	147.21820370781504	145.19526114147962	 1.15779794370849	0.45019642000117543	0.40080242084747864	0.0037417747047613532	-0.00017586771508980645	0.010579874788622165
44	1000000	0.99980047376850312	0.00019952623149688788	100.00000000219612	6.4686747648343178e+40	                0	-0.051349350454101016	2.1645761665604534e+41	0.0080523877778048321	                0	2.6881171477195552e+43	                1	142.96380524218876	140.94234203927331	1.1567061338786488	0.44999897205720585	0.40061646729393363	0.0037392013061845731	-0.00017579645544044101	0.010578224834893919
45	1000000	0.99974881135684901	0.00025118864315095823	100.00000000219612	7.5508119422569087e+40	                0	-0.051334034611300969	2.526555068494205e+41	0.0093989767917577165	                0	2.6881171477195552e+43	                1	138.74200525199976	136.72237074609478	1.1553649811466988	0.44975058105624799	0.40038253809575708	0.0037359644947848433	-0.0001757067791587359	0.010576147890655259
46	1000000	0.99968377223398319	0.00031622776601683794	100.00000000219612	8.8140282990427228e+40	                0	-0.051314770691794118	2.9490443298862049e+41	0.010970668939737263	                0	2.6881171477195552e+43	                1	134.41665485661139	132.39927973780723	1.1537188210268374	0.44943815699626588	0.40008830704386267	0.0037318941464356339	-0.00017559393775451159	0.010573533528473816
47	1000000	0.99960189282944645	0.00039810717055349773	100.00000000219612	1.0288647881917453e+41	                0	-0.051290545744529119	3.4421484166556761e+41	0.012805053602577544	                0	2.6881171477195552e+43	                1	130.13478098514366	128.12019584362494	1.1516999881985817	0.44904527597617461	0.3997183094812839	0.0037267770224305818	-0.00017545196493756382	0.010570242805211726
48	1000000	0.99949881276637276	0.00050118723362727253	100.00000000219612	1.2010083694361858e+41	                0	-0.051260089407773907	4.0176540172554447e+41	0.014945978156732464	                0	2.6881171477195552e+43	                1	125.81948615498065	123.80834410398403	1.1492263709594797	0.448551347393366	0.39925315895487973	0.0037203461335614993	-0.00017527336812561963	0.010566100923472113
49	1000000	0.99936904265551985	0.00063095734448019429	100.00000000219612	1.4019696729994637e+41	                0	-0.051221809769045029	4.6893076840208009e+41	0.017444580821185347	                0	2.6881171477195552e+43	                1	121.49803341368163	119.49113761824464	1.1461985293576828	0.44793058209297321	0.39866857706503367	0.0037122676461965654	-0.00017504874405052797	0.010560888019150796
50	1000000	0.99920567176527575	0.00079432823472428218	100.00000000219612	1.6365802318395928e+41	                0	-0.051173713888791286	5.4731381389363832e+41	0.02036048965938661	                0	2.6881171477195552e+43	                1	117.15742379445939	115.15576087604565	1.1424963165263031	0.44715071888536284	0.3979341968395933	0.0037021248583495145	-0.00017476630111609384	0.010554327605233267
51	1000000	            0.999	            0.001	100.00000000219612	1.9104850094893541e+41	                0	-0.051113309646014862	6.3878298666133975e+41	0.023763212373510083	                0	2.6881171477195552e+43	                1	112.81230726273181	110.81708769087254	1.137974957369507	0.44617146058987367	0.39701209433714502	0.0036893987414539282	-0.00017441126800009035	0.010546072089278392
52	1000000	0.99874107458820582	0.0012589254117941688	100.00000000219612	2.2302809066708293e+41	                0	-0.05103748500102389	7.4551553151698711e+41	0.027733744124560936	                0	2.6881171477195552e+43	                1	108.43056657776042	106.44327331180372	1.1324605380044719	0.44494256537274607	0.39585499854804579	0.0036734445508431498	-0.00017396516477383292	0.010535684645382135
53	1000000	0.99841510680753887	0.0015848931924611141	100.00000000219612	2.6036795603174015e+41	                0	-0.05094236020100848	8.7004736364996336e+41	0.032366422884064473	                0	2.6881171477195552e+43	                1	104.05278103853266	102.07522778629946	1.1257449128990911	0.44340153610091732	0.39440412749615461	0.0036534640893033286	-0.00017340490994682193	0.010522616557663182
54	1000000	0.99800473768503106	0.0019952623149688828	100.00000000219612	3.0396990152298052e+41	                0	-0.050823107937371249	1.015330433166154e+42	0.037771063438492715	                0	2.6881171477195552e+43	                1	99.642252065693555	97.676652632155609	1.1175800294939822	0.4414708521882193	0.39258660121337796	0.0036284734181862778	-0.00017270173508137084	0.010506178959258778
55	1000000	0.99748811356849043	0.002511886431509582	100.00000000219612	3.5488898412797007e+41	                0	-0.05067373609836668	1.1847984193552071e+42	0.044075401265912917	                0	2.6881171477195552e+43	                1	 95.2459187820956	93.294968905018521	1.1076718302559574	0.43905469890269871	0.39031239389575545	0.0035972662334477316	-0.0001718198792574394	0.010485507668495622
56	1000000	0.99683772233983159	0.0031622776601683794	100.00000000219612	4.1436025372649992e+41	                0	-0.05048682770372756	1.3824415317998421e+42	0.051427875194078737	                0	2.6881171477195552e+43	                1	90.837458743084511	88.90443170032944	1.0956738757182201	0.43603517445916651	0.38747081415689488	0.0035583738848827609	-0.00017071504085192617	0.010459519576752669
57	1000000	0.99601892829446503	0.0039810717055349778	100.00000000219612	4.838304699463229e+41	                0	-0.050253233100727525	1.6128910242722601e+42	0.060000771381580026	                0	2.6881171477195552e+43	                1	86.397961818799615	84.486818531583666	1.0811811789215098	0.43226800471067595	0.38392655308189627	0.0035100242960580943	-0.00016933257729662824	0.010426858783104892
58	1000000	0.99498812766372724	0.0050118723362727246	100.00000000219612	5.6499585356618747e+41	                0	-0.049961710903895742	1.8815136671406731e+42	0.069993737763134375	                0	2.6881171477195552e+43	                1	81.935352163585549	80.050865722526794	1.063724801249011	0.42757788251396728	0.37951542825216361	0.0034501040879181669	-0.00016760547013279026	0.010385830425826305
59	1000000	0.99369042655519801	0.0063095734448019424	100.00000000219612	6.5984720962716045e+41	                0	-0.049598516998952596	2.1945157810468843e+42	0.081637654181425309	                0	2.6881171477195552e+43	                1	77.482860620629879	75.630753516310776	1.042768314661727	0.42175369328356593	0.3740400971740947	0.0033761313398611064	-0.00016545212108132575	0.010334319980945949
60	1000000	0.99205671765275716	0.0079432823472428207	100.00000000219612	7.7072412844353353e+41	                0	-0.049146945956574525	2.5590553277005103e+42	0.095198802249800249	                0	2.6881171477195552e+43	                1	73.024295062323858	71.211384959267292	1.017707572572442	0.41454411634698451	0.36726624148465442	0.0032852510059049817	-0.00016277412724402849	0.010269695773814952
61	1000000	0.98999999999999999	             0.01	100.00000000219612	9.0038046613039126e+41	                0	-0.048586837466886829	2.9833587253220437e+42	0.11098321097549468	                0	2.6881171477195552e+43	                1	68.549772224186526	66.784118149149478	0.98787606096899738	0.40565443751194208	0.35892006676255239	0.0031742713743604174	-0.0001594543172950095	0.010188692736485211
62	1000000	0.98741074588205835	0.012589254117941687	100.00000000219612	1.0520639811061065e+42	                0	-0.047894073363109982	3.4768361096720738e+42	0.12934094455748041	                0	2.6881171477195552e+43	                1	64.085450367603372	62.376485395152244	0.95255891288057071	0.39474591149291127	0.34868845909990126	0.0030397682152821931	-0.00015535553877324521	0.01008727630123336
63	1000000	0.98415106807538888	0.015848931924611141	100.00000000219612	1.2296139309121544e+42	                0	-0.04704011042116947	4.0501840685894231e+42	0.15066992418932959	                0	2.6881171477195552e+43	                1	59.627452962091262	57.986081220042237	0.91101974894220406	0.38143971171490121	0.33622382237254367	0.0028782928434802229	-0.00015032099735731968	0.0099604871732479824
64	1000000	0.98004737685031118	0.01995262314968883	100.00000000219612	1.4375817307448015e+42	                0	-0.045991623029200325	4.7154574854314935e+42	0.17541860068977344	                0	2.6881171477195552e+43	                1	55.177659395301127	53.616283826546564	0.86254582825144699	0.36532841809345123	0.3211564992953142	0.0026867292498397918	-0.00014417738993111086	0.0098022712544474366
65	1000000	0.9748811356849042	0.025118864315095822	100.00000000219612	1.6813816222585837e+42	                0	-0.044710371472113382	5.4860805633008715e+42	0.20408636461230675	                0	2.6881171477195552e+43	                1	50.693530469059404	49.225963305379381	0.80651797048625518	0.34599908153110315	0.30311870001056357	0.0024628490405406126	-0.00013674265700414946	0.0096053052685626389
66	1000000	0.96837722339831622	0.031622776601683791	100.00000000219612	1.967480994114961e+42	                0	-0.043153470442535556	6.3767491053770249e+42	0.2372199109992916	                0	2.6881171477195552e+43	                1	46.254179631788524	44.895370237635078	0.7425124673397735	0.32307299813463553	0.28178482818495393	0.0022061020451188658	-0.00012784087118043671	0.0093608393201462387
67	1000000	0.96018928294465022	0.039810717055349776	100.00000000219612	2.3036440582834254e+42	                0	-0.041274314136487321	7.403148284934579e+42	0.27540274021223315	                0	2.6881171477195552e+43	                1	41.832772943925782	40.598270251898626	0.67044123958129098	0.29626800406468112	0.2569335408126463	0.001918639803209094	-0.00011732742691444158	0.0090585951922415552
68	1000000	0.94988127663727273	0.050118723362727248	100.00000000219612	2.699248987710998e+42	                0	-0.039024525842783576	8.5813673278256923e+42	0.31923338367547088	                0	2.6881171477195552e+43	                1	37.383808131646397	36.288862893366456	0.59073272608844885	0.26548849772240279	0.22853587782769386	0.0016064773241198365	-0.00010512791955316903	0.0086867872368332488
69	1000000	0.93690426555198059	0.063095734448019428	100.00000000219612	3.1657093323768208e+42	                0	-0.036357449062371101	9.9268273996850793e+42	0.36928552046574431	                0	2.6881171477195552e+43	                1	33.109140103951518	32.167356993336242	0.50454680019771803	0.23094495801802661	0.19686973505330818	0.0012805343490244635	-9.1293098188520799e-05	0.0082323760953954429
70	1000000	0.92056717652757181	0.079432823472428221	100.00000000219612	3.717049833716415e+42	                0	-0.033233890574557522	1.1452441641749548e+43	0.42603952924689847	                0	2.6881171477195552e+43	                1	28.817410211695968	28.038901116198886	0.41399896452060558	0.19329602393172629	0.16265138519171482	0.00095706045281267074	-7.6068610757251269e-05	0.0076817300109802153
71	1000000	0.90000000000000002	0.10000000000000001	100.00000000219612	4.370724782212627e+42	                0	-0.02963106245024924	1.3165585807636473e+43	0.48976979365670142	                0	2.6881171477195552e+43	                1	24.644939242050672	24.034036111665902	0.32233860653638269	0.15378909346535466	0.1271567369614045	0.00065670403850773664	-5.9969778555801318e-05	0.0070219591616734788
72	1000000	0.87410745882058316	0.12589254117941687	100.00000000219612	5.1488495346410983e+42	                0	-0.025555920563059182	1.506326944842397e+43	0.56036506672347919	                0	2.6881171477195552e+43	                1	 20.4886160548375	20.041409527350176	0.23398146751632642	0.1143473607448741	0.092276798167877538	0.0004014330573327241	-4.383605566343227e-05	0.0062433040565768282
73	1000000	0.84151068075388857	0.15848931924611143	100.00000000219612	6.0802136083007475e+42	                0	-0.021064243400505122	1.7124688786820007e+43	0.63705143212778548	                0	2.6881171477195552e+43	                1	16.527491212584806	16.229792265376119	0.15424394472892633	0.077514299690258928	0.060417410153621488	0.00020903145856332887	-2.8817172188326858e-05	0.0053430783495083851
