# Filename: 3Dvlt_macro_cp_Tv_Op19_P15.031_DK05e-07_lmax100_dl0.0001.dat
# Source: 3Dvlt_macro_cp.c
# Source version: 10 (2012 Jul 31 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, R=8.31447
# Parameter values: OpA=1, OpB=9, A3=41.3417022403997549418, THETA=0.6, N=3, lmax=100, lsteps=1000000, (dl=0.0001), lpts=1000001, DK0=5e-07, a0factor=548.4207880890000, KstarA=4.14677, Kthresh=4.14677
# Parameter values: Tc0=2.17349425585161, Tc1=-0.00982499579394534, Tc2=-0.000118194448444384, Tc3=-4.36914591522034e-07, Tc4=7.39407378262721e-09
# Parameter values: rho00=145.145109496329, rho10=-0.09765396930591511, rho20=0.334163407001684, rho30=-0.446930785976304, rho40=0.181879478545246, rho01=1.74477604495583, rho11=-0.09195389931790519, rho21=0.179844560873926, rho31=-0.133606331352667, rho41=0.0410225514249919, rho02=-0.0491655379690169, rho12=0.00710698898070406, rho22=-0.008230542254959171, rho32=0.000609542602247143, rho42=0.00114916775392305, rho03=0.0013415037643754, rho13=-0.000362007479155809, rho23=0.000358809384119286, rho33=6.481839543575269e-05, rho43=-0.000104112551302631, rho04=-1.69907294147191e-05, rho14=5.53820368251513e-06, rho24=-3.15773411117433e-06, rho34=-4.99967306908062e-06, rho44=3.41331223468399e-06
# Parameter values: P=15.031, Cc=0.720180946416472, K0c=0.38929012891607, Tc=1.998
# Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a	cp	cp01	cp02	cp03	cp04	cp05	cp06	cp07
13	1000000	0.99999984151068078	1.5848931924611141e-07	100.00000000219612	5.7788280099966571e+38	                0	-0.065615934552423316	1.4844525110884697e+39	5.5222761119164555e-05	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	1.1404281053604077	0.99129086390467214	0.023717618690602561	-0.33134106843373046	7.9660330118152416
14	1000000	0.99999980047376846	1.9952623149688787e-07	100.00000000219612	6.7454140939446592e+38	                0	-0.065615920157478982	1.7327469275523043e+39	6.445950203555183e-05	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	1.1404276144118712	0.99129041466219636	0.023717602582970412	-0.33134093359738881	 7.96603175083954
15	1000000	0.99999974881135689	2.5118864315095823e-07	100.00000000219612	7.8736746485079458e+38	                0	-0.065615902035345189	2.0225718778571554e+39	7.5241210360679024e-05	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	1.1404269963449631	0.9912898491000447	0.023717582304685885	-0.33134076384855748	7.9660301633653505
16	1000000	0.99999968377223403	3.1622776601683792e-07	100.00000000219612	9.1906519030871037e+38	                0	-0.065615879220973783	2.3608738866145948e+39	8.7826302087222108e-05	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	1.1404262182459046	0.99128913710045474	0.023717556775874366	-0.33134055014754155	7.9660281648540057
17	1000000	0.99999960189282944	3.9810717055349692e-07	100.00000000219612	1.0727911347192038e+39	                0	-0.065615850499452358	2.7557613922048667e+39	0.00010251641728273252	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	1.1404252386789679	0.99128824074765365	0.023717524637062982	-0.33134028111406527	7.9660256488776833
18	1000000	0.9999994988127664	5.011872336272725e-07	100.00000000219612	1.252229814379659e+39	                0	-0.065615814341301246	3.2166990472240836e+39	0.00011966364821387888	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	1.1404240054798507	0.99128711230868793	0.023717484176785365	-0.3313399424212442	7.9660224814517848
19	1000000	0.99999936904265552	6.3095734448019296e-07	100.00000000219612	1.461682038321319e+39	                0	-0.065615768821050885	3.7547345989279816e+39	0.00013967897947131074	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	1.1404224529783071	0.99128569169197445	0.023717433240455447	-0.33133951603265477	7.9660184938998277
20	1000000	0.99999920567176526	7.943282347242822e-07	100.00000000219612	1.7061679910691674e+39	                0	-0.065615711514708019	4.3827636743895061e+39	0.00016304213817867246	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	1.1404204985011808	0.99128390324740601	0.023717369115638143	-0.33133897924187128	7.966013473870925
21	1000000	0.99999899999999997	9.9999999999999995e-07	100.00000000219612	1.9915475650348549e+39	                0	-0.065615639370694534	5.1158388706965209e+39	0.0001903130923827671	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	1.1404180379704305	0.99128165173832561	0.02371728838762608	-0.33133830346334059	7.966007154031475
22	1000000	0.99999874107458819	1.2589254117941661e-06	100.00000000219612	2.3246607934805446e+39	                0	-0.065615548547382399	5.9715304710620833e+39	0.00022214546996688698	                0	2.6881171477195552e+43	                1	              nan	              nan	              nan	1.1404149403616715	0.99127881727080158	0.023717186757631063	-0.3313374527102067	7.9659991978289835
23	1000000	0.99999841510680754	1.5848931924611141e-06	100.00000000219612	2.7134918112039166e+39	                0	-0.065615434208578807	6.9703475866819106e+39	0.00025930222544784382	                0	2.6881171477195552e+43	                1	223.67704608780258	211.23742405341704	2.6495658860411639	1.1404110407283548	0.99127524891038266	0.023717058813916697	-0.33133638167804724	7.9659891815697819
24	1000000	0.99999800473768508	1.9952623149688829e-06	100.00000000219612	3.1673602687826551e+39	                0	-0.065615290266050494	8.1362298034300987e+39	0.000302673929606543	                0	2.6881171477195552e+43	                1	219.54132693067953	207.10176380643298	2.6495277999127618	1.1404061314198524	0.991270756646222	0.023716897743685295	-0.33133503333253955	7.9659765718565536
25	1000000	0.99999748811356848	2.5118864315095823e-06	100.00000000219612	3.6971446546183014e+39	                0	-0.065615109055478474	9.4971207672411928e+39	0.00035330010729993692	                0	2.6881171477195552e+43	                1	215.50804654774467	203.0685567136089	2.6494807255499144	1.1403999510277327	0.99126510127631651	0.023716694970422298	-0.33133333587260078	7.9659606971839656
26	1000000	0.99999683772233983	3.1622776601683792e-06	100.00000000219612	4.3155430996939635e+39	                0	-0.065614880928514224	1.1085638016983594e+40	0.00041239415575277343	                0	2.6881171477195552e+43	                1	211.60277285276692	199.16337424858781	2.6494224990636202	1.1403921704706652	0.99125798167448886	0.023716439697381884	-0.3313311989074284	7.9659407121803678
27	1000000	0.99999601892829448	3.9810717055349691e-06	100.00000000219612	5.0373777627765932e+39	                0	-0.065614593739317939	1.293985471103624e+40	0.00048137242538010938	                0	2.6881171477195552e+43	                1	207.64274785131298	195.20346283655218	2.6493504582382621	1.1403823754791838	0.99124901876304572	0.023716118332968349	-0.33132850864396063	7.9659155525912704
28	1000000	0.99999498812766374	5.011872336272725e-06	100.00000000219612	5.8799501186584918e+39	                0	-0.065614232198284231	1.5104212031964604e+40	0.00056188816193439154	                0	2.6881171477195552e+43	                1	203.80642511753268	191.36728151859708	2.649261348500294	1.1403700445491953	0.99123773533909709	0.023715713767479399	-0.3313251218287373	7.9658838786082731
29	1000000	0.99999369042655517	6.3095734448019432e-06	100.00000000219612	6.8634557306902003e+39	                0	-0.065613777058656078	1.7630584274824806e+40	0.00065587112859949513	                0	2.6881171477195552e+43	                1	199.97761384022181	187.53864634813067	2.6491510903474715	1.140354521193407	0.99122353068318803	0.023715204462813555	-0.33132085812191137	7.9658440035261702
30	1000000	0.99999205671765279	7.9432823472428217e-06	100.00000000219612	8.0114684192794732e+39	                0	-0.065613204092857647	2.0579522024436035e+40	0.00076557385312967191	                0	2.6881171477195552e+43	                1	196.07149762320472	183.63274938048158	2.6490147383642424	1.140334979017392	0.99120564860213434	0.023714563306838139	-0.33131549049789588	7.9657938039304428
31	1000000	0.99999000000000005	1.0000000000000001e-05	100.00000000219612	9.3515054323230677e+39	                0	-0.065612482804256064	2.4021703153138238e+40	0.00089362560606842873	                0	2.6881171477195552e+43	                1	192.21939193823192	179.78091666204526	2.648846131564599	1.1403103777673802	0.99118313721059936	0.023713756171680655	-0.33130873316241316	7.9657306066348124
32	1000000	0.99998741074588204	1.2589254117941661e-05	100.00000000219612	1.0915687238131221e+40	                0	-0.065611574806206344	2.8039626507262603e+40	0.0010430954071718867	                0	2.6881171477195552e+43	                1	188.31606616149463	175.87793065705546	2.6486377379889796	1.1402794080218825	0.99115479832126241	0.023712740099634168	-0.33130022634397088	7.9656510463513861
33	1000000	0.99998415106807537	1.5848931924611141e-05	100.00000000219612	1.2741507746951068e+40	                0	-0.065610431782549591	3.2729588708397918e+40	0.0012175655639176228	                0	2.6881171477195552e+43	                1	184.44851952952573	172.01080688934275	2.6483802644337433	1.1402404215978592	0.99111912376333611	0.023711461020726108	-0.33128951715225469	7.9655508865195692
34	1000000	0.99998004737685031	1.995262314968883e-05	100.00000000219612	1.4872733485641294e+40	                0	-0.065608992921922821	3.8203991395839674e+40	0.0014212175026765391	                0	2.6881171477195552e+43	                1	180.50272745289706	168.06554103583869	2.648062248644198	1.1401913439941287	0.99107421526463813	0.023709850881510279	-0.33127603548786105	7.9654247937617333
35	1000000	0.99997488113568489	2.5118864315095822e-05	100.00000000219612	1.7360453393699132e+40	                0	-0.06560718169059232	4.459403419029068e+40	0.0016589319490083127	                0	2.6881171477195552e+43	                1	176.64919597428229	164.21266424920944	2.6476696628750598	1.1401295642516331	0.99101768366976128	0.023707824033868004	-0.33125906372648456	7.9652660539690503
36	1000000	0.99996837722339826	3.1622776601683795e-05	100.00000000219612	2.0264304454105405e+40	                0	-0.065604901774101609	5.2052857587101746e+40	0.0019364058456775373	                0	2.6881171477195552e+43	                1	172.65620975134837	160.22049241782241	2.6471852258610467	1.140051796432578	0.99094652218948698	0.023705272694184713	-0.33123769857260738	7.9650662149212916
37	1000000	0.99996018928294461	3.9810717055349695e-05	100.00000000219612	2.3653902762256963e+40	                0	-0.065602031974808683	6.0759211001022759e+40	0.002260288806704998	                0	2.6881171477195552e+43	                1	168.71951786126994	156.28481336368955	2.646587750493973	1.139953905444848	0.9908569470269557	0.023702061235256908	-0.33121080306635037	7.9648146364456469
38	1000000	0.99994988127663731	5.0118723362727251e-05	100.00000000219612	2.7610514565864444e+40	                0	-0.065598419798613458	7.0921733461357528e+40	0.0026383423624793834	                0	2.6881171477195552e+43	                1	164.71680841890225	152.28336333908544	2.6458511976548706	1.1398306880988269	0.99074419704382299	0.023698019013537526	-0.33117694621153421	7.9644979242172544
39	1000000	0.99993690426555193	6.3095734448019429e-05	100.00000000219612	3.2229007675273703e+40	                0	-0.06559387339686093	8.2783948958829032e+40	0.0030796257904555312	                0	2.6881171477195552e+43	                1	160.75254292709118	148.32066348979293	2.6449437358276815	1.1396755979869915	0.99060228202951595	0.023692931360012635	-0.33113432704772811	7.9640992171417473
40	1000000	0.99992056717652755	7.9432823472428221e-05	100.00000000219612	3.7620130609632865e+40	                0	-0.065588151445917869	9.663009550532251e+40	0.0035947129606050819	                0	2.6881171477195552e+43	                1	156.83756448260789	144.40763096668351	2.6438263098628805	1.1394803999258118	0.99042366653049985	0.023686528271094857	-0.33108067918276318	7.9635972905168693
41	1000000	0.99990000000000001	           0.0001	100.00000000219612	4.3913174862932265e+40	                0	-0.06558095044300731	1.1279192633962886e+41	0.0041959453454368635	                0	2.6881171477195552e+43	                1	152.78465761170654	140.3571421034479	2.6424511522628453	1.1392347361611448	0.99019887296298581	0.023678470222534023	-0.33101315079664484	7.9629654274457646
42	1000000	0.99987410745882055	0.00012589254117941688	100.00000000219612	5.1259085305464083e+40	                0	-0.065571888768523684	1.3165664465128632e+41	0.0048977271977516407	                0	2.6881171477195552e+43	                1	148.74977621265356	136.32526453796885	2.6407599334830647	1.1389255821737005	0.98991598374565548	0.023668330390473974	-0.33092815387693569	7.9621699987687462
43	1000000	0.99984151068075389	0.00015848931924611142	100.00000000219612	5.9834094969779202e+40	                0	-0.065560486706686349	1.5367615940166261e+41	0.0057168698742178208	                0	2.6881171477195552e+43	                1	144.77284600570735	132.35206495777987	2.6386813921045147	1.1385365645570718	0.98956001729254961	0.023655572394839782	-0.33082117489501189	7.9611686764735348
44	1000000	0.99980047376850312	0.00019952623149688788	100.00000000219612	6.9843973940161244e+40	                0	-0.065546141421944398	1.793778805275163e+41	0.0066729934251448164	                0	2.6881171477195552e+43	                1	140.64041306704209	128.22426397616434	2.636128665629125	1.1380471068907516	0.98911214673235925	0.023639522476733031	-0.33068653721802954	7.9599081863668193
45	1000000	0.99974881135684901	0.00025118864315095823	100.00000000219612	8.1528997865176376e+40	                0	-0.065528095651289392	2.0937730667298332e+41	0.0077889948676755786	                0	2.6881171477195552e+43	                1	136.63850369784717	124.22810390733304	2.6329959925431226	1.1374313616004632	0.98854872299691465	0.02361933477972061	-0.33051710320114508	7.9583214817950561
46	1000000	0.99968377223398319	0.00031622776601683794	100.00000000219612	9.5169760725659784e+40	                0	-0.065505398585162758	2.4439269926966237e+41	0.0090915940727133542	                0	2.6881171477195552e+43	                1	132.56661776674818	120.16335181616506	2.6291547816854783	1.1366568763002833	0.98784005528493446	0.02359394812287352	-0.33030390104014179	7.9563241902296813
47	1000000	0.99960189282944645	0.00039810717055349773	100.00000000219612	1.1109397926109328e+41	                0	-0.065476857063819935	2.8526218288798741e+41	0.010611969910983511	                0	2.6881171477195552e+43	                1	128.52433631094118	116.12991898166443	2.6244489841640157	1.1356829318898873	0.98694889172907974	0.023562032332892783	-0.33003565800784673	7.9538101471687055
48	1000000	0.99949881276637276	0.00050118723362727253	100.00000000219612	1.2968446406215487e+41	                0	-0.065440974805426197	3.329636644660795e+41	0.012386501263479044	                0	2.6881171477195552e+43	                1	124.36523958174956	111.98179356106085	2.6186895229952909	1.1344584766991899	0.98582853136304505	0.023521921852987394	-0.32969821758157503	7.950645785359761
49	1000000	0.99936904265551985	0.00063095734448019429	100.00000000219612	1.5138846589927311e+41	                0	-0.065395876900528782	3.8863802340968899e+41	0.014457629710795426	                0	2.6881171477195552e+43	                1	120.34278646737599	107.97293774600038	2.6116478590197816	1.1329195663607345	0.98442048535541082	0.023471533988612736	-0.3292738131580995	7.9466630898091521
50	1000000	0.99920567176527575	0.00079432823472428218	100.00000000219612	1.76728647112278e+41	                0	-0.065339216253789661	4.5361609103647262e+41	0.01687486318895345	                0	2.6881171477195552e+43	                1	116.17158365008019	103.81857864055945	2.6030483533775515	1.1309862033486109	0.98265159146358527	0.023408268827463635	-0.32874016558053676	7.9416507580840765
51	1000000	            0.999	            0.001	100.00000000219612	2.0631597909602203e+41	                0	-0.065268058032367876	5.2945001120581414e+41	0.01969594262865252	                0	2.6881171477195552e+43	                1	112.12360957532384	99.791458460581097	2.5925595482262076	1.1285584543200624	0.98043047183381271	0.023328887659450744	-0.32806936573021833	7.9353431184334369
52	1000000	0.99874107458820582	0.0012589254117941688	100.00000000219612	2.4086493088047133e+41	                0	-0.065178737508135146	6.1794965253290683e+41	0.022988196517296128	                0	2.6881171477195552e+43	                1	107.91770331096392	95.611355179890353	2.5797840869625683	1.1255117095861427	0.97764321265385201	0.023229366752018143	-0.32722649735686143	7.9274062524758504
53	1000000	0.99841510680753887	0.0015848931924611141	100.00000000219612	2.8121139566644877e+41	                0	-0.06506668599190564	7.2122482638224565e+41	0.026830111440421845	                0	2.6881171477195552e+43	                1	103.74351332224361	91.469069374967532	2.564247452396033	1.1216909407851536	0.97414813823907753	0.023104723819553946	-0.32616794991213421	7.9174206419484028
54	1000000	0.99800473768503106	0.0019952623149688828	100.00000000219612	3.2833390674514162e+41	                0	-0.064926218915925107	8.4173414668043999e+41	0.031313149703855687	                0	2.6881171477195552e+43	                1	99.565948166844095	87.330920388982179	2.5453854478901308	1.1169038161122811	0.96976955770982975	0.022948815800260657	-0.32483936783697381	7.904859508186389
55	1000000	0.99748811356849043	0.002511886431509582	100.00000000219612	3.8337883165453237e+41	                0	-0.06475027963001552	9.8234144450043176e+41	0.036543847999102048	                0	2.6881171477195552e+43	                1	95.438550924625233	83.252174357210947	2.5225308586714696	1.1109125568196916	0.96429038875436157	0.022754109138111957	-0.32317318398754102	7.8890618380181854
56	1000000	0.99683772233983159	0.0031622776601683794	100.00000000219612	4.4769041502667509e+41	                0	-0.064530132304917484	1.1463807080625479e+42	0.042646233220716284	                0	2.6881171477195552e+43	                1	91.240279286148535	79.113886912301666	2.4948996434939295	1.1034244790706951	0.95744362449050491	0.022511428436472403	-0.32108569475230841	7.8691988931075798
57	1000000	0.99601892829446503	0.0039810717055349778	100.00000000219612	5.2284678534413556e+41	                0	-0.064254997737730454	1.3377305411022843e+42	0.049764592374150741	                0	2.6881171477195552e+43	                1	87.035444345218522	74.982913810871679	2.4615776947821582	1.0940812841914294	0.94890272789886188	0.022209697220218424	-0.31847365950361456	7.8442327897577693
58	1000000	0.99498812766372724	0.0050118723362727246	100.00000000219612	6.1070337624850711e+41	                0	-0.063911627208074973	1.5608990923641565e+42	0.058066632017445136	                0	2.6881171477195552e+43	                1	82.797193142886869	70.83547412681861	2.4215096282788733	1.0824473712051135	0.93827124566028475	0.021835697154310683	-0.31521045769164652	 7.81286553146131
59	1000000	0.99369042655519801	0.0063095734448019424	100.00000000219612	7.1344567739573083e+41	                0	-0.06348381238780014	1.8211202566818047e+42	0.06774705701448834	                0	2.6881171477195552e+43	                1	78.628034747296496	66.777764217655459	2.3734917830991868	1.0679977956943436	0.92507227480490017	0.021373891406774984	-0.31114192894206899	7.7734767135778924
60	1000000	0.99205671765275716	0.0079432823472428207	100.00000000219612	8.3365388623074638e+41	                0	-0.062951834439941748	2.1244616202709976e+42	0.07903158618192177	                0	2.6881171477195552e+43	                1	74.373603879971711	62.659812620418585	2.3161729802158391	1.0501070534054895	0.90873895287699669	0.020806386218306005	-0.30608217836884583	7.7240480652053192
61	1000000	0.98999999999999999	             0.01	100.00000000219612	9.7438297213409994e+41	                0	-0.062291863936693122	2.477944008235393e+42	0.092181399547171472	                0	2.6881171477195552e+43	                1	70.130264202416228	58.583171289201189	2.2480678256130902	1.0280407092893018	0.88860795365266221	0.020113144276352753	-0.29980988422588711	7.662073164609529
62	1000000	0.98741074588205835	0.012589254117941687	100.00000000219612	1.1392630283180501e+42	                0	-0.061475336564490911	2.8896714121151244e+42	0.10749797175195866	                0	2.6881171477195552e+43	                1	65.896645563276024	54.552526073425049	2.1675893896704497	1.0009531212215155	0.86391914554542237	0.019272614909762179	-0.29206604256980739	7.5844512610736388
63	1000000	0.98415106807538888	0.015848931924611141	100.00000000219612	1.3326268050176645e+42	                0	-0.060468349768422532	3.3689682734975938e+42	0.12532817910691257	                0	2.6881171477195552e+43	                1	61.609148482469266	50.511241809241533	2.073110444328655	0.96789621849835006	0.83382619090512555	0.018263006172037723	-0.28255467800587319	7.4873654913294363
64	1000000	0.98004737685031118	0.01995262314968883	100.00000000219612	1.5596743372354325e+42	                0	-0.059231155192292106	3.9265181144058403e+42	0.14606945674733238	                0	2.6881171477195552e+43	                1	57.346753589167022	46.546153179308703	1.9630648830284301	0.92784653929284122	0.79742496034982546	0.017064480604094993	-0.27094889484960588	7.3661484414327294
65	1000000	0.9748811356849042	0.025118864315095822	100.00000000219612	1.8266891891620069e+42	                0	-0.057717864542443355	4.574492644424416e+42	0.17017460151634958	                0	2.6881171477195552e+43	                1	53.04067611698612	42.597103521967064	1.8361034037046038	0.87976042385390352	0.7538090878299708	0.015662581385957351	-0.25690576489020378	7.2151428631348207
66	1000000	0.96837722339831622	0.031622776601683791	100.00000000219612	2.1413279812328715e+42	                0	-0.055876547042380022	5.3266525165308689e+42	0.19815552015840143	                0	2.6881171477195552e+43	                1	48.709674789284058	38.691990019664843	1.6913183309754005	0.8226700094482301	0.70216435562896051	0.014053132815710984	-0.24009487918493716	7.0275738199358537
67	1000000	0.96018928294465022	0.039810717055349776	100.00000000219612	2.5130161637618124e+42	                0	-0.053649981198259089	6.198387806619679e+42	0.23058473518827244	                0	2.6881171477195552e+43	                1	44.435431280300676	34.921666487103359	1.5285507194416001	0.75583448521616048	0.64191480900031572	0.012248614329961389	-0.22024664058006463	6.7954628057893398
68	1000000	0.94988127663727273	0.050118723362727248	100.00000000219612	2.9535012335422411e+42	                0	-0.050977440510531755	7.2066443864846065e+42	0.26809264591010523	                0	2.6881171477195552e+43	                1	40.098163635606433	31.174792340945778	1.3487835765317662	0.6789598927247199	0.57293142986433643	0.01028544781483611	-0.19722678743142055	6.5096377351564145
69	1000000	0.93690426555198059	0.063095734448019428	100.00000000219612	3.4776447195493667e+42	                0	-0.04779805318689595	8.3696449763374004e+42	0.31135715135918568	                0	2.6881171477195552e+43	                1	35.766826192016808	27.526903721468749	1.1546056468653214	0.59249291902420631	0.49580512586256165	0.0082306297371155402	-0.17114162741484718	6.1599297764737058
70	1000000	0.92056717652757181	0.079432823472428221	100.00000000219612	4.1045853890248339e+42	                0	-0.044056494270074291	9.7062481211938537e+42	0.36107980373653281	                0	2.6881171477195552e+43	                1	31.424273095447592	23.964026068921296	0.95069103501753249	0.49797382671342316	0.41216406464027239	0.0061846719154448442	-0.14247114645574094	5.7357045746953643
71	1000000	0.90000000000000002	0.10000000000000001	100.00000000219612	4.8594956490195344e+42	                0	-0.039712061463440924	1.1234669875383634e+43	0.41793825410155522	                0	2.6881171477195552e+43	                1	27.09909662963468	20.512530718029574	0.74417564848695805	0.39839332900724572	0.32497412120965646	0.0042762742701776789	-0.11221021564462005	5.2269567542756867
72	1000000	0.87410745882058316	0.12589254117941687	100.00000000219612	5.7763162389226705e+42	                0	-0.034752564020742303	1.2970072277474431e+43	0.48249654180724588	                0	2.6881171477195552e+43	                1	22.86752385726048	17.238697792145793	0.54472019657486792	0.29843138742693426	0.23869591824847636	0.0026437464299347959	-0.081967041920625663	4.6263018583550961
73	1000000	0.84151068075388857	0.15848931924611143	100.00000000219612	6.9021681550038927e+42	                0	-0.02921488985530972	1.4920101465114167e+43	0.55503910898271402	                0	2.6881171477195552e+43	                1	18.658070878935348	14.050887598011377	0.36394168930597309	0.20436604883412157	0.15909057651650721	0.0014012284338929492	-0.053923444387793368	3.9323071822212725
74	1000000	0.80047376850311169	0.19952623149688828	100.00000000219612	8.3047966735609346e+42	                0	-0.023214428917514445	1.7076651566910586e+43	0.63526441105431131	                0	2.6881171477195552e+43	                1	14.624460303446153	11.070146434322265	0.21383376911716737	0.12336074769102426	0.092410296609154507	0.00059679264336035616	-0.030522886493143317	3.1546351495563263
