# Filename: 3Dvlt_macro_cp_Tv_Op19_P07.328_DK05e-07_lmax100_dl0.0001.dat
# Source: 3Dvlt_macro_cp.c
# Source version: 10 (2012 Jul 31 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, R=8.31447
# Parameter values: OpA=1, OpB=9, A3=41.3417022403997549418, THETA=0.6, N=3, lmax=100, lsteps=1000000, (dl=0.0001), lpts=1000001, DK0=5e-07, a0factor=548.4207880890000, KstarA=4.14677, Kthresh=4.14677
# Parameter values: Tc0=2.17349425585161, Tc1=-0.00982499579394534, Tc2=-0.000118194448444384, Tc3=-4.36914591522034e-07, Tc4=7.39407378262721e-09
# Parameter values: rho00=145.145109496329, rho10=-0.09765396930591511, rho20=0.334163407001684, rho30=-0.446930785976304, rho40=0.181879478545246, rho01=1.74477604495583, rho11=-0.09195389931790519, rho21=0.179844560873926, rho31=-0.133606331352667, rho41=0.0410225514249919, rho02=-0.0491655379690169, rho12=0.00710698898070406, rho22=-0.008230542254959171, rho32=0.000609542602247143, rho42=0.00114916775392305, rho03=0.0013415037643754, rho13=-0.000362007479155809, rho23=0.000358809384119286, rho33=6.481839543575269e-05, rho43=-0.000104112551302631, rho04=-1.69907294147191e-05, rho14=5.53820368251513e-06, rho24=-3.15773411117433e-06, rho34=-4.99967306908062e-06, rho44=3.41331223468399e-06
# Parameter values: P=7.328, Cc=0.891865603114493, K0c=0.339007699617544, Tc=2.095
# Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a	cp	cp01	cp02	cp03	cp04	cp05	cp06	cp07
24	1000000	0.99999800473768508	1.9952623149688829e-06	100.00000000219612	3.0514929093987946e+39	                0	-0.058203004980632245	9.0012316071657429e+39	0.00033485265382879136	                0	2.6881171477195552e+43	                1	228.66454255219247	221.63125163848454	2.315308616510436	0.92960328371339851	0.83168259229846142	0.015957294558886635	-0.10454902851497958	3.0452881551417499
25	1000000	0.99999748811356848	2.5118864315095823e-06	100.00000000219612	3.5618966956296016e+39	                0	-0.058202837563850085	1.050680486775967e+40	0.0003908611228745385	                0	2.6881171477195552e+43	                1	224.3027117304176	217.26947666111269	2.3152682686583952	0.92959818441509212	0.83167781636277471	0.015957158454951551	-0.10454850396333802	3.0452821453770604
26	1000000	0.99999683772233983	3.1622776601683792e-06	100.00000000219612	4.1576727708043868e+39	                0	-0.058202626801893489	1.2264204110346701e+40	0.00045623770975721612	                0	2.6881171477195552e+43	                1	220.08189165491129	213.04872597184044	2.3152183912642492	0.92959176485801187	0.83167180388979989	0.015956987112519305	-0.10454784359507809	3.0452745795413532
27	1000000	0.99999601892829448	3.9810717055349691e-06	100.00000000219612	4.8531009982943578e+39	                0	-0.05820236147341034	1.4315550010298748e+40	0.00053254933559883139	                0	2.6881171477195552e+43	                1	215.97833319370648	208.94525377287511	2.3151566889457937	0.92958368323820406	0.83166423475027407	0.015956771408746174	-0.10454701224565653	3.0452650547340094
28	1000000	0.99999498812766374	5.011872336272725e-06	100.00000000219612	5.6648498485446432e+39	                0	-0.058202027452565468	1.6710008248872336e+40	0.0006216250010922386	                0	2.6881171477195552e+43	                1	211.84490306332935	204.81193090260948	2.3150803475463402	0.92957350927524363	0.83165470594896496	0.015956499859397951	-0.10454596564660877	3.0452530637365594
29	1000000	0.99999369042655517	6.3095734448019432e-06	100.00000000219612	6.6123759564956971e+39	                0	-0.058201606957527303	1.9504967712189851e+40	0.00072559961639829379	                0	2.6881171477195552e+43	                1	207.77129280023397	200.73845400964055	2.3149859011516267	0.92956070131724577	0.8316427101815318	0.01595615800784525	-0.10454464806893644	3.0452379680040731
30	1000000	0.99999205671765279	7.9432823472428217e-06	100.00000000219612	7.7183905641820802e+39	                0	-0.058201077604706754	2.2767415794786057e+40	0.00084696516348257479	                0	2.6881171477195552e+43	                1	203.66040998156873	196.62773702545655	2.3148690677746968	0.92954457752630681	0.83162760884719422	0.015955727656107591	-0.10454298935667798	3.0452189636645164
31	1000000	0.99999000000000005	1.0000000000000001e-05	100.00000000219612	9.0094039868229289e+39	                0	-0.058200411218545557	2.6575543573042833e+40	0.00098863040978656763	                0	2.6881171477195552e+43	                1	199.58057049509532	192.54810370319521	2.3147245907798726	0.92952427961495165	0.83160859808483789	0.015955185897167035	-0.10454090119297452	3.0451950387162632
32	1000000	0.99998741074588204	1.2589254117941661e-05	100.00000000219612	1.0516361215845294e+40	                0	-0.058199572333867175	3.1020619397628927e+40	0.0011539906072897546	                0	2.6881171477195552e+43	                1	195.4643832180341	188.43217269829407	2.3145459758509936	0.9294987272126497	0.83158466603344705	0.015954503897327967	-0.10453827240024603	3.0451649191458561
33	1000000	0.99998415106807537	1.5848931924611141e-05	100.00000000219612	1.2275383903587809e+40	                0	-0.058198516311529863	3.6209175678642057e+40	0.0013470088425781537	                0	2.6881171477195552e+43	                1	191.34572409967345	184.3138320833408	2.3143252333939768	0.92946656044637121	0.83155453905416055	0.015953645364233091	-0.10453496302492189	3.0451270010988303
34	1000000	0.99998004737685031	1.995262314968883e-05	100.00000000219612	1.4328636542909317e+40	                0	-0.058197186967881655	4.2265561122030083e+40	0.0015723109819780648	                0	2.6881171477195552e+43	                1	187.22721898149604	180.19572272699514	2.3140525395063176	0.92942606770070046	0.83151661407206301	0.015952564619687498	-0.10453079689286904	3.0450792654950258
35	1000000	0.99997488113568489	2.5118864315095822e-05	100.00000000219612	1.672533769852081e+40	                0	-0.058195513593022462	4.9334919519234999e+40	0.0018352964847937496	                0	2.6881171477195552e+43	                1	183.08759354502939	176.05658895257258	2.3137158017606714	0.92937509474594027	0.83146887346813014	0.015951204175801304	-0.10452555224089428	3.0450191705471319
36	1000000	0.99996837722339826	3.1622776601683795e-05	100.00000000219612	1.9522940604516912e+40	                0	-0.058193407201019044	5.7586666193575905e+40	0.0021422677297538591	                0	2.6881171477195552e+43	                1	178.95547060867466	171.92507667141325	2.3133001705430285	0.92931093045043323	0.83140877804147262	0.015949491687165623	-0.10451894992830887	3.0449435164676388
37	1000000	0.99996018928294461	3.9810717055349695e-05	100.00000000219612	2.2788511532104167e+40	                0	-0.058190755815339036	6.7218544979443155e+40	0.0025005809377194564	                0	2.6881171477195552e+43	                1	174.79073246349802	167.76109679924389	2.3127873960658833	0.92923016307705386	0.8313331324232468	0.015947336119565881	-0.10451063860536737	3.044848275173754
38	1000000	0.99994988127663731	5.0118723362727251e-05	100.00000000219612	2.660033924057266e+40	                0	-0.058187418542975829	7.8461362663847792e+40	0.0029188222965063084	                0	2.6881171477195552e+43	                1	170.59900346234497	163.57030912827085	2.3121550957028725	0.92912849964540045	0.83123791590214113	0.015944622935616656	-0.10450017605601117	3.0447283759440862
39	1000000	0.99993690426555193	6.3095734448019429e-05	100.00000000219612	3.1049814309840523e+40	                0	-0.058183218128602894	9.1584513372496247e+40	0.0034070134722436231	                0	2.6881171477195552e+43	                1	166.42437914398937	159.39685308568301	2.3113758115449579	0.92900053894819823	0.83111806984957926	0.015941208047848782	-0.10448700573287263	3.0445774356486508
40	1000000	0.99992056717652755	7.9432823472428221e-05	100.00000000219612	3.6243623851778906e+40	                0	-0.058177931602820011	1.0690242422012522e+41	0.0039768513924631262	                0	2.6881171477195552e+43	                1	162.21051319185682	155.18443666416653	2.3104159082830349	0.92883948645798087	0.83096723073145418	0.015936910228072983	-0.10447042725318943	3.0443874192429168
41	1000000	0.99990000000000001	           0.0001	100.00000000219612	4.2306314887460018e+40	                0	-0.058171278542553932	1.2478207516730417e+41	0.0046419879904847951	                0	2.6881171477195552e+43	                1	158.01140617373215	150.98712762186048	2.3092342056546009	0.92863679644339492	0.83077739496480385	0.015931501585765492	-0.10444955931333555	3.0441482125364816
42	1000000	0.99987410745882055	0.00012589254117941688	100.00000000219612	4.9383288710554133e+40	                0	-0.058162906342954721	1.4565177067822333e+41	0.0054183565177502013	                0	2.6881171477195552e+43	                1	153.75700348574318	146.73495440216274	2.3077803748818941	0.92838172301553445	0.83053849851269901	0.015924695635018193	-0.10442329309283226	3.0438470846280956
43	1000000	0.99984151068075389	0.00015848931924611142	100.00000000219612	5.7644299416375067e+40	                0	-0.058152371753633782	1.7001136987633021e+41	0.0063245521133838281	                0	2.6881171477195552e+43	                1	149.51033035569353	142.49104488726664	2.3059929108227446	0.92806075740215466	0.83023788997785841	0.015916132356195021	-0.10439023373895348	3.043468011606866
44	1000000	0.99980047376850312	0.00019952623149688788	100.00000000219612	6.7287542454712784e+40	                0	-0.058139117752365875	1.984442149863742e+41	0.0073822755512989047	                0	2.6881171477195552e+43	                1	145.22951252922454	138.21365157143055	2.3037968050699078	0.92765692335138028	0.82985967091697865	0.01590535952189466	-0.10434862693062281	3.0429908258644529
45	1000000	0.99974881135684901	0.00025118864315095823	100.00000000219612	7.8544434213865537e+40	                0	-0.05812244460992505	2.3163103620536328e+41	0.0086168505119602317	                0	2.6881171477195552e+43	                1	140.99501554422471	133.98339643642652	2.3011006518718293	0.927148896033266	0.82938387100461175	0.015891809394540587	-0.10429626679268847	3.0423901462866603
46	1000000	0.99968377223398319	0.00031622776601683794	100.00000000219612	9.168520148949326e+40	                0	-0.058101473733809667	2.7036615447511237e+41	0.010057826337831874	                0	2.6881171477195552e+43	                1	136.6672716728194	129.66090466042803	2.2977932695849246	0.92650990198658567	0.82878541839288544	0.015874769713640203	-0.10423038054446428	3.0416340332577896
47	1000000	0.99960189282944645	0.00039810717055349773	100.00000000219612	1.070254212761524e+41	                0	-0.058075102559003652	3.1557635360260214e+41	0.011739680090591254	                0	2.6881171477195552e+43	                1	132.36721727047009	125.36735030243642	2.2937396008007269	0.9257063484281739	0.82803285703862417	0.015853347675696312	-0.10414748419497134	3.0406822982854105
48	1000000	0.99949881276637276	0.00050118723362727253	100.00000000219612	1.249336769820688e+41	                0	-0.058041948374289956	3.6834284872877556e+41	0.013702633794857361	                0	2.6881171477195552e+43	                1	128.04484137179458	121.05301497110204	2.2887759246767421	0.92469611957157738	0.82708675289012423	0.015826425375067506	-0.10404320232022135	3.0394843804992457
49	1000000	0.99936904265551985	0.00063095734448019429	100.00000000219612	1.4584052836181667e+41	                0	-0.058000278527793186	4.2992684052235963e+41	0.015993605073613887	                0	2.6881171477195552e+43	                1	123.72311806360848	116.74123246623587	2.282704169964608	0.92342646561219366	0.82589771978363624	0.015792604934121903	-0.10391204346315794	3.0379766805412034
50	1000000	0.99920567176527575	0.00079432823472428218	100.00000000219612	1.7024903044114092e+41	                0	-0.057947923944359589	5.0179921288290243e+41	0.018667311925322904	                0	2.6881171477195552e+43	                1	119.38493313786398	112.41533024414849	2.2752852765148921	0.92183139715011309	0.82440398413445015	0.015750141334387048	-0.10374712099312566	3.0360792155747602
51	1000000	            0.999	            0.001	100.00000000219612	1.9874708310617215e+41	                0	-0.057882172315063839	5.8567500457087194e+41	0.021787555094751918	                0	2.6881171477195552e+43	                1	115.0177964498085	108.06335960118803	2.2662314879840086	0.91982848494687075	0.82252839593968352	0.01569686081822946	-0.10353980739632615	3.0336914263280077
52	1000000	0.99874107458820582	0.0012589254117941688	100.00000000219612	2.3202195112983485e+41	                0	-0.057799636701797698	6.835533619469186e+41	0.02542870434522566	                0	2.6881171477195552e+43	                1	110.65409001039777	103.71836504403414	2.2551975467253729	0.91731495376683192	0.82017478395930643	0.015630062750065697	-0.10327930805823901	3.0306869272202919
53	1000000	0.99841510680753887	0.0015848931924611141	100.00000000219612	2.7087736629852671e+41	                0	-0.057696094671497264	7.9776375259263371e+41	0.029677417640425779	                0	2.6881171477195552e+43	                1	106.25100442024154	99.338345965221606	2.2417707471886978	0.91416295263979286	0.81722354819215726	0.015546403149814429	-0.10295213887792373	3.0269069427273974
54	1000000	0.99800473768503106	0.0019952623149688828	100.00000000219612	3.1625371549786806e+41	                0	-0.057566292496056035	9.310192857962813e+41	0.034634624706966544	                0	2.6881171477195552e+43	                1	101.8371476728029	94.952895130776113	2.2254598825062657	0.91021388718377128	0.81352638784732345	0.015441758965057464	-0.10254149095165103	3.0221521164760157
55	1000000	0.99748811356849043	0.002511886431509582	100.00000000219612	3.6925193634518193e+41	                0	-0.057403708527802279	1.0864780293544886e+42	0.040417808065998699	                0	2.6881171477195552e+43	                1	97.398968394268621	90.549656248857616	2.2056834169019455	0.90527172064982275	0.80890008582227124	0.015311073879800807	-0.10202646582267152	3.0161723139798404
56	1000000	0.99683772233983159	0.0031622776601683794	100.00000000219612	4.3116189514056592e+41	                0	-0.057200269748744294	1.2678132148518443e+42	0.047163614722944072	                0	2.6881171477195552e+43	                1	93.016505190020354	86.210112477796301	2.181757198767909	0.8990952015428556	0.80311932348250958	0.015148189585554179	-0.10138116765307535	3.0086539664983056
57	1000000	0.99601892829446503	0.0039810717055349778	100.00000000219612	5.0349622465298453e+41	                0	-0.056946015943793796	1.4792931566006882e+42	0.055030829212768348	                0	2.6881171477195552e+43	                1	88.547053780368302	81.793297035065123	2.1528826175195452	0.89138907589226624	0.7959086007911399	0.014945671712569619	-0.10057364613279678	2.9992044255204608
58	1000000	0.99498812766372724	0.0050118723362727246	100.00000000219612	5.8803086998622158e+41	                0	-0.056628707334210736	1.7258715214909068e+42	0.064203731706969594	                0	2.6881171477195552e+43	                1	84.116614457594608	77.427287377853389	2.1181363757865967	0.88179451922658336	0.78693351367210385	0.01469464806574196	-0.099564699144528382	2.9873327221347052
59	1000000	0.99369042655519801	0.0063095734448019424	100.00000000219612	6.8685395846426613e+41	                0	-0.056233374366954032	2.013288204773746e+42	0.074895850669369254	                0	2.6881171477195552e+43	                1	79.645591786801347	73.034952394700355	2.0764639592851948	0.86987931653692385	0.77579193133063462	0.014384689761224347	-0.098306571960617622	2.9724260671476395
60	1000000	0.99205671765275716	0.0079432823472428207	100.00000000219612	8.0242511600147367e+41	                0	-0.055741813455541162	2.3481803736039922e+42	0.087354093760238616	                0	2.6881171477195552e+43	                1	75.168245211447427	68.65344707594646	2.0266797209815666	0.85512878187565045	0.76200607314304725	0.014003784857735962	-0.096741637184019888	2.953721411827007
61	1000000	0.98999999999999999	             0.01	100.00000000219612	9.3764805949352558e+41	                0	-0.055132040881782543	2.7382020524779574e+42	0.10186319650543844	                0	2.6881171477195552e+43	                1	70.691533333160535	64.293090422243338	1.9674779013909314	0.83693911204203486	0.74501717379203336	0.013538480542377817	-0.094801216898455054	2.9302714600482793
62	1000000	0.98741074588205835	0.012589254117941687	100.00000000219612	1.0959602957944444e+42	                0	-0.054377730269305147	3.1921486572380788e+42	0.11875035505599581	                0	2.6881171477195552e+43	                1	 66.2052562522221	59.947520108152588	1.8974605992041289	0.81461589200667239	0.72418542195861102	0.012974304343786405	-0.092404829177883271	2.9009047557341932
63	1000000	0.98415106807538888	0.015848931924611141	100.00000000219612	1.2814452001878886e+42	                0	-0.053447679025471588	3.7200797028142939e+42	0.13838979100930168	                0	2.6881171477195552e+43	                1	61.668918436610078	55.580530329395529	1.815190702630354	0.78738189130844105	0.69879923038772973	0.012296615029600288	-0.089460321853334066	2.8641799897117592
64	1000000	0.98004737685031118	0.01995262314968883	100.00000000219612	1.4989738475423617e+42	                0	-0.052305378585063012	4.3334277920780395e+42	0.16120680587727629	                0	2.6881171477195552e+43	                1	57.193232242581594	51.307490023986574	1.7192802653193231	0.75440014906769337	0.66809966524636044	0.011492071799714574	-0.085865614007973323	2.8183356811699074
65	1000000	0.9748811356849042	0.025118864315095822	100.00000000219612	1.7543870953617341e+42	                0	-0.0509088057031402	5.0450738608199913e+42	0.18768058025670287	                0	2.6881171477195552e+43	                1	52.720638103191405	47.075686881746222	1.6085266989063225	0.71482056244639725	0.63132792416617789	0.010550927083014222	-0.081513108666231127	2.7612382175094918
66	1000000	0.96837722339831622	0.031622776601683791	100.00000000219612	2.054733142782563e+42	                0	-0.049210612059035277	5.8693557045372236e+42	0.21834449103218764	                0	2.6881171477195552e+43	                1	48.183892327913327	42.822609392933508	1.4821103319984479	0.66786042953752911	0.58780572000817044	0.0094703063629840642	-0.076298249846426219	2.6903343969191122
67	1000000	0.96018928294465022	0.039810717055349776	100.00000000219612	2.4085830969647232e+42	                0	-0.04715897306484626	6.8219561956741967e+42	0.25378195297260592	                0	2.6881171477195552e+43	                1	43.704096040409439	38.673496580921338	1.3398649865904371	0.61293080244139897	0.5370593833892644	0.0082584750927026038	-0.070134088675846265	2.6026199006501436
68	1000000	0.94988127663727273	0.050118723362727248	100.00000000219612	2.82645866219202e+42	                0	-0.044699471752984173	7.9195846154359487e+42	0.29461456403246672	                0	2.6881171477195552e+43	                1	39.142978016455807	34.49292677094865	1.1826257506222428	0.54981933892396873	0.47899661505301316	0.006939719373727833	-0.062973875113431152	2.4946436966476386
69	1000000	0.93690426555198059	0.063095734448019428	100.00000000219612	3.3214250072212244e+42	                0	-0.04177854956823971	9.1793114448057202e+42	0.34147735907242449	                0	2.6881171477195552e+43	                1	34.683789131815018	30.464780831114766	1.0126403666355805	0.47893348733086988	0.41413691601408342	0.0055587944224167506	-0.054843134905161413	2.3625818712024582
70	1000000	0.92056717652757181	0.079432823472428221	100.00000000219612	3.9099340170925786e+42	                0	-0.038349263640709889	1.0617330882409697e+43	0.39497277458375779	                0	2.6881171477195552e+43	                1	30.363411111863208	26.623209235064181	0.83399630558796822	0.40159042871001288	0.34387799146819348	0.0041829159602315537	-0.045880574117890274	2.2024348091905148
71	1000000	0.90000000000000002	0.10000000000000001	100.00000000219612	4.613060511150357e+42	                0	-0.034380357881662965	1.2246785145939682e+43	0.45558971104846202	                0	2.6881171477195552e+43	                1	25.94745822788806	22.726501978355639	0.65295836071079127	0.32030595427503339	0.27074507624527244	0.0028982422144092032	-0.036382186108651494	2.0104308021955637
72	1000000	0.87410745882058316	0.12589254117941687	100.00000000219612	5.4583833477563914e+42	                0	-0.029869974426474356	1.4074056733102615e+43	0.52356560222988191	                0	2.6881171477195552e+43	                1	21.779474654999724	19.105232434565263	0.47802880290534894	0.23897827690481657	0.19851461294974962	0.0017975209239086442	-0.026833736613110986	1.7837567433637462
73	1000000	0.84151068075388857	0.15848931924611143	100.00000000219612	6.4829914227724945e+42	                0	-0.024865630173242573	1.6092574096852671e+43	0.59865598158564959	                0	2.6881171477195552e+43	                1	17.664740624708021	15.545641149855181	0.31944615840170093	0.16278850157762925	0.13203553553494801	0.00095758796721823224	-0.017903396105471953	1.5217750874768154
74	1000000	0.80047376850311169	0.19952623149688828	100.00000000219612	7.7386313603377805e+42	                0	-0.019492074699967239	1.8272656978158398e+43	0.67975672093234007	                0	2.6881171477195552e+43	                1	13.731521988493411	12.151678540008076	0.18778207407244421	0.09757710956649232	0.076527413051481016	0.00041139776924401785	-0.010353966926877872	1.2278994209525496
