l	K	y

# DK0 = 2.5	(data set 1)
0	5	1.38374e-13

# DK0 = 0.0390625	(data set 2)
0	1.01562	0.00244358
0.0333	0.997163	0.00236892
0.0666	0.981324	0.00230389
0.0999	0.967699	0.00224413
0.1332	0.955976	0.00218893
0.1665	0.945901	0.00213767
0.1998	0.937268	0.00208984
0.2331	0.929907	0.00204496
0.2664	0.923675	0.00200265
0.2997	0.918454	0.00196256
0.333	0.914146	0.00192437
0.3663	0.910667	0.00188781
0.3996	0.907947	0.00185266
0.4329	0.905925	0.00181868
0.4662	0.904553	0.00178571
0.4995	0.903788	0.00175356
0.5328	0.903593	0.0017221
0.5661	0.90394	0.00169118
0.5994	0.904802	0.00166069
0.6327	0.90616	0.00163053
0.666	0.907997	0.0016006
0.6993	0.910299	0.00157082
0.7326	0.913058	0.00154111
0.7659	0.916265	0.00151141
0.7992	0.919916	0.00148168
0.8325	0.924009	0.00145185
0.8658	0.928543	0.00142189
0.8991	0.933521	0.00139176
0.9324	0.938945	0.00136145
0.9657	0.944822	0.00133093
0.999	0.951158	0.00130018
1.0323	0.957962	0.0012692
1.0656	0.965244	0.001238
1.0989	0.973016	0.00120657
1.1322	0.981291	0.00117492
1.1655	0.990082	0.00114308
1.1988	0.999406	0.00111105
1.2321	1.00929	0.00107781
1.2654	1.01978	0.00104208
1.2987	1.03097	0.00100394
1.332	1.04292	0.00096354
1.3653	1.05572	0.00092101
1.3986	1.06944	0.000876531
1.4319	1.08418	0.000830309
1.4652	1.10002	0.000782585
1.4985	1.11705	0.000733632
1.5318	1.13537	0.000683759
1.5651	1.15508	0.000633309
1.5984	1.17626	0.000582654
1.6317	1.19904	0.000532194
1.665	1.22349	0.000482347
1.6983	1.24973	0.000433543
1.7316	1.27785	0.000386213
1.7649	1.30795	0.000340774
1.7982	1.34011	0.000297623
1.8315	1.37441	0.000257112
1.8648	1.41094	0.000219546
1.8981	1.44974	0.000185162
1.9314	1.49089	0.000154125
1.9647	1.53443	0.000126518
1.998	1.58038	0.00010234
2.0313	1.62878	8.15084e-05
2.0646	1.67963	6.38673e-05
2.0979	1.73295	4.91949e-05
2.1312	1.78874	3.72198e-05
2.1645	1.847	2.76369e-05
2.1978	1.90773	2.0124e-05
2.2311	1.97093	1.4358e-05
2.2644	2.03661	1.00294e-05
2.2977	2.1048	6.85332e-06
2.331	2.17551	4.57737e-06
2.3643	2.24877	2.98577e-06
2.3976	2.32465	1.90044e-06
2.4309	2.40318	1.17932e-06
2.4642	2.48443	7.12869e-07
2.4975	2.56848	4.19363e-07
2.5308	2.6554	2.39866e-07
2.5641	2.74528	1.3327e-07
2.5974	2.83823	7.18534e-08
2.6307	2.93432	3.75555e-08
2.664	3.03367	1.90087e-08
2.6973	3.13639	9.30704e-09
2.7306	3.24259	4.40313e-09
2.7639	3.35239	2.01048e-09
2.7972	3.4659	8.84912e-10
2.8305	3.58326	3.74996e-10
2.8638	3.70459	1.52799e-10
2.8971	3.83003	5.97866e-11
2.9304	3.95972	2.24327e-11
2.9637	4.09379	8.06003e-12
2.997	4.23241	2.76906e-12
3.0303	4.37572	9.08257e-13
3.0636	4.52389	2.83978e-13
3.0969	4.67707	8.45002e-14
3.1302	4.83544	2.3889e-14
3.1635	4.99917	6.40549e-15

# DK0 = 0.000610352	(data set 3)
0	0.994873	0.0027631
0.0333	0.971405	0.002689
0.0666	0.95106	0.00262306
0.0999	0.933315	0.00256422
0.1332	0.917752	0.00251157
0.1665	0.904039	0.00246435
0.1998	0.891908	0.00242189
0.2331	0.881135	0.00238362
0.2664	0.87154	0.00234906
0.2997	0.862969	0.00231779
0.333	0.855295	0.00228944
0.3663	0.848409	0.00226368
0.3996	0.842219	0.00224024
0.4329	0.836646	0.00221887
0.4662	0.831621	0.00219936
0.4995	0.827086	0.0021815
0.5328	0.822989	0.00216514
0.5661	0.819285	0.00215013
0.5994	0.815936	0.00213632
0.6327	0.812906	0.00212359
0.666	0.810165	0.00211185
0.6993	0.807686	0.00210099
0.7326	0.805445	0.00209092
0.7659	0.80342	0.00208157
0.7992	0.801593	0.00207286
0.8325	0.799947	0.00206473
0.8658	0.798466	0.00205712
0.8991	0.797138	0.00204998
0.9324	0.795949	0.00204326
0.9657	0.794889	0.0020369
0.999	0.793948	0.00203088
