l	K	y

# DK0 = 2.5	(data set 1)
0	5	6.06376e-22

# DK0 = 0.0390625	(data set 2)
0	0.703125	0.0010383
0.0333	0.71553	0.00104998
0.0666	0.727836	0.00105947
0.0999	0.740051	0.00106677
0.1332	0.752189	0.0010719
0.1665	0.764265	0.00107489
0.1998	0.776295	0.00107579
0.2331	0.788299	0.00107463
0.2664	0.800298	0.00107147
0.2997	0.812313	0.00106638
0.333	0.82437	0.00105942
0.3663	0.836493	0.00105065
0.3996	0.848709	0.00104016
0.4329	0.861045	0.00102803
0.4662	0.87353	0.00101433
0.4995	0.886194	0.000999152
0.5328	0.899066	0.000982587
0.5661	0.912179	0.000964723
0.5994	0.925564	0.000945652
0.6327	0.939252	0.000925469
0.666	0.953278	0.000904267
0.6993	0.967675	0.000882145
0.7326	0.982477	0.000859199
0.7659	0.997719	0.000835527
0.7992	1.01344	0.000810172
0.8325	1.02973	0.000781497
0.8658	1.04668	0.000749733
0.8991	1.06441	0.000715174
0.9324	1.08302	0.000678148
0.9657	1.10263	0.000639015
0.999	1.12333	0.000598167
1.0323	1.14526	0.000556023
1.0656	1.16852	0.000513027
1.0989	1.19322	0.000469641
1.1322	1.21948	0.00042634
1.1655	1.24741	0.000383601
1.1988	1.27711	0.000341894
1.2321	1.30869	0.00030167
1.2654	1.34225	0.000263344
1.2987	1.37786	0.00022729
1.332	1.41562	0.000193821
1.3653	1.45558	0.000163184
1.3986	1.49782	0.000135546
1.4319	1.54237	0.000110994
1.4652	1.58928	8.95345e-05
1.4985	1.63857	7.10909e-05
1.5318	1.69027	5.55176e-05
1.5651	1.74438	4.26085e-05
1.5984	1.80091	3.21119e-05
1.6317	1.85988	2.37461e-05
1.665	1.92128	1.72159e-05
1.6983	1.98512	1.22272e-05
1.7316	2.05144	8.50038e-06
1.7649	2.12023	5.77971e-06
1.7982	2.19155	3.84039e-06
1.8315	2.26542	2.49163e-06
1.8648	2.3419	1.57711e-06
1.8981	2.42104	9.73049e-07
1.9314	2.50292	5.84678e-07
1.9647	2.5876	3.41832e-07
1.998	2.67518	1.94275e-07
2.0313	2.76574	1.07228e-07
2.0646	2.85938	5.74187e-08
2.0979	2.95619	2.97995e-08
2.1312	3.05629	1.49732e-08
2.1645	3.15977	7.27596e-09
2.1978	3.26676	3.41545e-09
2.2311	3.37738	1.54695e-09
2.2644	3.49174	6.75229e-10
2.2977	3.60997	2.83679e-10
2.331	3.7322	1.14563e-10
2.3643	3.85858	4.4414e-11
2.3976	3.98923	1.65065e-11
2.4309	4.12431	5.87253e-12
2.4642	4.26396	1.99706e-12
2.4975	4.40834	6.4817e-13
2.5308	4.55761	2.00462e-13
2.5641	4.71194	5.89807e-14
2.5974	4.87149	1.64812e-14

# DK0 = 0.000610352	(data set 3)
0	0.662842	0.00153909
0.0333	0.6703	0.00156884
0.0666	0.677397	0.00159694
0.0999	0.684138	0.0016234
0.1332	0.690529	0.00164827
0.1665	0.696581	0.0016716
0.1998	0.702303	0.00169342
0.2331	0.707706	0.00171379
0.2664	0.712801	0.00173277
0.2997	0.717602	0.00175042
0.333	0.722122	0.00176679
0.3663	0.726373	0.00178195
0.3996	0.73037	0.00179594
0.4329	0.734126	0.00180884
0.4662	0.737655	0.00182069
0.4995	0.74097	0.00183155
0.5328	0.744084	0.00184147
0.5661	0.74701	0.0018505
0.5994	0.74976	0.00185869
0.6327	0.752348	0.00186609
0.666	0.754784	0.00187274
0.6993	0.757079	0.00187867
0.7326	0.759245	0.00188393
0.7659	0.761291	0.00188856
0.7992	0.763229	0.00189258
0.8325	0.765066	0.00189603
0.8658	0.766813	0.00189893
0.8991	0.768477	0.00190132
0.9324	0.770067	0.0019032
0.9657	0.771591	0.00190462
0.999	0.773055	0.00190558
1.0323	0.774468	0.0019061
1.0656	0.775835	0.00190619
1.0989	0.777164	0.00190588
1.1322	0.77846	0.00190518
1.1655	0.779729	0.00190408
1.1988	0.780977	0.00190261
1.2321	0.782209	0.00190077
1.2654	0.783431	0.00189857
1.2987	0.784647	0.001896
1.332	0.785862	0.00189308
1.3653	0.787082	0.00188981
1.3986	0.78831	0.00188618
1.4319	0.789552	0.0018822
1.4652	0.790811	0.00187786
1.4985	0.792092	0.00187316
1.5318	0.7934	0.0018681
1.5651	0.794738	0.00186268
