l	K	y

# DK0 = 2.5	(data set 1)
0	5	3.71987e-07

# DK0 = 0.0390625	(data set 2)
0	1.64062	0.00776836
0.0333	1.35684	0.00643725
0.0666	1.19079	0.00572678
0.0999	1.07773	0.00532859
0.1332	0.993182	0.00511917
0.1665	0.925953	0.00499527
0.1998	0.87071	0.00490958
0.2331	0.824178	0.0048578
0.2664	0.784136	0.00483669
0.2997	0.74902	0.00484395
0.333	0.717696	0.00487811
0.3663	0.689321	0.00493841
0.3996	0.663253	0.00502474
0.4329	0.638994	0.00513764
0.4662	0.616149	0.00527822
0.4995	0.5944	0.00544823
0.5328	0.573491	0.00565008
0.5661	0.553209	0.00588693
0.5994	0.533377	0.00616278
0.6327	0.513848	0.00648261
0.666	0.494498	0.00685261
0.6993	0.475224	0.00728037
0.7326	0.455939	0.00777525
0.7659	0.436575	0.00834881
0.7992	0.417075	0.00901529
0.8325	0.3974	0.00979237
0.8658	0.377523	0.0107021
0.8991	0.357433	0.011772
0.9324	0.337134	0.0130369
0.9657	0.316646	0.0145407
0.999	0.296006	0.0163395
1.0323	0.27527	0.018505
1.0656	0.254513	0.02113
1.0989	0.23383	0.0243344
1.1322	0.213333	0.0282753
1.1655	0.193155	0.0331584
1.1988	0.173442	0.0392553
1.2321	0.154354	0.0469262
1.2654	0.136054	0.0566511
1.2987	0.118706	0.0690713
1.332	0.102462	0.0850477
1.3653	0.0874569	0.105738
1.3986	0.0737939	0.132702
1.4319	0.0615416	0.168046
1.4652	0.050727	0.214615
1.4985	0.0413345	0.276251
1.5318	0.033308	0.35815
1.5651	0.026557	0.467332
1.5984	0.0209654	0.613283
1.6317	0.0164009	0.808815
1.665	0.0127246	1.07123
1.6983	0.00980007	1.42388
1.7316	0.00749916	1.89831
1.7649	0.00570651	2.53707
1.7982	0.00432172	3.3976
1.8315	0.00325981	4.5574
1.8648	0.00245055	6.12108
1.8981	0.00183705	8.22981
1.9314	0.00137399	11.074
1.9647	0.00102573	14.9109
1.998	0.000764579	20.0871
2.0313	0.000569223	27.0709
2.0646	0.000423367	36.4939
2.0979	0.000314639	49.2085
2.1312	0.000233689	66.3649
2.1645	0.00017348	89.5155
2.1978	0.000128734	120.755
2.2311	9.55002e-05	162.91
2.2644	7.0829e-05	219.794
2.2977	5.25214e-05	296.556
2.331	3.89402e-05	400.141
2.3643	2.88676e-05	539.924
2.3976	2.13985e-05	728.553
2.4309	1.58609e-05	983.097
2.4642	1.17557e-05	1326.59
2.4975	8.71266e-06	1790.12
2.5308	6.45712e-06	2415.63
2.5641	4.78538e-06	3259.73
2.5974	3.54639e-06	4398.8
2.6307	2.62814e-06	5935.91
2.664	1.94763e-06	8010.18
2.6973	1.44332e-06	10809.3
2.7306	1.06958e-06	14586.6
2.7639	7.92615e-07	19683.9
2.7972	5.87367e-07	26562.4
2.8305	4.35267e-07	35844.7
2.8638	3.22553e-07	48370.7
2.8971	2.39026e-07	65274
2.9304	1.77129e-07	88084.2
2.9637	1.3126e-07	118865
2.997	9.72693e-08	160403
3.0303	7.20806e-08	216457
3.0636	5.34147e-08	292099
3.0969	3.95825e-08	394173
3.1302	2.93323e-08	531919
3.1635	2.17364e-08	717800
3.1968	1.61076e-08	968638
3.2301	1.19364e-08	1.30713e+06
3.2634	8.84533e-09	1.76391e+06
3.2967	6.55475e-09	2.38032e+06
3.33	4.85734e-09	3.21213e+06
3.3633	3.59948e-09	4.33463e+06
3.3966	2.66736e-09	5.84938e+06
3.4299	1.97662e-09	7.89347e+06
3.4632	1.46476e-09	1.06519e+07
3.4965	1.08545e-09	1.43742e+07
3.5298	8.04359e-10	1.93973e+07
3.5631	5.96063e-10	2.61758e+07
3.5964	4.41707e-10	3.5323e+07
3.6297	3.27323e-10	4.76668e+07
3.663	2.42559e-10	6.43242e+07
3.6963	1.79746e-10	8.68025e+07
3.7296	1.33199e-10	1.17136e+08
3.7629	9.87061e-11	1.5807e+08
3.7962	7.31452e-11	2.13308e+08
3.8295	5.42035e-11	2.87849e+08
3.8628	4.0167e-11	3.88439e+08
3.8961	2.97654e-11	5.2418e+08
3.9294	2.20574e-11	7.07357e+08
3.9627	1.63454e-11	9.54545e+08
3.996	1.21126e-11	1.28811e+09
4.0293	8.97593e-12	1.73825e+09
4.0626	6.65153e-12	2.34569e+09
