l	K	y

# DK0 = 2.5	(data set 1)
0	5	5.14237e-23

# DK0 = 0.0390625	(data set 2)
0	0.703125	0.000733892
0.0333	0.718837	0.000741931
0.0666	0.734638	0.000747976
0.0999	0.750536	0.000752025
0.1332	0.766545	0.00075409
0.1665	0.78268	0.000754198
0.1998	0.798957	0.000752389
0.2331	0.815396	0.000748717
0.2664	0.832021	0.000743246
0.2997	0.848855	0.000736051
0.333	0.865925	0.000727216
0.3663	0.88326	0.000716832
0.3996	0.900889	0.000705
0.4329	0.918846	0.000691822
0.4662	0.937164	0.000677409
0.4995	0.955877	0.000661872
0.5328	0.975023	0.000645328
0.5661	0.994639	0.000627894
0.5994	1.01477	0.00060894
0.6327	1.03549	0.000586704
0.666	1.05691	0.00056138
0.6993	1.07915	0.000533311
0.7326	1.10231	0.000502881
0.7659	1.12652	0.000470513
0.7992	1.15189	0.000436657
0.8325	1.17855	0.000401788
0.8658	1.2066	0.000366397
0.8991	1.23617	0.000330975
0.9324	1.26738	0.000296007
0.9657	1.30032	0.000261958
0.999	1.33511	0.00022926
1.0323	1.37183	0.000198301
1.0656	1.41057	0.000169409
1.0989	1.4514	0.000142846
1.1322	1.49441	0.000118801
1.1655	1.53962	9.73809e-05
1.1988	1.5871	7.86165e-05
1.2321	1.63688	6.24615e-05
1.2654	1.68898	4.88024e-05
1.2987	1.74343	3.74684e-05
1.332	1.80024	2.82455e-05
1.3653	1.85942	2.08909e-05
1.3986	1.921	1.51476e-05
1.4319	1.98498	1.0759e-05
1.4652	2.0514	7.47988e-06
1.4985	2.12027	5.08583e-06
1.5318	2.19165	3.37925e-06
1.5651	2.26556	2.19235e-06
1.5984	2.34207	1.38761e-06
1.6317	2.42124	8.56076e-07
1.665	2.50314	5.14357e-07
1.6983	2.58784	3.00696e-07
1.7316	2.67543	1.70882e-07
1.7649	2.766	9.43085e-08
1.7982	2.85965	5.04963e-08
1.8315	2.95647	2.62045e-08
1.8648	3.05658	1.31656e-08
1.8981	3.16007	6.39698e-09
1.9314	3.26707	3.00254e-09
1.9647	3.3777	1.35979e-09
1.998	3.49207	5.93472e-10
2.0313	3.61031	2.49304e-10
2.0646	3.73256	1.00669e-10
2.0979	3.85895	3.90229e-11
2.1312	3.98961	1.45011e-11
2.1645	4.1247	5.15842e-12
2.1978	4.26437	1.75398e-12
2.2311	4.40876	5.692e-13
2.2644	4.55805	1.76014e-13
2.2977	4.71238	5.17799e-14
2.331	4.87195	1.44669e-14

# DK0 = 0.000610352	(data set 3)
0	0.635986	0.00146191
0.0333	0.644357	0.00149799
0.0666	0.652351	0.00153243
0.0999	0.659966	0.00156523
0.1332	0.667205	0.00159642
0.1665	0.674068	0.00162601
0.1998	0.680563	0.00165404
0.2331	0.686695	0.00168054
0.2664	0.692473	0.00170557
0.2997	0.697907	0.00172918
0.333	0.703006	0.00175143
0.3663	0.707782	0.00177238
0.3996	0.712248	0.00179209
0.4329	0.716416	0.00181062
0.4662	0.720298	0.00182804
0.4995	0.723907	0.00184441
0.5328	0.727257	0.0018598
0.5661	0.730359	0.00187426
0.5994	0.733227	0.00188787
0.6327	0.735872	0.00190067
0.666	0.738306	0.00191273
0.6993	0.740542	0.0019241
0.7326	0.742589	0.00193484
0.7659	0.744458	0.00194499
0.7992	0.74616	0.00195461
0.8325	0.747703	0.00196374
0.8658	0.749097	0.00197243
0.8991	0.75035	0.00198072
0.9324	0.75147	0.00198865
0.9657	0.752464	0.00199626
0.999	0.753339	0.0020036
1.0323	0.754102	0.00201068
1.0656	0.754757	0.00201756
1.0989	0.755311	0.00202425
1.1322	0.755768	0.0020308
1.1655	0.756133	0.00203723
1.1988	0.756409	0.00204358
1.2321	0.756601	0.00204986
1.2654	0.756711	0.00205611
1.2987	0.756742	0.00206236
1.332	0.756698	0.00206863
1.3653	0.756579	0.00207495
1.3986	0.756388	0.00208134
1.4319	0.756125	0.00208782
1.4652	0.755794	0.00209443
1.4985	0.755393	0.00210119
1.5318	0.754924	0.00210812
1.5651	0.754386	0.00211525
1.5984	0.753781	0.00212261
1.6317	0.753108	0.00213021
1.665	0.752365	0.0021381
1.6983	0.751553	0.00214628
1.7316	0.750671	0.00215481
1.7649	0.749717	0.0021637
1.7982	0.748689	0.00217298
1.8315	0.747586	0.00218269
