l	K	y

# DK0 = 2.5	(data set 1)
0	5	3.13941e-23

# DK0 = 0.0390625	(data set 2)
0	0.703125	0.00068469
0.0333	0.719374	0.000692157
0.0666	0.735749	0.000697698
0.0999	0.752257	0.000701308
0.1332	0.768913	0.000702998
0.1665	0.785731	0.000702796
0.1998	0.802728	0.000700743
0.2331	0.819925	0.000696891
0.2664	0.837345	0.000691306
0.2997	0.855011	0.000684064
0.333	0.872951	0.000675251
0.3663	0.891195	0.000664959
0.3996	0.909772	0.000653289
0.4329	0.928716	0.000640348
0.4662	0.948061	0.000626246
0.4995	0.967842	0.000611098
0.5328	0.988097	0.00059502
0.5661	1.00887	0.000577883
0.5994	1.03021	0.000557805
0.6327	1.05224	0.000534602
0.666	1.07506	0.000508603
0.6993	1.09879	0.000480183
0.7326	1.12353	0.000449756
0.7659	1.14942	0.000417768
0.7992	1.17657	0.000384689
0.8325	1.20509	0.000351005
0.8658	1.2351	0.000317205
0.8991	1.26673	0.000283772
0.9324	1.30007	0.000251167
0.9657	1.33522	0.000219822
0.999	1.37229	0.000190118
1.0323	1.41136	0.000162384
1.0656	1.45251	0.00013688
1.0989	1.49579	0.000113792
1.1322	1.54128	9.32289e-05
1.1655	1.589	7.52205e-05
1.1988	1.63901	5.97238e-05
1.2321	1.69132	4.66291e-05
1.2654	1.74596	3.57712e-05
1.2987	1.80295	2.69429e-05
1.332	1.86231	1.99091e-05
1.3653	1.92404	1.44217e-05
1.3986	1.98818	1.02329e-05
1.4319	2.05474	7.1065e-06
1.4652	2.12375	4.82654e-06
1.4985	2.19526	3.20323e-06
1.5318	2.26932	2.07564e-06
1.5651	2.34596	1.31209e-06
1.5984	2.42527	8.08432e-07
1.6317	2.50731	4.85077e-07
1.665	2.59215	2.83184e-07
1.6983	2.67989	1.60698e-07
1.7316	2.77062	8.85559e-08
1.7649	2.86442	4.7343e-08
1.7982	2.96141	2.4529e-08
1.8315	3.06168	1.23035e-08
1.8648	3.16535	5.96791e-09
1.8981	3.27253	2.79621e-09
1.9314	3.38333	1.26404e-09
1.9647	3.4979	5.50646e-10
1.998	3.61634	2.30863e-10
2.0313	3.73879	9.30351e-11
2.0646	3.86539	3.59888e-11
2.0979	3.99627	1.33448e-11
2.1312	4.13159	4.73655e-12
2.1645	4.27149	1.60684e-12
2.1978	4.41612	5.20209e-13
2.2311	4.56565	1.60469e-13
2.2644	4.72025	4.70872e-14
2.2977	4.88008	1.31213e-14

# DK0 = 0.000610352	(data set 3)
0	0.631104	0.00144423
0.0333	0.639656	0.00148131
0.0666	0.647832	0.00151677
0.0999	0.655628	0.0015506
0.1332	0.663046	0.00158281
0.1665	0.670085	0.00161341
0.1998	0.676752	0.00164244
0.2331	0.68305	0.00166993
0.2664	0.688988	0.00169593
0.2997	0.694575	0.00172049
0.333	0.69982	0.00174367
0.3663	0.704735	0.00176552
0.3996	0.709331	0.0017861
0.4329	0.71362	0.00180549
0.4662	0.717615	0.00182375
0.4995	0.721328	0.00184093
0.5328	0.724772	0.00185711
0.5661	0.727961	0.00187235
0.5994	0.730906	0.00188671
0.6327	0.733619	0.00190025
0.666	0.736114	0.00191303
0.6993	0.7384	0.00192511
0.7326	0.74049	0.00193655
0.7659	0.742394	0.0019474
0.7992	0.744122	0.0019577
0.8325	0.745684	0.00196752
0.8658	0.747088	0.00197689
0.8991	0.748344	0.00198587
0.9324	0.749459	0.00199449
0.9657	0.75044	0.0020028
0.999	0.751295	0.00201083
1.0323	0.75203	0.00201863
1.0656	0.752651	0.00202623
1.0989	0.753163	0.00203367
1.1322	0.75357	0.00204098
1.1655	0.753879	0.0020482
1.1988	0.754091	0.00205535
1.2321	0.754212	0.00206248
1.2654	0.754244	0.0020696
1.2987	0.754189	0.00207675
1.332	0.754051	0.00208395
1.3653	0.75383	0.00209125
1.3986	0.75353	0.00209866
1.4319	0.75315	0.00210622
1.4652	0.752692	0.00211395
1.4985	0.752157	0.00212188
1.5318	0.751545	0.00213004
1.5651	0.750855	0.00213847
1.5984	0.750088	0.00214719
1.6317	0.749243	0.00215624
1.665	0.748319	0.00216565
1.6983	0.747315	0.00217544
1.7316	0.746229	0.00218567
1.7649	0.74506	0.00219635
1.7982	0.743806	0.00220754
1.8315	0.742464	0.00221927
1.8648	0.741032	0.00223159
