l	K	y
4.1625	5.88863e-11	2.64958e+08
4.1958	4.36371e-11	3.57549e+08
4.2291	3.23369e-11	4.82496e+08
4.2624	2.39629e-11	6.51106e+08
4.2957	1.77575e-11	8.78638e+08
4.329	1.3159e-11	1.18568e+09
4.3623	9.75138e-12	1.60002e+09
4.3956	7.22617e-12	2.15916e+09
4.4289	5.35488e-12	2.91368e+09
4.4622	3.96818e-12	3.93188e+09
4.4955	2.94059e-12	5.30589e+09
4.5288	2.17909e-12	7.16005e+09
4.5621	1.6148e-12	9.66216e+09
4.5954	1.19663e-12	1.30386e+10
4.6287	8.86751e-13	1.7595e+10
4.662	6.57118e-13	2.37437e+10
4.6953	4.86951e-13	3.2041e+10
4.7286	3.60851e-13	4.32379e+10
4.7619	2.67405e-13	5.83476e+10
4.7952	1.98158e-13	7.87373e+10
4.8285	1.46843e-13	1.06252e+11
4.8618	1.08817e-13	1.43383e+11
4.8951	8.06375e-14	1.93488e+11
4.9284	5.97557e-14	2.61104e+11
4.9617	4.42814e-14	3.52347e+11
4.995	3.28143e-14	4.75476e+11
5.0283	2.43167e-14	6.41634e+11
5.0616	1.80197e-14	8.65855e+11
5.0949	1.33533e-14	1.16843e+12
5.1282	9.89534e-15	1.57674e+12
5.1615	7.33285e-15	2.12774e+12
5.1948	5.43394e-15	2.87129e+12
5.2281	4.02677e-15	3.87468e+12
5.2614	2.984e-15	5.2287e+12
5.2947	2.21126e-15	7.05589e+12
5.328	1.63864e-15	9.52159e+12
5.3613	1.2143e-15	1.2849e+13
5.3946	8.99842e-16	1.73391e+13
5.4279	6.66819e-16	2.33983e+13
5.4612	4.9414e-16	3.15749e+13
5.4945	3.66178e-16	4.26089e+13
5.5278	2.71353e-16	5.74987e+13
5.5611	2.01083e-16	7.75918e+13
5.5944	1.49011e-16	1.04707e+14
5.6277	1.10423e-16	1.41297e+14
5.661	8.1828e-17	1.90673e+14
5.6943	6.06378e-17	2.57305e+14
5.7276	4.49351e-17	3.47221e+14
5.7609	3.32987e-17	4.68559e+14
5.7942	2.46757e-17	6.32299e+14
5.8275	1.82857e-17	8.53258e+14
5.8608	1.35504e-17	1.15143e+15
5.8941	1.00414e-17	1.55381e+15
5.9274	7.4411e-18	2.09679e+15
5.9607	5.51416e-18	2.82952e+15
5.994	4.08622e-18	3.81831e+15

# DK0 = 0.000610352	(data set 3)
0	1.37085	0.00446316
0.0333	1.26092	0.00391274
0.0666	1.1834	0.00353578
0.0999	1.1254	0.00326628
0.1332	1.0801	0.00306856
0.1665	1.04351	0.00292162
0.1998	1.01313	0.00281234
0.2331	0.987315	0.00273014
0.2664	0.965047	0.00265888
0.2997	0.945706	0.00259536
0.333	0.928807	0.00253858
0.3663	0.913969	0.00248769
0.3996	0.900882	0.00244195
0.4329	0.889295	0.00240074
0.4662	0.879003	0.00236353
0.4995	0.869833	0.00232986
0.5328	0.861644	0.0022993
0.5661	0.854314	0.00227153
0.5994	0.847742	0.00224623
0.6327	0.84184	0.00222313
0.666	0.836533	0.002202
0.6993	0.831757	0.00218263
0.7326	0.827456	0.00216484
0.7659	0.823581	0.00214845
0.7992	0.820089	0.00213333
0.8325	0.816943	0.00211935
0.8658	0.814111	0.00210638
0.8991	0.811562	0.00209433
0.9324	0.809272	0.00208309
0.9657	0.807218	0.00207259
0.999	0.80538	0.00206274
1.0323	0.803739	0.00205347
1.0656	0.80228	0.00204472
1.0989	0.800988	0.00203644
1.1322	0.799851	0.00202856
1.1655	0.798857	0.00202104
1.1988	0.797997	0.00201383
1.2321	0.797261	0.00200689
1.2654	0.796641	0.00200018
1.2987	0.79613	0.00199367
1.332	0.795722	0.00198732
1.3653	0.795411	0.00198109
1.3986	0.795193	0.00197497
1.4319	0.795062	0.00196892
1.4652	0.795016	0.00196291
1.4985	0.795051	0.00195692
1.5318	0.795164	0.00195093
1.5651	0.795354	0.00194491
1.5984	0.795617	0.00193885
1.6317	0.795953	0.00193271
1.665	0.796361	0.00192648
1.6983	0.796839	0.00192015
1.7316	0.797387	0.00191368
1.7649	0.798006	0.00190707
1.7982	0.798695	0.00190028
1.8315	0.799455	0.00189332
1.8648	0.800287	0.00188615
1.8981	0.80119	0.00187876
1.9314	0.802168	0.00187113
1.9647	0.803221	0.00186325
1.998	0.804351	0.00185509
2.0313	0.80556	0.00184665
2.0646	0.80685	0.00183789
2.0979	0.808224	0.00182882
2.1312	0.809685	0.0018194
2.1645	0.811236	0.00180962
2.1978	0.812879	0.00179947
2.2311	0.81462	0.00178893
2.2644	0.81646	0.00177797
2.2977	0.818406	0.00176659
2.331	0.82046	0.00175477
2.3643	0.822628	0.00174249
2.3976	0.824915	0.00172974
2.4309	0.827326	0.00171649
2.4642	0.829866	0.00170273
2.4975	0.832542	0.00168846
2.5308	0.83536	0.00167364
2.5641	0.838326	0.00165828
2.5974	0.841448	0.00164235
2.6307	0.844733	0.00162583
2.664	0.848188	0.00160873
2.6973	0.851822	0.00159103
2.7306	0.855644	0.00157271
2.7639	0.859662	0.00155377
2.7972	0.863886	0.0015342
2.8305	0.868326	0.001514
2.8638	0.872993	0.00149315
2.8971	0.877897	0.00147166
2.9304	0.88305	0.00144953
2.9637	0.888464	0.00142675
2.997	0.894152	0.00140333
3.0303	0.900127	0.00137928
3.0636	0.906402	0.0013546
3.0969	0.912994	0.0013293
3.1302	0.919915	0.0013034
3.1635	0.927183	0.00127692
3.1968	0.934814	0.00124987
3.2301	0.942825	0.00122228
3.2634	0.951234	0.00119418
3.2967	0.96006	0.00116558
3.33	0.969322	0.00113654
3.3633	0.97904	0.00110708
3.3966	0.989236	0.00107725
3.4299	0.999932	0.00104709
3.4632	1.01116	0.00101536
3.4965	1.02299	0.00098088
3.5298	1.0355	0.000943787
3.5631	1.04878	0.000904258
3.5964	1.06292	0.000862491
3.6297	1.07801	0.000818714
3.663	1.09414	0.000773184
3.6963	1.1114	0.000726193
3.7296	1.1299	0.000678063
3.7629	1.14974	0.000629149
3.7962	1.17101	0.000579835
3.8295	1.19382	0.000530531
3.8628	1.21827	0.000481664
3.8961	1.24448	0.000433675
3.9294	1.27252	0.000387003
3.9627	1.30251	0.000342077
3.996	1.33452	0.000299302
4.0293	1.36866	0.000259044
4.0626	1.40499	0.000221621
4.0959	1.44358	0.000187285
4.1292	1.48449	0.000156214
4.1625	1.52776	0.000128508
4.1958	1.57344	0.000104182
4.2291	1.62155	8.31694e-05
4.2624	1.67211	6.53268e-05
4.2957	1.72512	5.04461e-05
4.329	1.78059	3.82668e-05
4.3623	1.83853	2.8492e-05
4.3956	1.89893	2.08055e-05
4.4289	1.9618	1.4888e-05
4.4622	2.02714	1.04315e-05
4.4955	2.09498	7.15069e-06
4.5288	2.16534	4.7917e-06
4.5621	2.23825	3.13622e-06
4.5954	2.31375	2.00324e-06
4.6287	2.39191	1.24765e-06
4.662	2.47277	7.57016e-07
4.6953	2.55642	4.47072e-07
4.7286	2.64293	2.56748e-07
4.7619	2.73239	1.43245e-07
4.7952	2.8249	7.7565e-08
4.8285	2.92054	4.07217e-08
4.8618	3.01942	2.07064e-08
4.8951	3.12166	1.01867e-08
4.9284	3.22736	4.84307e-09
4.9617	3.33664	2.22263e-09
4.995	3.44962	9.83455e-10
5.0283	3.56643	4.19028e-10
5.0616	3.68719	1.71704e-10
5.0949	3.81204	6.75753e-11
5.1282	3.94112	2.5508e-11
5.1615	4.07457	9.22213e-12
5.1948	4.21253	3.18872e-12
5.2281	4.35517	1.05288e-12
5.2614	4.50264	3.31465e-13
5.2947	4.65511	9.93332e-14
5.328	4.81273	2.82893e-14
5.3613	4.97569	7.64317e-15

# DK0 = 9.53674e-06	(data set 4)
0	1.37014	0.00447562
0.0333	1.25994	0.00392476
0.0666	1.18221	0.00354791
0.0999	1.12403	0.00327887
0.1332	1.07856	0.00308186
0.1665	1.04181	0.00293584
0.1998	1.01126	0.00282769
0.2331	0.985277	0.00274612
0.2664	0.962851	0.00267505
0.2997	0.943361	0.00261181
0.333	0.92632	0.00255539
0.3663	0.911342	0.00250493
0.3996	0.898117	0.00245969
0.4329	0.886391	0.00241906
0.4662	0.875958	0.00238249
0.4995	0.866645	0.00234951
0.5328	0.858307	0.00231971
0.5661	0.850825	0.00229276
0.5994	0.844094	0.00226835
0.6327	0.838026	0.00224619
0.666	0.832547	0.00222607
0.6993	0.827591	0.00220778
0.7326	0.823101	0.00219113
0.7659	0.819028	0.00217595
0.7992	0.815329	0.00216211
0.8325	0.811966	0.00214948
0.8658	0.808904	0.00213795
0.8991	0.806116	0.0021274
0.9324	0.803573	0.00211775
0.9657	0.801254	0.00210893
0.999	0.799136	0.00210084
1.0323	0.797202	0.00209343
1.0656	0.795434	0.00208664
1.0989	0.793817	0.0020804
1.1322	0.792339	0.00207468
1.1655	0.790986	0.00206943
1.1988	0.789747	0.0020646
1.2321	0.788614	0.00206017
1.2654	0.787575	0.00205608
1.2987	0.786625	0.00205233
1.332	0.785754	0.00204887
1.3653	0.784957	0.00204568
1.3986	0.784227	0.00204275
1.4319	0.783558	0.00204004
1.4652	0.782946	0.00203753
1.4985	0.782386	0.00203522
1.5318	0.781873	0.00203308
1.5651	0.781404	0.0020311
1.5984	0.780976	0.00202927
1.6317	0.780584	0.00202757
1.665	0.780227	0.00202599
1.6983	0.779901	0.00202452
1.7316	0.779604	0.00202315
1.7649	0.779334	0.00202187
1.7982	0.779089	0.00202067
1.8315	0.778867	0.00201955
1.8648	0.778665	0.0020185
1.8981	0.778484	0.00201751
1.9314	0.778321	0.00201657
1.9647	0.778175	0.00201569
1.998	0.778044	0.00201484
2.0313	0.777929	0.00201404
2.0646	0.777827	0.00201328
2.0979	0.777738	0.00201254
2.1312	0.777661	0.00201183
2.1645	0.777596	0.00201114
2.1978	0.777541	0.00201048
2.2311	0.777496	0.00200982
2.2644	0.777462	0.00200919
2.2977	0.777436	0.00200856
2.331	0.777419	0.00200794
2.3643	0.77741	0.00200732
2.3976	0.77741	0.0020067
2.4309	0.777417	0.00200609
2.4642	0.777432	0.00200547
2.4975	0.777455	0.00200484
2.5308	0.777484	0.00200421
2.5641	0.777521	0.00200356
2.5974	0.777565	0.00200291
2.6307	0.777616	0.00200223
2.664	0.777674	0.00200155
2.6973	0.777738	0.00200084
2.7306	0.77781	0.00200011
2.7639	0.777889	0.00199936
2.7972	0.777975	0.00199858
2.8305	0.778068	0.00199777
2.8638	0.778169	0.00199693
2.8971	0.778277	0.00199606
2.9304	0.778393	0.00199516
2.9637	0.778517	0.00199422
2.997	0.77865	0.00199324
3.0303	0.77879	0.00199221
3.0636	0.77894	0.00199114
3.0969	0.779098	0.00199002
3.1302	0.779266	0.00198886
3.1635	0.779444	0.00198763
3.1968	0.779632	0.00198635
3.2301	0.779831	0.00198502
3.2634	0.780041	0.00198361
3.2967	0.780262	0.00198215
3.33	0.780496	0.00198061
3.3633	0.780742	0.001979
3.3966	0.781001	0.00197731
3.4299	0.781274	0.00197554
3.4632	0.781561	0.00197368
3.4965	0.781864	0.00197174
3.5298	0.782183	0.0019697
3.5631	0.782518	0.00196756
3.5964	0.782871	0.00196532
3.6297	0.783242	0.00196297
3.663	0.783632	0.0019605
3.6963	0.784043	0.00195792
3.7296	0.784474	0.0019552
3.7629	0.784928	0.00195236
3.7962	0.785406	0.00194938
3.8295	0.785907	0.00194626
3.8628	0.786435	0.00194298
3.8961	0.786989	0.00193955
3.9294	0.787572	0.00193595
3.9627	0.788184	0.00193218
3.996	0.788828	0.00192823
4.0293	0.789505	0.00192408
4.0626	0.790216	0.00191974
4.0959	0.790964	0.0019152
4.1292	0.791749	0.00191044
4.1625	0.792575	0.00190545
4.1958	0.793443	0.00190023
4.2291	0.794354	0.00189476
4.2624	0.795313	0.00188904
4.2957	0.79632	0.00188305
4.329	0.797378	0.00187679
4.3623	0.79849	0.00187023
4.3956	0.799658	0.00186338
4.4289	0.800886	0.00185621
4.4622	0.802177	0.00184871
4.4955	0.803532	0.00184088
4.5288	0.804957	0.00183269
4.5621	0.806454	0.00182414
4.5954	0.808028	0.00181521
4.6287	0.809681	0.00180589
4.662	0.811418	0.00179616
4.6953	0.813243	0.00178602
4.7286	0.81516	0.00177543
4.7619	0.817176	0.0017644
4.7952	0.819293	0.0017529
4.8285	0.821517	0.00174092
4.8618	0.823855	0.00172845
4.8951	0.826311	0.00171547
4.9284	0.828891	0.00170197
4.9617	0.831602	0.00168793
4.995	0.834451	0.00167334
5.0283	0.837444	0.00165819
5.0616	0.840588	0.00164246
5.0949	0.843891	0.00162614
5.1282	0.847361	0.00160922
5.1615	0.851006	0.00159169
5.1948	0.854836	0.00157355
5.2281	0.858859	0.00155477
5.2614	0.863085	0.00153535
5.2947	0.867524	0.0015153
5.328	0.872187	0.00149459
5.3613	0.877084	0.00147324
5.3946	0.882228	0.00145123
5.4279	0.88763	0.00142858
5.4612	0.893303	0.00140528
5.4945	0.89926	0.00138135
5.5278	0.905516	0.00135678
5.5611	0.912085	0.00133159
5.5944	0.918981	0.00130579
5.6277	0.926222	0.0012794
5.661	0.933822	0.00125245
5.6943	0.9418	0.00122494
5.7276	0.950174	0.00119692
5.7609	0.958961	0.0011684
5.7942	0.968183	0.00113943
5.8275	0.977858	0.00111003
5.8608	0.988008	0.00108026
5.8941	0.998654	0.00105014
5.9274	1.00983	0.00101875
5.9607	1.02159	0.000984589
5.994	1.03403	0.000947802
6.0273	1.04723	0.000908556
6.0606	1.06127	0.000867047
6.0939	1.07625	0.000823499
6.1272	1.09227	0.000778167
6.1605	1.1094	0.000731338
6.1938	1.12776	0.000683331
6.2271	1.14745	0.000634498
6.2604	1.16856	0.00058522
6.2937	1.1912	0.000535904
6.327	1.21547	0.000486977
6.3603	1.24147	0.000438877
6.3936	1.26931	0.000392045
6.4269	1.29908	0.000346912
6.4602	1.33087	0.000303886
6.4935	1.36476	0.000263339
6.5268	1.40085	0.000225593
6.5601	1.43918	0.000190909
6.5934	1.47984	0.000159474
6.6267	1.52285	0.000131396
6.66	1.56826	0.000106701
6.6933	1.6161	8.53286e-05
6.7266	1.66639	6.7146e-05
6.7599	1.71913	5.19509e-05
6.7932	1.77433	3.94878e-05
6.8265	1.83199	2.94631e-05
6.8598	1.89212	2.15619e-05
6.8931	1.95471	1.54645e-05
6.9264	2.01978	1.08612e-05
6.9597	2.08734	7.46363e-06
6.993	2.15742	5.0142e-06
7.0263	2.23004	3.29056e-06
7.0596	2.30526	2.1076e-06
7.0929	2.38312	1.31638e-06
7.1262	2.46368	8.01069e-07
7.1595	2.54701	4.74529e-07
7.1928	2.6332	2.73375e-07
7.2261	2.72233	1.53018e-07
7.2594	2.81449	8.3136e-08
7.2927	2.90978	4.37986e-08
7.326	3.00831	2.23511e-08
7.3593	3.11017	1.10367e-08
7.3926	3.21548	5.26741e-09
7.4259	3.32435	2.427e-09
7.4592	3.43692	1.0783e-09
7.4925	3.55329	4.61394e-10
7.5258	3.67361	1.89895e-10
7.5591	3.798	7.50748e-11
7.5924	3.9266	2.84722e-11
7.6257	4.05956	1.03438e-11
7.659	4.19702	3.59455e-12
7.6923	4.33913	1.19305e-12
7.7256	4.48606	3.77612e-13
7.7589	4.63796	1.13791e-13
7.7922	4.79501	3.2593e-14
7.8255	4.95737	8.85826e-15

# DK0 = 1.49012e-07	(data set 5)
0	1.37013	0.00447594
0.0333	1.25991	0.00392507
0.0666	1.18218	0.00354822
0.0999	1.124	0.00327919
0.1332	1.07852	0.0030822
0.1665	1.04176	0.00293621
0.1998	1.01122	0.00282808
0.2331	0.985225	0.00274653
0.2664	0.962795	0.00267547
0.2997	0.943301	0.00261224
0.333	0.926256	0.00255582
0.3663	0.911275	0.00250537
0.3996	0.898046	0.00246015
0.4329	0.886317	0.00241953
0.4662	0.87588	0.00238298
0.4995	0.866563	0.00235001
0.5328	0.858222	0.00232024
0.5661	0.850735	0.00229331
0.5994	0.844	0.00226892
0.6327	0.837928	0.00224679
0.666	0.832445	0.0022267
0.6993	0.827484	0.00220843
0.7326	0.822989	0.00219181
0.7659	0.818911	0.00217666
0.7992	0.815207	0.00216286
0.8325	0.811838	0.00215027
0.8658	0.808771	0.00213877
0.8991	0.805976	0.00212826
0.9324	0.803427	0.00211866
0.9657	0.801101	0.00210987
0.999	0.798976	0.00210183
1.0323	0.797034	0.00209447
1.0656	0.795258	0.00208773
1.0989	0.793633	0.00208155
1.1322	0.792146	0.00207589
1.1655	0.790783	0.00207069
1.1988	0.789535	0.00206593
1.2321	0.788391	0.00206156
1.2654	0.787343	0.00205755
1.2987	0.786381	0.00205387
1.332	0.785498	0.00205048
1.3653	0.784688	0.00204738
1.3986	0.783945	0.00204453
1.4319	0.783262	0.00204191
1.4652	0.782636	0.0020395
1.4985	0.78206	0.00203729
1.5318	0.781531	0.00203525
1.5651	0.781046	0.00203338
1.5984	0.780599	0.00203166
1.6317	0.780189	0.00203008
1.665	0.779812	0.00202863
1.6983	0.779466	0.00202729
1.7316	0.779147	0.00202606
1.7649	0.778854	0.00202493
1.7982	0.778585	0.00202389
1.8315	0.778338	0.00202294
1.8648	0.77811	0.00202205
1.8981	0.777901	0.00202124
1.9314	0.777708	0.0020205
1.9647	0.777531	0.00201981
1.998	0.777368	0.00201918
2.0313	0.777219	0.0020186
2.0646	0.777081	0.00201806
2.0979	0.776955	0.00201757
2.1312	0.776838	0.00201711
2.1645	0.776731	0.0020167
2.1978	0.776633	0.00201631
2.2311	0.776542	0.00201595
2.2644	0.776459	0.00201563
2.2977	0.776383	0.00201532
2.331	0.776313	0.00201505
2.3643	0.776248	0.00201479
2.3976	0.776189	0.00201455
2.4309	0.776134	0.00201433
2.4642	0.776084	0.00201413
2.4975	0.776038	0.00201394
2.5308	0.775996	0.00201377
2.5641	0.775957	0.00201361
2.5974	0.775922	0.00201346
2.6307	0.775889	0.00201333
2.664	0.77586	0.0020132
2.6973	0.775832	0.00201308
2.7306	0.775808	0.00201297
2.7639	0.775785	0.00201287
2.7972	0.775764	0.00201278
2.8305	0.775745	0.00201269
2.8638	0.775728	0.00201261
2.8971	0.775712	0.00201253
2.9304	0.775698	0.00201246
2.9637	0.775685	0.00201239
2.997	0.775674	0.00201232
3.0303	0.775663	0.00201226
3.0636	0.775654	0.0020122
3.0969	0.775646	0.00201215
3.1302	0.775638	0.0020121
3.1635	0.775632	0.00201205
3.1968	0.775626	0.002012
3.2301	0.775621	0.00201195
3.2634	0.775617	0.00201191
3.2967	0.775614	0.00201186
3.33	0.775611	0.00201182
3.3633	0.775609	0.00201178
3.3966	0.775607	0.00201173
3.4299	0.775606	0.00201169
3.4632	0.775606	0.00201165
3.4965	0.775606	0.00201161
3.5298	0.775607	0.00201157
3.5631	0.775608	0.00201153
3.5964	0.77561	0.00201149
3.6297	0.775612	0.00201144
3.663	0.775614	0.0020114
3.6963	0.775617	0.00201136
3.7296	0.775621	0.00201131
3.7629	0.775625	0.00201127
3.7962	0.775629	0.00201122
3.8295	0.775634	0.00201117
3.8628	0.77564	0.00201112
3.8961	0.775645	0.00201107
3.9294	0.775652	0.00201101
3.9627	0.775659	0.00201095
3.996	0.775666	0.00201089
4.0293	0.775674	0.00201083
4.0626	0.775682	0.00201077
4.0959	0.775691	0.0020107
4.1292	0.775701	0.00201063
4.1625	0.775711	0.00201056
4.1958	0.775722	0.00201048
4.2291	0.775733	0.0020104
4.2624	0.775745	0.00201032
4.2957	0.775758	0.00201023
4.329	0.775771	0.00201014
4.3623	0.775785	0.00201005
4.3956	0.7758	0.00200995
4.4289	0.775816	0.00200984
4.4622	0.775833	0.00200973
4.4955	0.77585	0.00200961
4.5288	0.775868	0.00200949
4.5621	0.775888	0.00200936
4.5954	0.775908	0.00200923
4.6287	0.77593	0.00200909
4.662	0.775952	0.00200894
4.6953	0.775976	0.00200878
4.7286	0.776001	0.00200862
4.7619	0.776028	0.00200845
4.7952	0.776055	0.00200827
4.8285	0.776084	0.00200808
4.8618	0.776115	0.00200788
4.8951	0.776147	0.00200767
4.9284	0.776181	0.00200746
4.9617	0.776217	0.00200723
4.995	0.776254	0.00200698
5.0283	0.776293	0.00200673
5.0616	0.776335	0.00200646
5.0949	0.776378	0.00200618
5.1282	0.776424	0.00200589
5.1615	0.776472	0.00200558
5.1948	0.776522	0.00200525
5.2281	0.776575	0.00200491
5.2614	0.776631	0.00200456
5.2947	0.776689	0.00200418
5.328	0.776751	0.00200378
5.3613	0.776815	0.00200337
5.3946	0.776883	0.00200293
5.4279	0.776955	0.00200247
5.4612	0.77703	0.00200199
5.4945	0.777108	0.00200149
5.5278	0.777191	0.00200095
5.5611	0.777278	0.0020004
5.5944	0.77737	0.00199981
5.6277	0.777466	0.00199919
5.661	0.777567	0.00199855
5.6943	0.777673	0.00199787
5.7276	0.777784	0.00199715
5.7609	0.777902	0.0019964
5.7942	0.778025	0.00199562
5.8275	0.778154	0.00199479
5.8608	0.77829	0.00199392
5.8941	0.778433	0.00199301
5.9274	0.778583	0.00199205
5.9607	0.778741	0.00199105
5.994	0.778907	0.00198999
6.0273	0.779081	0.00198888
6.0606	0.779265	0.00198772
6.0939	0.779457	0.00198649
6.1272	0.779659	0.00198521
6.1605	0.779872	0.00198386
6.1938	0.780095	0.00198244
6.2271	0.78033	0.00198096
6.2604	0.780576	0.0019794
6.2937	0.780835	0.00197776
6.327	0.781108	0.00197604
6.3603	0.781394	0.00197424
6.3936	0.781694	0.00197234
6.4269	0.78201	0.00197036
6.4602	0.782342	0.00196827
6.4935	0.782691	0.00196608
6.5268	0.783058	0.00196379
6.5601	0.783443	0.00196138
6.5934	0.783848	0.00195885
6.6267	0.784273	0.0019562
6.66	0.78472	0.00195342
6.6933	0.78519	0.0019505
6.7266	0.785683	0.00194744
6.7599	0.786202	0.00194423
6.7932	0.786747	0.00194087
6.8265	0.78732	0.00193734
6.8598	0.787922	0.00193365
6.8931	0.788554	0.00192977
6.9264	0.789219	0.00192571
6.9597	0.789917	0.00192145
6.993	0.790651	0.00191699
7.0263	0.791422	0.00191232
7.0596	0.792232	0.00190743
7.0929	0.793083	0.00190231
7.1262	0.793978	0.00189694
7.1595	0.794918	0.00189133
7.1928	0.795906	0.00188545
7.2261	0.796944	0.00187929
7.2594	0.798034	0.00187286
7.2927	0.799181	0.00186612
7.326	0.800385	0.00185908
7.3593	0.80165	0.00185172
7.3926	0.80298	0.00184402
7.4259	0.804377	0.00183598
7.4592	0.805846	0.00182758
7.4925	0.807388	0.0018188
7.5258	0.809009	0.00180964
7.5591	0.810713	0.00180008
7.5924	0.812502	0.0017901
7.6257	0.814383	0.00177969
7.659	0.816359	0.00176884
7.6923	0.818435	0.00175753
7.7256	0.820616	0.00174574
7.7589	0.822908	0.00173347
7.7922	0.825316	0.0017207
7.8255	0.827847	0.00170741
7.8588	0.830505	0.00169358
7.8921	0.833298	0.00167922
7.9254	0.836233	0.00166429
7.9587	0.839315	0.00164879
7.992	0.842554	0.00163271
8.0253	0.845957	0.00161603
8.0586	0.849532	0.00159875
8.0919	0.853287	0.00158085
8.1252	0.857232	0.00156232
8.1585	0.861376	0.00154316
8.1918	0.865729	0.00152336
8.2251	0.870301	0.00150291
8.2584	0.875104	0.00148182
8.2917	0.880148	0.00146008
8.325	0.885446	0.00143768
8.3583	0.891009	0.00141464
8.3916	0.896852	0.00139096
8.4249	0.902987	0.00136664
8.4582	0.909429	0.00134169
8.4915	0.916193	0.00131614
8.5248	0.923295	0.00128998
8.5581	0.93075	0.00126325
8.5914	0.938576	0.00123596
8.6247	0.94679	0.00120814
