l	K	y

# DK0 = 2.5	(data set 1)
0	5	8.42324e-23

# DK0 = 0.0390625	(data set 2)
0	0.703125	0.00078663
0.0333	0.718262	0.000795287
0.0666	0.733451	0.000801889
0.0999	0.7487	0.000806436
0.1332	0.764022	0.000808939
0.1665	0.779433	0.000809427
0.1998	0.794949	0.00080794
0.2331	0.810589	0.00080453
0.2664	0.826377	0.00079926
0.2997	0.842336	0.000792204
0.333	0.858492	0.000783444
0.3663	0.874874	0.000773069
0.3996	0.891512	0.000761175
0.4329	0.908436	0.000747864
0.4662	0.92568	0.000733242
0.4995	0.943278	0.000717419
0.5328	0.961266	0.000700509
0.5661	0.979681	0.000682626
0.5994	0.99856	0.000663888
0.6327	1.01795	0.000643193
0.666	1.03794	0.000619133
0.6993	1.05864	0.000592004
0.7326	1.08016	0.00056215
0.7659	1.10262	0.00052996
0.7992	1.12613	0.000495855
0.8325	1.15082	0.000460286
0.8658	1.1768	0.000423727
0.8991	1.20419	0.000386668
0.9324	1.2331	0.000349601
0.9657	1.26366	0.000313014
0.999	1.29596	0.000277377
1.0323	1.33012	0.000243129
1.0656	1.36622	0.000210663
1.0989	1.40435	0.00018032
1.1322	1.44459	0.000152373
1.1655	1.487	0.00012702
1.1988	1.53165	0.000104382
1.2321	1.57857	8.4497e-05
1.2654	1.62781	6.73282e-05
1.2987	1.67938	5.27666e-05
1.332	1.73331	4.06435e-05
1.3653	1.78961	3.07438e-05
1.3986	1.8483	2.28201e-05
1.4319	1.90938	1.66085e-05
1.4652	1.97288	1.18427e-05
1.4985	2.03882	8.26673e-06
1.5318	2.10721	5.64458e-06
1.5651	2.1781	3.76694e-06
1.5984	2.25152	2.45498e-06
1.6317	2.32754	1.56114e-06
1.665	2.4062	9.67831e-07
1.6983	2.48757	5.84434e-07
1.7316	2.57174	3.43446e-07
1.7649	2.65878	1.96229e-07
1.7982	2.74879	1.08902e-07
1.8315	2.84185	5.86464e-08
1.8648	2.93807	3.06155e-08
1.8981	3.03755	1.54766e-08
1.9314	3.1404	7.56783e-09
1.9647	3.24674	3.57553e-09
1.998	3.35667	1.63033e-09
2.0313	3.47033	7.16563e-10
2.0646	3.58784	3.03206e-10
2.0979	3.70933	1.23358e-10
2.1312	3.83493	4.81905e-11
2.1645	3.96478	1.80521e-11
2.1978	4.09903	6.47513e-12
2.2311	4.23783	2.22067e-12
2.2644	4.38132	7.27069e-13
2.2977	4.52967	2.26903e-13
2.331	4.68305	6.73865e-14
2.3643	4.84162	1.90127e-14

# DK0 = 0.000610352	(data set 3)
0	0.640869	0.00148124
0.0333	0.649038	0.00151632
0.0666	0.656829	0.00154977
0.0999	0.664243	0.00158159
0.1332	0.671282	0.0016118
0.1665	0.677949	0.00164042
0.1998	0.684252	0.0016675
0.2331	0.690197	0.00169308
0.2664	0.695795	0.00171722
0.2997	0.701054	0.00173996
0.333	0.705986	0.00176136
0.3663	0.710603	0.0017815
0.3996	0.714917	0.00180042
0.4329	0.718941	0.0018182
0.4662	0.722688	0.0018349
0.4995	0.726169	0.00185058
0.5328	0.7294	0.00186531
0.5661	0.732391	0.00187914
0.5994	0.735155	0.00189213
0.6327	0.737705	0.00190435
0.666	0.740052	0.00191585
0.6993	0.742208	0.00192668
0.7326	0.744182	0.0019369
0.7659	0.745986	0.00194655
0.7992	0.747629	0.00195569
0.8325	0.74912	0.00196435
0.8658	0.750468	0.00197258
0.8991	0.751682	0.00198043
0.9324	0.752768	0.00198792
0.9657	0.753734	0.00199511
0.999	0.754586	0.00200202
1.0323	0.755332	0.00200869
1.0656	0.755975	0.00201515
1.0989	0.756522	0.00202143
1.1322	0.756977	0.00202757
1.1655	0.757345	0.00203358
1.1988	0.757629	0.00203951
1.2321	0.757833	0.00204537
1.2654	0.75796	0.00205119
1.2987	0.758012	0.00205699
1.332	0.757993	0.00206281
1.3653	0.757905	0.00206867
1.3986	0.757748	0.00207458
1.4319	0.757524	0.00208057
1.4652	0.757236	0.00208667
1.4985	0.756883	0.0020929
1.5318	0.756466	0.00209928
1.5651	0.755986	0.00210583
1.5984	0.755442	0.00211258
1.6317	0.754835	0.00211956
1.665	0.754163	0.00212678
1.6983	0.753428	0.00213428
1.7316	0.752626	0.00214207
1.7649	0.751759	0.00215019
1.7982	0.750823	0.00215867
