l	K	y

# DK0 = 2.5	(data set 1)
0	5	1.9166e-23

# DK0 = 0.0390625	(data set 2)
0	0.703125	0.000638787
0.0333	0.719876	0.000645725
0.0666	0.736788	0.000650807
0.0999	0.753869	0.000654029
0.1332	0.771134	0.000655401
0.1665	0.788597	0.00065495
0.1998	0.806275	0.000652716
0.2331	0.824189	0.000648752
0.2664	0.842363	0.000643125
0.2997	0.86082	0.000635912
0.333	0.879589	0.000627197
0.3663	0.898698	0.000617075
0.3996	0.918179	0.000605648
0.4329	0.938065	0.000593022
0.4662	0.958391	0.00057931
0.4995	0.979193	0.000564625
0.5328	1.00051	0.000549084
0.5661	1.02239	0.000531417
0.5994	1.04492	0.00051058
0.6327	1.06822	0.000486881
0.666	1.09239	0.000460675
0.6993	1.11755	0.000432363
0.7326	1.14381	0.000402378
0.7659	1.17129	0.000371181
0.7992	1.20012	0.00033925
0.8325	1.2304	0.000307069
0.8658	1.26226	0.000275118
0.8991	1.29579	0.000243858
0.9324	1.33111	0.000213719
0.9657	1.36831	0.000185086
0.999	1.40748	0.000158291
1.0323	1.44869	0.000133599
1.0656	1.49201	0.000111203
1.0989	1.53751	9.12205e-05
1.1322	1.58522	7.36914e-05
1.1655	1.63519	5.85829e-05
1.1988	1.68745	4.57962e-05
1.2321	1.74201	3.51774e-05
1.2654	1.79891	2.65304e-05
1.2987	1.85816	1.96307e-05
1.332	1.91978	1.42397e-05
1.3653	1.98379	1.01181e-05
1.3986	2.05021	7.03708e-06
1.4319	2.11908	4.78662e-06
1.4652	2.19044	3.1817e-06
1.4985	2.26433	2.06502e-06
1.5318	2.34081	1.30755e-06
1.5651	2.41994	8.07022e-07
1.5984	2.5018	4.85093e-07
1.6317	2.58646	2.83715e-07
1.665	2.67401	1.61306e-07
1.6983	2.76453	8.90658e-08
1.7316	2.85813	4.77126e-08
1.7649	2.9549	2.47725e-08
1.7982	3.05495	1.24526e-08
1.8315	3.15839	6.05384e-09
1.8648	3.26534	2.84307e-09
1.8981	3.37591	1.28832e-09
1.9314	3.49022	5.62615e-10
1.9647	3.6084	2.36488e-10
1.998	3.73058	9.5555e-11
2.0313	3.8569	3.70651e-11
2.0646	3.9875	1.3783e-11
2.0979	4.12251	4.90643e-12
2.1312	4.26211	1.66953e-12
2.1645	4.40642	5.42201e-13
2.1978	4.55563	1.67796e-13
2.2311	4.70988	4.94023e-14
2.2644	4.86936	1.38142e-14

# DK0 = 0.000610352	(data set 3)
0	0.626221	0.00142814
0.0333	0.634935	0.00146625
0.0666	0.643274	0.00150276
0.0999	0.651232	0.00153765
0.1332	0.658809	0.00157092
0.1665	0.666005	0.00160259
0.1998	0.672823	0.00163268
0.2331	0.679268	0.00166122
0.2664	0.685347	0.00168826
0.2997	0.691067	0.00171384
0.333	0.696438	0.00173803
0.3663	0.70147	0.00176087
0.3996	0.706174	0.00178244
0.4329	0.710563	0.00180279
0.4662	0.714648	0.00182199
0.4995	0.718442	0.00184011
0.5328	0.721958	0.00185721
0.5661	0.725208	0.00187336
0.5994	0.728205	0.00188862
0.6327	0.730961	0.00190306
0.666	0.733488	0.00191673
0.6993	0.735797	0.0019297
0.7326	0.7379	0.00194202
0.7659	0.739808	0.00195375
0.7992	0.74153	0.00196495
0.8325	0.743077	0.00197567
0.8658	0.744456	0.00198596
0.8991	0.745678	0.00199586
0.9324	0.74675	0.00200542
0.9657	0.747679	0.0020147
0.999	0.748472	0.00202372
1.0323	0.749136	0.00203254
1.0656	0.749676	0.00204119
1.0989	0.750098	0.00204972
1.1322	0.750406	0.00205815
1.1655	0.750605	0.00206653
1.1988	0.750699	0.0020749
1.2321	0.75069	0.00208328
1.2654	0.750583	0.00209172
1.2987	0.750378	0.00210025
1.332	0.750079	0.0021089
1.3653	0.749687	0.00211771
1.3986	0.749203	0.00212671
1.4319	0.748629	0.00213593
1.4652	0.747964	0.00214542
1.4985	0.74721	0.00215521
1.5318	0.746365	0.00216533
1.5651	0.745429	0.00217583
1.5984	0.744401	0.00218674
1.6317	0.743281	0.0021981
1.665	0.742067	0.00220995
1.6983	0.740757	0.00222234
1.7316	0.739348	0.00223532
1.7649	0.737838	0.00224893
1.7982	0.736226	0.00226322
1.8315	0.734506	0.00227825
1.8648	0.732677	0.00229408
1.8981	0.730734	0.00231077
