l	K	y

# DK0 = 2.5	(data set 1)
0	5	1.63168e-12

# DK0 = 0.0390625	(data set 2)
0	1.01562	0.00403359
0.0333	0.965449	0.00392063
0.0666	0.923199	0.00383196
0.0999	0.887004	0.00376278
0.1332	0.855523	0.00371087
0.1665	0.82776	0.00367448
0.1998	0.802963	0.00365222
0.2331	0.780552	0.00364304
0.2664	0.760069	0.00364615
0.2997	0.74115	0.00366103
0.333	0.723499	0.00368735
0.3663	0.706872	0.003725
0.3996	0.691066	0.00377402
0.4329	0.675909	0.00383466
0.4662	0.661256	0.00390734
0.4995	0.64698	0.00399265
0.5328	0.632972	0.00409139
0.5661	0.619134	0.00420457
0.5994	0.605382	0.00433342
0.6327	0.591638	0.00447946
0.666	0.577833	0.00464451
0.6993	0.563906	0.00483076
0.7326	0.549801	0.0050408
0.7659	0.535465	0.00527775
0.7992	0.520854	0.00554533
0.8325	0.505925	0.005848
0.8658	0.490643	0.00619111
0.8991	0.474974	0.00658109
0.9324	0.458893	0.00702576
0.9657	0.442377	0.00753459
0.999	0.425411	0.00811916
1.0323	0.407987	0.00879368
1.0656	0.390103	0.0095757
1.0989	0.371769	0.010487
1.1322	0.353001	0.0115548
1.1655	0.33383	0.0128132
1.1988	0.314298	0.0143056
1.2321	0.294463	0.0160868
1.2654	0.274396	0.0182273
1.2987	0.254189	0.0208177
1.332	0.233949	0.0239758
1.3653	0.213801	0.0278548
1.3986	0.193888	0.0326561
1.4319	0.174366	0.038645
1.4652	0.155404	0.0461732
1.4985	0.137175	0.0557092
1.5318	0.11985	0.067879
1.5651	0.103589	0.0835225
1.5984	0.0885343	0.103769
1.6317	0.0747978	0.13014
1.665	0.0624552	0.164689
1.6983	0.0515404	0.210189
1.7316	0.0420439	0.27039
1.7649	0.0339149	0.350356
1.7982	0.027067	0.456933
1.8315	0.0213868	0.599372
1.8648	0.0167437	0.790165
1.8981	0.0129997	1.04619
1.9314	0.0100181	1.39022
1.9647	0.00767009	1.853
1.998	0.00583924	2.47605
2.0313	0.00442394	3.31537
2.0646	0.00333798	4.44656
2.0979	0.00250998	5.97164
2.1312	0.00188202	8.02825
2.1645	0.00140787	10.8022
2.1978	0.00105118	14.5441
2.2311	0.00078364	19.5923
2.2644	0.000583468	26.4033
2.2977	0.000433994	35.593
2.331	0.000322556	47.9929
2.3643	0.00023958	64.7247
2.3976	0.00017786	87.3022
2.4309	0.000131988	117.768
2.4642	9.79167e-05	158.879
2.4975	7.26225e-05	214.356
2.5308	5.38521e-05	289.217
2.5641	3.99273e-05	390.238
2.5974	2.95996e-05	526.56
2.6307	2.19413e-05	710.519
2.664	1.62633e-05	958.762
2.6973	1.2054e-05	1293.75
2.7306	8.93375e-06	1745.81
2.7639	6.62099e-06	2355.83
2.7972	4.90684e-06	3179.03
2.8305	3.6364e-06	4289.89
2.8638	2.69485e-06	5788.96
2.8971	1.99707e-06	7811.87
2.9304	1.47995e-06	10541.7
2.9637	1.09673e-06	14225.5
2.997	8.12735e-07	19196.6
3.0303	6.02278e-07	25904.8
3.0636	4.46317e-07	34957.3
3.0969	3.30741e-07	47173.2
3.1302	2.45094e-07	63658
3.1635	1.81625e-07	85903.4
3.1968	1.34592e-07	115923
3.2301	9.97386e-08	156432
3.2634	7.39105e-08	211098
3.2967	5.47707e-08	284867
3.33	4.05874e-08	384415
3.3633	3.00769e-08	518750
3.3966	2.22882e-08	700029
3.4299	1.65165e-08	944656
3.4632	1.22394e-08	1.27477e+06
3.4965	9.06989e-09	1.72024e+06
3.5298	6.72115e-09	2.32139e+06
3.5631	4.98065e-09	3.13261e+06
3.5964	3.69086e-09	4.22731e+06
3.6297	2.73508e-09	5.70456e+06
3.663	2.0268e-09	7.69804e+06
3.6963	1.50194e-09	1.03881e+07
3.7296	1.113e-09	1.40183e+07
3.7629	8.24779e-10	1.89171e+07
3.7962	6.11195e-10	2.55277e+07
3.8295	4.5292e-10	3.44485e+07
3.8628	3.35632e-10	4.64867e+07
3.8961	2.48717e-10	6.27316e+07
3.9294	1.84309e-10	8.46534e+07
3.9627	1.36581e-10	1.14236e+08
3.996	1.01212e-10	1.54156e+08
4.0293	7.50021e-11	2.08027e+08
4.0626	5.55796e-11	2.80722e+08
4.0959	4.11867e-11	3.78822e+08
