# Filename: 3Dvlt_macro_cp_extra_BareValues_P15.199.dat
# Source: 3Dvlt_macro_cp_extra.c
# Source version: 1 (2011 Oct 28 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6, R=8.31447
# Parameter values: N=3, Kthresh=5, DK0=5e-07, dl=0.0001
# Parameter values: P=15.1988, Cc=0.727119, K0c=0.386869, Tc=1.99572
# P	Cc	K0c	T	T/Tc	1-T/Tc	l	K0	y0	e0	U0/kB	a0	a0(P)/a0(0)
15.1988	0.727118555504325	0.386868708988648	0.1	0.0501071283583064	0.949892871641694	0	 7.72083177910784	8.64570358981424e-25	0	 5.54075648221202	 2.58385719843198	 1.06395803943575
15.1988	0.727118555504325	0.386868708988648	0.15	0.0751606925374597	 0.92483930746254	0	 5.14722118607189	9.07542338283544e-17	0	 5.54075648221202	 2.58414879832153	 1.06406569801345
15.1988	0.727118555504325	0.386868708988648	0.2	0.100214256716613	0.899785743283387	0	 3.86041588955392	9.29822756756052e-13	0	 5.54075648221202	 2.58433722389102	 1.06413666479802
15.1988	0.727118555504325	0.386868708988648	0.25	0.125267820895766	0.874732179104234	0	 3.08833271164314	2.36984606388983e-10	0	 5.54075648221202	 2.58444316858888	 1.06417770501825
15.1988	0.727118555504325	0.386868708988648	0.3	0.150321385074919	0.849678614925081	0	 2.57361059303595	9.52650165739515e-09	0	 5.54075648221202	 2.58448525374156	 1.06419492937424
15.1988	0.727118555504325	0.386868708988648	0.35	0.175374949254073	0.824625050745927	0	 2.20595193688795	1.332907764179e-07	0	 5.54075648221202	 2.58448001699776	 1.06419379001972
15.1988	0.727118555504325	0.386868708988648	0.4	0.200428513433226	0.799571486566774	0	 1.93020794477696	9.64273175379286e-07	0	 5.54075648221202	 2.58444190473829	 1.06417907787247
15.1988	0.727118555504325	0.386868708988648	0.45	0.225482077612379	0.774517922387621	0	  1.7157403953573	4.49388855695765e-06	0	 5.54075648221202	 2.58438326751885	 1.06415492095196
15.1988	0.727118555504325	0.386868708988648	0.5	0.250535641791532	0.749464358208468	0	 1.54416635582157	1.53943043489787e-05	0	 5.54075648221202	 2.58431435772745	 1.06412478347897
15.1988	0.727118555504325	0.386868708988648	0.55	0.275589205970685	0.724410794029315	0	 1.40378759620143	4.21573001094701e-05	0	 5.54075648221202	 2.58424332875552	 1.06409146550938
