# Filename: 3Dvlt_macro_cp_extra_BareValues_P12.666.dat
# Source: 3Dvlt_macro_cp_extra.c
# Source version: 1 (2011 Oct 28 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6, R=8.31447
# Parameter values: N=3, Kthresh=5, DK0=5e-07, dl=0.0001
# Parameter values: P=12.6656, Cc=0.780969, K0c=0.369334, Tc=2.0294
# P	Cc	K0c	T	T/Tc	1-T/Tc	l	K0	y0	e0	U0/kB	a0	a0(P)/a0(0)
12.6656	0.780969118936599	0.369334358088313	0.1	0.0492757310723848	0.950724268927615	0	 7.49525882316733	8.12409897804519e-26	0	 5.77723775907885	 2.54648776488566	 1.04857038207029
12.6656	0.780969118936599	0.369334358088313	0.15	0.0739135966085773	0.926086403391423	0	 4.99683921544488	1.875786779309e-17	0	 5.77723775907885	 2.54674071149078	 1.04866230404064
12.6656	0.780969118936599	0.369334358088313	0.2	0.0985514621447697	 0.90144853785523	0	 3.74762941158366	2.85028050865976e-13	0	 5.77723775907885	 2.54690487581444	 1.04872337675282
12.6656	0.780969118936599	0.369334358088313	0.25	0.123189327680962	0.876810672319038	0	 2.99810352926693	9.20259018814512e-11	0	 5.77723775907885	 2.54699801648944	  1.0487591821776
12.6656	0.780969118936599	0.369334358088313	0.3	0.147827193217155	0.852172806782845	0	 2.49841960772244	4.33103541812918e-09	0	 5.77723775907885	  2.5470361092045	 1.04877476411385
12.6656	0.780969118936599	0.369334358088313	0.35	0.172465058753347	0.827534941246653	0	 2.14150252090495	6.78210242851096e-08	0	 5.77723775907885	   2.547033338024	 1.04877462525209
12.6656	0.780969118936599	0.369334358088313	0.4	0.197102924289539	0.802897075710461	0	 1.87381470579183	5.33880183998223e-07	0	 5.77723775907885	 2.54700208967692	 1.04876272519893
12.6656	0.780969118936599	0.369334358088313	0.45	0.221740789825732	0.778259210174268	0	 1.66561307181496	2.65701796111574e-06	0	 5.77723775907885	  2.5469529501167	 1.04874247924608
12.6656	0.780969118936599	0.369334358088313	0.5	0.246378655361924	0.753621344638076	0	 1.49905176463347	9.59301318051066e-06	0	 5.77723775907885	 2.54689470274049	 1.04871675769379
12.6656	0.780969118936599	0.369334358088313	0.55	0.271016520898117	0.728983479101883	0	 1.36277433148497	2.74246407055734e-05	0	 5.77723775907885	 2.54683432774367	 1.04868788556511
12.6656	0.780969118936599	0.369334358088313	0.6	0.295654386434309	0.704345613565691	0	 1.24920980386122	6.58106026270022e-05	0	 5.77723775907885	 2.54677700217477	 1.04865764257402
12.6656	0.780969118936599	0.369334358088313	0.65	0.320292251970502	0.679707748029498	0	 1.15311674202574	0.000138027434631146	0	 5.77723775907885	 2.54672610034475	 1.04862726323762
12.6656	0.780969118936599	0.369334358088313	0.7	0.344930117506694	0.655069882493306	0	 1.07075126045248	0.000260424699836843	0	 5.77723775907885	 2.54668319433431	 1.04859743704948
12.6656	0.780969118936599	0.369334358088313	0.75	0.369567983042886	0.630432016957114	0	0.999367843088977	0.000451478105641324	0	 5.77723775907885	 2.54664805443194	 1.04856830865817
12.6656	0.780969118936599	0.369334358088313	0.8	0.394205848579079	0.605794151420921	0	0.936907352895916	0.000730671050472249	0	 5.77723775907885	 2.54661864942487	 1.04853947802241
12.6656	0.780969118936599	0.369334358088313	0.85	0.418843714115271	0.581156285884729	0	0.881795155666744	0.00111740046499558	0	 5.77723775907885	 2.54659114675441	 1.04851000054061
12.6656	0.780969118936599	0.369334358088313	0.9	0.443481579651464	0.556518420348536	0	0.832806535907481	0.00163003618398971	0	 5.77723775907885	 2.54655991263611	 1.04847838718025
12.6656	0.780969118936599	0.369334358088313	0.95	0.468119445187656	0.531880554812344	0	0.788974612964982	0.00228519731905165	0	 5.77723775907885	 2.54651751233467	 1.04844260465894
12.6656	0.780969118936599	0.369334358088313	1	0.492757310723849	0.507242689276151	0	0.749525882316733	0.00309725897859876	0	 5.77723775907885	 2.54645471087238	 1.04840007575631
12.6656	0.780969118936599	0.369334358088313	1.05	0.517395176260041	0.482604823739959	0	0.713834173634984	0.00407807098924769	0	 5.77723775907885	 2.54636047453916	 1.04834767986245
