# Filename: 3Dvlt_macro_cp_extra_BareValues_P20.265.dat
# Source: 3Dvlt_macro_cp_extra.c
# Source version: 1 (2011 Oct 28 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6, R=8.31447
# Parameter values: N=3, Kthresh=5, DK0=5e-07, dl=0.0001
# Parameter values: P=20.265, Cc=0.628626, K0c=0.425484, Tc=1.92346
# P	Cc	K0c	T	T/Tc	1-T/Tc	l	K0	y0	e0	U0/kB	a0	a0(P)/a0(0)
20.265	0.628625944372066	0.425484419386825	0.1	0.0519895711841801	 0.94801042881582	0	 8.18403402250595	8.87591748345019e-23	0	 5.07761154304279	 2.66607314364594	 1.09781219977143
20.265	0.628625944372066	0.425484419386825	0.15	0.0779843567762701	 0.92201564322373	0	 5.45602268167064	1.98979730074324e-15	0	 5.07761154304279	 2.66646931752729	 1.09796252345415
20.265	0.628625944372066	0.425484419386825	0.2	 0.10397914236836	 0.89602085763164	0	 4.09201701125298	9.42120877777883e-12	0	 5.07761154304279	 2.66672529884502	 1.09806109636608
20.265	0.628625944372066	0.425484419386825	0.25	 0.12997392796045	 0.87002607203955	0	 3.27361360900238	1.51107250176266e-09	0	 5.07761154304279	 2.66686916539783	 1.09811766902445
20.265	0.628625944372066	0.425484419386825	0.3	 0.15596871355254	 0.84403128644746	0	 2.72801134083532	4.46071440549969e-08	0	 5.07761154304279	 2.66692620476939	 1.09814104763109
20.265	0.628625944372066	0.425484419386825	0.35	 0.18196349914463	 0.81803650085537	0	  2.3382954350017	5.00598451345191e-07	0	 5.07761154304279	 2.66691889366381	 1.09813908656959
20.265	0.628625944372066	0.425484419386825	0.4	 0.20795828473672	 0.79204171526328	0	 2.04600850562649	3.06939876486892e-06	0	 5.07761154304279	 2.66686688431908	 1.09811868340322
20.265	0.628625944372066	0.425484419386825	0.45	 0.23395307032881	 0.76604692967119	0	 1.81867422722355	1.25777496384232e-05	0	 5.07761154304279	 2.66678699634075	 1.09808577580338
20.265	0.628625944372066	0.425484419386825	0.5	  0.2599478559209	  0.7400521440791	0	 1.63680680450119	3.88725160204826e-05	0	 5.07761154304279	 2.66669321249934	 1.09804533990635
20.265	0.628625944372066	0.425484419386825	0.55	 0.28594264151299	 0.71405735848701	0	 1.48800618591017	9.78552719841249e-05	0	 5.07761154304279	 2.66659667724119	 1.09800138966576
20.265	0.628625944372066	0.425484419386825	0.6	0.311937427105081	0.688062572894919	0	 1.36400567041766	0.000211204034182581	0	 5.07761154304279	 2.66650569687162	 1.09795697683927
20.265	0.628625944372066	0.425484419386825	0.65	0.337932212697171	0.662067787302829	0	 1.25908215730861	0.000404964938496168	0	 5.07761154304279	 2.66642574058061	 1.09791419131916
20.265	0.628625944372066	0.425484419386825	0.7	0.363926998289261	0.636073001710739	0	 1.16914771750085	0.000707529823643633	0	 5.07761154304279	 2.66635944169212	 1.09787416158839
20.265	0.628625944372066	0.425484419386825	0.75	0.389921783881351	0.610078216118649	0	 1.09120453633413	0.0011475239737889	0	 5.07761154304279	 2.66630659873003	 1.09783705515528
20.265	0.628625944372066	0.425484419386825	0.8	0.415916569473441	0.584083430526559	0	 1.02300425281324	0.00175196996688554	0	 5.07761154304279	 2.66626417610478	  1.0978020788916
20.265	0.628625944372066	0.425484419386825	0.85	0.441911355065531	0.558088644934469	0	0.962827532059524	0.00254490835646926	0	 5.07761154304279	 2.66622630443556	 1.09776747927048
20.265	0.628625944372066	0.425484419386825	0.9	0.467906140657621	0.532093859342379	0	0.909337113611773	0.00354651232035407	0	 5.07761154304279	 2.66618428073417	 1.09773054257175
20.265	0.628625944372066	0.425484419386825	0.95	0.493900926249711	0.506099073750289	0	0.861477265526943	0.00477264674006961	0	 5.07761154304279	 2.66612656888703	 1.09768759519411
20.265	0.628625944372066	0.425484419386825	1	0.519895711841801	0.480104288158199	0	0.818403402250595	0.00623478275647858	0	 5.07761154304279	 2.66603880108294	 1.09763400428475
20.265	0.628625944372066	0.425484419386825	1.05	0.545890497433891	0.454109502566109	0	0.779431811667234	0.00794017060495636	0	 5.07761154304279	 2.66590378104428	 1.09756417896807
20.265	0.628625944372066	0.425484419386825	1.1	0.571885283025981	0.428114716974019	0	0.744003092955087	0.00989218236710813	0	 5.07761154304279	 2.66570149012889	 1.09747157252655
20.265	0.628625944372066	0.425484419386825	1.15	0.597880068618071	0.402119931381929	0	0.711655132391822	0.0120907523732387	0	 5.07761154304279	 2.66540909757735	 1.09734868595661
20.265	0.628625944372066	0.425484419386825	1.2	0.623874854210161	0.376125145789839	0	 0.68200283520883	0.0145328604955315	0	 5.07761154304279	 2.66500097638416	 1.09718707339146
20.265	0.628625944372066	0.425484419386825	1.25	0.649869639802251	0.350130360197749	0	0.654722721800476	0.0172130194895773	0	 5.07761154304279	 2.66444872646921	 1.09697734995015
20.265	0.628625944372066	0.425484419386825	1.3	0.675864425394341	0.324135574605659	0	0.629541078654304	0.0201237406685777	0	 5.07761154304279	 2.66372120701518	 1.09670920263578
20.265	0.628625944372066	0.425484419386825	1.35	0.701859210986431	0.298140789013569	0	0.606224742407848	0.0232559623285271	0	 5.07761154304279	 2.66278458001248	 1.09637140496584
20.265	0.628625944372066	0.425484419386825	1.4	0.727853996578521	0.272146003421479	0	0.584573858750425	0.0265994327692083	0	 5.07761154304279	 2.66160236721248	 1.09595183607155
20.265	0.628625944372066	0.425484419386825	1.45	0.753848782170611	0.246151217829389	0	0.564416139483169	0.0301430449453168	0	 5.07761154304279	 2.66013552282489	 1.09543750504897
20.265	0.628625944372066	0.425484419386825	1.5	0.779843567762701	0.220156432237299	0	0.545602268167064	0.0338751232291323	0	 5.07761154304279	 2.65834252440071	  1.0948145813813
20.265	0.628625944372066	0.425484419386825	1.55	0.805838353354791	0.194161646645209	0	0.528002195000384	0.0377836649149134	0	 5.07761154304279	  2.6561794844106	 1.09406843227467
