l	K	y

# DK0 = 2.5	(data set 1)
0	5	1.9166e-23

# DK0 = 0.0390625	(data set 2)
0	0.703125	0.000638787
0.0333	0.71985	0.000650461
0.0666	0.736681	0.000660171
0.0999	0.753623	0.00066786
0.1332	0.770685	0.000673492
0.1665	0.78788	0.000677048
0.1998	0.805223	0.000678528
0.2331	0.822735	0.00067795
0.2664	0.840437	0.000675349
0.2997	0.858355	0.000670776
0.333	0.876518	0.000664295
0.3663	0.894957	0.000655983
0.3996	0.913707	0.000645932
0.4329	0.932804	0.000634241
0.4662	0.952288	0.000621021
0.4995	0.972201	0.000606389
0.5328	0.992586	0.00059047
0.5661	1.01349	0.000572902
0.5994	1.035	0.000552143
0.6327	1.05721	0.000528328
0.666	1.08024	0.000501797
0.6993	1.1042	0.000472934
0.7326	1.12921	0.00044216
0.7659	1.15538	0.000409928
0.7992	1.18284	0.000376713
0.8325	1.2117	0.000343
0.8658	1.24208	0.000309281
0.8991	1.27409	0.000276032
0.9324	1.30784	0.00024371
0.9657	1.34343	0.000212736
0.999	1.38095	0.000183481
1.0323	1.42049	0.000156258
1.0656	1.46212	0.000131311
1.0989	1.50591	0.000108809
1.1322	1.5519	8.88432e-05
1.1655	1.60014	7.14261e-05
1.1988	1.65067	5.64991e-05
1.2321	1.70351	4.39388e-05
1.2654	1.75869	3.35697e-05
1.2987	1.81622	2.51769e-05
1.332	1.87611	1.85216e-05
1.3653	1.93839	1.33547e-05
1.3986	2.00307	9.43042e-06
1.4319	2.07019	6.5166e-06
1.4652	2.13977	4.40308e-06
1.4985	2.21185	2.90658e-06
1.5318	2.28649	1.873e-06
1.5651	2.36373	1.17721e-06
1.5984	2.44365	7.21034e-07
1.6317	2.52632	4.29986e-07
1.665	2.61182	2.49432e-07
1.6983	2.70022	1.40618e-07
1.7316	2.79164	7.69655e-08
1.7649	2.88616	4.08586e-08
1.7982	2.98388	2.10162e-08
1.8315	3.08491	1.04626e-08
1.8648	3.18937	5.03572e-09
1.8981	3.29736	2.34058e-09
1.9314	3.40901	1.04933e-09
1.9647	3.52444	4.53206e-10
1.998	3.64378	1.88332e-10
2.0313	3.76716	7.52029e-11
2.0646	3.89472	2.88162e-11
2.0979	4.0266	1.0581e-11
2.1312	4.16294	3.71769e-12
2.1645	4.3039	1.24805e-12
2.1978	4.44963	3.99701e-13
2.2311	4.6003	1.21923e-13
2.2644	4.75607	3.53645e-14
2.2977	4.91711	9.73737e-15

# DK0 = 0.000610352	(data set 3)
0	0.638428	0.00125692
0.0333	0.648563	0.00129814
0.0666	0.65831	0.00133781
0.0999	0.667656	0.00137589
0.1332	0.676593	0.00141233
0.1665	0.685118	0.00144709
0.1998	0.693228	0.00148017
0.2331	0.700925	0.00151156
0.2664	0.708212	0.0015413
0.2997	0.715096	0.0015694
0.333	0.721584	0.0015959
0.3663	0.727687	0.00162085
0.3996	0.733415	0.0016443
0.4329	0.738782	0.00166631
0.4662	0.743802	0.00168693
0.4995	0.748487	0.00170625
0.5328	0.752853	0.00172431
0.5661	0.756914	0.00174118
0.5994	0.760687	0.00175694
0.6327	0.764185	0.00177164
0.666	0.767424	0.00178536
0.6993	0.770418	0.00179816
0.7326	0.77318	0.0018101
0.7659	0.775726	0.00182123
0.7992	0.778068	0.00183162
0.8325	0.780218	0.00184132
0.8658	0.782188	0.00185039
0.8991	0.783991	0.00185887
0.9324	0.785636	0.00186681
0.9657	0.787133	0.00187425
0.999	0.788493	0.00188125
1.0323	0.789724	0.00188784
1.0656	0.790834	0.00189406
1.0989	0.791831	0.00189994
1.1322	0.792723	0.00190552
1.1655	0.793515	0.00191083
1.1988	0.794214	0.0019159
1.2321	0.794826	0.00192076
1.2654	0.795355	0.00192545
1.2987	0.795806	0.00192997
1.332	0.796184	0.00193437
1.3653	0.796491	0.00193866
1.3986	0.796733	0.00194286
1.4319	0.796911	0.00194701
1.4652	0.797028	0.00195111
1.4985	0.797087	0.00195518
1.5318	0.797089	0.00195926
1.5651	0.797037	0.00196335
1.5984	0.796932	0.00196748
1.6317	0.796776	0.00197167
1.665	0.796568	0.00197592
1.6983	0.796309	0.00198027
1.7316	0.796001	0.00198472
1.7649	0.795643	0.00198931
1.7982	0.795236	0.00199403
1.8315	0.794778	0.00199893
1.8648	0.79427	0.002004
