l	K	y

# DK0 = 2.5	(data set 1)
0	5	3.13941e-23

# DK0 = 0.0390625	(data set 2)
0	0.703125	0.00068469
0.0333	0.719347	0.000697238
0.0666	0.735634	0.000707752
0.0999	0.751993	0.000716177
0.1332	0.768433	0.000722475
0.1665	0.784965	0.000726628
0.1998	0.801606	0.000728636
0.2331	0.818374	0.000728516
0.2664	0.835291	0.000726302
0.2997	0.852382	0.000722043
0.333	0.869676	0.0007158
0.3663	0.887204	0.00070765
0.3996	0.904999	0.00069768
0.4329	0.923098	0.000685987
0.4662	0.941539	0.000672679
0.4995	0.960364	0.00065787
0.5328	0.979614	0.000641682
0.5661	0.999336	0.000624242
0.5994	1.01958	0.000604551
0.6327	1.04045	0.000581541
0.666	1.06204	0.000555519
0.6993	1.08447	0.000526838
0.7326	1.10786	0.000495891
0.7659	1.13232	0.000463109
0.7992	1.15796	0.000428949
0.8325	1.18492	0.000393889
0.8658	1.21331	0.000358422
0.8991	1.24325	0.000323038
0.9324	1.27484	0.00028822
0.9657	1.30819	0.000254425
0.999	1.34341	0.000222077
1.0323	1.38058	0.00019155
1.0656	1.4198	0.000163159
1.0989	1.46112	0.000137148
1.1322	1.50463	0.000113689
1.1655	1.55036	9.28703e-05
1.1988	1.59837	7.47044e-05
1.2321	1.64868	5.91289e-05
1.2654	1.70132	4.60157e-05
1.2987	1.7563	3.51829e-05
1.332	1.81366	2.64083e-05
1.3653	1.87339	1.94443e-05
1.3986	1.93552	1.40329e-05
1.4319	2.00006	9.91891e-06
1.4652	2.06704	6.8611e-06
1.4985	2.13648	4.64075e-06
1.5318	2.20844	3.06684e-06
1.5651	2.28294	1.97853e-06
1.5984	2.36006	1.24502e-06
1.6317	2.43985	7.635e-07
1.665	2.52239	4.55889e-07
1.6983	2.60775	2.64806e-07
1.7316	2.69602	1.49488e-07
1.7649	2.78729	8.19359e-08
1.7982	2.88165	4.35606e-08
1.8315	2.97922	2.24397e-08
1.8648	3.0801	1.11887e-08
1.8981	3.18439	5.39385e-09
1.9314	3.29222	2.51121e-09
1.9647	3.40369	1.12776e-09
1.998	3.51894	4.87946e-10
2.0313	3.6381	2.03142e-10
2.0646	3.76128	8.12707e-11
2.0979	3.88864	3.12025e-11
2.1312	4.02032	1.14805e-11
2.1645	4.15645	4.04221e-12
2.1978	4.29719	1.35994e-12
2.2311	4.44269	4.36512e-13
2.2644	4.59312	1.33461e-13
2.2977	4.74865	3.88041e-14
2.331	4.90944	1.0711e-14

# DK0 = 0.000610352	(data set 3)
0	0.643311	0.00127261
0.0333	0.6533	0.00131297
0.0666	0.662896	0.00135175
0.0999	0.672091	0.0013889
0.1332	0.680876	0.00142437
0.1665	0.68925	0.00145816
0.1998	0.697211	0.00149026
0.2331	0.704763	0.00152067
0.2664	0.71191	0.00154941
0.2997	0.718659	0.00157653
0.333	0.72502	0.00160205
0.3663	0.731003	0.00162603
0.3996	0.73662	0.00164851
0.4329	0.741884	0.00166957
0.4662	0.746809	0.00168926
0.4995	0.751411	0.00170764
0.5328	0.755702	0.00172478
0.5661	0.7597	0.00174075
0.5994	0.763419	0.0017556
0.6327	0.766874	0.00176941
0.666	0.77008	0.00178224
0.6993	0.773051	0.00179414
0.7326	0.775802	0.00180519
0.7659	0.778346	0.00181543
0.7992	0.780697	0.00182492
0.8325	0.782867	0.00183371
0.8658	0.784868	0.00184186
0.8991	0.786711	0.0018494
0.9324	0.788407	0.00185639
0.9657	0.789967	0.00186287
0.999	0.791399	0.00186886
1.0323	0.792714	0.00187443
1.0656	0.793918	0.00187959
1.0989	0.795021	0.00188437
1.1322	0.796029	0.00188882
1.1655	0.796949	0.00189296
1.1988	0.797788	0.00189681
1.2321	0.798551	0.0019004
1.2654	0.799244	0.00190376
1.2987	0.799872	0.0019069
1.332	0.80044	0.00190984
1.3653	0.800951	0.00191261
1.3986	0.80141	0.00191522
1.4319	0.80182	0.00191769
1.4652	0.802184	0.00192003
1.4985	0.802506	0.00192226
1.5318	0.802788	0.00192439
1.5651	0.803033	0.00192644
1.5984	0.803243	0.00192841
1.6317	0.80342	0.00193031
1.665	0.803566	0.00193216
1.6983	0.803682	0.00193398
1.7316	0.80377	0.00193575
1.7649	0.803831	0.00193751
1.7982	0.803867	0.00193925
1.8315	0.803878	0.00194098
