l	K	y

# DK0 = 2.5	(data set 1)
0	5	3.71987e-07

# DK0 = 0.0390625	(data set 2)
0	1.79688	0.00489112
0.0333	1.59132	0.00379509
0.0666	1.47127	0.00310094
0.0999	1.39447	0.00261524
0.1332	1.34313	0.00225182
0.1665	1.30841	0.00196617
0.1998	1.28536	0.00173296
0.2331	1.27103	0.00153672
0.2664	1.26354	0.00136754
0.2997	1.26165	0.00121884
0.333	1.26452	0.0010861
0.3663	1.27158	0.000966232
0.3996	1.28241	0.000857061
0.4329	1.29674	0.000757083
0.4662	1.31438	0.000665261
0.4995	1.33518	0.000580892
0.5328	1.35907	0.00050351
0.5661	1.38598	0.000432808
0.5994	1.41588	0.000368576
0.6327	1.44873	0.000310657
0.666	1.48453	0.000258902
0.6993	1.52324	0.000213144
0.7326	1.56486	0.000173171
0.7659	1.60935	0.000138718
0.7992	1.6567	0.000109455
0.8325	1.70685	8.49926e-05
0.8658	1.75979	6.48885e-05
0.8991	1.81546	4.86634e-05
0.9324	1.87384	3.58177e-05
0.9657	1.93488	2.58505e-05
0.999	1.99856	1.82785e-05
1.0323	2.06487	1.26512e-05
1.0656	2.13378	8.56401e-06
1.0989	2.20532	5.66496e-06
1.1322	2.27949	3.65864e-06
1.1655	2.35633	2.30496e-06
1.1988	2.43589	1.4153e-06
1.2321	2.51822	8.46209e-07
1.2654	2.6034	4.92214e-07
1.2987	2.6915	2.7827e-07
1.332	2.7826	1.52753e-07
1.3653	2.8768	8.13374e-08
1.3986	2.9742	4.1968e-08
1.4319	3.0749	2.09609e-08
1.4652	3.17902	1.01224e-08
1.4985	3.28666	4.72116e-09
1.5318	3.39794	2.12417e-09
1.5651	3.513	9.20829e-10
1.5984	3.63195	3.84122e-10
1.6317	3.75493	1.53991e-10
1.665	3.88208	5.92477e-11
1.6983	4.01353	2.18472e-11
1.7316	4.14943	7.70975e-12
1.7649	4.28993	2.59993e-12
1.7982	4.43519	8.36545e-13
1.8315	4.58537	2.5641e-13
1.8648	4.74063	7.47455e-14
1.8981	4.90115	2.06871e-14

# DK0 = 0.000610352	(data set 3)
0	1.71997	0.00614185
0.0333	1.47673	0.00492122
0.0666	1.33328	0.00419233
0.0999	1.23751	0.00371152
0.1332	1.16854	0.00337475
0.1665	1.11624	0.00312968
0.1998	1.07504	0.00294701
0.2331	1.04159	0.00280905
0.2664	1.01374	0.00270453
0.2997	0.990066	0.00262482
0.333	0.969632	0.00255686
0.3663	0.951864	0.00249719
0.3996	0.936316	0.00244464
0.4329	0.922634	0.00239824
0.4662	0.910535	0.00235719
0.4995	0.899786	0.0023208
0.5328	0.890198	0.00228851
0.5661	0.881613	0.00225983
0.5994	0.873899	0.00223436
0.6327	0.866943	0.00221172
0.666	0.860651	0.00219163
0.6993	0.854942	0.00217382
0.7326	0.849745	0.00215806
0.7659	0.845	0.00214416
0.7992	0.840655	0.00213194
0.8325	0.836662	0.00212125
0.8658	0.83298	0.00211197
0.8991	0.829575	0.00210397
0.9324	0.826414	0.00209716
0.9657	0.823468	0.00209145
0.999	0.820711	0.00208677
1.0323	0.818122	0.00208304
1.0656	0.815678	0.00208022
1.0989	0.813362	0.00207824
1.1322	0.811155	0.00207708
1.1655	0.809043	0.00207669
1.1988	0.80701	0.00207705
1.2321	0.805044	0.00207813
1.2654	0.803132	0.00207991
1.2987	0.801262	0.00208238
1.332	0.799424	0.00208553
1.3653	0.797608	0.00208936
1.3986	0.795804	0.00209386
1.4319	0.794002	0.00209904
1.4652	0.792195	0.0021049
1.4985	0.790373	0.00211145
1.5318	0.788528	0.00211872
1.5651	0.786653	0.00212672
1.5984	0.78474	0.00213547
1.6317	0.78278	0.002145
1.665	0.780767	0.00215534
1.6983	0.778693	0.00216653
1.7316	0.776549	0.00217861
1.7649	0.774329	0.00219162
1.7982	0.772025	0.00220562
1.8315	0.769629	0.00222066
1.8648	0.767133	0.0022368
1.8981	0.764528	0.00225412
1.9314	0.761807	0.00227268
1.9647	0.758961	0.00229258
1.998	0.755981	0.00231391
2.0313	0.752858	0.00233676
2.0646	0.749583	0.00236125
2.0979	0.746145	0.00238751
2.1312	0.742535	0.00241568
2.1645	0.738741	0.00244589
2.1978	0.734753	0.00247833
2.2311	0.73056	0.00251317
2.2644	0.726149	0.00255062
