l	K	y

# DK0 = 2.5	(data set 1)
0	5	1.92404e-11

# DK0 = 0.0390625	(data set 2)
0	1.17188	0.00307955
0.0333	1.12677	0.00284928
0.0666	1.09137	0.00267108
0.0999	1.06293	0.00253028
0.1332	1.03965	0.00241727
0.1665	1.0203	0.00232547
0.1998	1.00402	0.00225025
0.2331	0.99017	0.00218668
0.2664	0.978347	0.00212877
0.2997	0.968268	0.00207546
0.333	0.959705	0.00202609
0.3663	0.952473	0.00198007
0.3996	0.946417	0.0019369
0.4329	0.941411	0.00189616
0.4662	0.93735	0.00185749
0.4995	0.934147	0.00182055
0.5328	0.931729	0.00178507
0.5661	0.930034	0.00175081
0.5994	0.929011	0.00171755
0.6327	0.928618	0.00168509
0.666	0.928819	0.00165326
0.6993	0.929587	0.00162192
0.7326	0.930897	0.00159094
0.7659	0.93273	0.00156019
0.7992	0.935073	0.00152956
0.8325	0.937916	0.00149898
0.8658	0.94125	0.00146836
0.8991	0.945073	0.00143762
0.9324	0.949382	0.00140671
0.9657	0.954181	0.00137558
0.999	0.959473	0.00134418
1.0323	0.965264	0.00131248
1.0656	0.971563	0.00128046
1.0989	0.978381	0.0012481
1.1322	0.98573	0.00121539
1.1655	0.993626	0.00118232
1.1988	1.00208	0.00114885
1.2321	1.01114	0.00111366
1.2654	1.02085	0.00107622
1.2987	1.03127	0.00103661
1.332	1.04249	0.000994907
1.3653	1.05458	0.000951238
1.3986	1.0676	0.000905744
1.4319	1.08164	0.000858601
1.4652	1.09678	0.000810019
1.4985	1.11312	0.000760245
1.5318	1.13074	0.00070956
1.5651	1.14973	0.000658284
1.5984	1.1702	0.000606767
1.6317	1.19224	0.000555391
1.665	1.21594	0.00050456
1.6983	1.24141	0.000454694
1.7316	1.26874	0.000406217
1.7649	1.29802	0.000359549
1.7982	1.32936	0.000315088
1.8315	1.36282	0.000273202
1.8648	1.39848	0.000234208
1.8981	1.43642	0.000198366
1.9314	1.4767	0.000165864
1.9647	1.51935	0.000136811
1.998	1.56442	0.000111231
2.0313	1.61193	8.90694e-05
2.0646	1.6619	7.01896e-05
2.0979	1.71433	5.43887e-05
2.1312	1.76925	4.14078e-05
2.1645	1.82663	3.09487e-05
2.1978	1.88649	2.269e-05
2.2311	1.94883	1.63044e-05
2.2644	2.01365	1.14737e-05
2.2977	2.08096	7.9008e-06
2.331	2.15079	5.31927e-06
2.3643	2.22316	3.49852e-06
2.3976	2.29812	2.24596e-06
2.4309	2.37573	1.40615e-06
2.4642	2.45603	8.57817e-07
2.4975	2.5391	5.09445e-07
2.5308	2.62502	2.94267e-07
2.5641	2.71387	1.65163e-07
2.5974	2.80575	8.99887e-08
2.6307	2.90074	4.75475e-08
2.664	2.99895	2.43378e-08
2.6973	3.1005	1.20553e-08
2.7306	3.20548	5.77217e-09
2.7639	3.31402	2.66847e-09
2.7972	3.42623	1.18969e-09
2.8305	3.54225	5.10877e-10
2.8638	3.66219	2.11039e-10
2.8971	3.78619	8.37528e-11
2.9304	3.9144	3.18889e-11
2.9637	4.04694	1.16325e-11
2.997	4.18397	4.05946e-12
3.0303	4.32564	1.35324e-12
3.0636	4.47211	4.3025e-13
3.0969	4.62354	1.30259e-13
3.1302	4.7801	3.74901e-14
3.1635	4.94195	1.02401e-14

# DK0 = 0.000610352	(data set 3)
0	1.15845	0.00329053
0.0333	1.10929	0.00306003
0.0666	1.07035	0.00288689
0.0999	1.03862	0.00275517
0.1332	1.01213	0.00265463
0.1665	0.989579	0.0025771
0.1998	0.970109	0.00251037
0.2331	0.953186	0.00245148
0.2664	0.938393	0.00239931
0.2997	0.925398	0.00235294
0.333	0.913934	0.0023116
0.3663	0.903782	0.00227465
0.3996	0.894762	0.00224153
0.4329	0.886725	0.00221179
0.4662	0.879546	0.00218501
0.4995	0.873118	0.00216085
0.5328	0.867352	0.00213902
0.5661	0.862171	0.00211926
0.5994	0.857508	0.00210135
0.6327	0.853307	0.00208507
0.666	0.849517	0.00207027
0.6993	0.846096	0.00205678
0.7326	0.843004	0.00204448
0.7659	0.84021	0.00203323
0.7992	0.837684	0.00202294
0.8325	0.835398	0.00201351
0.8658	0.833332	0.00200484
0.8991	0.831463	0.00199687
0.9324	0.829774	0.00198953
0.9657	0.828248	0.00198275
0.999	0.826871	0.00197647
