l	K	y

# DK0 = 2.5	(data set 1)
0	5	1.63168e-12

# DK0 = 0.0390625	(data set 2)
0	1.01562	0.00403359
0.0333	0.965443	0.00392209
0.0666	0.923116	0.00383972
0.0999	0.886722	0.00378082
0.1332	0.854891	0.00374249
0.1665	0.826618	0.0037226
0.1998	0.801148	0.00371963
0.2331	0.777897	0.00373252
0.2664	0.756409	0.00376061
0.2997	0.73632	0.00380361
0.333	0.717333	0.00386153
0.3663	0.699203	0.00393467
0.3996	0.681727	0.00402362
0.4329	0.664731	0.00412928
0.4662	0.648068	0.00425285
0.4995	0.631609	0.00439587
0.5328	0.615243	0.00456029
0.5661	0.598871	0.00474848
0.5994	0.582406	0.00496334
0.6327	0.565771	0.0052084
0.666	0.5489	0.00548793
0.6993	0.53173	0.00580709
0.7326	0.514212	0.00617215
0.7659	0.4963	0.00659076
0.7992	0.477959	0.00707223
0.8325	0.459161	0.00762803
0.8658	0.439887	0.00827227
0.8991	0.42013	0.00902244
0.9324	0.399892	0.00990038
0.9657	0.37919	0.0109334
0.999	0.358055	0.0121561
1.0323	0.336532	0.0136121
1.0656	0.314687	0.0153575
1.0989	0.292604	0.0174641
1.1322	0.270388	0.0200249
1.1655	0.248165	0.0231609
1.1988	0.226082	0.0270305
1.2321	0.204306	0.0318419
1.2654	0.183018	0.0378709
1.2987	0.162413	0.0454839
1.332	0.142687	0.0551701
1.3653	0.124031	0.0675848
1.3986	0.106621	0.0836081
1.4319	0.0906049	0.104426
1.4652	0.076093	0.131637
1.4985	0.0631519	0.1674
1.5318	0.0517986	0.214634
1.5651	0.0420013	0.277281
1.5984	0.033684	0.360671
1.6317	0.0267344	0.472007
1.665	0.0210153	0.621017
1.6983	0.0163751	0.820841
1.7316	0.0126594	1.08922
1.7649	0.00971898	1.45011
1.7982	0.00741646	1.93583
1.8315	0.00563004	2.59002
1.8648	0.00425507	3.47157
1.8981	0.00320399	4.65993
1.9314	0.00240511	6.26234
1.9647	0.00180083	8.42351
1.998	0.00134558	11.3387
2.0313	0.00100371	15.2715
2.0646	0.000747685	20.5774
2.0979	0.000556355	27.7364
2.1312	0.000413623	37.3959
2.1645	0.000307294	50.4299
2.1978	0.000228173	68.0175
2.2311	0.00016935	91.7501
2.2644	0.000125648	123.775
2.2977	9.3199e-05	166.99
2.331	6.91152e-05	225.306
2.3643	5.12465e-05	303.999
2.3976	3.79926e-05	410.191
2.4309	2.81637e-05	553.49
2.4642	2.0876e-05	746.866
2.4975	1.54731e-05	1007.82
2.5308	1.1468e-05	1359.95
2.5641	8.49928e-06	1835.15
2.5974	6.2989e-06	2476.4
2.6307	4.66808e-06	3341.74
2.664	3.45942e-06	4509.47
2.6973	2.56368e-06	6085.27
2.7306	1.89985e-06	8211.74
2.7639	1.4079e-06	11081.3
2.7972	1.04333e-06	14953.7
2.8305	7.73163e-07	20179.2
2.8638	5.72951e-07	27230.9
2.8971	4.24584e-07	36746.8
2.9304	3.14636e-07	49588
2.9637	2.33159e-07	66916.7
2.997	1.72781e-07	90300.9
3.0303	1.28038e-07	121857
3.0636	9.48815e-08	164440
3.0969	7.03112e-08	221904
3.1302	5.21035e-08	299450
3.1635	3.86108e-08	404093
3.1968	2.86122e-08	545305
3.2301	2.12028e-08	735864
3.2634	1.57122e-08	993015
3.2967	1.16433e-08	1.34003e+06
3.33	8.62819e-09	1.80831e+06
3.3633	6.39384e-09	2.44023e+06
3.3966	4.7381e-09	3.29297e+06
3.4299	3.51112e-09	4.44371e+06
3.4632	2.60188e-09	5.99659e+06
3.4965	1.9281e-09	8.09212e+06
3.5298	1.4288e-09	1.09199e+07
3.5631	1.0588e-09	1.4736e+07
3.5964	7.84613e-10	1.98855e+07
3.6297	5.8143e-10	2.68345e+07
3.663	4.30863e-10	3.6212e+07
3.6963	3.19287e-10	4.88664e+07
3.7296	2.36605e-10	6.5943e+07
3.7629	1.75334e-10	8.8987e+07
3.7962	1.29929e-10	1.20084e+08
3.8295	9.6283e-11	1.62048e+08
3.8628	7.13496e-11	2.18676e+08
3.8961	5.28729e-11	2.95093e+08
3.9294	3.9181e-11	3.98214e+08
3.9627	2.90347e-11	5.37372e+08
3.996	2.15159e-11	7.25158e+08
4.0293	1.59441e-11	9.78568e+08
4.0626	1.18153e-11	1.32053e+09
