l	K	y

# DK0 = 2.5	(data set 1)
0	5	8.42324e-23

# DK0 = 0.0390625	(data set 2)
0	0.703125	0.00078663
0.0333	0.71823	0.000801133
0.0666	0.73332	0.000813484
0.0999	0.748398	0.000823628
0.1332	0.763475	0.000831531
0.1665	0.778561	0.000837175
0.1998	0.793671	0.000840559
0.2331	0.808825	0.0008417
0.2664	0.824042	0.000840627
0.2997	0.839348	0.000837385
0.333	0.85477	0.000832031
0.3663	0.870337	0.000824635
0.3996	0.886082	0.000815274
0.4329	0.902039	0.000804038
0.4662	0.918245	0.000791024
0.4995	0.934737	0.000776337
0.5328	0.951558	0.000760088
0.5661	0.968748	0.000742395
0.5994	0.986351	0.000723378
0.6327	1.00441	0.000703091
0.666	1.023	0.000679964
0.6993	1.04221	0.000653528
0.7326	1.06214	0.000624094
0.7659	1.08293	0.000592013
0.7992	1.10467	0.000557672
0.8325	1.12749	0.000521492
0.8658	1.1515	0.000483922
0.8991	1.17683	0.000445434
0.9324	1.20359	0.000406514
0.9657	1.23189	0.000367654
0.999	1.26185	0.000329342
1.0323	1.29358	0.000292047
1.0656	1.32718	0.000256211
1.0989	1.36274	0.000222233
1.1322	1.40035	0.000190457
1.1655	1.44008	0.000161164
1.1988	1.48201	0.000134559
1.2321	1.52618	0.000110767
1.2654	1.57265	8.9834e-05
1.2987	1.62145	7.17254e-05
1.332	1.6726	5.63342e-05
1.3653	1.72612	4.34912e-05
1.3986	1.78203	3.29777e-05
1.4319	1.84034	2.45408e-05
1.4652	1.90105	1.79087e-05
1.4985	1.96419	1.28056e-05
1.5318	2.02977	8.96497e-06
1.5651	2.09781	6.13993e-06
1.5984	2.16834	4.11044e-06
1.6317	2.24141	2.68761e-06
1.665	2.31706	1.71487e-06
1.6983	2.39535	1.06686e-06
1.7316	2.47635	6.46576e-07
1.7649	2.56013	3.81392e-07
1.7982	2.64678	2.18757e-07
1.8315	2.73637	1.21892e-07
1.8648	2.82901	6.59151e-08
1.8981	2.9248	3.45579e-08
1.9314	3.02383	1.75472e-08
1.9647	3.12621	8.61979e-09
1.998	3.23207	4.09189e-09
2.0313	3.34151	1.87494e-09
2.0646	3.45465	8.28263e-10
2.0979	3.57163	3.52312e-10
2.1312	3.69257	1.44115e-10
2.1645	3.8176	5.66156e-11
2.1978	3.94687	2.13313e-11
2.2311	4.08051	7.69729e-12
2.2644	4.21868	2.6562e-12
2.2977	4.36153	8.75248e-13
2.331	4.50921	2.7496e-13
2.3643	4.66189	8.22189e-14
2.3976	4.81975	2.33622e-14
2.4309	4.98295	6.29719e-15

# DK0 = 0.000610352	(data set 3)
0	0.653076	0.00130837
0.0333	0.662716	0.00134707
0.0666	0.671956	0.00138414
0.0999	0.68079	0.00141953
0.1332	0.689213	0.00145322
0.1665	0.697226	0.00148521
0.1998	0.70483	0.0015155
0.2331	0.712032	0.00154412
0.2664	0.718838	0.0015711
0.2997	0.725257	0.00159647
0.333	0.731299	0.00162028
0.3663	0.736977	0.00164258
0.3996	0.742304	0.00166344
0.4329	0.747295	0.00168291
0.4662	0.751962	0.00170106
0.4995	0.756323	0.00171794
0.5328	0.760391	0.00173363
0.5661	0.764183	0.00174819
0.5994	0.767713	0.00176168
0.6327	0.770996	0.00177417
0.666	0.774048	0.00178571
0.6993	0.776883	0.00179636
0.7326	0.779514	0.00180619
0.7659	0.781955	0.00181523
0.7992	0.784218	0.00182355
0.8325	0.786316	0.00183119
0.8658	0.788261	0.0018382
0.8991	0.790064	0.00184462
0.9324	0.791734	0.00185049
0.9657	0.793282	0.00185585
0.999	0.794718	0.00186073
1.0323	0.79605	0.00186517
1.0656	0.797285	0.00186919
1.0989	0.798433	0.00187284
1.1322	0.7995	0.00187612
1.1655	0.800493	0.00187907
1.1988	0.801417	0.00188171
1.2321	0.80228	0.00188406
1.2654	0.803087	0.00188613
1.2987	0.803842	0.00188795
1.332	0.804551	0.00188953
1.3653	0.805218	0.00189089
1.3986	0.805847	0.00189203
1.4319	0.806442	0.00189297
1.4652	0.807007	0.00189372
1.4985	0.807546	0.00189429
1.5318	0.80806	0.00189469
1.5651	0.808555	0.00189492
1.5984	0.809031	0.00189499
1.6317	0.809493	0.00189491
1.665	0.809942	0.00189468
1.6983	0.810381	0.0018943
1.7316	0.810812	0.00189378
