l	K	y

# DK0 = 2.5	(data set 1)
0	5	9.95173e-16

# DK0 = 0.0390625	(data set 2)
0	0.859375	0.00263945
0.0333	0.846944	0.00261999
0.0666	0.835503	0.00260578
0.0999	0.824895	0.0025964
0.1332	0.814986	0.00259155
0.1665	0.805662	0.00259099
0.1998	0.796824	0.00259452
0.2331	0.788386	0.002602
0.2664	0.780272	0.00261336
0.2997	0.772415	0.00262856
0.333	0.764753	0.00264758
0.3663	0.757234	0.00267047
0.3996	0.749807	0.00269731
0.4329	0.742426	0.00272822
0.4662	0.735049	0.00276335
0.4995	0.727636	0.00280292
0.5328	0.720151	0.00284716
0.5661	0.712558	0.00289639
0.5994	0.704822	0.00295094
0.6327	0.696913	0.00301124
0.666	0.688798	0.00307777
0.6993	0.680446	0.00315107
0.7326	0.671828	0.00323181
0.7659	0.662915	0.00332071
0.7992	0.653677	0.00341865
0.8325	0.644087	0.00352661
0.8658	0.634115	0.00364576
0.8991	0.623734	0.00377743
0.9324	0.612916	0.00392318
0.9657	0.601635	0.00408483
0.999	0.589863	0.00426452
1.0323	0.577575	0.00446474
1.0656	0.564745	0.00468846
1.0989	0.55135	0.00493917
1.1322	0.537368	0.00522105
1.1655	0.522777	0.00553908
1.1988	0.507561	0.00589925
1.2321	0.491705	0.00630877
1.2654	0.475198	0.00677644
1.2987	0.458034	0.00731295
1.332	0.440215	0.00793145
1.3653	0.421747	0.00864818
1.3986	0.402649	0.00948328
1.4319	0.382946	0.010462
1.4652	0.362679	0.0116159
1.4985	0.341901	0.0129852
1.5318	0.320682	0.014621
1.5651	0.29911	0.0165887
1.5984	0.277291	0.0189727
1.6317	0.255352	0.0218829
1.665	0.233443	0.0254623
1.6983	0.211729	0.029899
1.7316	0.190394	0.0354414
1.7649	0.169636	0.0424189
1.7982	0.149655	0.0512707
1.8315	0.130652	0.0625845
1.8648	0.112814	0.0771487
1.8981	0.0963032	0.0960244
1.9314	0.0812498	0.120642
1.9647	0.0677396	0.152933
1.998	0.0558105	0.195506
2.0313	0.0454503	0.251886
2.0646	0.0366	0.326838
2.0979	0.0291606	0.426803
2.1312	0.0230036	0.560479
2.1645	0.0179818	0.73962
2.1978	0.0139412	0.980093
2.2311	0.0107298	1.30332
2.2644	0.00820556	1.73823
2.2977	0.00624061	2.32383
2.331	0.00472391	3.11282
2.3643	0.00356167	4.17628
2.3976	0.00267651	5.61013
2.4309	0.00200583	7.54384
2.4642	0.00149984	10.1521
2.4975	0.00111944	13.6706
2.5308	0.00083429	18.4175
2.5641	0.000621033	24.8221
2.5974	0.000461848	33.4637
2.6307	0.000343205	45.124
2.664	0.000254887	60.8578
2.6973	0.000189205	82.0889
2.7306	0.000140396	110.738
2.7639	0.000104148	149.398
2.7972	7.72404e-05	201.566
2.8305	5.72743e-05	271.964
2.8638	4.24633e-05	366.961
2.8971	3.14789e-05	495.154
2.9304	2.33339e-05	668.144
2.9637	1.72953e-05	901.585
2.997	1.28187e-05	1216.6
3.0303	9.50047e-06	1641.7
3.0636	7.04096e-06	2215.35
3.0969	5.21805e-06	2989.47
3.1302	3.86702e-06	4034.1
3.1635	2.86575e-06	5443.78
3.1968	2.12371e-06	7346.08
3.2301	1.5738e-06	9913.14
3.2634	1.16627e-06	13377.3
3.2967	8.64271e-07	18052
3.33	6.40467e-07	24360.2
3.3633	4.74617e-07	32872.9
3.3966	3.51713e-07	44360.5
3.4299	2.60635e-07	59862.3
3.4632	1.93142e-07	80781.4
3.4965	1.43126e-07	109011
3.5298	1.06063e-07	147105
3.5631	7.85968e-08	198511
3.5964	5.82435e-08	267882
3.6297	4.31608e-08	361494
3.663	3.1984e-08	487819
3.6963	2.37014e-08	658289
3.7296	1.75637e-08	888331
3.7629	1.30154e-08	1.19876e+06
3.7962	9.64497e-09	1.61767e+06
3.8295	7.14731e-09	2.18298e+06
3.8628	5.29645e-09	2.94583e+06
3.8961	3.92488e-09	3.97526e+06
3.9294	2.9085e-09	5.36442e+06
3.9627	2.15532e-09	7.23904e+06
3.996	1.59718e-09	9.76876e+06
4.0293	1.18357e-09	1.31825e+07
4.0626	8.77075e-10	1.77892e+07
4.0959	6.49948e-10	2.40056e+07
4.1292	4.81638e-10	3.23945e+07
4.1625	3.56913e-10	4.37149e+07
4.1958	2.64487e-10	5.89912e+07
