l	K	y

# DK0 = 2.5	(data set 1)
0	5	1.37973e-22

# DK0 = 0.0390625	(data set 2)
0	0.703125	0.000843157
0.0333	0.717613	0.000858755
0.0666	0.732042	0.000872154
0.0999	0.746419	0.000883304
0.1332	0.76075	0.000892171
0.1665	0.775049	0.000898738
0.1998	0.789329	0.000903007
0.2331	0.803609	0.000904991
0.2664	0.81791	0.00090472
0.2997	0.832256	0.000902235
0.333	0.846672	0.000897591
0.3663	0.861188	0.000890851
0.3996	0.875836	0.00088209
0.4329	0.890647	0.00087139
0.4662	0.905659	0.000858842
0.4995	0.920908	0.000844544
0.5328	0.936432	0.000828598
0.5661	0.952272	0.000811116
0.5994	0.96847	0.00079221
0.6327	0.98507	0.000771999
0.666	1.00211	0.000750586
0.6993	1.01966	0.000726568
0.7326	1.03781	0.000699207
0.7659	1.05667	0.000668799
0.7992	1.07635	0.000635677
0.8325	1.09696	0.00060021
0.8658	1.11862	0.000562802
0.8991	1.14144	0.000523883
0.9324	1.16554	0.000483912
0.9657	1.19104	0.000443363
0.999	1.21805	0.000402722
1.0323	1.24669	0.000362478
1.0656	1.27707	0.000323108
1.0989	1.30929	0.000285067
1.1322	1.34344	0.000248777
1.1655	1.37962	0.000214613
1.1988	1.41791	0.000182889
1.2321	1.45838	0.00015385
1.2654	1.50109	0.000127666
1.2987	1.54609	0.000104422
1.332	1.59342	8.41238e-05
1.3653	1.6431	6.66997e-05
1.3986	1.69517	5.20076e-05
1.4319	1.74963	3.98482e-05
1.4652	1.80649	2.99782e-05
1.4985	1.86577	2.21265e-05
1.5318	1.92747	1.60099e-05
1.5651	1.9916	1.1347e-05
1.5984	2.05819	7.87132e-06
1.6317	2.12726	5.33988e-06
1.665	2.19885	3.53979e-06
1.6983	2.27299	2.29099e-06
1.7316	2.34975	1.44644e-06
1.7649	2.42917	8.9009e-07
1.7982	2.51133	5.33379e-07
1.8315	2.5963	3.10965e-07
1.8648	2.68418	1.76218e-07
1.8981	2.77505	9.69695e-08
1.9314	2.869	5.17644e-08
1.9647	2.96614	2.67788e-08
1.998	3.06657	1.34107e-08
2.0313	3.17041	6.49434e-09
2.0646	3.27776	3.03773e-09
2.0979	3.38874	1.37082e-09
2.1312	3.50349	5.96083e-10
2.1645	3.62212	2.49447e-10
2.1978	3.74476	1.0033e-10
2.2311	3.87157	3.87332e-11
2.2644	4.00266	1.43328e-11
2.2977	4.13819	5.07639e-12
2.331	4.27831	1.71833e-12
2.3643	4.42318	5.55036e-13
2.3976	4.57295	1.70809e-13
2.4309	4.72779	4.99991e-14
2.4642	4.88788	1.38976e-14

# DK0 = 0.000610352	(data set 3)
0	0.657959	0.00132855
0.0333	0.667394	0.00136645
0.0666	0.676425	0.0014027
0.0999	0.685047	0.00143726
0.1332	0.693258	0.00147011
0.1665	0.701059	0.00150127
0.1998	0.708455	0.00153075
0.2331	0.71545	0.00155856
0.2664	0.722053	0.00158475
0.2997	0.728274	0.00160936
0.333	0.734124	0.00163244
0.3663	0.739617	0.00165405
0.3996	0.744765	0.00167424
0.4329	0.749583	0.00169307
0.4662	0.754085	0.00171062
0.4995	0.758288	0.00172694
0.5328	0.762206	0.0017421
0.5661	0.765854	0.00175617
0.5994	0.769248	0.0017692
0.6327	0.772403	0.00178126
0.666	0.775333	0.00179241
0.6993	0.778051	0.0018027
0.7326	0.780573	0.00181219
0.7659	0.78291	0.00182094
0.7992	0.785076	0.00182898
0.8325	0.787081	0.00183638
0.8658	0.788938	0.00184317
0.8991	0.790657	0.0018494
0.9324	0.792249	0.0018551
0.9657	0.793722	0.00186032
0.999	0.795087	0.00186508
1.0323	0.79635	0.00186942
1.0656	0.797521	0.00187336
1.0989	0.798606	0.00187694
1.1322	0.799613	0.00188019
1.1655	0.800547	0.00188312
1.1988	0.801416	0.00188575
1.2321	0.802224	0.00188811
1.2654	0.802978	0.00189022
1.2987	0.803681	0.00189209
1.332	0.804338	0.00189374
1.3653	0.804954	0.00189517
1.3986	0.805532	0.00189641
1.4319	0.806076	0.00189747
1.4652	0.806591	0.00189835
1.4985	0.807078	0.00189907
1.5318	0.807541	0.00189963
1.5651	0.807982	0.00190004
1.5984	0.808405	0.00190031
1.6317	0.808812	0.00190044
1.665	0.809205	0.00190045
1.6983	0.809586	0.00190032
