# Filename: 3Dvlt_macro_Tv_Op12_Cc0.40_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=2, N=3, Cc=0.4, K0c=0.575343429648938, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac/a
1	10000000	1	1e-08	100	0.575343	0.103171	0	1	3.72008e-44	2.73445e-262	2.68812e+43	1
2	10000000	1	1.25893e-08	100	0.575343	0.103171	0	1	3.72008e-44	2.73445e-262	2.68812e+43	1
3	10000000	1	1.58489e-08	100	0.575343	0.103171	0	1	3.72008e-44	2.73445e-262	2.68812e+43	1
4	10000000	1	1.99526e-08	100	0.575343	0.103171	0	1	3.72008e-44	2.73445e-262	2.68812e+43	1
5	10000000	1	2.51189e-08	100	0.575343	0.103171	0	1	3.72008e-44	2.73445e-262	2.68812e+43	1
6	10000000	1	3.16228e-08	100	0.575343	0.103171	0	1	3.72008e-44	2.73445e-262	2.68812e+43	1
7	10000000	1	3.98107e-08	100	0.575343	0.103171	0	1	3.72008e-44	2.73445e-262	2.68812e+43	1
8	10000000	1	5.01187e-08	100	0.575343	0.103171	0	1	3.72008e-44	2.73445e-262	2.68812e+43	1
9	10000000	1	6.30957e-08	100	0.575343	0.103171	0	1	3.72008e-44	2.73445e-262	2.68812e+43	1
10	10000000	1	7.94328e-08	100	0.575343	0.103171	0	1	3.72008e-44	2.73445e-262	2.68812e+43	1
11	10000000	1	1e-07	100	0.575343	0.103171	0	1	3.72008e-44	2.73445e-262	2.68812e+43	1
12	10000000	1	1.25893e-07	100	0.575344	0.103171	0	1	3.72008e-44	2.73445e-262	2.68812e+43	1
13	10000000	1	1.58489e-07	100	0.575344	0.103171	0	1	3.72008e-44	2.73445e-262	2.68812e+43	1
14	10000000	1	1.99526e-07	100	0.575344	0.103171	0	1	3.72008e-44	2.73445e-262	2.68812e+43	1
15	10000000	1	2.51189e-07	100	0.575344	0.103171	0	1	3.72008e-44	2.73445e-262	2.68812e+43	1
16	10000000	1	3.16228e-07	100	0.575344	0.103171	0	1	3.72008e-44	2.73445e-262	2.68812e+43	1
17	10000000	1	3.98107e-07	100	0.575344	0.103171	0	1	3.72008e-44	2.73445e-262	2.68812e+43	1
18	10000000	0.999999	5.01187e-07	100	0.575344	0.103171	0	1	3.72008e-44	2.73444e-262	2.68812e+43	1
19	10000000	0.999999	6.30957e-07	100	0.575344	0.103171	0	1	3.72008e-44	2.73444e-262	2.68812e+43	1
20	10000000	0.999999	7.94328e-07	100	0.575344	0.103171	0	1	3.72008e-44	2.73444e-262	2.68812e+43	1
21	10000000	0.999999	1e-06	100	0.575344	0.103171	0	1	3.72008e-44	2.73444e-262	2.68812e+43	1
22	10000000	0.999999	1.25893e-06	100	0.575344	0.103171	0	1	3.72008e-44	2.73444e-262	2.68812e+43	1
23	10000000	0.999998	1.58489e-06	100	0.575344	0.103171	0	1	3.72008e-44	2.73444e-262	2.68812e+43	1
24	10000000	0.999998	1.99526e-06	100	0.575345	0.103171	0	1	3.72008e-44	2.73444e-262	2.68812e+43	1
25	10000000	0.999997	2.51189e-06	100	0.575345	0.103171	0	1	3.72008e-44	2.73443e-262	2.68812e+43	1
26	10000000	0.999997	3.16228e-06	100	0.575345	0.103171	0	1	3.72008e-44	2.73443e-262	2.68812e+43	1
27	10000000	0.999996	3.98107e-06	100	0.575346	0.10317	0	1	3.72008e-44	2.73442e-262	2.68812e+43	1
28	10000000	0.999995	5.01187e-06	100	0.575346	0.10317	0	1	3.72008e-44	2.73442e-262	2.68812e+43	1
29	10000000	0.999994	6.30957e-06	100	0.575347	0.10317	0	1	3.72008e-44	2.73441e-262	2.68812e+43	1
30	10000000	0.999992	7.94328e-06	100	0.575348	0.103169	0	1	3.72008e-44	2.7344e-262	2.68812e+43	1
31	10000000	0.99999	1e-05	100	0.575349	0.103169	0	1	3.72008e-44	2.73439e-262	2.68812e+43	1
32	10000000	0.999987	1.25893e-05	100	0.575351	0.103168	0	1	3.72008e-44	2.73437e-262	2.68812e+43	1
33	10000000	0.999984	1.58489e-05	100	0.575353	0.103168	0	1	3.72008e-44	2.73435e-262	2.68812e+43	1
34	10000000	0.99998	1.99526e-05	100	0.575355	0.103167	0	1	3.72008e-44	2.73432e-262	2.68812e+43	1
35	10000000	0.999975	2.51189e-05	100	0.575358	0.103165	0	1	3.72008e-44	2.73429e-262	2.68812e+43	1
36	10000000	0.999968	3.16228e-05	100	0.575362	0.103164	0	1	3.72008e-44	2.73425e-262	2.68812e+43	1
37	10000000	0.99996	3.98107e-05	100	0.575366	0.103162	0	1	3.72008e-44	2.7342e-262	2.68812e+43	1
38	10000000	0.99995	5.01187e-05	100	0.575372	0.10316	0	1	3.72008e-44	2.73414e-262	2.68812e+43	1
39	10000000	0.999937	6.30957e-05	100	0.57538	0.103156	0	1	3.72008e-44	2.73406e-262	2.68812e+43	1
40	10000000	0.999921	7.94328e-05	100	0.575389	0.103153	0	1	3.72008e-44	2.73395e-262	2.68812e+43	1
41	10000000	0.9999	0.0001	100	0.575401	0.103148	0	1	3.72008e-44	2.73383e-262	2.68812e+43	1
42	10000000	0.999874	0.000125893	100	0.575416	0.103142	0	1	3.72008e-44	2.73367e-262	2.68812e+43	1
43	10000000	0.999842	0.000158489	100	0.575435	0.103134	0	1	3.72008e-44	2.73346e-262	2.68812e+43	1
44	10000000	0.9998	0.000199526	100	0.575458	0.103125	0	1	3.72008e-44	2.73321e-262	2.68812e+43	1
45	10000000	0.999749	0.000251189	100	0.575488	0.103112	0	1	3.72008e-44	2.73289e-262	2.68812e+43	1
46	10000000	0.999684	0.000316228	100	0.575525	0.103097	0	1	3.72008e-44	2.73248e-262	2.68812e+43	1
47	10000000	0.999602	0.000398107	100	0.575573	0.103078	0	1	3.72008e-44	2.73198e-262	2.68812e+43	1
48	10000000	0.999499	0.000501187	100	0.575632	0.103054	0	1	3.72008e-44	2.73133e-262	2.68812e+43	1
49	10000000	0.999369	0.000630957	100	0.575707	0.103023	0	1	3.72008e-44	2.73053e-262	2.68812e+43	1
50	10000000	0.999206	0.000794328	100	0.575801	0.102985	0	1	3.72008e-44	2.72951e-262	2.68812e+43	1
51	10000000	0.999	0.001	100	0.575919	0.102937	0	1	3.72008e-44	2.72824e-262	2.68812e+43	1
52	10000000	0.998741	0.00125893	100	0.576069	0.102876	0	1	3.72008e-44	2.72663e-262	2.68812e+43	1
53	10000000	0.998415	0.00158489	100	0.576257	0.1028	0	1	3.72008e-44	2.72461e-262	2.68812e+43	1
54	10000000	0.998005	0.00199526	100	0.576494	0.102704	0	1	3.72008e-44	2.72206e-262	2.68812e+43	1
55	10000000	0.997488	0.00251189	100	0.576792	0.102583	0	1	3.72008e-44	2.71885e-262	2.68812e+43	1
56	10000000	0.996838	0.00316228	100	0.577169	0.102431	0	1	3.72008e-44	2.71482e-262	2.68812e+43	1
57	10000000	0.996019	0.00398107	100	0.577643	0.102239	0	1	3.72008e-44	2.70973e-262	2.68812e+43	1
58	10000000	0.994988	0.00501187	100	0.578242	0.101998	0	1	3.72008e-44	2.70334e-262	2.68812e+43	1
59	10000000	0.99369	0.00630957	100	0.578997	0.101694	0	1	3.72008e-44	2.69529e-262	2.68812e+43	1
60	10000000	0.992057	0.00794328	100	0.57995	0.101312	0	1	3.72008e-44	2.68517e-262	2.68812e+43	1
