# Filename: 3Dvlt_macro_Tv_Op12_Cc0.90_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=2, N=3, Cc=0.9, K0c=0.33703537107021, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac/a
1	10000000	1	1e-08	100	0.337035	0.0500984	0	1	3.72008e-44	1.32781e-262	2.68812e+43	1
2	10000000	1	1.25893e-08	100	0.337035	0.0500984	0	1	3.72008e-44	1.32781e-262	2.68812e+43	1
3	10000000	1	1.58489e-08	100	0.337035	0.0500984	0	1	3.72008e-44	1.32781e-262	2.68812e+43	1
4	10000000	1	1.99526e-08	100	0.337035	0.0500984	0	1	3.72008e-44	1.32781e-262	2.68812e+43	1
5	10000000	1	2.51189e-08	100	0.337035	0.0500984	0	1	3.72008e-44	1.32781e-262	2.68812e+43	1
6	10000000	1	3.16228e-08	100	0.337035	0.0500984	0	1	3.72008e-44	1.32781e-262	2.68812e+43	1
7	10000000	1	3.98107e-08	100	0.337035	0.0500984	0	1	3.72008e-44	1.32781e-262	2.68812e+43	1
8	10000000	1	5.01187e-08	100	0.337035	0.0500984	0	1	3.72008e-44	1.32781e-262	2.68812e+43	1
9	10000000	1	6.30957e-08	100	0.337035	0.0500984	0	1	3.72008e-44	1.32781e-262	2.68812e+43	1
10	10000000	1	7.94328e-08	100	0.337035	0.0500984	0	1	3.72008e-44	1.32781e-262	2.68812e+43	1
11	10000000	1	1e-07	100	0.337035	0.0500984	0	1	3.72008e-44	1.32781e-262	2.68812e+43	1
12	10000000	1	1.25893e-07	100	0.337035	0.0500984	0	1	3.72008e-44	1.32781e-262	2.68812e+43	1
13	10000000	1	1.58489e-07	100	0.337035	0.0500984	0	1	3.72008e-44	1.32781e-262	2.68812e+43	1
14	10000000	1	1.99526e-07	100	0.337035	0.0500984	0	1	3.72008e-44	1.32781e-262	2.68812e+43	1
15	10000000	1	2.51189e-07	100	0.337035	0.0500984	0	1	3.72008e-44	1.32781e-262	2.68812e+43	1
16	10000000	1	3.16228e-07	100	0.337035	0.0500984	0	1	3.72008e-44	1.32781e-262	2.68812e+43	1
17	10000000	1	3.98107e-07	100	0.337036	0.0500984	0	1	3.72008e-44	1.32781e-262	2.68812e+43	1
18	10000000	0.999999	5.01187e-07	100	0.337036	0.0500984	0	1	3.72008e-44	1.32781e-262	2.68812e+43	1
19	10000000	0.999999	6.30957e-07	100	0.337036	0.0500984	0	1	3.72008e-44	1.3278e-262	2.68812e+43	1
20	10000000	0.999999	7.94328e-07	100	0.337036	0.0500983	0	1	3.72008e-44	1.3278e-262	2.68812e+43	1
21	10000000	0.999999	1e-06	100	0.337036	0.0500983	0	1	3.72008e-44	1.3278e-262	2.68812e+43	1
22	10000000	0.999999	1.25893e-06	100	0.337036	0.0500983	0	1	3.72008e-44	1.3278e-262	2.68812e+43	1
23	10000000	0.999998	1.58489e-06	100	0.337036	0.0500982	0	1	3.72008e-44	1.3278e-262	2.68812e+43	1
24	10000000	0.999998	1.99526e-06	100	0.337036	0.0500982	0	1	3.72008e-44	1.3278e-262	2.68812e+43	1
25	10000000	0.999997	2.51189e-06	100	0.337036	0.0500981	0	1	3.72008e-44	1.3278e-262	2.68812e+43	1
26	10000000	0.999997	3.16228e-06	100	0.337036	0.050098	0	1	3.72008e-44	1.32779e-262	2.68812e+43	1
27	10000000	0.999996	3.98107e-06	100	0.337037	0.0500979	0	1	3.72008e-44	1.32779e-262	2.68812e+43	1
28	10000000	0.999995	5.01187e-06	100	0.337037	0.0500977	0	1	3.72008e-44	1.32779e-262	2.68812e+43	1
29	10000000	0.999994	6.30957e-06	100	0.337037	0.0500975	0	1	3.72008e-44	1.32778e-262	2.68812e+43	1
30	10000000	0.999992	7.94328e-06	100	0.337038	0.0500973	0	1	3.72008e-44	1.32778e-262	2.68812e+43	1
31	10000000	0.99999	1e-05	100	0.337039	0.050097	0	1	3.72008e-44	1.32777e-262	2.68812e+43	1
32	10000000	0.999987	1.25893e-05	100	0.33704	0.0500966	0	1	3.72008e-44	1.32776e-262	2.68812e+43	1
33	10000000	0.999984	1.58489e-05	100	0.337041	0.0500961	0	1	3.72008e-44	1.32774e-262	2.68812e+43	1
34	10000000	0.99998	1.99526e-05	100	0.337042	0.0500955	0	1	3.72008e-44	1.32773e-262	2.68812e+43	1
35	10000000	0.999975	2.51189e-05	100	0.337044	0.0500947	0	1	3.72008e-44	1.32771e-262	2.68812e+43	1
36	10000000	0.999968	3.16228e-05	100	0.337046	0.0500937	0	1	3.72008e-44	1.32768e-262	2.68812e+43	1
37	10000000	0.99996	3.98107e-05	100	0.337049	0.0500925	0	1	3.72008e-44	1.32765e-262	2.68812e+43	1
38	10000000	0.99995	5.01187e-05	100	0.337052	0.0500909	0	1	3.72008e-44	1.32761e-262	2.68812e+43	1
39	10000000	0.999937	6.30957e-05	100	0.337057	0.050089	0	1	3.72008e-44	1.32756e-262	2.68812e+43	1
40	10000000	0.999921	7.94328e-05	100	0.337062	0.0500865	0	1	3.72008e-44	1.32749e-262	2.68812e+43	1
41	10000000	0.9999	0.0001	100	0.337069	0.0500835	0	1	3.72008e-44	1.32741e-262	2.68812e+43	1
42	10000000	0.999874	0.000125893	100	0.337078	0.0500796	0	1	3.72008e-44	1.32731e-262	2.68812e+43	1
43	10000000	0.999842	0.000158489	100	0.337089	0.0500747	0	1	3.72008e-44	1.32718e-262	2.68812e+43	1
44	10000000	0.9998	0.000199526	100	0.337103	0.0500685	0	1	3.72008e-44	1.32701e-262	2.68812e+43	1
45	10000000	0.999749	0.000251189	100	0.33712	0.0500608	0	1	3.72008e-44	1.32681e-262	2.68812e+43	1
46	10000000	0.999684	0.000316228	100	0.337142	0.050051	0	1	3.72008e-44	1.32655e-262	2.68812e+43	1
47	10000000	0.999602	0.000398107	100	0.33717	0.0500388	0	1	3.72008e-44	1.32623e-262	2.68812e+43	1
48	10000000	0.999499	0.000501187	100	0.337204	0.0500233	0	1	3.72008e-44	1.32582e-262	2.68812e+43	1
49	10000000	0.999369	0.000630957	100	0.337248	0.0500038	0	1	3.72008e-44	1.3253e-262	2.68812e+43	1
50	10000000	0.999206	0.000794328	100	0.337303	0.0499794	0	1	3.72008e-44	1.32465e-262	2.68812e+43	1
51	10000000	0.999	0.001	100	0.337373	0.0499485	0	1	3.72008e-44	1.32383e-262	2.68812e+43	1
52	10000000	0.998741	0.00125893	100	0.33746	0.0499098	0	1	3.72008e-44	1.32281e-262	2.68812e+43	1
53	10000000	0.998415	0.00158489	100	0.33757	0.0498609	0	1	3.72008e-44	1.32151e-262	2.68812e+43	1
54	10000000	0.998005	0.00199526	100	0.337709	0.0497995	0	1	3.72008e-44	1.31988e-262	2.68812e+43	1
55	10000000	0.997488	0.00251189	100	0.337884	0.0497222	0	1	3.72008e-44	1.31783e-262	2.68812e+43	1
56	10000000	0.996838	0.00316228	100	0.338105	0.0496249	0	1	3.72008e-44	1.31526e-262	2.68812e+43	1
57	10000000	0.996019	0.00398107	100	0.338382	0.0495025	0	1	3.72008e-44	1.31201e-262	2.68812e+43	1
58	10000000	0.994988	0.00501187	100	0.338733	0.0493486	0	1	3.72008e-44	1.30793e-262	2.68812e+43	1
59	10000000	0.99369	0.00630957	100	0.339175	0.0491551	0	1	3.72008e-44	1.30281e-262	2.68812e+43	1
60	10000000	0.992057	0.00794328	100	0.339734	0.0489118	0	1	3.72008e-44	1.29636e-262	2.68812e+43	1
