# Filename: 3Dvlt_macro_Tv_Op12_Cc0.45_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=2, N=3, Cc=0.45, K0c=0.531323454210635, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac/a
1	10000000	1	1e-08	100	0.531323	0.0944411	0	1	3.72008e-44	2.50306e-262	2.68812e+43	1
2	10000000	1	1.25893e-08	100	0.531323	0.0944411	0	1	3.72008e-44	2.50306e-262	2.68812e+43	1
3	10000000	1	1.58489e-08	100	0.531323	0.0944411	0	1	3.72008e-44	2.50306e-262	2.68812e+43	1
4	10000000	1	1.99526e-08	100	0.531323	0.0944411	0	1	3.72008e-44	2.50306e-262	2.68812e+43	1
5	10000000	1	2.51189e-08	100	0.531323	0.0944411	0	1	3.72008e-44	2.50306e-262	2.68812e+43	1
6	10000000	1	3.16228e-08	100	0.531323	0.0944411	0	1	3.72008e-44	2.50306e-262	2.68812e+43	1
7	10000000	1	3.98107e-08	100	0.531323	0.0944411	0	1	3.72008e-44	2.50306e-262	2.68812e+43	1
8	10000000	1	5.01187e-08	100	0.531323	0.0944411	0	1	3.72008e-44	2.50306e-262	2.68812e+43	1
9	10000000	1	6.30957e-08	100	0.531323	0.0944411	0	1	3.72008e-44	2.50306e-262	2.68812e+43	1
10	10000000	1	7.94328e-08	100	0.531323	0.0944411	0	1	3.72008e-44	2.50306e-262	2.68812e+43	1
11	10000000	1	1e-07	100	0.531324	0.0944411	0	1	3.72008e-44	2.50306e-262	2.68812e+43	1
12	10000000	1	1.25893e-07	100	0.531324	0.0944411	0	1	3.72008e-44	2.50306e-262	2.68812e+43	1
13	10000000	1	1.58489e-07	100	0.531324	0.0944411	0	1	3.72008e-44	2.50306e-262	2.68812e+43	1
14	10000000	1	1.99526e-07	100	0.531324	0.0944411	0	1	3.72008e-44	2.50306e-262	2.68812e+43	1
15	10000000	1	2.51189e-07	100	0.531324	0.0944411	0	1	3.72008e-44	2.50306e-262	2.68812e+43	1
16	10000000	1	3.16228e-07	100	0.531324	0.0944411	0	1	3.72008e-44	2.50306e-262	2.68812e+43	1
17	10000000	1	3.98107e-07	100	0.531324	0.094441	0	1	3.72008e-44	2.50306e-262	2.68812e+43	1
18	10000000	0.999999	5.01187e-07	100	0.531324	0.094441	0	1	3.72008e-44	2.50306e-262	2.68812e+43	1
19	10000000	0.999999	6.30957e-07	100	0.531324	0.094441	0	1	3.72008e-44	2.50306e-262	2.68812e+43	1
20	10000000	0.999999	7.94328e-07	100	0.531324	0.094441	0	1	3.72008e-44	2.50306e-262	2.68812e+43	1
21	10000000	0.999999	1e-06	100	0.531324	0.0944409	0	1	3.72008e-44	2.50306e-262	2.68812e+43	1
22	10000000	0.999999	1.25893e-06	100	0.531324	0.0944409	0	1	3.72008e-44	2.50306e-262	2.68812e+43	1
23	10000000	0.999998	1.58489e-06	100	0.531324	0.0944408	0	1	3.72008e-44	2.50305e-262	2.68812e+43	1
24	10000000	0.999998	1.99526e-06	100	0.531325	0.0944407	0	1	3.72008e-44	2.50305e-262	2.68812e+43	1
25	10000000	0.999997	2.51189e-06	100	0.531325	0.0944406	0	1	3.72008e-44	2.50305e-262	2.68812e+43	1
26	10000000	0.999997	3.16228e-06	100	0.531325	0.0944404	0	1	3.72008e-44	2.50305e-262	2.68812e+43	1
27	10000000	0.999996	3.98107e-06	100	0.531326	0.0944402	0	1	3.72008e-44	2.50304e-262	2.68812e+43	1
28	10000000	0.999995	5.01187e-06	100	0.531326	0.09444	0	1	3.72008e-44	2.50303e-262	2.68812e+43	1
29	10000000	0.999994	6.30957e-06	100	0.531327	0.0944397	0	1	3.72008e-44	2.50303e-262	2.68812e+43	1
30	10000000	0.999992	7.94328e-06	100	0.531328	0.0944394	0	1	3.72008e-44	2.50302e-262	2.68812e+43	1
31	10000000	0.99999	1e-05	100	0.531329	0.0944389	0	1	3.72008e-44	2.50301e-262	2.68812e+43	1
32	10000000	0.999987	1.25893e-05	100	0.53133	0.0944383	0	1	3.72008e-44	2.50299e-262	2.68812e+43	1
33	10000000	0.999984	1.58489e-05	100	0.531332	0.0944376	0	1	3.72008e-44	2.50297e-262	2.68812e+43	1
34	10000000	0.99998	1.99526e-05	100	0.531334	0.0944367	0	1	3.72008e-44	2.50295e-262	2.68812e+43	1
35	10000000	0.999975	2.51189e-05	100	0.531337	0.0944355	0	1	3.72008e-44	2.50292e-262	2.68812e+43	1
36	10000000	0.999968	3.16228e-05	100	0.53134	0.0944341	0	1	3.72008e-44	2.50288e-262	2.68812e+43	1
37	10000000	0.99996	3.98107e-05	100	0.531345	0.0944323	0	1	3.72008e-44	2.50283e-262	2.68812e+43	1
38	10000000	0.99995	5.01187e-05	100	0.53135	0.09443	0	1	3.72008e-44	2.50277e-262	2.68812e+43	1
39	10000000	0.999937	6.30957e-05	100	0.531357	0.0944271	0	1	3.72008e-44	2.50269e-262	2.68812e+43	1
40	10000000	0.999921	7.94328e-05	100	0.531366	0.0944234	0	1	3.72008e-44	2.5026e-262	2.68812e+43	1
41	10000000	0.9999	0.0001	100	0.531377	0.0944189	0	1	3.72008e-44	2.50247e-262	2.68812e+43	1
42	10000000	0.999874	0.000125893	100	0.53139	0.0944131	0	1	3.72008e-44	2.50232e-262	2.68812e+43	1
43	10000000	0.999842	0.000158489	100	0.531408	0.0944058	0	1	3.72008e-44	2.50213e-262	2.68812e+43	1
44	10000000	0.9998	0.000199526	100	0.531429	0.0943967	0	1	3.72008e-44	2.50189e-262	2.68812e+43	1
45	10000000	0.999749	0.000251189	100	0.531457	0.0943852	0	1	3.72008e-44	2.50158e-262	2.68812e+43	1
46	10000000	0.999684	0.000316228	100	0.531492	0.0943707	0	1	3.72008e-44	2.5012e-262	2.68812e+43	1
47	10000000	0.999602	0.000398107	100	0.531535	0.0943524	0	1	3.72008e-44	2.50071e-262	2.68812e+43	1
48	10000000	0.999499	0.000501187	100	0.53159	0.0943295	0	1	3.72008e-44	2.5001e-262	2.68812e+43	1
49	10000000	0.999369	0.000630957	100	0.531659	0.0943005	0	1	3.72008e-44	2.49934e-262	2.68812e+43	1
50	10000000	0.999206	0.000794328	100	0.531746	0.0942641	0	1	3.72008e-44	2.49837e-262	2.68812e+43	1
51	10000000	0.999	0.001	100	0.531855	0.0942183	0	1	3.72008e-44	2.49716e-262	2.68812e+43	1
52	10000000	0.998741	0.00125893	100	0.531993	0.0941606	0	1	3.72008e-44	2.49563e-262	2.68812e+43	1
53	10000000	0.998415	0.00158489	100	0.532167	0.094088	0	1	3.72008e-44	2.49371e-262	2.68812e+43	1
54	10000000	0.998005	0.00199526	100	0.532386	0.0939966	0	1	3.72008e-44	2.49128e-262	2.68812e+43	1
55	10000000	0.997488	0.00251189	100	0.532661	0.0938816	0	1	3.72008e-44	2.48823e-262	2.68812e+43	1
56	10000000	0.996838	0.00316228	100	0.533009	0.0937368	0	1	3.72008e-44	2.4844e-262	2.68812e+43	1
57	10000000	0.996019	0.00398107	100	0.533447	0.0935546	0	1	3.72008e-44	2.47957e-262	2.68812e+43	1
58	10000000	0.994988	0.00501187	100	0.534	0.0933252	0	1	3.72008e-44	2.47349e-262	2.68812e+43	1
59	10000000	0.99369	0.00630957	100	0.534697	0.0930366	0	1	3.72008e-44	2.46584e-262	2.68812e+43	1
60	10000000	0.992057	0.00794328	100	0.535578	0.0926735	0	1	3.72008e-44	2.45621e-262	2.68812e+43	1
