l	K	y

# DK0 = 2.5	(data set 1)
0	5	9.93248e-22

# DK0 = 0.0390625	(data set 2)
0	0.390625	0.0228636
0.0333	0.39887	0.0228114
0.0666	0.407201	0.0227003
0.0999	0.41563	0.0225315
0.1332	0.424169	0.0223062
0.1665	0.432834	0.0220261
0.1998	0.44164	0.0216933
0.2331	0.450603	0.0213101
0.2664	0.459743	0.020879
0.2997	0.469078	0.0204029
0.333	0.47863	0.0198849
0.3663	0.48842	0.0193283
0.3996	0.498471	0.0187365
0.4329	0.508808	0.0181131
0.4662	0.519455	0.0174619
0.4995	0.530439	0.0167868
0.5328	0.541787	0.0160916
0.5661	0.553527	0.0153804
0.5994	0.565687	0.0146571
0.6327	0.578297	0.0139257
0.666	0.591389	0.0131902
0.6993	0.604993	0.0124544
0.7326	0.619141	0.011722
0.7659	0.633866	0.0109969
0.7992	0.649202	0.0102823
0.8325	0.665183	0.00958163
0.8658	0.681842	0.00889788
0.8991	0.699215	0.00823389
0.9324	0.717338	0.00759219
0.9657	0.736245	0.00697503
0.999	0.755974	0.00638434
1.0323	0.776559	0.00582173
1.0656	0.798038	0.00528851
1.0989	0.820447	0.00478562
1.1322	0.843823	0.00431369
1.1655	0.868201	0.00387302
1.1988	0.893619	0.0034636
1.2321	0.920113	0.00308515
1.2654	0.947719	0.00273707
1.2987	0.976474	0.00241858
1.332	1.00641	0.00212833
1.3653	1.03758	0.0018576
1.3986	1.07003	0.00160445
1.4319	1.10381	0.0013708
1.4652	1.13896	0.00115798
1.4985	1.17554	0.000966747
1.5318	1.21359	0.000797256
1.5651	1.25314	0.000649149
1.5984	1.29425	0.000521596
1.6317	1.33695	0.000413375
1.665	1.38127	0.000322957
1.6983	1.42726	0.000248599
1.7316	1.47494	0.000188439
1.7649	1.52437	0.000140576
1.7982	1.57558	0.00010315
1.8315	1.62862	7.44027e-05
1.8648	1.68352	5.27237e-05
1.8981	1.74034	3.66817e-05
1.9314	1.79914	2.50405e-05
1.9647	1.85996	1.6761e-05
1.998	1.92287	1.09932e-05
2.0313	1.98794	7.06026e-06
2.0646	2.05522	4.43681e-06
2.0979	2.12479	2.72619e-06
2.1312	2.19672	1.6366e-06
2.1645	2.27109	9.59157e-07
2.1978	2.34799	5.48329e-07
2.2311	2.42749	3.05515e-07
2.2644	2.50968	1.65762e-07
2.2977	2.59466	8.75001e-08
2.331	2.68252	4.4895e-08
2.3643	2.77335	2.23685e-08
2.3976	2.86726	1.08116e-08
2.4309	2.96434	5.06428e-09
2.4642	3.06472	2.29643e-09
2.4975	3.16849	1.00698e-09
2.5308	3.27578	4.26505e-10
2.5641	3.3867	1.74284e-10
2.5974	3.50138	6.86268e-11
2.6307	3.61993	2.60067e-11
2.664	3.74251	9.4726e-12
2.6973	3.86923	3.3118e-12
2.7306	4.00025	1.10985e-12
2.7639	4.1357	3.56002e-13
2.7972	4.27573	1.09139e-13
2.8305	4.42051	3.19288e-14
2.8638	4.57019	8.89966e-15
2.8971	4.72494	2.3596e-15
2.9304	4.88493	5.9408e-16

# DK0 = 0.000610352	(data set 3)
0	0.318604	0.0458857
0.0333	0.322711	0.0469294
0.0666	0.326639	0.0479285
0.0999	0.330386	0.0488827
0.1332	0.333952	0.0497922
0.1665	0.337338	0.0506573
0.1998	0.340547	0.0514788
0.2331	0.343582	0.0522574
0.2664	0.346446	0.0529944
0.2997	0.349143	0.0536908
0.333	0.35168	0.0543482
0.3663	0.35406	0.054968
0.3996	0.35629	0.0555518
0.4329	0.358374	0.0561013
0.4662	0.360321	0.0566181
0.4995	0.362135	0.0571039
0.5328	0.363822	0.0575605
0.5661	0.365389	0.0579895
0.5994	0.366842	0.0583926
0.6327	0.368187	0.0587714
0.666	0.369429	0.0591276
0.6993	0.370574	0.0594626
0.7326	0.371628	0.0597781
0.7659	0.372595	0.0600754
0.7992	0.373481	0.060356
0.8325	0.37429	0.0606211
0.8658	0.375027	0.0608721
0.8991	0.375696	0.0611102
0.9324	0.3763	0.0613366
0.9657	0.376844	0.0615524
0.999	0.377332	0.0617585
1.0323	0.377765	0.0619562
1.0656	0.378148	0.0621463
1.0989	0.378483	0.0623297
1.1322	0.378772	0.0625074
1.1655	0.379018	0.0626802
1.1988	0.379223	0.0628489
1.2321	0.379389	0.0630143
