l	K	y
4.4955	5.51367e-07	307082
4.5288	4.51515e-07	374995
4.5621	3.69745e-07	457927
4.5954	3.02784e-07	559201
4.6287	2.47949e-07	682873
4.662	2.03045e-07	833895
4.6953	1.66273e-07	1.01832e+06
4.7286	1.3616e-07	1.24353e+06
4.7619	1.11501e-07	1.51854e+06
4.7952	9.13078e-08	1.85438e+06
4.8285	7.47716e-08	2.26449e+06
4.8618	6.12301e-08	2.7653e+06
4.8951	5.01411e-08	3.37687e+06
4.9284	4.10603e-08	4.1237e+06
4.9617	3.3624e-08	5.03568e+06
4.995	2.75346e-08	6.14937e+06
5.0283	2.25479e-08	7.50935e+06
5.0616	1.84644e-08	9.17011e+06
5.0949	1.51204e-08	1.11982e+07
5.1282	1.2382e-08	1.36747e+07
5.1615	1.01396e-08	1.6699e+07
5.1948	8.30322e-09	2.03921e+07
5.2281	6.79947e-09	2.4902e+07
5.2614	5.56805e-09	3.04093e+07
5.2947	4.55964e-09	3.71346e+07
5.328	3.73387e-09	4.53472e+07
5.3613	3.05764e-09	5.53761e+07
5.3946	2.50389e-09	6.76231e+07
5.4279	2.05042e-09	8.25785e+07
5.4612	1.67908e-09	1.00841e+08
5.4945	1.37499e-09	1.23143e+08
5.5278	1.12597e-09	1.50378e+08
5.5611	9.22051e-10	1.83635e+08
5.5944	7.55062e-10	2.24247e+08
5.6277	6.18316e-10	2.73841e+08
5.661	5.06336e-10	3.34404e+08
5.6943	4.14636e-10	4.0836e+08
5.7276	3.39543e-10	4.98672e+08
5.7609	2.7805e-10	6.08958e+08
5.7942	2.27693e-10	7.43634e+08
5.8275	1.86457e-10	9.08095e+08
5.8608	1.52689e-10	1.10893e+09
5.8941	1.25036e-10	1.35418e+09
5.9274	1.02391e-10	1.65366e+09
5.9607	8.38475e-11	2.01939e+09
5.994	6.86623e-11	2.46599e+09

# DK0 = 0.000610352	(data set 3)
0	1.52466	0.222067
0.0333	1.11014	0.177703
0.0666	0.912814	0.15542
0.0999	0.794362	0.139713
0.1332	0.715145	0.127737
0.1665	0.6584	0.118334
0.1998	0.615766	0.110777
0.2331	0.582597	0.104589
0.2664	0.556098	0.0994452
0.2997	0.534482	0.0951142
0.333	0.516555	0.0914292
0.3663	0.501482	0.0882656
0.3996	0.488667	0.0855288
0.4329	0.477667	0.0831454
0.4662	0.468149	0.081058
0.4995	0.459857	0.0792205
0.5328	0.45259	0.077596
0.5661	0.446189	0.0761541
0.5994	0.440524	0.0748698
0.6327	0.435491	0.0737226
0.666	0.431005	0.0726948
0.6993	0.426993	0.071772
0.7326	0.423395	0.0709414
0.7659	0.42016	0.0701926
0.7992	0.417246	0.0695161
0.8325	0.414615	0.0689041
0.8658	0.412236	0.0683497
0.8991	0.410081	0.0678468
0.9324	0.408126	0.06739
0.9657	0.406349	0.0669748
0.999	0.404734	0.0665971
1.0323	0.403262	0.0662531
1.0656	0.401921	0.0659396
1.0989	0.400698	0.0656538
1.1322	0.39958	0.0653931
1.1655	0.398559	0.0651552
1.1988	0.397625	0.0649379
1.2321	0.396769	0.0647396
1.2654	0.395986	0.0645584
1.2987	0.395268	0.0643929
1.332	0.394609	0.0642417
1.3653	0.394004	0.0641037
1.3986	0.393448	0.0639776
1.4319	0.392937	0.0638625
1.4652	0.392467	0.0637575
1.4985	0.392035	0.0636617
1.5318	0.391636	0.0635744
1.5651	0.391269	0.0634949
1.5984	0.39093	0.0634226
1.6317	0.390617	0.0633569
1.665	0.390327	0.0632973
1.6983	0.390059	0.0632434
1.7316	0.389811	0.0631946
1.7649	0.389581	0.0631507
1.7982	0.389367	0.0631113
1.8315	0.389168	0.063076
1.8648	0.388982	0.0630446
1.8981	0.388809	0.0630168
1.9314	0.388647	0.0629924
1.9647	0.388495	0.0629711
1.998	0.388352	0.0629528
2.0313	0.388218	0.0629372
2.0646	0.38809	0.0629243
2.0979	0.38797	0.0629139
2.1312	0.387855	0.0629058
2.1645	0.387746	0.0629
2.1978	0.387641	0.0628963
2.2311	0.38754	0.0628946
2.2644	0.387443	0.062895
2.2977	0.387348	0.0628972
2.331	0.387256	0.0629013
2.3643	0.387167	0.0629073
2.3976	0.387078	0.062915
2.4309	0.386991	0.0629245
2.4642	0.386905	0.0629357
2.4975	0.386819	0.0629487
2.5308	0.386733	0.0629634
2.5641	0.386647	0.0629798
2.5974	0.38656	0.0629979
2.6307	0.386473	0.0630178
2.664	0.386384	0.0630395
2.6973	0.386293	0.063063
2.7306	0.3862	0.0630884
2.7639	0.386106	0.0631156
2.7972	0.386008	0.0631449
2.8305	0.385908	0.0631761
2.8638	0.385805	0.0632093
2.8971	0.385698	0.0632447
2.9304	0.385587	0.0632824
2.9637	0.385472	0.0633223
2.997	0.385353	0.0633646
3.0303	0.385229	0.0634095
3.0636	0.3851	0.0634569
3.0969	0.384966	0.063507
3.1302	0.384825	0.0635599
3.1635	0.384678	0.0636159
3.1968	0.384525	0.0636749
3.2301	0.384365	0.0637372
3.2634	0.384197	0.0638028
3.2967	0.384022	0.0638721
3.33	0.383838	0.0639451
3.3633	0.383646	0.0640221
3.3966	0.383444	0.0641031
3.4299	0.383232	0.0641886
3.4632	0.38301	0.0642786
3.4965	0.382778	0.0643734
3.5298	0.382534	0.0644733
3.5631	0.382278	0.0645786
3.5964	0.382009	0.0646894
3.6297	0.381727	0.0648062
3.663	0.381431	0.0649292
3.6963	0.38112	0.0650588
3.7296	0.380794	0.0651954
3.7629	0.380452	0.0653392
3.7962	0.380092	0.0654908
3.8295	0.379715	0.0656505
3.8628	0.379319	0.0658188
3.8961	0.378902	0.0659962
3.9294	0.378465	0.0661831
3.9627	0.378007	0.0663803
3.996	0.377525	0.0665881
4.0293	0.377019	0.0668072
4.0626	0.376487	0.0670383
4.0959	0.375929	0.0672821
4.1292	0.375344	0.0675393
4.1625	0.374728	0.0678107
4.1958	0.374082	0.0680972
4.2291	0.373404	0.0683996
4.2624	0.372692	0.0687189
4.2957	0.371944	0.0690561
4.329	0.371159	0.0694123
4.3623	0.370334	0.0697888
4.3956	0.369469	0.0701867
4.4289	0.36856	0.0706073
4.4622	0.367607	0.0710522
4.4955	0.366606	0.0715229
4.5288	0.365555	0.0720211
4.5621	0.364452	0.0725484
4.5954	0.363294	0.073107
4.6287	0.36208	0.0736987
4.662	0.360805	0.0743259
4.6953	0.359467	0.0749911
4.7286	0.358064	0.0756967
4.7619	0.356592	0.0764457
4.7952	0.355048	0.077241
4.8285	0.353428	0.0780861
4.8618	0.351729	0.0789846
4.8951	0.349947	0.0799403
4.9284	0.348079	0.0809575
4.9617	0.346121	0.082041
4.995	0.344068	0.0831958
5.0283	0.341917	0.0844274
5.0616	0.339662	0.0857421
5.0949	0.3373	0.0871465
5.1282	0.334826	0.088648
5.1615	0.332235	0.0902547
5.1948	0.329521	0.0919755
5.2281	0.326681	0.0938204
5.2614	0.323709	0.0958002
5.2947	0.320598	0.0979272
5.328	0.317345	0.100215
5.3613	0.313944	0.102678
5.3946	0.310388	0.105333
5.4279	0.306673	0.1082
5.4612	0.302792	0.111298
5.4945	0.298741	0.114652
5.5278	0.294514	0.118288
5.5611	0.290104	0.122236
5.5944	0.285508	0.126529
5.6277	0.280719	0.131206
5.661	0.275734	0.13631
5.6943	0.270547	0.141891
5.7276	0.265155	0.148004
5.7609	0.259555	0.154715
5.7942	0.253743	0.162098
5.8275	0.247717	0.170237
5.8608	0.241478	0.179231
5.8941	0.235024	0.189194
5.9274	0.228357	0.200259
5.9607	0.221481	0.212578
5.994	0.214399	0.226331

# DK0 = 9.53674e-06	(data set 4)
0	1.52472	0.222054
0.0333	1.11019	0.17769
0.0666	0.912863	0.155406
0.0999	0.794409	0.1397
0.1332	0.71519	0.127724
0.1665	0.658445	0.118321
0.1998	0.615811	0.110764
0.2331	0.582642	0.104576
0.2664	0.556143	0.099431
0.2997	0.534529	0.0950996
0.333	0.516602	0.091414
0.3663	0.50153	0.0882498
0.3996	0.488716	0.0855124
0.4329	0.477718	0.0831283
0.4662	0.468201	0.0810401
0.4995	0.459911	0.0792019
0.5328	0.452646	0.0775765
0.5661	0.446247	0.0761337
0.5994	0.440584	0.0748485
0.6327	0.435554	0.0737002
0.666	0.43107	0.0726714
0.6993	0.427061	0.0717474
0.7326	0.423465	0.0709157
0.7659	0.420234	0.0701656
0.7992	0.417323	0.0694878
0.8325	0.414695	0.0688744
0.8658	0.41232	0.0683185
0.8991	0.410168	0.0678141
0.9324	0.408217	0.0673557
0.9657	0.406444	0.0669388
0.999	0.404833	0.0665592
1.0323	0.403367	0.0662133
1.0656	0.40203	0.0658979
1.0989	0.400812	0.06561
1.1322	0.3997	0.0653471
1.1655	0.398684	0.0651068
1.1988	0.397756	0.0648871
1.2321	0.396907	0.0646862
1.2654	0.39613	0.0645023
1.2987	0.395418	0.064334
1.332	0.394767	0.0641799
1.3653	0.39417	0.0640387
1.3986	0.393622	0.0639093
1.4319	0.39312	0.0637907
1.4652	0.392659	0.0636821
1.4985	0.392236	0.0635824
1.5318	0.391847	0.0634911
1.5651	0.39149	0.0634074
1.5984	0.391162	0.0633306
1.6317	0.39086	0.0632603
1.665	0.390583	0.0631958
1.6983	0.390328	0.0631367
1.7316	0.390093	0.0630825
1.7649	0.389877	0.0630329
1.7982	0.389678	0.0629875
1.8315	0.389494	0.0629459
1.8648	0.389325	0.0629079
1.8981	0.389169	0.0628732
1.9314	0.389025	0.0628414
1.9647	0.388892	0.0628125
1.998	0.388769	0.0627861
2.0313	0.388656	0.062762
2.0646	0.388551	0.0627402
2.0979	0.388453	0.0627204
2.1312	0.388363	0.0627024
2.1645	0.388279	0.0626862
2.1978	0.388201	0.0626716
2.2311	0.388129	0.0626585
2.2644	0.388061	0.0626468
2.2977	0.387998	0.0626364
2.331	0.387939	0.0626273
2.3643	0.387884	0.0626192
2.3976	0.387832	0.0626123
2.4309	0.387783	0.0626063
2.4642	0.387737	0.0626013
2.4975	0.387693	0.0625972
2.5308	0.387651	0.0625939
2.5641	0.387612	0.0625915
2.5974	0.387574	0.0625898
2.6307	0.387538	0.0625888
2.664	0.387502	0.0625886
2.6973	0.387469	0.0625891
2.7306	0.387436	0.0625902
2.7639	0.387403	0.0625919
2.7972	0.387372	0.0625944
2.8305	0.387341	0.0625974
2.8638	0.38731	0.062601
2.8971	0.38728	0.0626053
2.9304	0.387249	0.0626101
2.9637	0.387219	0.0626156
2.997	0.387188	0.0626217
3.0303	0.387157	0.0626284
3.0636	0.387126	0.0626357
3.0969	0.387094	0.0626436
3.1302	0.387061	0.0626522
3.1635	0.387028	0.0626615
3.1968	0.386994	0.0626714
3.2301	0.386959	0.062682
3.2634	0.386923	0.0626933
3.2967	0.386886	0.0627054
3.33	0.386847	0.0627182
3.3633	0.386807	0.0627318
3.3966	0.386766	0.0627462
3.4299	0.386723	0.0627615
3.4632	0.386678	0.0627777
3.4965	0.386631	0.0627947
3.5298	0.386582	0.0628128
3.5631	0.386531	0.0628318
3.5964	0.386478	0.0628519
3.6297	0.386422	0.0628731
3.663	0.386364	0.0628954
3.6963	0.386303	0.062919
3.7296	0.38624	0.0629438
3.7629	0.386173	0.0629699
3.7962	0.386103	0.0629974
3.8295	0.386029	0.0630264
3.8628	0.385952	0.0630569
3.8961	0.385872	0.063089
3.9294	0.385787	0.0631227
3.9627	0.385698	0.0631583
3.996	0.385605	0.0631957
4.0293	0.385507	0.063235
4.0626	0.385404	0.0632764
4.0959	0.385297	0.06332
4.1292	0.385183	0.0633658
4.1625	0.385064	0.063414
4.1958	0.38494	0.0634647
4.2291	0.384808	0.0635181
4.2624	0.384671	0.0635742
4.2957	0.384526	0.0636332
4.329	0.384374	0.0636954
4.3623	0.384215	0.0637607
4.3956	0.384047	0.0638295
4.4289	0.383871	0.0639019
4.4622	0.383686	0.063978
4.4955	0.383492	0.0640582
4.5288	0.383288	0.0641425
4.5621	0.383073	0.0642312
4.5954	0.382848	0.0643246
4.6287	0.382611	0.0644229
4.662	0.382363	0.0645264
4.6953	0.382102	0.0646353
4.7286	0.381828	0.06475
4.7619	0.381539	0.0648707
4.7952	0.381237	0.0649978
4.8285	0.380919	0.0651317
4.8618	0.380585	0.0652727
4.8951	0.380234	0.0654212
4.9284	0.379866	0.0655777
4.9617	0.379479	0.0657425
4.995	0.379072	0.0659162
5.0283	0.378645	0.0660992
5.0616	0.378197	0.0662921
5.0949	0.377726	0.0664954
5.1282	0.377231	0.0667098
5.1615	0.376711	0.0669359
5.1948	0.376165	0.0671743
5.2281	0.375592	0.0674258
5.2614	0.37499	0.0676911
5.2947	0.374358	0.0679711
5.328	0.373694	0.0682667
5.3613	0.372997	0.0685787
5.3946	0.372265	0.0689082
5.4279	0.371496	0.0692562
5.4612	0.370689	0.0696239
5.4945	0.369842	0.0700125
5.5278	0.368953	0.0704233
5.5611	0.368019	0.0708577
5.5944	0.367038	0.0713172
5.6277	0.366009	0.0718034
5.661	0.364929	0.0723181
5.6943	0.363796	0.072863
5.7276	0.362606	0.0734403
5.7609	0.361357	0.0740521
5.7942	0.360047	0.0747007
5.8275	0.358673	0.0753887
5.8608	0.357231	0.0761187
5.8941	0.355718	0.0768938
5.9274	0.354131	0.0777172
5.9607	0.352466	0.0785923
5.994	0.350721	0.079523

# DK0 = 1.49012e-07	(data set 5)
0	1.52473	0.222051
0.0333	1.1102	0.177687
0.0666	0.912874	0.155403
0.0999	0.794419	0.139697
0.1332	0.715201	0.127721
0.1665	0.658455	0.118318
0.1998	0.615822	0.11076
0.2331	0.582653	0.104572
0.2664	0.556154	0.0994277
0.2997	0.534539	0.0950961
0.333	0.516613	0.0914105
0.3663	0.501542	0.0882461
0.3996	0.488728	0.0855085
0.4329	0.47773	0.0831243
0.4662	0.468214	0.0810359
0.4995	0.459924	0.0791975
0.5328	0.452659	0.0775719
0.5661	0.44626	0.0761289
0.5994	0.440598	0.0748435
0.6327	0.435569	0.073695
0.666	0.431085	0.0726659
0.6993	0.427076	0.0717417
0.7326	0.423482	0.0709097
0.7659	0.420251	0.0701592
0.7992	0.417341	0.0694812
0.8325	0.414714	0.0688675
0.8658	0.412339	0.0683112
0.8991	0.410188	0.0678064
0.9324	0.408238	0.0673476
0.9657	0.406467	0.0669303
0.999	0.404856	0.0665503
1.0323	0.403391	0.066204
1.0656	0.402056	0.0658881
1.0989	0.400839	0.0655997
1.1322	0.399728	0.0653363
1.1655	0.398713	0.0650955
1.1988	0.397787	0.0648752
1.2321	0.396939	0.0646737
1.2654	0.396164	0.0644892
1.2987	0.395454	0.0643202
1.332	0.394804	0.0641654
1.3653	0.394209	0.0640234
1.3986	0.393663	0.0638933
1.4319	0.393163	0.0637739
1.4652	0.392704	0.0636644
1.4985	0.392283	0.0635639
1.5318	0.391897	0.0634716
1.5651	0.391542	0.0633869
1.5984	0.391217	0.0633091
1.6317	0.390918	0.0632377
1.665	0.390643	0.063172
1.6983	0.390391	0.0631117
1.7316	0.390159	0.0630563
1.7649	0.389946	0.0630054
1.7982	0.389751	0.0629585
1.8315	0.389571	0.0629155
1.8648	0.389406	0.0628759
1.8981	0.389254	0.0628395
1.9314	0.389114	0.0628061
1.9647	0.388985	0.0627753
1.998	0.388867	0.062747
2.0313	0.388759	0.062721
2.0646	0.388659	0.0626971
2.0979	0.388567	0.0626751
2.1312	0.388482	0.0626548
2.1645	0.388404	0.0626362
2.1978	0.388333	0.0626191
2.2311	0.388267	0.0626033
2.2644	0.388206	0.0625888
2.2977	0.38815	0.0625755
2.331	0.388099	0.0625632
2.3643	0.388052	0.0625519
2.3976	0.388009	0.0625415
2.4309	0.387969	0.062532
2.4642	0.387932	0.0625232
2.4975	0.387898	0.0625151
2.5308	0.387867	0.0625077
2.5641	0.387838	0.0625008
2.5974	0.387812	0.0624945
2.6307	0.387787	0.0624887
2.664	0.387765	0.0624834
2.6973	0.387744	0.0624785
2.7306	0.387725	0.062474
2.7639	0.387708	0.0624699
2.7972	0.387692	0.0624661
2.8305	0.387677	0.0624626
2.8638	0.387663	0.0624593
2.8971	0.387651	0.0624564
2.9304	0.387639	0.0624537
2.9637	0.387628	0.0624512
2.997	0.387619	0.0624489
3.0303	0.38761	0.0624468
3.0636	0.387601	0.0624448
3.0969	0.387593	0.0624431
3.1302	0.387586	0.0624414
3.1635	0.38758	0.06244
3.1968	0.387574	0.0624386
3.2301	0.387568	0.0624374
3.2634	0.387563	0.0624362
3.2967	0.387558	0.0624352
3.33	0.387554	0.0624342
3.3633	0.38755	0.0624334
3.3966	0.387546	0.0624326
3.4299	0.387542	0.0624319
3.4632	0.387539	0.0624312
3.4965	0.387536	0.0624306
3.5298	0.387533	0.0624301
3.5631	0.387531	0.0624296
3.5964	0.387528	0.0624292
3.6297	0.387526	0.0624288
3.663	0.387524	0.0624285
3.6963	0.387522	0.0624282
3.7296	0.38752	0.062428
3.7629	0.387518	0.0624277
3.7962	0.387516	0.0624276
3.8295	0.387515	0.0624274
3.8628	0.387513	0.0624273
3.8961	0.387512	0.0624272
3.9294	0.387511	0.0624272
3.9627	0.387509	0.0624271
3.996	0.387508	0.0624271
4.0293	0.387507	0.0624271
4.0626	0.387505	0.0624272
4.0959	0.387504	0.0624272
4.1292	0.387503	0.0624273
4.1625	0.387502	0.0624274
4.1958	0.387501	0.0624276
4.2291	0.3875	0.0624277
4.2624	0.387499	0.0624279
4.2957	0.387498	0.0624281
4.329	0.387496	0.0624283
4.3623	0.387495	0.0624286
4.3956	0.387494	0.0624288
4.4289	0.387493	0.0624291
4.4622	0.387492	0.0624294
4.4955	0.387491	0.0624298
4.5288	0.387489	0.0624301
4.5621	0.387488	0.0624305
4.5954	0.387487	0.0624309
4.6287	0.387485	0.0624314
4.662	0.387484	0.0624318
4.6953	0.387483	0.0624323
4.7286	0.387481	0.0624329
4.7619	0.387479	0.0624334
4.7952	0.387478	0.062434
4.8285	0.387476	0.0624346
4.8618	0.387474	0.0624353
4.8951	0.387472	0.062436
4.9284	0.387471	0.0624367
4.9617	0.387469	0.0624375
4.995	0.387466	0.0624383
5.0283	0.387464	0.0624391
5.0616	0.387462	0.06244
5.0949	0.387459	0.062441
5.1282	0.387457	0.062442
5.1615	0.387454	0.062443
5.1948	0.387451	0.0624441
5.2281	0.387448	0.0624453
5.2614	0.387445	0.0624465
5.2947	0.387442	0.0624478
5.328	0.387439	0.0624491
5.3613	0.387435	0.0624505
5.3946	0.387431	0.062452
5.4279	0.387427	0.0624536
5.4612	0.387423	0.0624553
5.4945	0.387419	0.062457
5.5278	0.387414	0.0624588
5.5611	0.387409	0.0624607
5.5944	0.387404	0.0624627
5.6277	0.387399	0.0624649
5.661	0.387394	0.0624671
5.6943	0.387388	0.0624694
5.7276	0.387382	0.0624719
5.7609	0.387375	0.0624745
5.7942	0.387368	0.0624772
5.8275	0.387361	0.06248
5.8608	0.387354	0.062483
5.8941	0.387346	0.0624862
5.9274	0.387338	0.0624895
5.9607	0.387329	0.062493
5.994	0.38732	0.0624966

# DK0 = 2.32831e-09	(data set 6)
0	1.52473	0.222051
0.0333	1.1102	0.177687
0.0666	0.912874	0.155403
0.0999	0.79442	0.139697
0.1332	0.715201	0.127721
0.1665	0.658455	0.118318
0.1998	0.615822	0.11076
0.2331	0.582653	0.104572
0.2664	0.556154	0.0994277
0.2997	0.53454	0.0950961
0.333	0.516613	0.0914104
0.3663	0.501542	0.0882461
0.3996	0.488728	0.0855085
0.4329	0.47773	0.0831243
0.4662	0.468214	0.0810359
0.4995	0.459924	0.0791975
0.5328	0.452659	0.0775719
0.5661	0.44626	0.0761288
0.5994	0.440598	0.0748435
0.6327	0.435569	0.0736949
0.666	0.431085	0.0726659
0.6993	0.427076	0.0717416
0.7326	0.423482	0.0709096
0.7659	0.420251	0.0701592
0.7992	0.417341	0.0694811
0.8325	0.414714	0.0688674
0.8658	0.412339	0.0683112
0.8991	0.410189	0.0678063
0.9324	0.408238	0.0673476
0.9657	0.406467	0.0669303
0.999	0.404857	0.0665503
1.0323	0.403391	0.066204
1.0656	0.402056	0.0658881
1.0989	0.400839	0.0655997
1.1322	0.399728	0.0653362
1.1655	0.398714	0.0650954
1.1988	0.397787	0.0648752
1.2321	0.396939	0.0646736
1.2654	0.396164	0.0644891
1.2987	0.395454	0.0643201
1.332	0.394804	0.0641653
1.3653	0.394209	0.0640234
1.3986	0.393663	0.0638932
1.4319	0.393163	0.0637738
1.4652	0.392704	0.0636643
1.4985	0.392283	0.0635638
1.5318	0.391897	0.0634715
1.5651	0.391542	0.0633868
1.5984	0.391217	0.063309
1.6317	0.390918	0.0632375
1.665	0.390643	0.0631719
1.6983	0.390391	0.0631116
1.7316	0.39016	0.0630562
1.7649	0.389947	0.0630052
1.7982	0.389751	0.0629584
1.8315	0.389571	0.0629153
1.8648	0.389406	0.0628758
1.8981	0.389254	0.0628394
1.9314	0.389114	0.0628059
1.9647	0.388986	0.0627751
1.998	0.388868	0.0627468
2.0313	0.388759	0.0627208
2.0646	0.388659	0.0626969
2.0979	0.388567	0.0626749
2.1312	0.388483	0.0626546
2.1645	0.388405	0.062636
2.1978	0.388333	0.0626188
2.2311	0.388268	0.062603
2.2644	0.388207	0.0625885
2.2977	0.388151	0.0625752
2.331	0.3881	0.0625629
2.3643	0.388053	0.0625516
2.3976	0.388009	0.0625412
2.4309	0.387969	0.0625316
2.4642	0.387933	0.0625228
2.4975	0.387899	0.0625147
2.5308	0.387868	0.0625072
2.5641	0.387839	0.0625003
2.5974	0.387813	0.062494
2.6307	0.387789	0.0624882
2.664	0.387766	0.0624829
2.6973	0.387746	0.0624779
2.7306	0.387727	0.0624734
2.7639	0.387709	0.0624692
2.7972	0.387693	0.0624654
2.8305	0.387679	0.0624619
2.8638	0.387665	0.0624586
2.8971	0.387653	0.0624556
2.9304	0.387641	0.0624529
2.9637	0.387631	0.0624503
2.997	0.387621	0.062448
3.0303	0.387612	0.0624458
3.0636	0.387604	0.0624439
3.0969	0.387596	0.062442
3.1302	0.387589	0.0624404
3.1635	0.387583	0.0624388
3.1968	0.387577	0.0624374
3.2301	0.387571	0.0624361
3.2634	0.387566	0.0624349
3.2967	0.387562	0.0624338
3.33	0.387557	0.0624327
3.3633	0.387554	0.0624318
3.3966	0.38755	0.0624309
3.4299	0.387547	0.0624301
3.4632	0.387544	0.0624294
3.4965	0.387541	0.0624287
3.5298	0.387538	0.0624281
3.5631	0.387536	0.0624275
3.5964	0.387534	0.062427
3.6297	0.387532	0.0624265
3.663	0.38753	0.0624261
3.6963	0.387528	0.0624257
3.7296	0.387527	0.0624253
3.7629	0.387525	0.0624249
3.7962	0.387524	0.0624246
3.8295	0.387523	0.0624243
3.8628	0.387521	0.062424
3.8961	0.38752	0.0624238
3.9294	0.38752	0.0624235
3.9627	0.387519	0.0624233
3.996	0.387518	0.0624231
4.0293	0.387517	0.0624229
4.0626	0.387516	0.0624228
4.0959	0.387516	0.0624226
4.1292	0.387515	0.0624225
4.1625	0.387515	0.0624223
4.1958	0.387514	0.0624222
4.2291	0.387514	0.0624221
4.2624	0.387513	0.062422
4.2957	0.387513	0.0624219
4.329	0.387513	0.0624218
4.3623	0.387512	0.0624217
4.3956	0.387512	0.0624216
4.4289	0.387512	0.0624215
4.4622	0.387512	0.0624215
4.4955	0.387512	0.0624214
4.5288	0.387511	0.0624213
4.5621	0.387511	0.0624213
4.5954	0.387511	0.0624212
4.6287	0.387511	0.0624212
4.662	0.387511	0.0624211
4.6953	0.387511	0.0624211
4.7286	0.387511	0.062421
4.7619	0.387511	0.062421
