l	K	y

# DK0 = 2.5	(data set 1)
0	5	9.95173e-16

# DK0 = 0.0390625	(data set 2)
0	0.390625	0.0672916
0.0333	0.389525	0.0672368
0.0666	0.388476	0.067205
0.0999	0.38747	0.0671951
0.1332	0.386503	0.0672064
0.1665	0.385567	0.067238
0.1998	0.384658	0.0672895
0.2331	0.383771	0.0673603
0.2664	0.3829	0.0674502
0.2997	0.382042	0.0675589
0.333	0.381193	0.0676863
0.3663	0.380348	0.0678325
0.3996	0.379504	0.0679975
0.4329	0.378658	0.0681814
0.4662	0.377805	0.0683846
0.4995	0.376943	0.0686074
0.5328	0.376068	0.0688503
0.5661	0.375178	0.0691138
0.5994	0.374268	0.0693986
0.6327	0.373337	0.0697055
0.666	0.372381	0.0700352
0.6993	0.371397	0.0703887
0.7326	0.370383	0.0707671
0.7659	0.369334	0.0711716
0.7992	0.368249	0.0716035
0.8325	0.367123	0.0720641
0.8658	0.365955	0.072555
0.8991	0.364741	0.073078
0.9324	0.363478	0.0736348
0.9657	0.362162	0.0742276
0.999	0.360791	0.0748585
1.0323	0.35936	0.0755299
1.0656	0.357867	0.0762445
1.0989	0.356307	0.0770051
1.1322	0.354678	0.0778148
1.1655	0.352976	0.0786771
1.1988	0.351195	0.0795955
1.2321	0.349334	0.0805742
1.2654	0.347386	0.0816176
1.2987	0.345349	0.0827306
1.332	0.343218	0.0839183
1.3653	0.340988	0.0851866
1.3986	0.338654	0.086542
1.4319	0.336213	0.0879913
1.4652	0.333658	0.0895423
1.4985	0.330986	0.0912036
1.5318	0.32819	0.0929845
1.5651	0.325266	0.0948954
1.5984	0.322208	0.0969479
1.6317	0.319011	0.0991547
1.665	0.315669	0.10153
1.6983	0.312176	0.10409
1.7316	0.308528	0.106852
1.7649	0.304718	0.109836
1.7982	0.30074	0.113064
1.8315	0.296589	0.116562
1.8648	0.29226	0.120357
1.8981	0.287746	0.124481
1.9314	0.283044	0.128971
1.9647	0.278147	0.133867
1.998	0.273051	0.139215
2.0313	0.267752	0.145068
2.0646	0.262247	0.151488
2.0979	0.256532	0.158543
2.1312	0.250604	0.166314
2.1645	0.244463	0.174891
2.1978	0.238108	0.184382
2.2311	0.231539	0.194909
2.2644	0.224759	0.206616
2.2977	0.217771	0.219669
2.331	0.210581	0.234263
2.3643	0.203196	0.250626
2.3976	0.195626	0.269028
2.4309	0.187882	0.289786
2.4642	0.179979	0.313273
2.4975	0.171934	0.339936
2.5308	0.163769	0.370302
2.5641	0.155505	0.405002
2.5974	0.147169	0.444791
2.6307	0.138792	0.490574
2.664	0.130405	0.543437
2.6973	0.122044	0.604692
2.7306	0.113747	0.675922
2.7639	0.105554	0.75904
2.7972	0.0975059	0.856371
2.8305	0.0896445	0.970732
2.8638	0.0820111	1.10556
2.8971	0.0746461	1.26502
2.9304	0.0675869	1.45422
2.9637	0.0608679	1.67936
2.997	0.0545187	1.94805
3.0303	0.0485636	2.26954
3.0636	0.0430206	2.65518
3.0969	0.0379011	3.11883
3.1302	0.0332096	3.67742
3.1635	0.028944	4.35166
3.1968	0.0250957	5.16689
3.2301	0.0216501	6.15404
3.2634	0.0185882	7.35097
3.2967	0.0158866	8.8039
3.33	0.0135193	10.5693
3.3633	0.0114586	12.7163
3.3966	0.00967575	15.3291
3.4299	0.00814218	18.5109
3.4632	0.00683008	22.3873
3.4965	0.005713	27.112
3.5298	0.00476623	32.8728
3.5631	0.0039671	39.8989
3.5964	0.00329507	48.47
3.6297	0.00273181	58.928
3.663	0.00226112	71.6903
3.6963	0.00186882	87.2666
3.7296	0.00154262	106.279
3.7629	0.00127195	129.489
3.7962	0.00104775	157.823
3.8295	0.000862342	192.415
3.8628	0.000709228	234.649
3.8961	0.000582932	286.216
3.9294	0.000478866	349.179
3.9627	0.000393195	426.059
3.996	0.000322721	519.935
4.0293	0.000264787	634.563
4.0626	0.00021719	774.535
4.0959	0.000178104	945.456
4.1292	0.000146021	1154.17
4.1625	0.000119695	1409.03
4.1958	9.81003e-05	1720.26
4.2291	8.03911e-05	2100.3
4.2624	6.58714e-05	2564.39
4.2957	5.39691e-05	3131.1
4.329	4.42139e-05	3823.15
4.3623	3.62195e-05	4668.23
4.3956	2.9669e-05	5700.21
4.4289	2.43019e-05	6960.41
4.4622	1.9905e-05	8499.3
