l	K	y

# DK0 = 2.5	(data set 1)
0	5	1.62695e-21

# DK0 = 0.0390625	(data set 2)
0	0.390625	0.0237623
0.0333	0.398676	0.0237087
0.0666	0.406805	0.0235955
0.0999	0.415022	0.0234236
0.1332	0.423341	0.0231944
0.1665	0.431777	0.0229096
0.1998	0.440343	0.0225713
0.2331	0.449059	0.0221817
0.2664	0.457941	0.0217434
0.2997	0.46701	0.0212592
0.333	0.476285	0.0207323
0.3663	0.485788	0.0201657
0.3996	0.495543	0.019563
0.4329	0.505573	0.0189277
0.4662	0.515902	0.0182636
0.4995	0.526557	0.0175744
0.5328	0.537563	0.016864
0.5661	0.54895	0.0161364
0.5994	0.560744	0.0153956
0.6327	0.572976	0.0146456
0.666	0.585676	0.0138903
0.6993	0.598874	0.0131336
0.7326	0.612603	0.0123793
0.7659	0.626893	0.0116311
0.7992	0.641779	0.0108926
0.8325	0.657294	0.010167
0.8658	0.673472	0.00945769
0.8991	0.690348	0.00876745
0.9324	0.707957	0.00809899
0.9657	0.726333	0.00745469
0.999	0.745514	0.00683663
1.0323	0.765535	0.0062466
1.0656	0.786431	0.00568603
1.0989	0.80824	0.00515605
1.1322	0.830998	0.00465744
1.1655	0.854742	0.00419066
1.1988	0.879507	0.00375584
1.2321	0.90533	0.00335282
1.2654	0.932247	0.00298115
1.2987	0.960296	0.00264012
1.332	0.989512	0.00232879
1.3653	1.01993	0.00204339
1.3986	1.0516	0.00177541
1.4319	1.08458	0.00152628
1.4652	1.11891	0.00129767
1.4985	1.15464	0.00109068
1.5318	1.19182	0.000905788
1.5651	1.23049	0.000742923
1.5984	1.27069	0.000601495
1.6317	1.31245	0.000480476
1.665	1.35583	0.000378473
1.6983	1.40085	0.000293826
1.7316	1.44755	0.000224699
1.7649	1.49597	0.00016917
1.7982	1.54615	0.000125316
1.8315	1.59814	9.12856e-05
1.8648	1.65196	6.53501e-05
1.8981	1.70768	4.59486e-05
1.9314	1.76534	3.17109e-05
1.9647	1.825	2.1467e-05
1.998	1.88671	1.42454e-05
2.0313	1.95054	9.26015e-06
2.0646	2.01654	5.89247e-06
2.0979	2.0848	3.66772e-06
2.1312	2.15537	2.23145e-06
2.1645	2.22834	1.32597e-06
2.1978	2.30379	7.68939e-07
2.2311	2.38179	4.34809e-07
2.2644	2.46244	2.39543e-07
2.2977	2.54581	1.28459e-07
2.331	2.63202	6.69952e-08
2.3643	2.72114	3.39478e-08
2.3976	2.81328	1.66972e-08
2.4309	2.90854	7.96352e-09
2.4642	3.00702	3.67908e-09
2.4975	3.10884	1.64468e-09
2.5308	3.21411	7.10629e-10
2.5641	3.32294	2.96434e-10
2.5974	3.43546	1.19239e-10
2.6307	3.55178	4.61929e-11
2.664	3.67205	1.72128e-11
2.6973	3.79639	6.16128e-12
2.7306	3.92494	2.11566e-12
2.7639	4.05784	6.95924e-13
2.7972	4.19524	2.18973e-13
2.8305	4.33729	6.58076e-14
2.8638	4.48416	1.88601e-14
2.8971	4.63599	5.14634e-15
2.9304	4.79297	1.33479e-15
2.9637	4.95526	3.28509e-16

# DK0 = 0.000610352	(data set 3)
0	0.321045	0.0462576
0.0333	0.325083	0.0472693
0.0666	0.328941	0.0482359
0.0999	0.33262	0.0491572
0.1332	0.33612	0.0500334
0.1665	0.339443	0.0508651
0.1998	0.342591	0.0516531
0.2331	0.345568	0.0523982
0.2664	0.348379	0.0531016
0.2997	0.351027	0.0537647
0.333	0.353518	0.0543888
0.3663	0.355858	0.0549754
0.3996	0.358052	0.0555262
0.4329	0.360106	0.0560427
0.4662	0.362027	0.0565266
0.4995	0.363821	0.0569796
0.5328	0.365494	0.0574033
0.5661	0.367052	0.0577993
0.5994	0.368501	0.0581693
0.6327	0.369847	0.0585148
0.666	0.371096	0.0588373
0.6993	0.372254	0.0591384
0.7326	0.373327	0.0594193
0.7659	0.374318	0.0596816
0.7992	0.375234	0.0599264
0.8325	0.376078	0.0601551
0.8658	0.376856	0.0603687
0.8991	0.377572	0.0605684
0.9324	0.378229	0.0607554
0.9657	0.378832	0.0609304
0.999	0.379384	0.0610946
1.0323	0.379889	0.0612489
1.0656	0.380349	0.0613939
1.0989	0.380767	0.0615306
1.1322	0.381146	0.0616597
1.1655	0.381489	0.061782
1.1988	0.381798	0.0618979
