l	K	y

# DK0 = 2.5	(data set 1)
0	5	1.37973e-22

# DK0 = 0.0390625	(data set 2)
0	0.234375	0.094472
0.0333	0.234825	0.0998742
0.0666	0.234847	0.105575
0.0999	0.234431	0.11161
0.1332	0.233569	0.118022
0.1665	0.232257	0.124859
0.1998	0.230492	0.132177
0.2331	0.228274	0.140041
0.2664	0.225604	0.148527
0.2997	0.222487	0.157721
0.333	0.218928	0.167723
0.3663	0.214937	0.178651
0.3996	0.210523	0.190638
0.4329	0.205699	0.203843
0.4662	0.20048	0.218448
0.4995	0.194883	0.234668
0.5328	0.188926	0.252755
0.5661	0.182633	0.273004
0.5994	0.176026	0.295766
0.6327	0.169133	0.321452
0.666	0.161982	0.350555
0.6993	0.154607	0.383657
0.7326	0.147041	0.421455
0.7659	0.139323	0.464785
0.7992	0.131493	0.514648
0.8325	0.123595	0.572248
0.8658	0.115672	0.63904
0.8991	0.107772	0.716781
0.9324	0.0999431	0.807597
0.9657	0.0922336	0.914073
0.999	0.0846915	1.03934
1.0323	0.0773634	1.18723
1.0656	0.0702936	1.36239
1.0989	0.0635227	1.5705
1.1322	0.0570869	1.81848
1.1655	0.0510167	2.11481
1.1988	0.0453364	2.46983
1.2321	0.0400634	2.89618
1.2654	0.0352076	3.40933
1.2987	0.0307719	4.02817
1.332	0.0267523	4.77582
1.3653	0.0231382	5.68052
1.3986	0.0199136	6.77681
1.4319	0.0170577	8.1069
1.4652	0.0145464	9.72234
1.4985	0.012353	11.6862
1.5318	0.0104496	14.0754
1.5651	0.00880773	16.984
1.5984	0.00739932	20.5268
1.6317	0.00619742	24.8443
1.665	0.00517658	30.1076
1.6983	0.00431327	36.5262
1.7316	0.00358602	44.3554
1.7649	0.00297554	53.9074
1.7982	0.00246469	65.5633
1.8315	0.0020384	79.7885
1.8648	0.00168357	97.1512
1.8981	0.00138885	118.345
1.9314	0.00114455	144.219
1.9647	0.000942366	175.806
1.998	0.000775295	214.371
2.0313	0.000637413	261.456
2.0646	0.000523747	318.948
2.0979	0.000430135	389.146
2.1312	0.000353103	474.861
2.1645	0.000289759	579.524
2.1978	0.000237704	707.328
2.2311	0.000194948	863.388
2.2644	0.000159845	1053.96
2.2977	0.000131038	1286.66
2.331	0.000107404	1570.82
2.3643	8.80202e-05	1917.82
2.3976	7.21262e-05	2341.55
2.4309	5.90961e-05	2858.99
2.4642	4.84159e-05	3490.86
2.4975	3.96629e-05	4262.46
2.5308	3.24904e-05	5204.7
2.5641	2.66135e-05	6355.32
2.5974	2.17987e-05	7760.39
2.6307	1.78543e-05	9476.21
2.664	1.46232e-05	11571.5
2.6973	1.19765e-05	14130.1
2.7306	9.80861e-06	17254.7
2.7639	8.03299e-06	21070.2
2.7972	6.5787e-06	25729.5
2.8305	5.38763e-06	31419.3
2.8638	4.41215e-06	38367.5
2.8971	3.61326e-06	46852.2
2.9304	2.95899e-06	57213.5
2.9637	2.42318e-06	69866.2
2.997	1.98439e-06	85317.2
3.0303	1.62504e-06	104185
3.0636	1.33076e-06	127226
3.0969	1.08977e-06	155363
3.1302	8.9242e-07	189722
3.1635	7.30806e-07	231680
3.1968	5.98459e-07	282917
3.2301	4.90078e-07	345486
3.2634	4.01325e-07	421893
3.2967	3.28645e-07	515197
3.33	2.69127e-07	629137
3.3633	2.20387e-07	768276
3.3966	1.80474e-07	938186
3.4299	1.4779e-07	1.14567e+06
3.4632	1.21025e-07	1.39905e+06
3.4965	9.91065e-08	1.70846e+06
3.5298	8.11579e-08	2.0863e+06
3.5631	6.64599e-08	2.5477e+06
3.5964	5.44237e-08	3.11114e+06
3.6297	4.45673e-08	3.7992e+06
3.663	3.64959e-08	4.63942e+06
3.6963	2.98863e-08	5.66547e+06
3.7296	2.44738e-08	6.91844e+06
3.7629	2.00414e-08	8.44851e+06
3.7962	1.64118e-08	1.0317e+07
3.8295	1.34396e-08	1.25986e+07
3.8628	1.10056e-08	1.53849e+07
3.8961	9.01242e-09	1.87875e+07
3.9294	7.38022e-09	2.29425e+07
3.9627	6.04362e-09	2.80164e+07
3.996	4.94909e-09	3.42124e+07
4.0293	4.05278e-09	4.17788e+07
4.0626	3.3188e-09	5.10186e+07
4.0959	2.71775e-09	6.23017e+07
4.1292	2.22555e-09	7.60803e+07
