l	K	y

# DK0 = 2.5	(data set 1)
0	5	7.15717e-18

# DK0 = 0.0390625	(data set 2)
0	0.390625	0.0457643
0.0333	0.393999	0.0456946
0.0666	0.397338	0.0455767
0.0999	0.400653	0.0454118
0.1332	0.403954	0.0452009
0.1665	0.407252	0.0449449
0.1998	0.410556	0.0446449
0.2331	0.413879	0.0443018
0.2664	0.41723	0.0439166
0.2997	0.42062	0.0434902
0.333	0.424061	0.0430234
0.3663	0.427564	0.0425173
0.3996	0.43114	0.0419728
0.4329	0.4348	0.0413906
0.4662	0.438557	0.0407718
0.4995	0.442421	0.0401174
0.5328	0.446406	0.0394281
0.5661	0.450522	0.0387052
0.5994	0.454784	0.0379496
0.6327	0.459204	0.0371625
0.666	0.463795	0.036345
0.6993	0.468572	0.0354984
0.7326	0.473547	0.0346241
0.7659	0.478737	0.0337236
0.7992	0.484155	0.0327983
0.8325	0.489819	0.0318499
0.8658	0.495743	0.0308802
0.8991	0.501945	0.0298911
0.9324	0.508443	0.0288846
0.9657	0.515254	0.0278629
0.999	0.522398	0.0268282
1.0323	0.529894	0.0257829
1.0656	0.537763	0.0247296
1.0989	0.546026	0.0236708
1.1322	0.554705	0.0226092
1.1655	0.563822	0.0215478
1.1988	0.573403	0.0204893
1.2321	0.583471	0.0194367
1.2654	0.594052	0.018393
1.2987	0.605172	0.0173613
1.332	0.616859	0.0163443
1.3653	0.62914	0.0153453
1.3986	0.642046	0.0143669
1.4319	0.655604	0.013412
1.4652	0.669847	0.0124833
1.4985	0.684805	0.0115833
1.5318	0.700509	0.0107142
1.5651	0.716993	0.0098783
1.5984	0.73429	0.00907732
1.6317	0.752432	0.00831292
1.665	0.771455	0.00758642
1.6983	0.791391	0.00689883
1.7316	0.812277	0.00625087
1.7649	0.834145	0.00564293
1.7982	0.857032	0.00507511
1.8315	0.880971	0.00454715
1.8648	0.905999	0.00405856
1.8981	0.93215	0.0036085
1.9314	0.959459	0.00319592
1.9647	0.987961	0.00281951
1.998	1.01769	0.00247521
2.0313	1.0487	0.00215242
2.0646	1.08104	0.00185234
2.0979	1.11475	0.0015769
2.1312	1.1499	0.00132731
2.1645	1.18652	0.00110412
2.1978	1.22465	0.000907254
2.2311	1.26435	0.000736016
2.2644	1.30563	0.000589205
2.2977	1.34855	0.000465197
2.331	1.39313	0.000362045
2.3643	1.43941	0.000277591
2.3976	1.48742	0.000209565
2.4309	1.53721	0.000155687
2.4642	1.5888	0.000113751
2.4975	1.64224	8.16879e-05
2.5308	1.69758	5.76234e-05
2.5641	1.75486	3.99028e-05
2.5974	1.81413	2.71076e-05
2.6307	1.87546	1.80539e-05
2.664	1.93888	1.17801e-05
2.6973	2.00449	7.52527e-06
2.7306	2.07232	4.70295e-06
2.7639	2.14247	2.87325e-06
2.7972	2.215	1.71472e-06
2.8305	2.28999	9.98819e-07
2.8638	2.36753	5.67408e-07
2.8971	2.44769	3.14088e-07
2.9304	2.53057	1.69267e-07
2.9637	2.61625	8.87287e-08
2.997	2.70484	4.5198e-08
3.0303	2.79643	2.23521e-08
3.0636	2.89112	1.07207e-08
3.0969	2.98901	4.9818e-09
3.1302	3.09022	2.24048e-09
3.1635	3.19486	9.74105e-10
3.1968	3.30304	4.08963e-10
3.2301	3.41488	1.65601e-10
3.2634	3.53051	6.45961e-11
3.2967	3.65006	2.4242e-11
3.33	3.77365	8.74141e-12
3.3633	3.90143	3.02451e-12
3.3966	4.03353	1.00273e-12
3.4299	4.17011	3.18082e-13
3.4632	4.31132	9.63988e-14
3.4965	4.4573	2.78683e-14
3.5298	4.60823	7.67294e-15
3.5631	4.76426	2.00867e-15
3.5964	4.92559	4.99122e-16

# DK0 = 0.000610352	(data set 3)
0	0.362549	0.0571217
0.0333	0.364224	0.0575707
0.0666	0.36578	0.0579921
0.0999	0.367223	0.0583878
0.1332	0.36856	0.0587594
0.1665	0.369795	0.0591083
0.1998	0.370935	0.0594362
0.2331	0.371984	0.0597445
0.2664	0.372949	0.0600347
0.2997	0.373833	0.0603081
0.333	0.374642	0.0605662
0.3663	0.37538	0.06081
0.3996	0.376051	0.0610408
0.4329	0.376659	0.0612598
0.4662	0.377208	0.0614681
0.4995	0.377701	0.0616667
0.5328	0.378142	0.0618566
0.5661	0.378533	0.0620388
