l	K	y

# DK0 = 2.5	(data set 1)
0	5	5.14735e-20

# DK0 = 0.0390625	(data set 2)
0	0.390625	0.0311238
0.0333	0.397099	0.0310612
0.0666	0.40359	0.0309359
0.0999	0.410108	0.0307489
0.1332	0.416668	0.0305017
0.1665	0.423283	0.0301959
0.1998	0.429968	0.0298335
0.2331	0.436738	0.0294164
0.2664	0.443611	0.0289469
0.2997	0.450604	0.0284273
0.333	0.457735	0.0278602
0.3663	0.465024	0.0272483
0.3996	0.472489	0.0265944
0.4329	0.480152	0.0259014
0.4662	0.488033	0.0251724
0.4995	0.496154	0.0244106
0.5328	0.504539	0.0236192
0.5661	0.51321	0.0228016
0.5994	0.522191	0.0219613
0.6327	0.531508	0.0211018
0.666	0.541185	0.0202267
0.6993	0.551249	0.0193397
0.7326	0.561726	0.0184444
0.7659	0.572645	0.0175444
0.7992	0.584033	0.0166435
0.8325	0.59592	0.0157453
0.8658	0.608336	0.0148534
0.8991	0.621311	0.0139712
0.9324	0.634876	0.0131023
0.9657	0.649064	0.0122497
0.999	0.663906	0.0114167
1.0323	0.679436	0.0106061
1.0656	0.695687	0.0098206
1.0989	0.712693	0.00906265
1.1322	0.730489	0.0083344
1.1655	0.74911	0.00763774
1.1988	0.768591	0.00697424
1.2321	0.788967	0.00634516
1.2654	0.810273	0.00575144
1.2987	0.832546	0.00519366
1.332	0.855821	0.00467213
1.3653	0.880134	0.00418678
1.3986	0.90552	0.00373728
1.4319	0.932016	0.003323
1.4652	0.959656	0.00294305
1.4985	0.988478	0.0025963
1.5318	1.01852	0.00227885
1.5651	1.04982	0.00198103
1.5984	1.08244	0.00170415
1.6317	1.11643	0.00145
1.665	1.15183	0.00121977
1.6983	1.1887	0.00101398
1.7316	1.22707	0.000832556
1.7649	1.26698	0.000674855
1.7982	1.30848	0.000539757
1.8315	1.3516	0.000425743
1.8648	1.39637	0.000330998
1.8981	1.44283	0.000253508
1.9314	1.49102	0.000191163
1.9647	1.54098	0.000141844
1.998	1.59274	0.000103505
2.0313	1.64634	7.42323e-05
2.0646	1.70184	5.22922e-05
2.0979	1.75929	3.61594e-05
2.1312	1.81872	2.45282e-05
2.1645	1.88021	1.6311e-05
2.1978	1.94381	1.0626e-05
2.2311	2.00958	6.77681e-06
2.2644	2.07759	4.228e-06
2.2977	2.14792	2.57853e-06
2.331	2.22064	1.53604e-06
2.3643	2.29582	8.93053e-07
2.3976	2.37355	5.06338e-07
2.4309	2.45392	2.79719e-07
2.4642	2.53701	1.50431e-07
2.4975	2.62291	7.86856e-08
2.5308	2.71173	3.99931e-08
2.5641	2.80355	1.97326e-08
2.5974	2.89848	9.44184e-09
2.6307	2.99662	4.37675e-09
2.664	3.09809	1.96337e-09
2.6973	3.20299	8.51384e-10
2.7306	3.31145	3.56471e-10
2.7639	3.42357	1.4394e-10
2.7972	3.5395	5.59841e-11
2.8305	3.65935	2.09471e-11
2.8638	3.78326	7.52986e-12
2.8971	3.91136	2.59697e-12
2.9304	4.0438	8.58133e-13
2.9637	4.18073	2.71281e-13
2.997	4.32229	8.19243e-14
3.0303	4.46864	2.35971e-14
3.0636	4.61995	6.47237e-15
3.0969	4.77639	1.68775e-15
3.1302	4.93812	4.17683e-16

# DK0 = 0.000610352	(data set 3)
0	0.338135	0.0496116
0.0333	0.3415	0.0504009
0.0666	0.344696	0.0511451
0.0999	0.347726	0.0518452
0.1332	0.350596	0.0525022
0.1665	0.353309	0.0531174
0.1998	0.355872	0.0536921
0.2331	0.35829	0.0542277
0.2664	0.360569	0.0547257
0.2997	0.362716	0.0551877
0.333	0.364737	0.0556152
0.3663	0.366639	0.0560097
0.3996	0.368427	0.0563727
0.4329	0.370109	0.0567058
0.4662	0.371692	0.0570103
0.4995	0.37318	0.0572878
0.5328	0.374581	0.0575396
0.5661	0.3759	0.0577669
0.5994	0.377143	0.057971
0.6327	0.378317	0.0581531
0.666	0.379425	0.0583143
0.6993	0.380473	0.0584556
0.7326	0.381467	0.0585779
0.7659	0.382411	0.0586823
0.7992	0.383309	0.0587695
0.8325	0.384166	0.0588402
0.8658	0.384986	0.0588953
0.8991	0.385773	0.0589352
0.9324	0.38653	0.0589607
0.9657	0.387262	0.0589721
0.999	0.387972	0.05897
1.0323	0.388663	0.0589548
1.0656	0.389338	0.0589269
