l	K	y

# DK0 = 2.5	(data set 1)
0	5	1.9166e-23

# DK0 = 0.0390625	(data set 2)
0	0.234375	0.0861229
0.0333	0.235468	0.0910356
0.0666	0.236155	0.0961928
0.0999	0.236422	0.101622
0.1332	0.236258	0.107355
0.1665	0.235655	0.11343
0.1998	0.234607	0.119889
0.2331	0.23311	0.126784
0.2664	0.231163	0.134172
0.2997	0.228766	0.142121
0.333	0.225921	0.150707
0.3663	0.222635	0.16002
0.3996	0.218913	0.170163
0.4329	0.214765	0.181257
0.4662	0.210201	0.19344
0.4995	0.205236	0.206875
0.5328	0.199883	0.221749
0.5661	0.19416	0.238286
0.5994	0.188088	0.256743
0.6327	0.181687	0.277427
0.666	0.174982	0.300698
0.6993	0.168	0.326984
0.7326	0.160771	0.356791
0.7659	0.153327	0.390723
0.7992	0.145703	0.429502
0.8325	0.137938	0.473992
0.8658	0.130072	0.525231
0.8991	0.122149	0.584467
0.9324	0.114212	0.653209
0.9657	0.10631	0.733278
0.999	0.0984905	0.826883
1.0323	0.090801	0.936705
1.0656	0.0832895	1.066
1.0989	0.076002	1.21874
1.1322	0.068982	1.39976
1.1655	0.0622692	1.61496
1.1988	0.0558986	1.87153
1.2321	0.0498994	2.17829
1.2654	0.0442946	2.54597
1.2987	0.0390999	2.98773
1.332	0.0343239	3.51964
1.3653	0.0299681	4.16133
1.3986	0.0260269	4.93684
1.4319	0.0224888	5.87553
1.4652	0.0193365	7.01329
1.4985	0.0165487	8.39398
1.5318	0.0141006	10.0712
1.5651	0.0119652	12.1105
1.5984	0.0101142	14.5918
1.6317	0.0085194	17.6128
1.665	0.00715276	21.2931
1.6983	0.00598761	25.7782
1.7316	0.00499886	31.2464
1.7649	0.00416333	37.9151
1.7982	0.00345999	46.0498
1.8315	0.00286995	55.9749
1.8648	0.00237648	68.0864
1.8981	0.00196491	82.8679
1.9314	0.00162248	100.91
1.9647	0.00133818	122.934
1.998	0.00110258	149.821
2.0313	0.000907668	182.645
2.0646	0.000746646	222.721
2.0979	0.000613786	271.652
2.1312	0.000504282	331.396
2.1645	0.000414112	404.346
2.1978	0.000339924	493.421
2.2311	0.000278926	602.188
2.2644	0.000228804	735.002
2.2977	0.00018764	897.181
2.331	0.000153847	1095.22
2.3643	0.000126116	1337.05
2.3976	0.000103367	1632.35
2.4309	8.47099e-05	1992.96
2.4642	6.94121e-05	2433.31
2.4975	5.68714e-05	2971.04
2.5308	4.65925e-05	3627.68
2.5641	3.81687e-05	4429.54
2.5974	3.12661e-05	5408.73
2.6307	2.56104e-05	6604.47
2.664	2.09769e-05	8064.65
2.6973	1.71811e-05	9847.76
2.7306	1.40717e-05	12025.2
2.7639	1.15248e-05	14684.2
2.7972	9.43865e-06	17931.3
2.8305	7.72998e-06	21896.4
2.8638	6.33053e-06	26738.5
2.8971	5.18437e-06	32651.4
2.9304	4.24569e-06	39872
2.9637	3.47693e-06	48689.6
2.997	2.84735e-06	59457.2
3.0303	2.33175e-06	72606.1
3.0636	1.90951e-06	88663
3.0969	1.56372e-06	108271
3.1302	1.28055e-06	132215
3.1635	1.04865e-06	161455
3.1968	8.58745e-07	197162
3.2301	7.03229e-07	240766
3.2634	5.75875e-07	294012
3.2967	4.71585e-07	359035
3.33	3.86181e-07	438438
3.3633	3.16243e-07	535402
3.3966	2.58971e-07	653810
3.4299	2.1207e-07	798405
3.4632	1.73664e-07	974979
3.4965	1.42213e-07	1.1906e+06
3.5298	1.16457e-07	1.45391e+06
3.5631	9.53665e-08	1.77546e+06
3.5964	7.80953e-08	2.16812e+06
3.6297	6.39519e-08	2.64761e+06
3.663	5.23699e-08	3.23315e+06
3.6963	4.28854e-08	3.94819e+06
3.7296	3.51187e-08	4.82137e+06
3.7629	2.87585e-08	5.88766e+06
3.7962	2.35502e-08	7.18976e+06
3.8295	1.92851e-08	8.77984e+06
3.8628	1.57925e-08	1.07216e+07
3.8961	1.29324e-08	1.30927e+07
3.9294	1.05903e-08	1.59883e+07
3.9627	8.67231e-09	1.95243e+07
3.996	7.10171e-09	2.38422e+07
4.0293	5.81555e-09	2.91151e+07
4.0626	4.76232e-09	3.55542e+07
4.0959	3.89984e-09	4.34173e+07
4.1292	3.19356e-09	5.30194e+07
4.1625	2.61519e-09	6.47451e+07
