# Filename: 3Dvlt_macro_Tv_Op42_Kth4.147_Cc1.10_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063
# Parameter values: OpA=4, OpB=2, A3=41.3417022403997549418, THETA=0.6, N=3, Cc=1.1, K0c=0.296468939006783, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, a0=1, a03=1, a06=1
# Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	1411202	0.99999998999999995	            1e-08	14.112019999634919	4.1468026663967796	4.6343432194119951e-06	-0.050988894589807356	13.987308885784762	1.039828583140889e-05	7.8226465570988365e-43	1345155.2604502302	                1
2	1395735	0.99999998741074592	1.2589254117941661e-08	13.957349999640774	4.146770326107668	4.6343432161612097e-06	-0.050988893823432954	13.987199764654102	1.2137540461238237e-05	1.978735170846206e-42	1152391.6076179384	                1
3	1380269	0.99999998415106806	1.5848931924611143e-08	13.802689999646629	4.1467800230732665	4.6343432165860425e-06	-0.050988892858619767	13.987232427260652	1.4167711002295849e-05	5.0049020294430223e-42	987261.2749507702	                1
4	1364803	0.99999998004737689	1.9952623149688786e-08	13.648029999652485	4.1467870778415667	4.6343432171901218e-06	-0.050988891643998759	13.987256165838726	1.6537444931315848e-05	1.2659119165794937e-41	845793.06077397719	                1
5	1349337	0.99999997488113568	2.5118864315095821e-08	13.49336999965834	4.1467958359564587	4.6343432182855896e-06	-0.050988890114876624	13.987285635001326	1.9303555589098194e-05	3.2019267735521032e-41	724596.33513842057	                1
6	1333871	0.99999996837722338	3.1622776601683792e-08	13.338709999664195	4.1468030082503295	4.6343432194699873e-06	-0.05098888818983429	13.987309736424134	2.2532326905926906e-05	8.0987744321804196e-41	620766.32363898959	                1
7	1318404	0.99999996018928294	3.981071705534969e-08	13.18403999967005	4.1467699146043202	4.634343216147553e-06	-0.050988885766344451	13.987197995887065	2.6301159895432155e-05	2.0485816011864774e-40	531809.16931029665	                1
8	1302938	0.99999994988127661	5.011872336272725e-08	13.029379999675905	4.1467786380623437	4.6343432164874597e-06	-0.050988882715351597	13.987227276231527	3.0700383121977164e-05	5.1815676822913467e-40	455604.3232639216	                1
9	1287472	0.99999993690426559	6.3095734448019296e-08	12.87471999968176	4.1467867142366508	4.6343432171389407e-06	-0.050988878874382672	13.987254335933066	3.5835429994117364e-05	1.3105967383686969e-39	390319.14332349773	                1
10	1272006	0.99999992056717657	7.943282347242822e-08	12.720059999687615	4.1467949241737241	4.6343432181338953e-06	-0.050988874038894572	13.987281799821949	4.1829382873329512e-05	3.3149500615813647e-39	334388.91131095943	                1
11	1256540	0.99999990000000005	9.9999999999999995e-08	12.56539999969347	4.1468029652888099	4.6343432194324357e-06	-0.050988867951377109	13.987308635100023	4.8825901997270103e-05	8.384649213438495e-39	286473.12313620059	                1
12	1241073	0.99999987410745883	1.2589254117941662e-07	12.410729999699326	4.146769898323126	4.6343432161037563e-06	-0.050988860287649103	13.987196736926478	5.6992686390394432e-05	2.1208935073902818e-38	245420.90613373651	                1
13	1225607	0.99999984151068078	1.5848931924611141e-07	12.256069999705181	4.1467780692561007	4.6343432163883154e-06	-0.050988850639595837	13.987223841824441	6.6525470441626143e-05	5.3644693718712302e-38	210253.66298007255	                1
14	1210141	0.99999980047376846	1.9952623149688787e-07	12.101409999711036	4.1467862000328592	4.6343432169927606e-06	-0.050988838493436502	13.987250693218032	7.7652737878291408e-05	1.3568588683710513e-37	180125.66041317015	                1
15	1194675	0.99999974881135689	2.5118864315095823e-07	11.946749999716891	4.1467944750836176	4.6343432179312037e-06	-0.0509888232023454	13.987277882628602	9.0641190594561646e-05	3.4319629047814978e-37	154314.80754918305	                1
