# Filename: 3Dvlt_macro_Tv_Op42_Kth4.147_Cc0.25_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063
# Parameter values: OpA=4, OpB=2, A3=41.3417022403997549418, THETA=0.6, N=3, Cc=0.25, K0c=0.796747949840368, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, a0=1, a03=1, a06=1
# Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	1392930	0.99999998999999995	            1e-08	13.929299999641836	4.1468032500223417	4.6343432195203323e-06	-0.099365331773294277	5.2046612851468774	4.6448783541819785e-06	2.3414205988783981e-42	1120516.1660392899	                1
2	1377463	0.99999998741074592	1.2589254117941661e-08	13.774629999647692	4.146769809396992	4.6343432161549392e-06	-0.099365330636642255	5.2046193002731629	5.4217959494408204e-06	5.922613599901852e-42	959943.7804017585	                1
3	1361997	0.99999998415106806	1.5848931924611143e-08	13.619969999653547	4.1467779694598459	4.6343432164608358e-06	-0.099365329205672301	5.2046295250193859	6.3286635295700331e-06	1.4980327464598732e-41	822389.9881390892	                1
4	1346531	0.99999998004737689	1.9952623149688786e-08	13.465309999659402	4.1467861758449125	4.6343432171044368e-06	-0.099365327404204964	5.2046398035118608	7.3872168664124993e-06	3.7890402130350489e-41	704546.77284158615	                1
5	1331065	0.99999997488113568	2.5118864315095821e-08	13.310649999665257	4.1467944411228697	4.6343432180952943e-06	-0.099365325136275898	5.2046501503906368	8.6228274726966249e-06	9.5837863164208356e-41	603589.73513858102	                1
6	1315599	0.99999996837722338	3.1622776601683792e-08	13.155989999671112	4.1468025397711239	4.6343432193991617e-06	-0.099365322281125018	5.204660281169903	1.0065110024654634e-05	2.4240692893424635e-40	517099.19399003201	                1
7	1300132	0.99999996018928294	3.981071705534969e-08	13.001319999676967	4.1467693958873992	4.6343432161586729e-06	-0.099365318686712653	5.2046186395990848	1.174863413004097e-05	6.1316731164952281e-40	442997.76314346213	                1
8	1284666	0.99999994988127661	5.011872336272725e-08	12.846659999682823	4.146777865366011	4.6343432164711654e-06	-0.099365314161606919	5.2046292160094332	1.3713750583439212e-05	1.5509110908844044e-39	379519.02248350409	                1
9	1269200	0.99999993690426559	6.3095734448019296e-08	12.691999999688678	4.1467858390320584	4.6343432170962316e-06	-0.099365308464849339	5.2046391562330188	1.6007557133372806e-05	3.9227877388306264e-39	325136.37857848435	                1
10	1253734	0.99999992056717657	7.943282347242822e-08	12.537339999694533	4.1467941653059883	4.6343432180923237e-06	-0.099365301293056763	5.2046495215271635	1.8685034757326833e-05	9.9220798249477709e-39	278546.41905262182	                1
11	1238268	0.99999990000000005	9.9999999999999995e-08	12.382679999700388	4.1468023702195103	4.6343432194202207e-06	-0.099365292264314883	5.2046597124851139	2.18103555263106e-05	2.5096353566413242e-38	238632.50217111543	                1
12	1222801	0.99999987410745883	1.2589254117941662e-07	12.228009999706243	4.1467689678485717	4.6343432162288826e-06	-0.099365280897804831	5.2046176543436502	2.5458426801852282e-05	6.3481121254834522e-38	204435.94943443156	                1
13	1207335	0.99999984151068078	1.5848931924611141e-07	12.073349999712098	4.1467773680704321	4.63434321655523e-06	-0.099365266588225379	5.2046280278240253	2.9716688589532434e-05	1.6056559628291057e-37	175141.58793780714	                1
14	1191869	0.99999980047376846	1.9952623149688787e-07	11.918689999717953	4.1467856140303025	4.6343432172387161e-06	-0.099365248573573747	5.204638163761353	3.4687199931579317e-05	4.0612563549686827e-37	150044.92072082873	                1
15	1176403	0.99999974881135689	2.5118864315095823e-07	11.764029999723808	4.1467939910571818	4.634343218309265e-06	-0.099365225894492468	5.2046484088982652	4.0489096243287054e-05	1.0272314595394162e-36	128544.4450927002	                1
16	1160937	0.99999968377223403	3.1622776601683792e-07	11.609369999729664	4.1468023460173287	4.6343432197708652e-06	-0.099365197343276895	5.2046585567168604	4.7261436125489496e-05	2.5982217799808286e-36	110124.84984369388	                1
17	1145470	0.99999960189282944	3.9810717055349692e-07	11.454699999735519	4.1467694014725502	4.6343432167582299e-06	-0.09936516139951522	5.2046167818125424	5.5166541241212364e-05	6.5721911126169061e-36	94343.721116313434	                1
18	1130004	0.9999994988127664	5.011872336272725e-07	11.300039999741374	4.1467779326765539	4.6343432173544793e-06	-0.09936511614914835	5.204626952846529	6.4393879308398234e-05	1.6623332481917549e-35	80824.870449569935	                1
19	1114538	0.99999936904265552	6.3095734448019296e-07	11.145379999747229	4.1467865831166346	4.6343432184623628e-06	-0.099365059182520254	5.2046371346195626	7.5164612600851015e-05	4.2046127098220052e-35	69243.184452475121	                1
20	1099072	0.99999920567176526	7.943282347242822e-07	10.990719999753084	4.1467953690374069	4.6343432201629212e-06	-0.099364987466122726	5.2046473115514003	8.7736894295516806e-05	1.0634912139962408e-34	59321.079841520543	                1
21	1083606	0.99999899999999997	9.9999999999999995e-07	10.836059999758939	4.1468043739229223	4.6343432225818991e-06	-0.099364897181043493	5.2046575431406854	0.0001024120584816963	2.6899351747200716e-34	50820.749238927689	                1
22	1068139	0.99999874107458819	1.2589254117941661e-06	10.681389999764795	4.1467721078381823	4.6343432203962711e-06	-0.099364783519685793	5.2046156983425211	0.00011954183865565672	6.8041797617816769e-34	43538.026157808628	                1
23	1052673	0.99999841510680754	1.5848931924611141e-06	10.52672999977065	4.1467815875490333	4.6343432228592719e-06	-0.099364640429787848	5.2046258997891979	0.00013953680260690224	1.7210111598132605e-33	37299.306007831292	                1
24	1037207	0.99999800473768508	1.9952623149688829e-06	10.372069999776505	4.1467914118064391	4.6343432267372055e-06	-0.099364460292252335	5.2046360943892402	0.00016287619025297822	4.3530293390286931e-33	31954.554476657602	                1
