# Filename: 3Dvlt_macro_Tv_Op42_Kth4.147_Cc0.65_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063
# Parameter values: OpA=4, OpB=2, A3=41.3417022403997549418, THETA=0.6, N=3, Cc=0.65, K0c=0.41625279991889, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, a0=1, a03=1, a06=1
# Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	1401687	0.99999998999999995	            1e-08	14.016869999638521	4.1467804118379989	4.6343432166149212e-06	-0.069149257457988222	9.9621681131712059	8.1452528754219461e-06	1.3844983032474772e-42	1223064.3131082824	                1
2	1386221	0.99999998741074592	1.2589254117941661e-08	13.862209999644376	4.146788739634121	4.6343432173713513e-06	-0.069149256518836202	9.9621880939592025	9.5076552883755152e-06	3.5018725447813309e-42	1047807.0346260261	                1
3	1370755	0.99999998415106806	1.5848931924611143e-08	13.707549999650231	4.1467970556560134	4.6343432184736275e-06	-0.069149255336516571	9.9622080397819506	1.1097937675785095e-05	8.857440483707415e-42	897663.00107440457	                1
4	1355289	0.99999998004737689	1.9952623149688786e-08	13.552889999656086	4.1468042106461169	4.6343432196984015e-06	-0.06914925384806353	9.9622251879495725	1.2954212403762303e-05	2.2403514383014692e-41	769033.6453844338	                1
5	1339822	0.99999997488113568	2.5118864315095821e-08	13.398219999661942	4.1467712783051596	4.6343432161840288e-06	-0.069149251974215412	9.9621460202814465	1.5120978292957845e-05	5.666959581278686e-41	658829.4637603591	                1
6	1324356	0.99999996837722338	3.1622776601683792e-08	13.243559999667797	4.1467794895059331	4.6343432165535715e-06	-0.069149249615176461	9.9621656819636701	1.7650163454329294e-05	1.4333690494138052e-40	564423.42348507349	                1
7	1308890	0.99999996018928294	3.981071705534969e-08	13.088899999673652	4.1467882004654477	4.634343217313504e-06	-0.069149246645321641	9.9621865274825154	2.060239099266876e-05	3.6254834757916554e-40	483545.16381266131	                1
8	1293424	0.99999994988127661	5.011872336272725e-08	12.934239999679507	4.146795922401517	4.6343432183053212e-06	-0.069149242906506134	9.9622049758642781	2.4048412558712606e-05	9.1700950563091096e-40	414256.24047085084	                1
9	1277958	0.99999993690426559	6.3095734448019296e-08	12.779579999685362	4.1468041927065711	4.634343219699058e-06	-0.069149238199612842	9.9622247150504588	2.8070830309526945e-05	2.3194325366681124e-39	354895.97582973476	                1
10	1262491	0.99999992056717657	7.943282347242822e-08	12.624909999691218	4.1467707645228442	4.6343432161762683e-06	-0.069149232273989683	9.9621442448943736	3.2766049146835992e-05	5.8669948884191464e-39	304038.61632052623	                1
