# Filename: 3Dvlt_macro_Tv_Op42_Kth4.147_Cc0.20_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063
# Parameter values: OpA=4, OpB=2, A3=41.3417022403997549418, THETA=0.6, N=3, Cc=0.2, K0c=0.934654978121805, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, a0=1, a03=1, a06=1
# Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	1392399	0.99999998999999995	            1e-08	13.923989999642037	4.1467974736497215	4.6343432185392564e-06	-0.10532043128618285	4.4367146479172037	3.9806085782292876e-06	2.4172193207144969e-42	1114581.9943670041	                1
2	1376933	0.99999998741074592	1.2589254117941661e-08	13.769329999647892	4.1468060471798598	4.63434322005748e-06	-0.10532043013032925	4.4367238093651373	4.6464188430980313e-06	6.1139793060500756e-42	954869.53698881809	                1
3	1361466	0.99999998415106806	1.5848931924611143e-08	13.614659999653748	4.1467715874904911	4.6343432161944143e-06	-0.10532042867520115	4.4366869260157928	5.4235927691400861e-06	1.5465285050019397e-41	818034.67090307234	                1
4	1346000	0.99999998004737689	1.9952623149688786e-08	13.459999999659603	4.1467798289978859	4.6343432165779491e-06	-0.10532042684329676	4.4366957255090318	6.3307610102843645e-06	3.9117026711040921e-41	700815.54465594096	                1
5	1330534	0.99999997488113568	2.5118864315095821e-08	13.305339999665458	4.1467886759812993	4.6343432173704916e-06	-0.10532042453707062	4.4367051680949405	7.3896663124374031e-06	9.8940418744199861e-41	600393.16804164881	                1
6	1315068	0.99999996837722338	3.1622776601683792e-08	13.150679999671313	4.1467967447720602	4.6343432184358168e-06	-0.1053204216337003	4.4367137721470717	8.6256862009994355e-06	2.502543594166061e-40	514360.67447399156	                1
7	1299602	0.99999996018928294	3.981071705534969e-08	12.996019999677168	4.1468049976366386	4.6343432198630571e-06	-0.10532041797857493	4.4367225656705829	1.0068447270749345e-05	6.3297937492889447e-40	440656.08592499292	                1
8	1284135	0.99999994988127661	5.011872336272725e-08	12.841349999683024	4.1467716041266476	4.6343432162130744e-06	-0.10532041337704967	4.4366867917707031	1.1752528842789183e-05	1.6011186781122738e-39	377509.11749455967	                1
9	1268669	0.99999993690426559	6.3095734448019296e-08	12.686689999688879	4.1467795151165907	4.6343432165851557e-06	-0.10532040758407903	4.4366951982703497	1.3718294854861193e-05	4.0497800005975956e-39	323414.48009467224	                1
10	1253203	0.99999992056717657	7.943282347242822e-08	12.532029999694734	4.1467877268363456	4.6343432173065567e-06	-0.10532040029115536	4.4367039116169718	1.6012862359850868e-05	1.0243286945982677e-38	277071.25758734689	                1
