# Filename: 3Dvlt_macro_Tv_Op42_Kth4.147_Cc0.80_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063
# Parameter values: OpA=4, OpB=2, A3=41.3417022403997549418, THETA=0.6, N=3, Cc=0.8, K0c=0.36362286558404, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, a0=1, a03=1, a06=1
# Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	1405038	0.99999998999999995	            1e-08	14.050379999637252	4.1467985352545007	4.6343432187053681e-06	-0.061968603050330036	11.404119174755552	9.0169413451850441e-06	1.1323304323465709e-42	1264743.6351402283	                1
2	1389572	0.99999998741074592	1.2589254117941661e-08	13.895719999643108	4.1468075475247845	4.6343432203569603e-06	-0.061968602175392996	11.404143929890358	1.0525147042897879e-05	2.8640532416109212e-42	1083513.9768983659	                1
3	1374105	0.99999998415106806	1.5848931924611143e-08	13.741049999648963	4.1467740795244801	4.6343432162711428e-06	-0.061968601073909328	11.404051852300634	1.2285617585351259e-05	7.244610679984831e-42	928244.08484749193	                1
4	1358639	0.99999998004737689	1.9952623149688786e-08	13.586389999654818	4.1467817281420398	4.6343432167099846e-06	-0.061968599687224485	11.404072839980589	1.4340548965767131e-05	1.8324112912686695e-41	795232.65582117438	                1
5	1343173	0.99999997488113568	2.5118864315095821e-08	13.431729999660673	4.1467893939564817	4.6343432174448136e-06	-0.061968597941493758	11.404093862836129	1.6739194740881539e-05	4.6347985956788442e-41	681280.91221642331	                1
6	1327707	0.99999996837722338	3.1622776601683792e-08	13.277069999666528	4.1467978618390839	4.6343432185972773e-06	-0.06196859574374753	11.404117076205749	1.953904938104587e-05	1.1723000249343485e-40	583657.72324975405	                1
7	1312241	0.99999996018928294	3.981071705534969e-08	13.122409999672383	4.1468062430377515	4.6343432200920838e-06	-0.061968592976951779	11.404140031980507	2.2807216715002071e-05	2.9651500927006443e-40	500023.31167744467	                1
8	1296774	0.99999994988127661	5.011872336272725e-08	12.967739999678239	4.1467730024215452	4.6343432162299744e-06	-0.061968589493760211	11.404048499343274	2.6622027701236331e-05	7.5003347417840894e-40	428368.89163080795	                1
9	1281308	0.99999993690426559	6.3095734448019296e-08	12.813079999684094	4.1467812476810693	4.6343432166710185e-06	-0.061968585108685338	11.404071026656764	3.1074916723386954e-05	1.897092704666244e-39	366986.37451453152	                1
10	1265842	0.99999992056717657	7.943282347242822e-08	12.658419999689949	4.1467894717570157	4.6343432174484787e-06	-0.061968579588208804	11.404093457394021	3.6272610487110037e-05	4.7984001438088647e-39	314399.57875231007	                1
11	1250376	0.99999990000000005	9.9999999999999995e-08	12.503759999695804	4.1467973616908171	4.6343432185129078e-06	-0.061968572638341435	11.40411492096521	4.2339684179155681e-05	1.2136804851390435e-38	269348.13383845665	                1
12	1234910	0.99999987410745883	1.2589254117941662e-07	12.349099999701659	4.146805656699871	4.6343432199662613e-06	-0.061968563888983239	11.404137437802468	4.9421560727956071e-05	3.0698155134717718e-38	230752.27228409928	                1
13	1219443	0.99999984151068078	1.5848931924611141e-07	12.194429999707515	4.1467725296817886	4.6343432162000047e-06	-0.061968552874201575	11.404045963397298	5.7687975779546158e-05	7.7650854854588174e-38	197684.97350258415	                1
14	1203977	0.99999980047376846	1.9952623149688787e-07	12.03976999971337	4.1467807162310129	4.6343432166120693e-06	-0.061968539007435264	11.40406800925197	6.7337055904473727e-05	1.964057276459303e-37	169357.98359569069	                1
15	1188511	0.99999974881135689	2.5118864315095823e-07	11.885109999719225	4.1467888425111692	4.6343432173464214e-06	-0.061968521550240324	11.404089768184567	7.8600070855535347e-05	4.9677765849516177e-37	145090.06981870226	                1
16	1173045	0.99999968377223403	3.1622776601683792e-07	11.73044999972508	4.146797163765175	4.6343432184362293e-06	-0.061968499572965928	11.40411191076312	9.1746977400826519e-05	1.2565216145007777e-36	124299.59257339399	                1
17	1157579	0.99999960189282944	3.9810717055349692e-07	11.575789999730935	4.1468054984551879	4.6343432198678801e-06	-0.061968471905283824	11.404133898240172	0.00010709287734797554	3.1781754690956541e-36	106488.25748872974	                1
18	1142112	0.9999994988127664	5.011872336272725e-07	11.42111999973679	4.146772403014185	4.6343432160993628e-06	-0.061968437073843669	11.404041706905247	0.00012500558127286705	8.0391815394122307e-36	91228.260296730747	                1
19	1126646	0.99999936904265552	6.3095734448019296e-07	11.266459999742645	4.1467808707476124	4.6343432164786226e-06	-0.061968393223802321	11.404063514117389	0.00014591442193378701	2.0333855987440128e-35	78155.835201076421	                1
20	1111180	0.99999920567176526	7.943282347242822e-07	 11.1117999997485	4.1467893595742771	4.6343432171940334e-06	-0.061968338020119008	11.404084996145553	0.00017032053852548929	5.1431317643583793e-35	66956.604851498138	                1
