# Filename: 3Dvlt_flow_plot_Op13353_K0.388_y0.062_step1000000.dat
# Source: 3Dvlt_flow_plot.c
# Source version: 1 (2012 Jul 19 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063
# Parameter values: OpA=1, OpB=3, OpC=3, OpD=5, OpE=3, A3=41.3417022403997549418, THETA=0.6, N=2, initialdl=1e-05, trajectorydl=0.0001, initialds=1e-05, trajectorydsMax=1e-05, uncertainty=1e-16, dataskipdl=100, dataskipds=999
# Option-dependent values: K=0.387508189712343409372, y=0.0624210054576019024442, Kstar=0.387508189712343409372, ystar=0.0624210054576019024442, c=0.596855989378173079629, Z=3.70526847921412993969, lambda=1.48878567955778740028, initialKdir=-1, flowdir=0, Max_steps=1000000
# Initialized values: Deltas=0, Deltal=0, count_steps=0, count_passes=0, K0c=0, oldK0c=-100
# Input-file parameter: Cc=6.92237e-310
# step	K	y	path-length-l	path-length-s (in K-y-space)
0	0.38750818971234341	0.062421005457601902	0	0
1	0.3874989078327104	0.062424726574434042	0	1e-05
2	0.38749890645082302	0.062424727128506968	0.0001	1.00015e-05
3	0.38749890506872986	0.062424727682662391	0.0002	1.0003e-05
4	0.38749890368643092	0.062424728236900318	0.0003	1.00045e-05
5	0.38749890230392614	0.062424728791220768	0.0004	1.0006e-05
6	0.38749890092121547	0.06242472934562375	0.0005	1.00074e-05
7	0.38749889953829891	0.062424729900109277	0.0006	1.00089e-05
8	0.38749889815517646	0.062424730454677363	0.0007	1.00104e-05
9	0.38749889677184807	0.062424731009328015	0.0008	1.00119e-05
10	0.38749889538831367	0.062424731564061253	0.0009	1.00134e-05
999	0.3874974210867026	0.062425322687870363	0.0998	1.16018e-05
1998	0.38749569430914776	0.062426015039814611	0.1997	1.34622e-05
2997	0.38749369061672584	0.062426818423698321	0.2996	1.5621e-05
3996	0.38749136560775727	0.062427750648746019	0.3995	1.81259e-05
4995	0.38748866776010371	0.062428832381113714	0.4994	2.10325e-05
5994	0.38748553728962776	0.06243008760248106	0.5993	2.44053e-05
6993	0.38748190482561057	0.062431544142319578	0.6992	2.83189e-05
7992	0.38747768987380549	0.062433234295706297	0.7991	3.28601e-05
8991	0.38747279903310539	0.062435195540468842	0.899	3.81295e-05
9990	0.38746712392633398	0.06243747136968484	0.9989	4.42439e-05
10989	0.38746053879938031	0.062440112258156134	1.0988	5.13389e-05
11988	0.38745289773554403	0.062443176784510328	1.1987	5.95716e-05
12987	0.3874440314234735	0.062446732934109517	1.2986	6.91244e-05
13986	0.38743374340719933	0.062450859612063092	1.3985	8.02092e-05
14985	0.38742180573537832	0.062455648400442328	1.4984	9.30716e-05
15984	0.38740795391357952	0.06246120559940449	1.5983	0.000107997
16983	0.3873918810481029	0.062467654598491754	1.6982	0.000125315
17982	0.38737323105204108	0.06247513863204502	1.7981	0.000145411
18981	0.38735159076364922	0.062483823981666006	1.898	0.000168729
19980	0.3873264808032495	0.06249390369921972	1.9979	0.000195786
20979	0.38729734496718687	0.062505601936281519	2.0978	0.000227183
21978	0.38726353792540341	0.062519178980551274	2.1977	0.000263614
22977	0.38722431095209175	0.062534937117022099	2.2976	0.000305888
23976	0.38717879537607985	0.062553227452109159	2.3975	0.000354941
24975	0.38712598338804766	0.062574457863193475	2.4974	0.000411861
25974	0.38706470578444002	0.062599102264877374	2.5973	0.000477908
26973	0.38699360616186623	0.062627711417721152	2.6972	0.000554548
