1.0499	7.7918
1.0601	7.7942
1.0700	7.7934
1.0799	7.7958
1.0902	7.7982
1.1001	7.7974
1.11	7.7967
1.1202	7.7958
1.1301	7.7983
1.14	7.7975
1.1502	7.7999
1.1601	7.7991
1.1700	7.8015
1.1799	7.8007
1.1901	7.7999
1.2000	7.8024
1.2099	7.8016
1.2202	7.8008
1.2301	7.8032
1.24	7.8024
1.2502	7.8048
1.2601	7.8104
1.2700	7.8065
1.2802	7.8088
1.2901	7.8049
1.3000	7.8105
1.3099	7.8097
1.3202	7.8121
1.3300	7.8081
1.34	7.8106
1.3502	7.8098
1.3601	7.8122
1.37	7.8114
1.3802	7.8106
1.3901	7.8130
1.4000	7.8122
1.4102	7.8114
1.4201	7.8107
1.4300	7.8099
1.4399	7.8123
1.4501	7.8115
1.4600	7.8107
1.4699	7.8068
1.4802	7.8028
1.4901	7.7956
1.4999	7.7884
1.5102	7.7876
1.5201	7.7837
1.53	7.7765
1.5402	7.7757
1.5501	7.7685
1.56	7.7614
1.5702	7.7510
1.5801	7.7439
1.59	7.7367
1.6002	7.7231
1.6101	7.7096
1.6199	7.6960
1.6301	7.6793
1.6400	7.6657
1.6502	7.6522
1.6601	7.6386
1.6700	7.6187
1.6802	7.5987
1.6901	7.5788
1.7	7.5557
1.7101	7.5262
1.7200	7.4998
1.7302	7.4671
1.7401	7.4344
1.7499	7.3985
1.7601	7.3562
1.77	7.314
1.7801	7.2653
1.79	7.2134
1.8001	7.1552
1.81	7.0969
1.8201	7.0355
1.83	6.9709
1.8401	6.8967
1.8499	6.8257
1.8601	6.7419
1.8702	6.6517
1.88	6.5615
1.8901	6.4618
1.9002	6.3556
1.91	6.2527
1.9201	6.1338
1.9302	6.0149
1.9399	5.8896
1.9500	5.7516
1.9601	5.6135
1.9701	5.4563
1.9802	5.2927
1.9902	5.1036
2.0002	4.9081
2.0102	4.7093
2.0202	4.5074
2.0302	4.3055
2.0402	4.0845
2.0502	3.8475
2.0601	3.6137
2.0601	3.6137
