1.0499	7.1980
1.0601	7.2004
1.0700	7.1996
1.0799	7.2020
1.0902	7.2044
1.1001	7.2005
1.11	7.1997
1.1202	7.2021
1.1301	7.2013
1.14	7.2005
1.1502	7.2029
1.1601	7.2021
1.1700	7.2046
1.1799	7.2038
1.1901	7.203
1.2000	7.2022
1.2099	7.2078
1.2202	7.2038
1.2301	7.2030
1.24	7.2055
1.2502	7.2078
1.2601	7.2039
1.27	7.2063
1.2802	7.2055
1.2901	7.2047
1.3000	7.2039
1.3102	7.2063
1.3201	7.2056
1.3300	7.2048
1.3399	7.2040
1.3502	7.2064
1.3601	7.2056
1.37	7.2048
1.3802	7.2009
1.3901	7.2001
1.4	7.1993
1.4102	7.1953
1.4201	7.1882
1.43	7.1874
1.4402	7.1834
1.4501	7.1762
1.46	7.1691
1.4702	7.1651
1.4801	7.1515
1.49	7.1412
1.5002	7.1308
1.5101	7.1173
1.52	7.1037
1.5302	7.0838
1.5401	7.0670
1.5499	7.0471
1.5601	7.0239
1.57	6.9976
1.5802	6.9745
1.5901	6.9418
1.5999	6.9059
1.6101	6.8668
1.62	6.8245
1.6301	6.7822
1.64	6.7368
1.6501	6.6817
1.66	6.6267
1.6701	6.5684
1.68	6.5038
1.6901	6.4359
1.6999	6.3618
1.7101	6.278
1.7202	6.1878
1.7300	6.0976
1.7401	6.0011
1.7502	5.9013
1.7600	5.7952
1.7701	5.6763
1.7802	5.551
1.79	5.4257
1.8000	5.2813
1.8101	5.1273
1.8201	4.9605
1.8302	4.7777
1.8401	4.5726
1.8502	4.3771
1.8601	4.1593
1.8701	3.9382
1.8801	3.698
1.8900	3.4386
1.9	3.1697
1.9099	2.8912
