1.0500	7.0160
1.0603	7.0216
1.0702	7.0240
1.0801	7.0233
1.0903	7.0256
1.1002	7.0249
1.1101	7.0241
1.1203	7.0233
1.1302	7.0257
1.1401	7.0249
1.1503	7.0241
1.1602	7.0265
1.1701	7.0258
1.1800	7.025
1.1903	7.0306
1.2002	7.0298
1.2101	7.0290
1.2203	7.0282
1.2302	7.0306
1.2401	7.0299
1.2503	7.0323
1.2602	7.0315
1.2701	7.0307
1.2803	7.0299
1.2902	7.0291
1.3001	7.0284
1.3100	7.0308
1.3203	7.0268
1.3302	7.0228
1.3401	7.0188
1.3503	7.0149
1.3602	7.0141
1.3701	7.0037
1.3803	6.9965
1.3902	6.9894
1.4001	6.9822
1.4103	6.9750
1.4202	6.9679
1.4301	6.9575
1.4403	6.9503
1.4502	6.94
1.4601	6.9264
1.4702	6.9065
1.4801	6.8929
1.4903	6.873
1.5002	6.8531
1.5101	6.8299
1.5203	6.8036
1.5302	6.7741
1.5403	6.7446
1.5502	6.7119
1.5601	6.676
1.5702	6.6369
1.5801	6.5914
1.5903	6.5427
1.6001	6.4941
1.6103	6.4390
1.6201	6.3808
1.6303	6.3129
1.6401	6.2483
1.6502	6.1645
1.6604	6.0807
1.6702	5.9938
1.6803	5.9004
1.6901	5.7975
1.7002	5.6882
1.7103	5.5692
1.7204	5.444
1.7301	5.3123
1.7402	5.1679
1.7502	5.0075
1.7603	4.8343
1.7703	4.642
1.7803	4.4528
1.7903	4.2509
1.8003	4.0426
1.8103	3.8184
1.8202	3.5846
1.8302	3.338
1.8401	3.0659
1.8501	2.7969
1.86	2.5216
