# Filename: 2DKT_FPquench_vsl_lmax10_dl0.008_tmax10000_dt01e-05.dat
# Source: 2DKT_FPquench.c
# Source version: 1 (2011 Jan 12)
# Parameter values: lmax=10, lsteps=1250, lpts=1251, ldatamax=250, iTfrac=0.95, qTfrac=0.1, tmax=10000, dt0=1e-05, a0=1, a04=1, K0c=0.747853

# time step n = 100001	t = 1.000010e+00	(dt = 1.000000e-05)
# T/Tc	1-T/Tc	l	K	K/K0	G
0.1	0.9	0	7.47853	1	8.1241e-09
0.1	0.9	0.04	7.47853	1	8.11628e-09
0.1	0.9	0.08	7.47852	0.999999	8.0999e-09
0.1	0.9	0.12	7.47852	0.999999	8.08103e-09
0.1	0.9	0.16	7.47852	0.999998	8.06048e-09
0.1	0.9	0.2	7.47851	0.999998	8.03827e-09
0.1	0.9	0.24	7.47851	0.999997	8.0143e-09
0.1	0.9	0.28	7.4785	0.999996	7.98844e-09
0.1	0.9	0.32	7.47849	0.999995	7.96056e-09
0.1	0.9	0.36	7.47849	0.999994	7.9305e-09
0.1	0.9	0.4	7.47848	0.999993	7.89812e-09
0.1	0.9	0.44	7.47846	0.999991	7.86325e-09
0.1	0.9	0.48	7.47845	0.999989	7.82571e-09
0.1	0.9	0.52	7.47843	0.999987	7.78532e-09
0.1	0.9	0.56	7.47842	0.999985	7.74189e-09
0.1	0.9	0.6	7.47839	0.999982	7.69522e-09
0.1	0.9	0.64	7.47837	0.999978	7.64509e-09
0.1	0.9	0.68	7.47834	0.999975	7.59129e-09
0.1	0.9	0.72	7.47831	0.99997	7.5336e-09
0.1	0.9	0.76	7.47827	0.999965	7.47178e-09
0.1	0.9	0.8	7.47822	0.999958	7.40559e-09
0.1	0.9	0.84	7.47816	0.999951	7.33479e-09
0.1	0.9	0.88	7.4781	0.999943	7.25915e-09
0.1	0.9	0.92	7.47803	0.999933	7.1784e-09
0.1	0.9	0.96	7.47794	0.999922	7.09232e-09
0.1	0.9	1	7.47785	0.999909	7.00067e-09
0.1	0.9	1.04	7.47773	0.999893	6.9032e-09
0.1	0.9	1.08	7.4776	0.999876	6.79971e-09
0.1	0.9	1.12	7.47745	0.999856	6.69e-09
0.1	0.9	1.16	7.47728	0.999832	6.57388e-09
0.1	0.9	1.2	7.47707	0.999805	6.45119e-09
0.1	0.9	1.24	7.47684	0.999774	6.32181e-09
0.1	0.9	1.28	7.47658	0.999739	6.18566e-09
0.1	0.9	1.32	7.47627	0.999698	6.04268e-09
0.1	0.9	1.36	7.47592	0.999651	5.89289e-09
0.1	0.9	1.4	7.47552	0.999597	5.73634e-09
0.1	0.9	1.44	7.47506	0.999536	5.57315e-09
0.1	0.9	1.48	7.47454	0.999467	5.40351e-09
0.1	0.9	1.52	7.47395	0.999387	5.22769e-09
0.1	0.9	1.56	7.47328	0.999298	5.04601e-09
0.1	0.9	1.6	7.47252	0.999196	4.85892e-09
0.1	0.9	1.64	7.47166	0.999081	4.66689e-09
0.1	0.9	1.68	7.4707	0.998952	4.47053e-09
0.1	0.9	1.72	7.46961	0.998808	4.2705e-09
0.1	0.9	1.76	7.4684	0.998645	4.06754e-09
0.1	0.9	1.8	7.46705	0.998465	3.86247e-09
0.1	0.9	1.84	7.46554	0.998263	3.65616e-09
0.1	0.9	1.88	7.46387	0.99804	3.44956e-09
0.1	0.9	1.92	7.46203	0.997793	3.24362e-09
0.1	0.9	1.96	7.46	0.997522	3.03934e-09
0.1	0.9	2	7.45777	0.997224	2.83772e-09
0.1	0.9	2.04	7.45533	0.996898	2.63975e-09
0.1	0.9	2.08	7.45267	0.996543	2.44639e-09
0.1	0.9	2.12	7.44979	0.996157	2.25854e-09
0.1	0.9	2.16	7.44668	0.995741	2.07704e-09
0.1	0.9	2.2	7.44333	0.995293	1.90265e-09
0.1	0.9	2.24	7.43973	0.994812	1.73604e-09
0.1	0.9	2.28	7.43589	0.994299	1.57775e-09
0.1	0.9	2.32	7.43181	0.993753	1.42823e-09
0.1	0.9	2.36	7.42749	0.993175	1.28778e-09
0.1	0.9	2.4	7.42292	0.992564	1.1566e-09
0.1	0.9	2.44	7.41812	0.991923	1.03476e-09
0.1	0.9	2.48	7.4131	0.991251	9.2223e-10
0.1	0.9	2.52	7.40787	0.990551	8.18859e-10
0.1	0.9	2.56	7.40242	0.989823	7.2441e-10
0.1	0.9	2.6	7.39679	0.98907	6.38565e-10
0.1	0.9	2.64	7.39098	0.988294	5.60937e-10
0.1	0.9	2.68	7.38501	0.987495	4.91088e-10
0.1	0.9	2.72	7.3789	0.986678	4.28538e-10
0.1	0.9	2.76	7.37265	0.985843	3.72785e-10
0.1	0.9	2.8	7.3663	0.984993	3.2331e-10
0.1	0.9	2.84	7.35985	0.98413	2.79594e-10
0.1	0.9	2.88	7.35332	0.983257	2.41124e-10
0.1	0.9	2.92	7.34673	0.982377	2.07403e-10
0.1	0.9	2.96	7.3401	0.98149	1.77953e-10
0.1	0.9	3	7.33345	0.9806	1.52324e-10
0.1	0.9	3.04	7.32678	0.979708	1.30095e-10
0.1	0.9	3.08	7.32011	0.978817	1.10876e-10
0.1	0.9	3.12	7.31346	0.977928	9.43077e-11
0.1	0.9	3.16	7.30684	0.977043	8.00652e-11
0.1	0.9	3.2	7.30026	0.976163	6.7854e-11
0.1	0.9	3.24	7.29374	0.97529	5.74103e-11
0.1	0.9	3.28	7.28727	0.974426	4.8499e-11
0.1	0.9	3.32	7.28088	0.973571	4.09117e-11
0.1	0.9	3.36	7.27456	0.972726	3.44647e-11
0.1	0.9	3.4	7.26833	0.971893	2.8997e-11
0.1	0.9	3.44	7.2622	0.971073	2.43681e-11
0.1	0.9	3.48	7.25616	0.970265	2.04557e-11
0.1	0.9	3.52	7.25022	0.969471	1.71539e-11
0.1	0.9	3.56	7.24439	0.968692	1.43715e-11
0.1	0.9	3.6	7.23867	0.967927	1.20297e-11
0.1	0.9	3.64	7.23306	0.967177	1.00613e-11
0.1	0.9	3.68	7.22756	0.966442	8.40866e-12
0.1	0.9	3.72	7.22218	0.965722	7.02251e-12
0.1	0.9	3.76	7.21692	0.965018	5.86105e-12
0.1	0.9	3.8	7.21177	0.96433	4.88873e-12
0.1	0.9	3.84	7.20674	0.963658	4.07543e-12
0.1	0.9	3.88	7.20183	0.963001	3.39568e-12
0.1	0.9	3.92	7.19703	0.96236	2.82796e-12
0.1	0.9	3.96	7.19235	0.961734	2.35412e-12
0.1	0.9	4	7.18779	0.961123	1.95887e-12
0.1	0.9	4.04	7.18334	0.960528	1.62937e-12
0.1	0.9	4.08	7.179	0.959948	1.35482e-12
0.1	0.9	4.12	7.17477	0.959382	1.12617e-12
0.1	0.9	4.16	7.17065	0.958832	9.35834e-13
0.1	0.9	4.2	7.16664	0.958295	7.77453e-13
0.1	0.9	4.24	7.16273	0.957773	6.45714e-13
0.1	0.9	4.28	7.15893	0.957264	5.36174e-13
0.1	0.9	4.32	7.15523	0.956769	4.45121e-13
0.1	0.9	4.36	7.15162	0.956287	3.69457e-13
0.1	0.9	4.4	7.14812	0.955819	3.066e-13
0.1	0.9	4.44	7.14471	0.955363	2.54394e-13
0.1	0.9	4.48	7.14139	0.954919	2.11045e-13
0.1	0.9	4.52	7.13816	0.954488	1.75058e-13
0.1	0.9	4.56	7.13503	0.954068	1.45188e-13
0.1	0.9	4.6	7.13198	0.95366	1.20401e-13
0.1	0.9	4.64	7.12901	0.953263	9.98339e-14
