# Filename: 2DKT_FPquench_vsl_lmax10_dl0.008_tmax10000_dt01e-05.dat
# Source: 2DKT_FPquench.c
# Source version: 1 (2011 Jan 12)
# Parameter values: lmax=10, lsteps=1250, lpts=1251, ldatamax=250, iTfrac=0.95, qTfrac=0.1, tmax=10000, dt0=1e-05, a0=1, a04=1, K0c=0.747853

# time step n = 10001	t = 1.000100e-01	(dt = 1.000000e-05)
# T/Tc	1-T/Tc	l	K	K/K0	G
0.1	0.9	0	7.47853	1	1.62099e-06
0.1	0.9	0.04	7.47805	0.999935	1.60681e-06
0.1	0.9	0.08	7.47749	0.999861	1.57744e-06
0.1	0.9	0.12	7.47685	0.999775	1.54432e-06
0.1	0.9	0.16	7.47611	0.999676	1.50917e-06
0.1	0.9	0.2	7.47526	0.999563	1.47228e-06
0.1	0.9	0.24	7.4743	0.999434	1.4337e-06
0.1	0.9	0.28	7.47319	0.999286	1.39346e-06
0.1	0.9	0.32	7.47194	0.999118	1.35159e-06
0.1	0.9	0.36	7.47051	0.998927	1.30818e-06
0.1	0.9	0.4	7.46889	0.99871	1.26328e-06
0.1	0.9	0.44	7.46705	0.998465	1.21701e-06
0.1	0.9	0.48	7.46498	0.998188	1.16948e-06
0.1	0.9	0.52	7.46265	0.997877	1.12083e-06
0.1	0.9	0.56	7.46003	0.997527	1.07123e-06
0.1	0.9	0.6	7.4571	0.997135	1.02085e-06
0.1	0.9	0.64	7.45383	0.996698	9.6989e-07
0.1	0.9	0.68	7.4502	0.996211	9.18573e-07
0.1	0.9	0.72	7.44616	0.995672	8.67124e-07
0.1	0.9	0.76	7.44171	0.995076	8.15782e-07
0.1	0.9	0.8	7.4368	0.99442	7.64794e-07
0.1	0.9	0.84	7.43142	0.9937	7.1441e-07
0.1	0.9	0.88	7.42553	0.992913	6.64877e-07
0.1	0.9	0.92	7.41913	0.992057	6.16439e-07
0.1	0.9	0.96	7.41218	0.991128	5.69324e-07
0.1	0.9	1	7.40468	0.990125	5.2375e-07
0.1	0.9	1.04	7.39662	0.989047	4.79911e-07
0.1	0.9	1.08	7.38797	0.987891	4.37981e-07
0.1	0.9	1.12	7.37876	0.986659	3.98105e-07
0.1	0.9	1.16	7.36897	0.98535	3.604e-07
0.1	0.9	1.2	7.35861	0.983965	3.24953e-07
0.1	0.9	1.24	7.3477	0.982506	2.91821e-07
0.1	0.9	1.28	7.33626	0.980976	2.61029e-07
0.1	0.9	1.32	7.32431	0.979378	2.32573e-07
0.1	0.9	1.36	7.31187	0.977715	2.06424e-07
0.1	0.9	1.4	7.29898	0.975991	1.82525e-07
0.1	0.9	1.44	7.28567	0.974212	1.60802e-07
0.1	0.9	1.48	7.27199	0.972382	1.41158e-07
0.1	0.9	1.52	7.25796	0.970506	1.23486e-07
0.1	0.9	1.56	7.24364	0.968591	1.07665e-07
0.1	0.9	1.6	7.22906	0.966642	9.35707e-08
0.1	0.9	1.64	7.21427	0.964664	8.10706e-08
0.1	0.9	1.68	7.19931	0.962664	7.00334e-08
0.1	0.9	1.72	7.18423	0.960647	6.0329e-08
0.1	0.9	1.76	7.16906	0.958619	5.18304e-08
0.1	0.9	1.8	7.15385	0.956585	4.44161e-08
0.1	0.9	1.84	7.13864	0.954551	3.79712e-08
0.1	0.9	1.88	7.12345	0.95252	3.2388e-08
0.1	0.9	1.92	7.10832	0.950498	2.75668e-08
0.1	0.9	1.96	7.09329	0.948488	2.34162e-08
0.1	0.9	2	7.07839	0.946494	1.98531e-08
0.1	0.9	2.04	7.06363	0.944521	1.68026e-08
0.1	0.9	2.08	7.04904	0.94257	1.41973e-08
0.1	0.9	2.12	7.03464	0.940645	1.19775e-08
0.1	0.9	2.16	7.02045	0.938748	1.00903e-08
0.1	0.9	2.2	7.00649	0.936881	8.48914e-09
0.1	0.9	2.24	6.99277	0.935046	7.13315e-09
0.1	0.9	2.28	6.97929	0.933244	5.98684e-09
0.1	0.9	2.32	6.96608	0.931477	5.01937e-09
0.1	0.9	2.36	6.95313	0.929746	4.20406e-09
0.1	0.9	2.4	6.94046	0.928051	3.51794e-09
0.1	0.9	2.44	6.92806	0.926394	2.9413e-09
0.1	0.9	2.48	6.91595	0.924773	2.45724e-09
0.1	0.9	2.52	6.90411	0.923191	2.05136e-09
0.1	0.9	2.56	6.89256	0.921647	1.71136e-09
0.1	0.9	2.6	6.88129	0.92014	1.42684e-09
0.1	0.9	2.64	6.87031	0.918671	1.18894e-09
0.1	0.9	2.68	6.8596	0.917239	9.90181e-10
0.1	0.9	2.72	6.84917	0.915844	8.24251e-10
0.1	0.9	2.76	6.83901	0.914486	6.85821e-10
0.1	0.9	2.8	6.82912	0.913164	5.70405e-10
0.1	0.9	2.84	6.8195	0.911878	4.74233e-10
0.1	0.9	2.88	6.81015	0.910626	3.94139e-10
0.1	0.9	2.92	6.80104	0.909409	3.27468e-10
0.1	0.9	2.96	6.79219	0.908226	2.71995e-10
0.1	0.9	3	6.78359	0.907075	2.25858e-10
0.1	0.9	3.04	6.77523	0.905957	1.87501e-10
0.1	0.9	3.08	6.7671	0.904871	1.55622e-10
0.1	0.9	3.12	6.75921	0.903815	1.29137e-10
0.1	0.9	3.16	6.75154	0.902789	1.07139e-10
0.1	0.9	3.2	6.74409	0.901793	8.88728e-11
0.1	0.9	3.24	6.73685	0.900826	7.3709e-11
0.1	0.9	3.28	6.72983	0.899886	6.11235e-11
0.1	0.9	3.32	6.723	0.898974	5.06802e-11
0.1	0.9	3.36	6.71637	0.898088	4.20161e-11
0.1	0.9	3.4	6.70994	0.897227	3.48293e-11
0.1	0.9	3.44	6.70369	0.896392	2.88688e-11
0.1	0.9	3.48	6.69763	0.895581	2.39262e-11
0.1	0.9	3.52	6.69174	0.894794	1.98281e-11
0.1	0.9	3.56	6.68603	0.894029	1.64307e-11
0.1	0.9	3.6	6.68048	0.893288	1.36144e-11
0.1	0.9	3.64	6.67509	0.892567	1.12802e-11
0.1	0.9	3.68	6.66986	0.891868	9.34559e-12
0.1	0.9	3.72	6.66479	0.891189	7.74239e-12
0.1	0.9	3.76	6.65986	0.890531	6.41391e-12
0.1	0.9	3.8	6.65508	0.889891	5.31314e-12
0.1	0.9	3.84	6.65043	0.88927	4.40112e-12
0.1	0.9	3.88	6.64593	0.888668	3.64552e-12
0.1	0.9	3.92	6.64155	0.888083	3.01955e-12
0.1	0.9	3.96	6.63731	0.887515	2.501e-12
0.1	0.9	4	6.63318	0.886963	2.07144e-12
0.1	0.9	4.04	6.62918	0.886428	1.71562e-12
0.1	0.9	4.08	6.6253	0.885909	1.4209e-12
0.1	0.9	4.12	6.62152	0.885404	1.17678e-12
0.1	0.9	4.16	6.61786	0.884915	9.74587e-13
0.1	0.9	4.2	6.61431	0.884439	8.07123e-13
0.1	0.9	4.24	6.61086	0.883978	6.68426e-13
0.1	0.9	4.28	6.60751	0.88353	5.53557e-13
0.1	0.9	4.32	6.60425	0.883095	4.58423e-13
0.1	0.9	4.36	6.60109	0.882673	3.79636e-13
0.1	0.9	4.4	6.59803	0.882263	3.14387e-13
0.1	0.9	4.44	6.59505	0.881865	2.60351e-13
0.1	0.9	4.48	6.59216	0.881478	2.15602e-13
0.1	0.9	4.52	6.58935	0.881103	1.78543e-13
0.1	0.9	4.56	6.58663	0.880739	1.47854e-13
0.1	0.9	4.6	6.58398	0.880385	1.22439e-13
0.1	0.9	4.64	6.58141	0.880041	1.01393e-13
0.1	0.9	4.68	6.57892	0.879707	8.39642e-14
0.1	0.9	4.72	6.5765	0.879383	6.95312e-14
0.1	0.9	4.76	6.57414	0.879069	5.75792e-14
0.1	0.9	4.8	6.57186	0.878763	4.76816e-14
0.1	0.9	4.84	6.56964	0.878467	3.94854e-14
0.1	0.9	4.88	6.56748	0.878178	3.26981e-14
0.1	0.9	4.92	6.56539	0.877899	2.70775e-14
0.1	0.9	4.96	6.56336	0.877627	2.24231e-14
0.1	0.9	5	6.56139	0.877363	1.85687e-14
0.1	0.9	5.04	6.55947	0.877107	1.53769e-14
0.1	0.9	5.08	6.55761	0.876858	1.27338e-14
0.1	0.9	5.12	6.5558	0.876616	1.0545e-14
0.1	0.9	5.16	6.55404	0.876381	8.7325e-15
0.1	0.9	5.2	6.55234	0.876153	7.23153e-15
0.1	0.9	5.24	6.55068	0.875931	5.98856e-15
0.1	0.9	5.28	6.54907	0.875716	4.95925e-15
0.1	0.9	5.32	6.54751	0.875507	4.10686e-15
0.1	0.9	5.36	6.54599	0.875304	3.40099e-15
0.1	0.9	5.4	6.54451	0.875107	2.81645e-15
0.1	0.9	5.44	6.54308	0.874915	2.33239e-15
0.1	0.9	5.48	6.54169	0.874729	1.93152e-15
0.1	0.9	5.52	6.54033	0.874548	1.59956e-15
0.1	0.9	5.56	6.53902	0.874372	1.32465e-15
0.1	0.9	5.6	6.53774	0.874202	1.09699e-15
0.1	0.9	5.64	6.53651	0.874036	9.08463e-16
0.1	0.9	5.68	6.5353	0.873875	7.52336e-16
0.1	0.9	5.72	6.53413	0.873719	6.23043e-16
0.1	0.9	5.76	6.53299	0.873567	5.15971e-16
0.1	0.9	5.8	6.53189	0.873419	4.27301e-16
0.1	0.9	5.84	6.53082	0.873276	3.53869e-16
0.1	0.9	5.88	6.52978	0.873136	2.93058e-16
0.1	0.9	5.92	6.52876	0.873001	2.42697e-16
0.1	0.9	5.96	6.52778	0.872869	2.00992e-16
0.1	0.9	6	6.52682	0.872742	1.66453e-16
0.1	0.9	6.04	6.5259	0.872617	1.3785e-16
0.1	0.9	6.08	6.52499	0.872497	1.14162e-16
0.1	0.9	6.12	6.52412	0.87238	9.45453e-17
0.1	0.9	6.16	6.52326	0.872266	7.82993e-17
0.1	0.9	6.2	6.52244	0.872155	6.48451e-17
0.1	0.9	6.24	6.52163	0.872047	5.37028e-17
0.1	0.9	6.28	6.52085	0.871943	4.44752e-17
0.1	0.9	6.32	6.52009	0.871842	3.68332e-17
0.1	0.9	6.36	6.51936	0.871743	3.05044e-17
0.1	0.9	6.4	6.51864	0.871647	2.52631e-17
0.1	0.9	6.44	6.51794	0.871554	2.09224e-17
0.1	0.9	6.48	6.51727	0.871463	1.73275e-17
0.1	0.9	6.52	6.51661	0.871376	1.43504e-17
0.1	0.9	6.56	6.51597	0.87129	1.18848e-17
0.1	0.9	6.6	6.51535	0.871207	9.84279e-18
0.1	0.9	6.64	6.51475	0.871126	8.15168e-18
0.1	0.9	6.68	6.51416	0.871048	6.75113e-18
0.1	0.9	6.72	6.51359	0.870972	5.59123e-18
0.1	0.9	6.76	6.51304	0.870898	4.63061e-18
0.1	0.9	6.8	6.5125	0.870826	3.83504e-18
0.1	0.9	6.84	6.51198	0.870756	3.17616e-18
0.1	0.9	6.88	6.51147	0.870688	2.63048e-18
0.1	0.9	6.92	6.51097	0.870622	2.17856e-18
0.1	0.9	6.96	6.5105	0.870558	1.80428e-18
0.1	0.9	7	6.51003	0.870496	1.4943e-18
0.1	0.9	7.04	6.50958	0.870435	1.23758e-18
0.1	0.9	7.08	6.50914	0.870376	1.02497e-18
0.1	0.9	7.12	6.50871	0.870319	8.48884e-19
0.1	0.9	7.16	6.50829	0.870264	7.03049e-19
0.1	0.9	7.2	6.50789	0.87021	5.82269e-19
0.1	0.9	7.24	6.5075	0.870157	4.82239e-19
0.1	0.9	7.28	6.50712	0.870106	3.99394e-19
0.1	0.9	7.32	6.50674	0.870057	3.30782e-19
0.1	0.9	7.36	6.50638	0.870009	2.73956e-19
0.1	0.9	7.4	6.50603	0.869962	2.26894e-19
0.1	0.9	7.44	6.50569	0.869916	1.87916e-19
0.1	0.9	7.48	6.50536	0.869872	1.55634e-19
0.1	0.9	7.52	6.50504	0.869829	1.28898e-19
0.1	0.9	7.56	6.50473	0.869787	1.06755e-19
0.1	0.9	7.6	6.50443	0.869747	8.84164e-20
