# Filename: 3Dvlt_macro_cp_Tv_Op12_P15.031_DK05e-07_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro_cp.c
# Source version: 10 (2012 Jul 31 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, R=8.31447
# Parameter values: OpA=1, OpB=2, A3=41.3417022403997549418, THETA=0.6, N=3, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, DK0=5e-07, a0factor=548.4207880890000, KstarA=4.14677, Kthresh=4.14677
# Parameter values: Tc0=2.17349425585161, Tc1=-0.00982499579394534, Tc2=-0.000118194448444384, Tc3=-4.36914591522034e-07, Tc4=7.39407378262721e-09
# Parameter values: rho00=145.145109496329, rho10=-0.09765396930591511, rho20=0.334163407001684, rho30=-0.446930785976304, rho40=0.181879478545246, rho01=1.74477604495583, rho11=-0.09195389931790519, rho21=0.179844560873926, rho31=-0.133606331352667, rho41=0.0410225514249919, rho02=-0.0491655379690169, rho12=0.00710698898070406, rho22=-0.008230542254959171, rho32=0.000609542602247143, rho42=0.00114916775392305, rho03=0.0013415037643754, rho13=-0.000362007479155809, rho23=0.000358809384119286, rho33=6.481839543575269e-05, rho43=-0.000104112551302631, rho04=-1.69907294147191e-05, rho14=5.53820368251513e-06, rho24=-3.15773411117433e-06, rho34=-4.99967306908062e-06, rho44=3.41331223468399e-06
# Parameter values: P=15.031, Cc=0.720181347112966, K0c=0.389289987908163, Tc=1.998
# Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	10000000	1	1e-08	100	9.03262e+37	0	-0.0656115	2.32028e+38	8.63162e-06	0	2.68812e+43	1	nan
2	10000000	1	1.25893e-08	100	1.05434e+38	0	-0.0656115	2.70838e+38	1.00754e-05	0	2.68812e+43	1	nan
3	10000000	1	1.58489e-08	100	1.2307e+38	0	-0.0656115	3.16139e+38	1.17606e-05	0	2.68812e+43	1	nan
4	10000000	1	1.99526e-08	100	1.43655e+38	0	-0.0656115	3.69018e+38	1.37277e-05	0	2.68812e+43	1	nan
5	10000000	1	2.51189e-08	100	1.67683e+38	0	-0.0656115	4.30741e+38	1.60239e-05	0	2.68812e+43	1	nan
6	10000000	1	3.16228e-08	100	1.9573e+38	0	-0.0656115	5.02788e+38	1.87041e-05	0	2.68812e+43	1	nan
7	10000000	1	3.98107e-08	100	2.28469e+38	0	-0.0656115	5.86886e+38	2.18326e-05	0	2.68812e+43	1	nan
8	10000000	1	5.01187e-08	100	2.66683e+38	0	-0.0656115	6.8505e+38	2.54844e-05	0	2.68812e+43	1	nan
9	10000000	1	6.30957e-08	100	3.11289e+38	0	-0.0656115	7.99634e+38	2.9747e-05	0	2.68812e+43	1	nan
10	10000000	1	7.94328e-08	100	3.63357e+38	0	-0.0656115	9.33383e+38	3.47226e-05	0	2.68812e+43	1	nan
11	10000000	1	1e-07	100	4.24133e+38	0	-0.0656115	1.0895e+39	4.05304e-05	0	2.68812e+43	1	nan
12	10000000	1	1.25893e-07	100	4.95075e+38	0	-0.0656115	1.27174e+39	4.73096e-05	0	2.68812e+43	1	nan
13	10000000	1	1.58489e-07	100	5.77883e+38	0	-0.0656115	1.48445e+39	5.52228e-05	0	2.68812e+43	1	nan
14	10000000	1	1.99526e-07	100	6.74541e+38	0	-0.0656115	1.73275e+39	6.44595e-05	0	2.68812e+43	1	nan
15	10000000	1	2.51189e-07	100	7.87367e+38	0	-0.0656115	2.02257e+39	7.52412e-05	0	2.68812e+43	1	nan
16	10000000	1	3.16228e-07	100	9.19065e+38	0	-0.0656114	2.36087e+39	8.78263e-05	0	2.68812e+43	1	nan
17	10000000	1	3.98107e-07	100	1.07279e+39	0	-0.0656114	2.75576e+39	0.000102516	0	2.68812e+43	1	nan
18	10000000	0.999999	5.01187e-07	100	1.25223e+39	0	-0.0656114	3.2167e+39	0.000119664	0	2.68812e+43	1	nan
19	10000000	0.999999	6.30957e-07	100	1.46168e+39	0	-0.0656113	3.75474e+39	0.000139679	0	2.68812e+43	1	nan
20	10000000	0.999999	7.94328e-07	100	1.70617e+39	0	-0.0656113	4.38276e+39	0.000163042	0	2.68812e+43	1	nan
21	10000000	0.999999	1e-06	100	1.99155e+39	0	-0.0656112	5.11584e+39	0.000190313	0	2.68812e+43	1	nan
22	10000000	0.999999	1.25893e-06	100	2.32466e+39	0	-0.0656111	5.97153e+39	0.000222146	0	2.68812e+43	1	nan
23	10000000	0.999998	1.58489e-06	100	2.71349e+39	0	-0.065611	6.97035e+39	0.000259302	0	2.68812e+43	1	223.402
24	10000000	0.999998	1.99526e-06	100	3.16736e+39	0	-0.0656108	8.13623e+39	0.000302674	0	2.68812e+43	1	219.487
25	10000000	0.999997	2.51189e-06	100	3.69714e+39	0	-0.0656107	9.49712e+39	0.0003533	0	2.68812e+43	1	215.506
26	10000000	0.999997	3.16228e-06	100	4.31554e+39	0	-0.0656104	1.10856e+40	0.000412394	0	2.68812e+43	1	211.433
27	10000000	0.999996	3.98107e-06	100	5.03738e+39	0	-0.0656101	1.29399e+40	0.000481373	0	2.68812e+43	1	207.558
28	10000000	0.999995	5.01187e-06	100	5.87995e+39	0	-0.0656098	1.51042e+40	0.000561888	0	2.68812e+43	1	203.751
29	10000000	0.999994	6.30957e-06	100	6.86346e+39	0	-0.0656093	1.76306e+40	0.000655871	0	2.68812e+43	1	199.808
30	10000000	0.999992	7.94328e-06	100	8.01147e+39	0	-0.0656088	2.05795e+40	0.000765574	0	2.68812e+43	1	196.031
