# Filename: 3Dvlt_macro_cp_Tv_Op12_P01.646_DK05e-07_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro_cp.c
# Source version: 10 (2012 Jul 31 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, R=8.31447
# Parameter values: OpA=1, OpB=2, A3=41.3417022403997549418, THETA=0.6, N=3, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, DK0=5e-07, a0factor=548.4207880890000, KstarA=4.14677, Kthresh=4.14677
# Parameter values: Tc0=2.17349425585161, Tc1=-0.00982499579394534, Tc2=-0.000118194448444384, Tc3=-4.36914591522034e-07, Tc4=7.39407378262721e-09
# Parameter values: rho00=145.145109496329, rho10=-0.09765396930591511, rho20=0.334163407001684, rho30=-0.446930785976304, rho40=0.181879478545246, rho01=1.74477604495583, rho11=-0.09195389931790519, rho21=0.179844560873926, rho31=-0.133606331352667, rho41=0.0410225514249919, rho02=-0.0491655379690169, rho12=0.00710698898070406, rho22=-0.008230542254959171, rho32=0.000609542602247143, rho42=0.00114916775392305, rho03=0.0013415037643754, rho13=-0.000362007479155809, rho23=0.000358809384119286, rho33=6.481839543575269e-05, rho43=-0.000104112551302631, rho04=-1.69907294147191e-05, rho14=5.53820368251513e-06, rho24=-3.15773411117433e-06, rho34=-4.99967306908062e-06, rho44=3.41331223468399e-06
# Parameter values: P=1.646, Cc=1.04085908731108, K0c=0.307086213214816, Tc=2.157
# Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	10000000	1	1e-08	100	8.44156e+37	0	-0.0528756	2.74892e+38	1.02262e-05	0	2.68812e+43	1	nan
2	10000000	1	1.25893e-08	100	9.85353e+37	0	-0.0528756	3.20872e+38	1.19367e-05	0	2.68812e+43	1	nan
3	10000000	1	1.58489e-08	100	1.15017e+38	0	-0.0528756	3.74542e+38	1.39332e-05	0	2.68812e+43	1	nan
4	10000000	1	1.99526e-08	100	1.34255e+38	0	-0.0528756	4.37189e+38	1.62637e-05	0	2.68812e+43	1	nan
5	10000000	1	2.51189e-08	100	1.5671e+38	0	-0.0528756	5.10314e+38	1.89841e-05	0	2.68812e+43	1	nan
6	10000000	1	3.16228e-08	100	1.82922e+38	0	-0.0528756	5.95671e+38	2.21594e-05	0	2.68812e+43	1	nan
7	10000000	1	3.98107e-08	100	2.13519e+38	0	-0.0528755	6.95305e+38	2.58659e-05	0	2.68812e+43	1	nan
8	10000000	1	5.01187e-08	100	2.49232e+38	0	-0.0528755	8.11604e+38	3.01923e-05	0	2.68812e+43	1	nan
9	10000000	1	6.30957e-08	100	2.9092e+38	0	-0.0528755	9.47356e+38	3.52423e-05	0	2.68812e+43	1	nan
10	10000000	1	7.94328e-08	100	3.3958e+38	0	-0.0528755	1.10581e+39	4.11371e-05	0	2.68812e+43	1	nan
11	10000000	1	1e-07	100	3.96379e+38	0	-0.0528755	1.29078e+39	4.80178e-05	0	2.68812e+43	1	nan
12	10000000	1	1.25893e-07	100	4.62679e+38	0	-0.0528755	1.50667e+39	5.60494e-05	0	2.68812e+43	1	nan
13	10000000	1	1.58489e-07	100	5.40068e+38	0	-0.0528755	1.75869e+39	6.54245e-05	0	2.68812e+43	1	nan
14	10000000	1	1.99526e-07	100	6.30402e+38	0	-0.0528755	2.05285e+39	7.63676e-05	0	2.68812e+43	1	nan
15	10000000	1	2.51189e-07	100	7.35845e+38	0	-0.0528755	2.39622e+39	8.91411e-05	0	2.68812e+43	1	nan
16	10000000	1	3.16228e-07	100	8.58925e+38	0	-0.0528755	2.79702e+39	0.000104051	0	2.68812e+43	1	nan
17	10000000	1	3.98107e-07	100	1.00259e+39	0	-0.0528754	3.26485e+39	0.000121455	0	2.68812e+43	1	nan
18	10000000	0.999999	5.01187e-07	100	1.17029e+39	0	-0.0528754	3.81094e+39	0.00014177	0	2.68812e+43	1	nan
19	10000000	0.999999	6.30957e-07	100	1.36603e+39	0	-0.0528754	4.44837e+39	0.000165483	0	2.68812e+43	1	nan
20	10000000	0.999999	7.94328e-07	100	1.59452e+39	0	-0.0528753	5.19242e+39	0.000193162	0	2.68812e+43	1	nan
21	10000000	0.999999	1e-06	100	1.86123e+39	0	-0.0528753	6.06092e+39	0.000225471	0	2.68812e+43	1	nan
22	10000000	0.999999	1.25893e-06	100	2.17254e+39	0	-0.0528752	7.07469e+39	0.000263184	0	2.68812e+43	1	nan
23	10000000	0.999998	1.58489e-06	100	2.53593e+39	0	-0.0528751	8.25803e+39	0.000307205	0	2.68812e+43	1	nan
24	10000000	0.999998	1.99526e-06	100	2.9601e+39	0	-0.052875	9.63929e+39	0.000358589	0	2.68812e+43	1	227.991
25	10000000	0.999997	2.51189e-06	100	3.45522e+39	0	-0.0528748	1.12516e+40	0.000418568	0	2.68812e+43	1	223.566
26	10000000	0.999997	3.16228e-06	100	4.03315e+39	0	-0.0528746	1.31336e+40	0.000488578	0	2.68812e+43	1	219.32
27	10000000	0.999996	3.98107e-06	100	4.70775e+39	0	-0.0528744	1.53303e+40	0.000570299	0	2.68812e+43	1	215.11
28	10000000	0.999995	5.01187e-06	100	5.49518e+39	0	-0.052874	1.78945e+40	0.000665689	0	2.68812e+43	1	210.973
29	10000000	0.999994	6.30957e-06	100	6.41433e+39	0	-0.0528736	2.08876e+40	0.000777034	0	2.68812e+43	1	206.923
30	10000000	0.999992	7.94328e-06	100	7.48722e+39	0	-0.0528731	2.43813e+40	0.000907002	0	2.68812e+43	1	202.811
31	10000000	0.99999	1e-05	100	8.73956e+39	0	-0.0528725	2.84594e+40	0.00105871	0	2.68812e+43	1	198.64
32	10000000	0.999987	1.25893e-05	100	1.02014e+40	0	-0.0528717	3.32195e+40	0.00123579	0	2.68812e+43	1	194.529
