# Filename: vlt_ThermStates_lmax100_A_Cc1.06.dat
# Source: vlt_ThermStates.c
# Source version: 5 (2011 Mar 01 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, A=41.3417022403997549418
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	13.1388	5.00045	4.58806e-27	9.78917e-08	9.83786e-06	4.87331e-05
1	1.25893e-08	13.0071	5.00014	4.60181e-27	1.93821e-07	1.1222e-05	5.55896e-05
1	1.58489e-08	12.8755	5.00033	4.59351e-27	1.9186e-07	1.28009e-05	6.34107e-05
1	1.99526e-08	12.7438	5.00001	4.60725e-27	1.89897e-07	1.46019e-05	7.23323e-05
1	2.51189e-08	12.6122	5.0002	4.59892e-27	3.75873e-07	1.66563e-05	8.25091e-05
1	3.16228e-08	12.4806	5.00039	4.5906e-27	3.71951e-07	1.89998e-05	9.41177e-05
1	3.98107e-08	12.3489	5.00008	4.60434e-27	3.68026e-07	2.16729e-05	0.00010736
1	5.01187e-08	12.2173	5.00027	4.59599e-27	7.28208e-07	2.47222e-05	0.000122465
1	6.30957e-08	12.0857	5.00046	4.58767e-27	7.20364e-07	2.82005e-05	0.000139695
1	7.94328e-08	11.954	5.00015	4.60139e-27	7.12514e-07	3.21682e-05	0.000159349
1	1e-07	11.8224	5.00034	4.59304e-27	1.40934e-06	3.66941e-05	0.000181769
1	1.25893e-07	11.6907	5.00002	4.60677e-27	1.39364e-06	4.18568e-05	0.000207343
1	1.58489e-07	11.5591	5.00021	4.59842e-27	1.37795e-06	4.77458e-05	0.000236515
1	1.99526e-07	11.4275	5.0004	4.59008e-27	2.72453e-06	5.44634e-05	0.000269791
1	2.51189e-07	11.2958	5.00009	4.6038e-27	2.69313e-06	6.21261e-05	0.00030775
1	3.16228e-07	11.1642	5.00028	4.59544e-27	2.66175e-06	7.0867e-05	0.000351048
1	3.98107e-07	11.0326	5.00047	4.5871e-27	5.26075e-06	8.08376e-05	0.000400439
0.999999	5.01187e-07	10.9009	5.00016	4.6008e-27	5.19795e-06	9.22111e-05	0.000456779
0.999999	6.30957e-07	10.7693	5.00035	4.59244e-27	5.1352e-06	0.000105185	0.000521045
0.999999	7.94328e-07	10.6376	5.00004	4.60615e-27	1.01448e-05	0.000119984	0.000594354
0.999999	1e-06	10.506	5.00023	4.59777e-27	1.00193e-05	0.000136865	0.000677977
0.999999	1.25893e-06	10.3744	5.00042	4.5894e-27	9.8938e-06	0.000156121	0.000773364
0.999998	1.58489e-06	10.2427	5.00011	4.60308e-27	1.95364e-05	0.000178087	0.000882173
0.999998	1.99526e-06	10.1111	5.0003	4.59468e-27	1.92854e-05	0.000203143	0.00100629
0.999997	2.51189e-06	9.9795	5.00049	4.58628e-27	1.90344e-05	0.000231724	0.00114787
0.999997	3.16228e-06	9.8478	5.00018	4.59991e-27	3.75664e-05	0.000264326	0.00130937
0.999996	3.98107e-06	9.7162	5.00037	4.59147e-27	3.70644e-05	0.000301516	0.00149359
0.999995	5.01187e-06	9.5845	5.00006	4.60506e-27	3.6562e-05	0.000343938	0.00170373
0.999994	6.30957e-06	9.4529	5.00026	4.59655e-27	7.21199e-05	0.000392329	0.00194344
0.999992	7.94328e-06	9.3213	5.00045	4.588e-27	7.11159e-05	0.000447528	0.00221687
0.99999	1e-05	9.1896	5.00015	4.60146e-27	7.01111e-05	0.000510493	0.00252877
0.999987	1.25893e-05	9.058	5.00034	4.59279e-27	0.000138214	0.000582318	0.00288455
0.999984	1.58489e-05	8.9263	5.00004	4.6061e-27	0.000136205	0.000664249	0.00329039
0.99998	1.99526e-05	8.7947	5.00024	4.59723e-27	0.000134196	0.000757707	0.00375332
0.999975	2.51189e-05	8.6631	5.00044	4.58824e-27	0.000264377	0.000864315	0.00428138
0.999968	3.16228e-05	8.5314	5.00015	4.60113e-27	0.000260358	0.000985924	0.00488374
0.99996	3.98107e-05	8.3998	5.00037	4.59174e-27	0.000256342	0.00112464	0.00557084
0.99995	5.01187e-05	8.2681	5.00008	4.60416e-27	0.000504645	0.00128288	0.0063546
0.999937	6.30957e-05	8.1365	5.00031	4.59416e-27	0.000496613	0.00146339	0.00724862
0.999921	7.94328e-05	8.0048	5.00005	4.60582e-27	0.000488574	0.0016693	0.00826841
0.9999	0.0001	7.8732	5.00029	4.59485e-27	0.000961084	0.00190418	0.00943166
0.999874	0.000125893	7.7415	5.00006	4.60529e-27	0.000945007	0.00217212	0.0107585
0.999842	0.000158489	7.6099	5.00034	4.5928e-27	0.000928943	0.00247778	0.012272
0.9998	0.000199526	7.4782	5.00015	4.60131e-27	0.00182573	0.00282645	0.0139984
0.999749	0.000251189	7.3466	5.00049	4.58641e-27	0.0017936	0.00322422	0.0159676
0.999684	0.000316228	7.2149	5.00036	4.59186e-27	0.00176145	0.00367799	0.0182136
0.999602	0.000398107	7.0832	5.00029	4.59517e-27	0.00345859	0.00419566	0.0207754
0.999499	0.000501187	6.9515	5.00027	4.59579e-27	0.00339429	0.00478625	0.0236974
0.999369	0.000630957	6.8198	5.00034	4.59302e-27	0.00332998	0.00546006	0.02703
0.999206	0.000794328	6.6881	5.0005	4.58598e-27	0.00653135	0.00622885	0.0308309
