# Filename: vlt_ThermStates_lmax100_A_Cc0.20.dat
# Source: vlt_ThermStates.c
# Source version: 5 (2011 Mar 01 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, A=41.3417022403997549418
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	13.5753	5.0003	8.704e-10	1.01144e-07	6.35796e-06	7.96689e-06
1	1.25893e-08	13.4298	5.00041	8.7029e-10	2.0012e-07	7.3539e-06	9.21486e-06
1	1.58489e-08	13.2842	5.00013	8.7056e-10	1.9795e-07	8.50603e-06	1.06585e-05
1	1.99526e-08	13.1387	5.00044	8.70263e-10	1.95782e-07	9.83883e-06	1.23286e-05
1	2.51189e-08	12.9931	5.00032	8.70384e-10	3.87225e-07	1.13806e-05	1.42606e-05
1	3.16228e-08	12.8475	5.00024	8.70453e-10	3.82885e-07	1.31642e-05	1.64954e-05
1	3.98107e-08	12.7019	5.00022	8.70481e-10	3.78546e-07	1.52273e-05	1.90807e-05
1	5.01187e-08	12.5563	5.00022	8.70476e-10	7.48414e-07	1.7614e-05	2.20713e-05
1	6.30957e-08	12.4107	5.00025	8.70444e-10	7.39735e-07	2.03748e-05	2.55308e-05
1	7.94328e-08	12.2651	5.00031	8.70392e-10	7.31057e-07	2.35685e-05	2.95326e-05
1	1e-07	12.1195	5.00038	8.70324e-10	1.44476e-06	2.72628e-05	3.41619e-05
1	1.25893e-07	11.9739	5.00046	8.70242e-10	1.4274e-06	3.15364e-05	3.95168e-05
1	1.58489e-07	11.8282	5.00006	8.70634e-10	1.41003e-06	3.64798e-05	4.57113e-05
1	1.99526e-07	11.6826	5.00016	8.70533e-10	2.78535e-06	4.21983e-05	5.28769e-05
1	2.51189e-07	11.537	5.00027	8.70426e-10	2.75064e-06	4.88133e-05	6.11658e-05
1	3.16228e-07	11.3914	5.00039	8.70314e-10	2.71592e-06	5.64653e-05	7.07542e-05
1	3.98107e-07	11.2457	5.00001	8.70681e-10	5.36237e-06	6.53169e-05	8.18457e-05
