# Filename: vlt_ThermStates_lmax100_A_Cc0.97.dat
# Source: vlt_ThermStates.c
# Source version: 5 (2011 Mar 01 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, A=41.3417022403997549418
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	13.1467	5.00022	3.12459e-25	9.79505e-08	9.76e-06	4.48101e-05
1	1.25893e-08	13.0143	5.0003	3.12253e-25	1.93928e-07	1.11418e-05	5.11544e-05
1	1.58489e-08	12.8819	5.00038	3.1204e-25	1.91955e-07	1.27193e-05	5.8397e-05
1	1.99526e-08	12.7495	5.00045	3.11824e-25	1.89982e-07	1.45202e-05	6.6665e-05
1	2.51189e-08	12.617	5.00004	3.12966e-25	3.76016e-07	1.6576e-05	7.61037e-05
1	3.16228e-08	12.4846	5.00012	3.12744e-25	3.7207e-07	1.89229e-05	8.68787e-05
1	3.98107e-08	12.3522	5.0002	3.1252e-25	3.68124e-07	2.16021e-05	9.91793e-05
1	5.01187e-08	12.2198	5.00028	3.12294e-25	7.28357e-07	2.46606e-05	0.000113222
1	6.30957e-08	12.0874	5.00037	3.12068e-25	7.20465e-07	2.81521e-05	0.000129252
1	7.94328e-08	11.955	5.00045	3.1184e-25	7.12574e-07	3.2138e-05	0.000147552
1	1e-07	11.8225	5.00003	3.12973e-25	1.40935e-06	3.66882e-05	0.000168443
1	1.25893e-07	11.6901	5.00012	3.12743e-25	1.39357e-06	4.18827e-05	0.000192292
1	1.58489e-07	11.5577	5.0002	3.12513e-25	1.37779e-06	4.78126e-05	0.000219517
1	1.99526e-07	11.4253	5.00029	3.12283e-25	2.724e-06	5.45821e-05	0.000250597
1	2.51189e-07	11.2929	5.00037	3.12052e-25	2.69244e-06	6.231e-05	0.000286078
1	3.16228e-07	11.1605	5.00046	3.11822e-25	2.66087e-06	7.11322e-05	0.000326582
1	3.98107e-07	11.028	5.00004	3.12951e-25	5.25856e-06	8.12034e-05	0.000372821
0.999999	5.01187e-07	10.8956	5.00013	3.12719e-25	5.19543e-06	9.27005e-05	0.000425606
0.999999	6.30957e-07	10.7632	5.00021	3.12487e-25	5.13229e-06	0.000105825	0.000485865
0.999999	7.94328e-07	10.6308	5.0003	3.12255e-25	1.01383e-05	0.000120809	0.000554656
0.999999	1e-06	10.4984	5.00038	3.12022e-25	1.00121e-05	0.000137913	0.000633187
0.999999	1.25893e-06	10.366	5.00047	3.11789e-25	9.88579e-06	0.00015744	0.000722836
0.999998	1.58489e-06	10.2335	5.00005	3.12916e-25	1.95189e-05	0.000179731	0.000825178
0.999998	1.99526e-06	10.1011	5.00014	3.12681e-25	1.92663e-05	0.000205178	0.00094201
0.999997	2.51189e-06	9.9687	5.00023	3.12446e-25	1.90138e-05	0.000234228	0.00107538
0.999997	3.16228e-06	9.8363	5.00031	3.12209e-25	3.75225e-05	0.000267391	0.00122764
0.999996	3.98107e-06	9.7039	5.0004	3.11971e-25	3.70174e-05	0.000305249	0.00140145
0.999995	5.01187e-06	9.5715	5.00049	3.11732e-25	3.65124e-05	0.000348468	0.00159988
0.999994	6.30957e-06	9.439	5.00008	3.1285e-25	7.20139e-05	0.000397806	0.00182639
0.999992	7.94328e-06	9.3066	5.00017	3.12605e-25	7.10037e-05	0.000454129	0.00208498
0.99999	1e-05	9.1742	5.00026	3.12356e-25	6.99936e-05	0.000518428	0.00238018
0.999987	1.25893e-05	9.0418	5.00035	3.12104e-25	0.000137967	0.00059183	0.00271717
0.999984	1.58489e-05	8.9094	5.00045	3.11846e-25	0.000135947	0.000675625	0.00310188
0.99998	1.99526e-05	8.7769	5.00004	3.12941e-25	0.000133925	0.000771285	0.00354105
0.999975	2.51189e-05	8.6445	5.00015	3.12667e-25	0.000263809	0.000880489	0.0040424
0.999968	3.16228e-05	8.5121	5.00025	3.12382e-25	0.000259769	0.00100516	0.00461473
0.99996	3.98107e-05	8.3797	5.00036	3.12083e-25	0.000255728	0.00114748	0.00526808
0.99995	5.01187e-05	8.2473	5.00048	3.11766e-25	0.000503375	0.00130995	0.00601394
0.999937	6.30957e-05	8.1148	5.0001	3.12788e-25	0.000495288	0.00149543	0.00686538
0.999921	7.94328e-05	7.9824	5.00024	3.12422e-25	0.000487207	0.00170718	0.00783736
0.9999	0.0001	7.85	5.00038	3.1202e-25	0.000958252	0.00194891	0.00894694
0.999874	0.000125893	7.7175	5.00005	3.12936e-25	0.000942078	0.00222488	0.0102136
0.999842	0.000158489	7.5851	5.00023	3.12434e-25	0.000925916	0.00253994	0.0116595
0.9998	0.000199526	7.4527	5.00044	3.11864e-25	0.00181951	0.00289962	0.0133101
0.999749	0.000251189	7.3202	5.00018	3.12566e-25	0.00178716	0.00331027	0.0151943
0.999684	0.000316228	7.1878	5.00047	3.11797e-25	0.00175483	0.0037791	0.0173451
0.999602	0.000398107	7.0553	5.0003	3.12248e-25	0.00344497	0.00431438	0.0198003
0.999499	0.000501187	6.9228	5.0002	3.12525e-25	0.00338027	0.00492553	0.0226028
0.999369	0.000630957	6.7903	5.00018	3.1258e-25	0.00331558	0.00562336	0.0258017
0.999206	0.000794328	6.6578	5.00026	3.12357e-25	0.00650176	0.00642017	0.0294529
0.999	0.001	6.5253	5.00047	3.11783e-25	0.00637236	0.00733009	0.0336202
0.998741	0.00125893	6.3927	5.00034	3.12128e-25	0.00624287	0.00836923	0.0383764
0.998415	0.00158489	6.2601	5.00042	3.11916e-25	0.0122268	0.00955608	0.0438043
0.998005	0.00199526	6.1274	5.00026	3.12363e-25	0.0119676	0.0109118	0.0499983
0.997488	0.00251189	5.9947	5.00042	3.11926e-25	0.0117084	0.0124607	0.0570657
0.996838	0.00316228	5.8619	5.00049	3.11734e-25	0.022898	0.0142306	0.0651288
0.996019	0.00398107	5.7289	5.00009	3.12857e-25	0.0223785	0.0162535	0.0743261
0.994988	0.00501187	5.5959	5.00033	3.12203e-25	0.021859	0.0185665	0.0848153
0.99369	0.00630957	5.4627	5.0004	3.1203e-25	0.0426773	0.0212121	0.0967746
0.992057	0.00794328	5.3292	5.00001	3.13107e-25	0.0416344	0.0242398	0.110406
