# Filename: vlt_ThermStates_lmax100_A_Cc1.01.dat
# Source: vlt_ThermStates.c
# Source version: 5 (2011 Mar 01 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, A=41.3417022403997549418
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	13.1427	5.00001	4.80593e-26	9.79207e-08	9.79872e-06	4.65689e-05
1	1.25893e-08	13.0107	5.00031	4.7929e-26	1.93875e-07	1.11821e-05	5.31433e-05
1	1.58489e-08	12.8786	5.00011	4.80164e-26	1.91906e-07	1.27607e-05	6.06459e-05
1	1.99526e-08	12.7466	5.00041	4.78849e-26	1.89939e-07	1.45622e-05	6.92077e-05
1	2.51189e-08	12.6145	5.00022	4.79713e-26	3.75941e-07	1.66181e-05	7.89783e-05
1	3.16228e-08	12.4824	5.00002	4.80579e-26	3.72005e-07	1.89642e-05	9.01282e-05
1	3.98107e-08	12.3504	5.00032	4.79256e-26	3.68071e-07	2.16415e-05	0.000102852
1	5.01187e-08	12.2183	5.00012	4.80118e-26	7.28267e-07	2.46968e-05	0.000117373
1	6.30957e-08	12.0863	5.00043	4.78793e-26	7.204e-07	2.81834e-05	0.000133943
1	7.94328e-08	11.9542	5.00023	4.79651e-26	7.12526e-07	3.21623e-05	0.000152853
1	1e-07	11.8221	5.00003	4.80509e-26	1.4093e-06	3.67029e-05	0.000174432
1	1.25893e-07	11.6901	5.00034	4.79182e-26	1.39357e-06	4.18845e-05	0.000199058
1	1.58489e-07	11.558	5.00014	4.80038e-26	1.37782e-06	4.77977e-05	0.000227161
1	1.99526e-07	11.426	5.00045	4.78711e-26	2.72417e-06	5.45456e-05	0.000259231
1	2.51189e-07	11.2939	5.00025	4.79566e-26	2.69268e-06	6.22463e-05	0.000295828
1	3.16228e-07	11.1618	5.00005	4.80422e-26	2.66118e-06	7.1034e-05	0.000337593
1	3.98107e-07	11.0298	5.00036	4.79092e-26	5.25942e-06	8.10625e-05	0.000385253
0.999999	5.01187e-07	10.8977	5.00016	4.79946e-26	5.19643e-06	9.25067e-05	0.000439642
0.999999	6.30957e-07	10.7657	5.00047	4.78617e-26	5.13349e-06	0.000105567	0.00050171
0.999999	7.94328e-07	10.6336	5.00027	4.7947e-26	1.0141e-05	0.00012047	0.00057254
0.999999	1e-06	10.5015	5.00008	4.80323e-26	1.0015e-05	0.000137478	0.00065337
0.999999	1.25893e-06	10.3695	5.00038	4.78991e-26	9.88913e-06	0.000156887	0.000745611
0.999998	1.58489e-06	10.2374	5.00019	4.79842e-26	1.95263e-05	0.000179036	0.000850875
0.999998	1.99526e-06	10.1054	5.00049	4.78509e-26	1.92745e-05	0.000204312	0.000971
0.999997	2.51189e-06	9.9733	5.0003	4.79356e-26	1.90226e-05	0.000233156	0.00110808
0.999997	3.16228e-06	9.8412	5.0001	4.80203e-26	3.75412e-05	0.000266073	0.00126452
0.999996	3.98107e-06	9.7092	5.00041	4.78864e-26	3.70377e-05	0.000303636	0.00144304
0.999995	5.01187e-06	9.5771	5.00022	4.79705e-26	3.65337e-05	0.000346503	0.00164677
0.999994	6.30957e-06	9.445	5.00003	4.80545e-26	7.20596e-05	0.000395422	0.00187925
0.999992	7.94328e-06	9.313	5.00033	4.79194e-26	7.10526e-05	0.000451247	0.00214456
0.99999	1e-05	9.1809	5.00014	4.80023e-26	7.00447e-05	0.000514954	0.00244732
0.999987	1.25893e-05	9.0489	5.00046	4.78661e-26	0.000138075	0.000587655	0.00279282
0.999984	1.58489e-05	8.9168	5.00027	4.79473e-26	0.00013606	0.00067062	0.0031871
0.99998	1.99526e-05	8.7847	5.00009	4.80276e-26	0.000134044	0.000765298	0.00363705
0.999975	2.51189e-05	8.6527	5.00041	4.7888e-26	0.000264059	0.000873344	0.00415051
0.999968	3.16228e-05	8.5206	5.00023	4.7965e-26	0.000260028	0.000996645	0.00473645
0.99996	3.98107e-05	8.3885	5.00006	4.804e-26	0.000255997	0.00113735	0.00540512
0.99995	5.01187e-05	8.2565	5.00039	4.78938e-26	0.000503937	0.00129793	0.00616817
0.999937	6.30957e-05	8.1244	5.00024	4.79624e-26	0.000495874	0.00148118	0.00703895
0.999921	7.94328e-05	7.9923	5.00009	4.80268e-26	0.000487811	0.00169031	0.00803264
0.9999	0.0001	7.8603	5.00045	4.78673e-26	0.000959509	0.00192897	0.00916659
0.999874	0.000125893	7.7282	5.00034	4.79193e-26	0.000943384	0.00220133	0.0104606
0.999842	0.000158489	7.5961	5.00024	4.79625e-26	0.000927258	0.00251215	0.0119372
0.9998	0.000199526	7.464	5.00016	4.79949e-26	0.00182227	0.00286688	0.0136223
