# Filename: 3Dvlt_macro_cp_Tv_Op42_Kth4.147_P18.180_DK05e-07_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro_cp.c
# Source version: 10 (2012 Jul 31 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, R=8.31447
# Parameter values: OpA=4, OpB=2, A3=41.3417022403997549418, THETA=0.6, N=3, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, DK0=5e-07, a0factor=548.4207880890000, KstarA=4.14677, Kthresh=4.14677
# Parameter values: Tc0=2.17349425585161, Tc1=-0.00982499579394534, Tc2=-0.000118194448444384, Tc3=-4.36914591522034e-07, Tc4=7.39407378262721e-09
# Parameter values: rho00=145.145109496329, rho10=-0.09765396930591511, rho20=0.334163407001684, rho30=-0.446930785976304, rho40=0.181879478545246, rho01=1.74477604495583, rho11=-0.09195389931790519, rho21=0.179844560873926, rho31=-0.133606331352667, rho41=0.0410225514249919, rho02=-0.0491655379690169, rho12=0.00710698898070406, rho22=-0.008230542254959171, rho32=0.000609542602247143, rho42=0.00114916775392305, rho03=0.0013415037643754, rho13=-0.000362007479155809, rho23=0.000358809384119286, rho33=6.481839543575269e-05, rho43=-0.000104112551302631, rho04=-1.69907294147191e-05, rho14=5.53820368251513e-06, rho24=-3.15773411117433e-06, rho34=-4.99967306908062e-06, rho44=3.41331223468399e-06
# Parameter values: P=18.18, Cc=0.667712310816633, K0c=0.408989667165927, Tc=1.95399
# Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a	cp
29	969037	0.99999369042655517	6.3095734448019432e-06	9.6903699998023125	4.1467723764175402	4.6343432226266868e-06	-0.068221631312200312	10.138999942926027	0.0006273658896577489	2.6010151612915983e-31	16161.222836736029	                1	199.28437758814238
30	953571	0.99999205671765279	7.9432823472428217e-06	9.5357099998081676	4.146785054659623	4.6343432264183747e-06	-0.068221043886891458	10.139014377330861	0.00073230079387301406	6.5788622250297303e-31	13845.423167858855	                1	195.37875400125884
31	938105	0.99999000000000005	1.0000000000000001e-05	9.3810499998140227	4.1467989104793244	4.6343432326147019e-06	-0.068220304395872206	10.139027401902254	0.00085478727323039672	1.6640206040509304e-30	11861.462751527668	                1	191.70886367117015
32	922638	0.99998741074588204	1.2589254117941661e-05	9.2263799998198781	4.1467728192078726	4.6343432365767163e-06	-0.068219373483932477	10.138937355472981	0.00099776098488521471	4.2091331563291804e-30	10161.689531926721	                1	187.85130070974523
33	907172	0.99998415106807537	1.5848931924611141e-05	9.0717199998257332	4.1467900333113716	4.6343432474241608e-06	-0.068218201615845839	10.138946394056697	0.001164648548048117	1.0646345925451364e-29	8705.5845396870845	                1	183.86678969842376
34	891705	0.99998004737685031	1.995262314968883e-05	8.9170499998315886	4.1467681700827361	4.6343432600752043e-06	-0.068216726446008222	10.138851330681263	0.0013594497059675034	2.6929887528733548e-29	7458.0554809606338	                1	180.03949384406403
35	876239	0.99997488113568489	2.5118864315095822e-05	8.7623899998374437	4.1467907079225101	4.6343432821762082e-06	-0.068214869509909126	10.138854054635717	0.0015868330833793516	6.8114951086659866e-29	6389.3639229173441	                1	176.23033360482299
36	860772	0.99996837722339826	3.1622776601683795e-05	8.6077199998432992	4.1467755461885858	4.6343433112247491e-06	-0.068212532063465364	10.13875104074347	0.0018522481141820739	1.7229648473980674e-28	5473.7542789836216	                1	172.50827135136137
37	845306	0.99996018928294461	3.9810717055349695e-05	8.4530599998491542	4.1468065207745948	4.6343433595923802e-06	-0.068209589852021205	10.138743754010827	0.0021620554782090158	4.357970928935643e-28	4689.4003674732103	                1	168.24255029549678
38	829839	0.99994988127663731	5.0118723362727251e-05	8.2983899998550097	4.1468019802797285	4.6343434241994752e-06	-0.068205886535421506	10.138628138436962	0.00252367955157486	1.1023469376933829e-27	4017.3991710279224	                1	164.52084063233789
39	814372	0.99993690426555193	6.3095734448019429e-05	8.1437199998608651	4.1468048938389837	4.6343435209415459e-06	-0.068201225427072812	10.138503686100067	0.0029457860777366398	2.7883820229265275e-27	3441.6971967936879	                1	160.6173809052687
40	798904	0.99992056717652755	7.9432823472428221e-05	7.989039999866721	4.1467757561440575	4.6343436588214132e-06	-0.068195359118660814	10.138266804562631	0.003438489706244512	7.0536240700454792e-27	2948.4650735324017	                1	156.60516817261887
41	783437	0.99990000000000001	           0.0001	7.8343699998725764	4.1467998687651981	4.6343438691361788e-06	-0.068187976456259194	10.138117223133001	0.0040135959368435298	1.7842113370002581e-26	2525.9436631546096	                1	152.53078443427228
42	767969	0.99987410745882055	0.00012589254117941688	7.6796899998784323	4.1467974233275928	4.6343441739966451e-06	-0.068178686201823643	10.137848716799164	0.0046848837242454535	4.5134262029711428e-26	2163.9488434543732	                1	148.54162183596802
43	752500	0.99984151068075389	0.00015848931924611142	7.5249999998842885	4.1467722744704458	4.6343446202338085e-06	-0.068166996551453737	10.137456733530422	0.0054684347872940393	1.141806387298996e-25	1853.8132258767903	                1	144.5619659089393
44	737031	0.99980047376850312	0.00019952623149688788	7.3703099998901447	4.1467707116788963	4.6343452793195324e-06	-0.068152289483047704	10.137036837324063	0.0063830178925893561	2.8885414922627166e-25	1588.1260256364153	                1	140.63160832313284
45	721562	0.99974881135684901	0.00025118864315095823	7.2156199998960009	4.1467988488494871	4.6343462504390177e-06	-0.068133788662417871	10.136581808535736	0.0074505370770210372	7.3074319841963049e-25	1360.5169270010081	                1	136.54547585951997
46	706091	0.99968377223398319	0.00031622776601683794	7.0609099999018579	4.1467815160698578	4.6343476715381637e-06	-0.068110519342330519	10.135880002398817	0.0086965542438042897	1.8488561007033676e-24	1165.5052930440756	                1	132.62657234067984
47	690619	0.99960189282944645	0.00039810717055349773	6.9061899999077152	4.1467698472673966	4.6343497621552575e-06	-0.068081258334756686	10.135021300611212	0.010150897859753184	4.6780790907788689e-24	998.43594533593728	                1	128.66754482532195
48	675146	0.99949881276637276	0.00050118723362727253	6.7514599999135729	4.1467760601182793	4.6343528349864468e-06	-0.068044471715364596	10.133991349015501	0.011848372690590084	1.1837450039833558e-23	855.30659894450014	                1	124.57894644347041
49	659671	0.99936904265551985	0.00063095734448019429	6.5967099999194314	4.1467741123818067	4.6343573495234641e-06	-0.067998237425781816	10.132670841090984	0.013829586122269068	2.9957185494020256e-23	732.68070002289301	                1	120.49087691417063
50	644194	0.99920567176527575	0.00079432823472428218	6.4419399999252906	4.1467833994704169	4.6343639832133256e-06	-0.067940149370943601	10.131037101854007	0.016141909611993226	7.5822163433625783e-23	627.62320849119237	                1	116.44836534098366
51	628714	            0.999	            0.001	6.287139999931151	4.1467869298848621	4.6343737288423476e-06	-0.067867198971310327	10.128960400543091	0.01884059718257999	1.9194190466301595e-22	537.61355345510628	                1	112.51118639510635
52	613230	0.99874107458820582	0.0012589254117941688	6.1322999999370129	4.1467740805663684	4.634388044826087e-06	-0.067775629438845728	10.126303752361409	0.021990084548343558	4.8601322497268358e-22	460.49407996133385	                1	108.49403165169076
53	597742	0.99841510680753887	0.0015848931924611141	5.9774199999428763	4.1467837010661199	4.6344090770136421e-06	-0.067660757336687916	10.123022228158165	0.025665496403078466	1.2309239849780438e-21	394.42144695646533	                1	104.04111645594135
54	582248	0.99800473768503106	0.0019952623149688828	5.822479999948742	4.1467819209385279	4.634439969656302e-06	-0.067516755318634172	10.11885711421724	0.029954393345549928	3.1186860039772085e-21	337.8087814193878	                1	99.997354233263053
55	566747	0.99748811356849043	0.002511886431509582	5.6674699999546103	4.1467891295609141	4.6344853429416345e-06	-0.067336389431940188	10.113636598388462	0.034958790394424996	7.9048899651641075e-21	289.30167446529617	                1	95.917087701857284
56	551237	0.99683772233983159	0.0031622776601683794	5.512369999960482	4.1468004988880045	4.6345519743209206e-06	-0.067110704172941169	10.107069924170375	0.040797485535557274	2.0047329003074442e-20	247.73756988923995	                1	92.011471517899196
57	535715	0.99601892829446503	0.0039810717055349778	5.3571499999663583	4.1467902923491327	4.634649801021204e-06	-0.066828648868486981	10.098743206565697	0.047608735348576535	5.087832693582824e-20	212.11954345406997	                1	87.621081737633133
58	520179	0.99498812766372724	0.0050118723362727246	5.2017899999722399	4.1468002178369092	4.63479340378528e-06	-0.066476640293287259	10.088315954611037	0.055553315375308103	1.2923442717086944e-19	181.59700976361552	                1	83.48514726005709
59	504624	0.99369042655519801	0.0063095734448019424	5.0462399999781287	4.1467806798538911	4.6350041295861177e-06	-0.066038059281101069	10.075110921868671	0.064818003489023612	3.2864346989021908e-19	155.43692152713109	                1	79.257817184877226
60	489047	0.99205671765275716	0.0079432823472428207	4.8904699999840258	4.1468068949258576	4.6353132464107215e-06	-0.065492684220625208	10.058610197726511	0.075619507287676746	8.3686283035594922e-19	133.0160769159852	                1	75.173163656601133
