# Filename: 3Dvlt_macro_cp_Tv_Op42_Kth4.147_P25.868_DK05e-07_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro_cp.c
# Source version: 10 (2012 Jul 31 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, R=8.31447
# Parameter values: OpA=4, OpB=2, A3=41.3417022403997549418, THETA=0.6, N=3, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, DK0=5e-07, a0factor=548.4207880890000, KstarA=4.14677, Kthresh=4.14677
# Parameter values: Tc0=2.17349425585161, Tc1=-0.00982499579394534, Tc2=-0.000118194448444384, Tc3=-4.36914591522034e-07, Tc4=7.39407378262721e-09
# Parameter values: rho00=145.145109496329, rho10=-0.09765396930591511, rho20=0.334163407001684, rho30=-0.446930785976304, rho40=0.181879478545246, rho01=1.74477604495583, rho11=-0.09195389931790519, rho21=0.179844560873926, rho31=-0.133606331352667, rho41=0.0410225514249919, rho02=-0.0491655379690169, rho12=0.00710698898070406, rho22=-0.008230542254959171, rho32=0.000609542602247143, rho42=0.00114916775392305, rho03=0.0013415037643754, rho13=-0.000362007479155809, rho23=0.000358809384119286, rho33=6.481839543575269e-05, rho43=-0.000104112551302631, rho04=-1.69907294147191e-05, rho14=5.53820368251513e-06, rho24=-3.15773411117433e-06, rho34=-4.99967306908062e-06, rho44=3.41331223468399e-06
# Parameter values: P=25.868, Cc=0.532805265618466, K0c=0.474595341454781, Tc=1.836
# Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a	cp
11	1244310	0.99999990000000005	9.9999999999999995e-08	 12.4430999996981	4.1467926291880071	4.6343432178658322e-06	-0.075915816753708634	 8.73753248777696	3.4468242195153563e-05	1.7465064284681295e-38	253495.15760932851	                1	74584.04996975651
12	1228844	0.99999987410745883	1.2589254117941662e-07	12.288439999703956	4.1468008574450668	4.6343432191251966e-06	-0.075915806809430955	8.7375495989542422	4.0233514501626747e-05	4.4175156426371877e-38	217170.92596027025	                1	42081.740014603369
13	1213377	0.99999984151068078	1.5848931924611141e-07	12.133769999709811	4.1467676512465159	4.63434321617591e-06	-0.075915794290336958	8.7374793467567944	4.6963105405195142e-05	1.1174087320212435e-37	186049.86342726476	                1	23016.019838135639
14	1197911	0.99999980047376846	1.9952623149688787e-07	11.979109999715666	4.1467759112926084	4.634343216420434e-06	-0.075915778529750913	8.7374963925918401	5.4818309490676904e-05	2.8263111268200917e-37	159390.11023457133	                1	12092.196257987531
15	1182445	0.99999974881135689	2.5118864315095823e-07	11.824449999721521	4.1467841147013624	4.6343432170109337e-06	-0.075915758688387527	8.737513226246854	6.3987399395820516e-05	7.1487132302377044e-37	136550.52883454997	                1	6034.1014766270619
16	1166979	0.99999968377223403	3.1622776601683792e-07	11.669789999727376	4.1467924930377507	4.6343432179782148e-06	-0.075915733709618863	8.7375303116032175	7.469014344683673e-05	1.808155527089056e-36	116983.71308956522	                1	2830.2200245888666
17	1151513	0.99999960189282944	3.9810717055349692e-07	11.515129999733231	4.1468008522957227	4.6343432193150285e-06	-0.075915702263304019	8.737547209615153	8.7183061995784939e-05	4.5734474234808352e-36	100220.69665364115	                1	1252.4607983041437
18	1136046	0.9999994988127664	5.011872336272725e-07	11.360459999739087	4.1467678535472432	4.6343432164576306e-06	-0.075915662674845424	8.7374767786995609	0.00010176558764543733	1.1568516107139265e-35	85858.854460133487	                1	560.14616381731855
19	1120580	0.99999936904265552	6.3095734448019296e-07	11.205799999744942	4.1467764022552416	4.6343432168565416e-06	-0.075915612836123081	8.7374936574494786	0.00011878723360051964	2.9260757374207448e-35	73555.830812876637	                1	293.29008815617658
20	1105114	0.99999920567176526	7.943282347242822e-07	11.051139999750797	4.1467850358689837	4.6343432177006752e-06	-0.075915550093170997	8.7375104215085351	0.00013865597406421008	7.401052254801367e-35	63015.751614584507	                1	224.50819847379739
21	1089648	0.99999899999999997	9.9999999999999995e-07	10.896479999756652	4.1467938177880068	4.6343432190438246e-06	-0.075915471104921556	8.7375271284437908	0.00016184802385909403	1.8719807482659925e-34	53985.998222942399	                1	216.07833397628946
22	1074182	0.99999874107458819	1.2589254117941661e-06	10.741819999762507	4.1468027624526655	4.6343432209605492e-06	-0.075915371665299242	8.737543712978896	0.00018891924878705309	4.7348833674817376e-34	46250.150628259813	                1	212.32774921729006
23	1058715	0.99999841510680754	1.5848931924611141e-06	10.587149999768362	4.1467704807891357	4.6343432184156743e-06	-0.075915246479312387	8.7374728455819319	0.00022051849258065485	1.1976867652311054e-33	39622.40419535878	                1	208.8266129735413
24	1043249	0.99999800473768508	1.9952623149688829e-06	10.432489999774218	4.1467799053803009	4.634343219885052e-06	-0.075915088881176179	8.7374891181095418	0.00025740312103597623	3.0293618931985796e-33	33944.767580686552	                1	205.48662409055746
25	1027783	0.99999748811356848	2.5118864315095823e-06	10.277829999780073	4.1467896780172717	4.634343222335603e-06	-0.075914890479510222	8.7375051955659586	0.0003004571837229319	7.6622984809687087e-33	29080.699909719227	                1	201.63699356332469
26	1012317	0.99999683772233983	3.1622776601683792e-06	10.123169999785928	4.1467998635039622	4.6343432260604796e-06	-0.075914640710664699	8.7375209741002031	0.00035071259353293486	1.9380589080299346e-32	24913.621966300096	                1	198.37064673041988
27	996850	0.99999601892829448	3.9810717055349691e-06	9.9684999997917831	4.1467691614781907	4.6343432266322768e-06	-0.075914326276642866	8.7374491291501961	0.00040937386897917506	4.9023118961877089e-32	21343.446153361278	                1	194.68629383651839
28	981384	0.99999498812766374	5.011872336272725e-06	9.8138399997976382	4.1467805746818325	4.6343432320396648e-06	-0.075913930437456437	8.7374641707099201	0.00047784698447588236	1.2399633435574414e-31	18285.067091703942	                1	191.40725419557523
29	965918	0.99999369042655517	6.3095734448019432e-06	9.6591799998034933	4.1467928354109391	4.634343240521613e-06	-0.07591343212065399	8.7374786659428008	0.00055777308616246552	3.1362939097812703e-31	15664.934151013858	                1	187.81653043589543
30	950452	0.99999205671765279	7.9432823472428217e-06	9.5045199998093484	4.1468061713284836	4.6343432533640979e-06	-0.075912804800523551	8.7374924906871012	0.00065106781434204461	7.9327663586940593e-31	13420.249470505658	                1	184.44610229552583
31	934985	0.99999000000000005	1.0000000000000001e-05	9.3498499998152038	4.1467794244121272	4.634343265459996e-06	-0.075912015087782725	8.7374181632437811	0.00075996721904361393	2.0065899351913522e-30	11497.098748863726	                1	180.92376681569525
32	919519	0.99998741074588204	1.2589254117941661e-05	9.1951899998210589	4.1467958111681673	4.6343432901627285e-06	-0.07591102095486163	8.7374300670353868	0.00088708132352302658	5.0753563384712133e-30	9849.638173346777	                1	177.21643768966189
33	904052	0.99998415106807537	1.5848931924611141e-05	9.0405199998269143	4.1467729081710001	4.6343433218530864e-06	-0.075909769503096844	8.7373533282870834	0.0010354567152014963	1.2838092701651221e-29	8438.1637590585578	                1	173.88194883247962
34	888586	0.99998004737685031	1.995262314968883e-05	8.8858599998327694	4.146794136158694	4.6343433732595473e-06	-0.075908194153875216	8.7373622000314448	0.0012086494938380132	3.247195373599927e-29	7229.028965449972	                1	170.34642345312713
35	873119	0.99997488113568489	2.5118864315095822e-05	8.7311899998386249	4.1467773262231029	4.6343434445072943e-06	-0.07590621111559713	8.7372816411877814	0.0014108105472044287	8.2137672317686471e-29	6193.0935081971265	                1	166.76396079769688
36	857653	0.99996837722339826	3.1622776601683795e-05	8.5765299998444799	4.146806228950501	4.6343435552623807e-06	-0.075903714940807096	8.7372857110494984	0.0016467849323124268	2.0775443764290821e-28	5305.6628947779727	                1	163.43708507367413
37	842186	0.99996018928294461	3.9810717055349695e-05	8.4218599998503354	4.1467990799040102	4.6343437113287188e-06	-0.075900572940469757	8.7371991055547387	0.0019222280365663715	5.2551399810159788e-28	4545.349947741779	                1	159.50034746239899
38	826719	0.99994988127663731	5.0118723362727251e-05	8.2671899998561909	4.1467987111309084	4.6343439425153757e-06	-0.07589661816324049	8.7371082618781912	0.0022437409763434381	1.329285524826661e-27	3893.9914874295391	                1	156.05144096429225
39	811252	0.99993690426555193	6.3095734448019429e-05	8.1125199998620463	4.1468068805205682	4.6343442838209406e-06	-0.075891640574660038	8.7370120869378791	0.0026190287524020328	3.3624224185910176e-27	3335.9741006755885	                1	152.63943948540378
40	795784	0.99992056717652755	7.9432823472428221e-05	7.9578399998679021	4.1467843647128229	4.6343447798950815e-06	-0.075885375978932121	8.736821902238324	0.0030570847809522012	8.5057446732778347e-27	2857.8932310529622	                1	148.79203450544662
41	780316	0.99990000000000001	           0.0001	7.803159999873758	4.1467753872544728	4.6343455131157691e-06	-0.07587749211300035	8.7366232820698961	0.003568406158703981	2.1516539905611295e-26	2448.3264778477387	                1	145.24687103070414
42	764848	0.99987410745882055	0.00012589254117941688	7.6484799998796138	4.146783458872882	4.6343465920078362e-06	-0.075867571201984493	8.7364140512967499	0.0041652449814459473	5.4429275956997287e-26	2097.4550333084949	                1	141.74861193620055
43	749379	0.99984151068075389	0.00015848931924611142	 7.49378999988547	4.1467715680618067	4.6343481760310549e-06	-0.075855088091754563	8.7361041858308202	0.0048619015365894518	1.376951951952312e-25	1796.8492615667121	                1	138.0491199572613
44	733910	0.99980047376850312	0.00019952623149688788	7.3390999998913262	4.1467867216899599	4.6343505057334649e-06	-0.075839382861778798	8.7357775494675529	0.0056750662318464261	3.4834139343574961e-25	1539.3260963978744	                1	134.35086101925012
45	718440	0.99974881135684901	0.00025118864315095823	7.1843999998971828	4.1467945058826272	4.6343539288364372e-06	-0.075819626562151785	8.7353425456922142	0.0066242187289156556	8.8128736490050958e-25	1318.6977820586155	                1	130.6537991259832
46	702969	0.99968377223398319	0.00031622776601683794	7.0296899999030398	4.1468037686227168	4.6343589593738481e-06	-0.075794778403873581	8.7347937748896722	0.0077320931864989541	2.2297501962650267e-24	1129.6803548800392	                1	127.00332558140889
47	687496	0.99960189282944645	0.00039810717055349773	6.8749599999088975	4.1467842265370392	4.6343663471156014e-06	-0.075763532353512214	8.7340371890200377	0.0090252210057173848	5.6421835998328469e-24	967.73665525609999	                1	123.32961923833159
48	672022	0.99949881276637276	0.00050118723362727253	6.7202199999147556	4.146791373101542	4.6343772086809056e-06	-0.075724250633658535	8.7331515760352989	0.01053456324680326	1.427790871039555e-23	828.9998713221828	                1	119.68113984998588
49	656546	0.99936904265551985	0.00063095734448019429	6.5654599999206145	4.1468015004538801	4.6343931711823424e-06	-0.075674881103295524	8.7320390311625626	0.012296248153028556	3.6135542640733922e-23	710.13848472242069	                1	115.93246442643832
50	641067	0.99920567176527575	0.00079432823472428218	6.4106699999264745	4.1467955324348207	4.6344166268149058e-06	-0.075612854884476874	8.7305990045302035	0.014352429931084841	9.1471001890557032e-23	608.30110625527323	                1	112.19108224284041
51	625585	            0.999	            0.001	6.2558499999323356	4.1468016795828877	4.6344511008926121e-06	-0.075534959918720071	8.7288148788076896	0.01675228868709016	2.3158557078998259e-22	521.05208081415094	                1	108.57370959361452
52	610098	0.99874107458820582	0.0012589254117941688	6.1009799999381986	4.1467726788132779	4.6345017628686481e-06	-0.07543718539399491	8.7264914750655915	0.019553194511868655	5.8650451893143126e-22	446.2949248404741	                1	104.8083989492487
53	594607	0.99841510680753887	0.0015848931924611141	5.9460699999440632	4.1467949276948302	4.634576229746533e-06	-0.075314531216839467	8.7236901397985473	0.022822059921524945	1.4857224641101767e-21	382.24814805479849	                1	101.14121494174762
54	579109	0.99800473768503106	0.0019952623149688828	5.7910899999499303	4.1468009280995615	4.6346856808260735e-06	-0.0751607759784826	8.7201171418880552	0.026636912733264087	3.7652142963465749e-21	327.36966288883781	                1	97.120636684919901
55	563602	0.99748811356849043	0.002511886431509582	5.6360199999558009	4.1467796249444469	4.6348465601730035e-06	-0.074968196285797664	8.715558338164179	0.031088719062947971	9.5473104737607068e-21	280.34472312986099	                1	93.64714631839658
56	548085	0.99683772233983159	0.0031622776601683794	5.4808499999616753	4.1467804375777657	4.6350830607123512e-06	-0.074727230068736938	8.7098772477779285	0.03628349579310005	2.4223676298525636e-20	240.05066373550108	                1	89.768510558245282
57	532555	0.99601892829446503	0.0039810717055349778	5.3255499999675546	4.1467941005463045	4.6354307589891148e-06	-0.074426076795939364	8.7027517025838197	0.04234475405868772	6.1510354465949167e-20	205.52136613008165	                1	85.999899920372059
58	517008	0.99498812766372724	0.0050118723362727246	5.1700799999734404	4.1468006827392241	4.6359420016357865e-06	-0.074050228809956264	8.6937588440414419	0.049416316984469959	1.5635605494815597e-19	175.92891122933392	                1	82.232910074001381
59	501439	0.99369042655519801	0.0063095734448019424	5.0143899999793344	4.1467780346634058	4.6366938386957206e-06	-0.073581930794330494	8.682372695575685	0.057665560429722186	3.9799441500508696e-19	150.5642645432539	                1	78.337920166938972
60	485844	0.99205671765275716	0.0079432823472428207	4.8584399999852383	4.146795530772323	4.6377997508943169e-06	-0.072999569478031517	8.6681347322645017	0.067287124691714356	1.0147285904584514e-18	128.82308126523176	                1	74.506618416749205
