T/Tc	1-T/Tc	l	a	K	y	Kr	Kr/K0	a0/Kr
0.205672	0.794328	4	138.133	3.63615	6.8742e-25	3.63615	1	0.695791
0.369043	0.630957	4	138.133	2.02647	1.17994e-12	2.02647	1	1.24848
0.498813	0.501187	4	138.133	1.49925	1.19962e-08	1.49925	0.999987	1.68751
0.601893	0.398107	4	138.133	1.24226	1.0758e-06	1.24226	0.999809	2.0366
0.683772	0.316228	4	138.133	1.09266	1.46779e-05	1.09266	0.999031	2.31546
0.748811	0.251189	4	138.133	0.995869	7.89341e-05	0.995869	0.997145	2.54049
0.800474	0.199526	4	138.133	0.928518	0.000251462	0.928518	0.993851	2.72477
0.841511	0.158489	4	138.133	0.879047	0.000580656	0.879047	0.989135	2.87812
0.874107	0.125893	4	138.133	0.841203	0.00108509	0.841203	0.983217	3.0076
0.9	0.1	4	138.133	0.811376	0.00175091	0.811376	0.976446	3.11816
0.920567	0.0794328	4	138.133	0.787378	0.0025405	0.787378	0.969221	3.2132
0.936904	0.0630957	4	138.133	0.767818	0.0034046	0.767818	0.961916	3.29505
0.949881	0.0501187	4	138.133	0.751765	0.00429306	0.751765	0.95485	3.36542
0.960189	0.0398107	4	138.133	0.738557	0.00516243	0.738557	0.948254	3.4256
0.968377	0.0316228	4	138.133	0.727697	0.00597984	0.727697	0.942278	3.47672
0.974881	0.0251189	4	138.133	0.71879	0.00672394	0.71879	0.936996	3.5198
0.980047	0.0199526	4	138.133	0.711509	0.00738368	0.711509	0.93242	3.55582
0.984151	0.0158489	4	138.133	0.70558	0.00795624	0.70558	0.928521	3.5857
0.987411	0.0125893	4	138.133	0.70077	0.00844458	0.70077	0.925245	3.61032
0.99	0.01	4	138.133	0.69688	0.00885527	0.69688	0.922522	3.63047
0.992057	0.00794328	4	138.133	0.693745	0.00919674	0.693745	0.92028	3.64688
0.99369	0.00630957	4	138.133	0.691224	0.00947808	0.691224	0.918446	3.66018
0.994988	0.00501187	4	138.133	0.689201	0.00970818	0.689201	0.916955	3.67092
0.996019	0.00398107	4	138.133	0.687582	0.00989526	0.687582	0.915748	3.67956
0.996838	0.00316228	4	138.133	0.686288	0.0100466	0.686288	0.914775	3.6865
0.997488	0.00251189	4	138.133	0.685254	0.0101687	0.685254	0.913994	3.69206
0.998005	0.00199526	4	138.133	0.68443	0.0102668	0.68443	0.913367	3.69651
0.998415	0.00158489	4	138.133	0.683773	0.0103454	0.683773	0.912865	3.70006
0.998741	0.00125893	4	138.133	0.683249	0.0104084	0.683249	0.912464	3.70289
0.999	0.001	4	138.133	0.682833	0.0104587	0.682833	0.912145	3.70515
1.00126	-0.00125893	4	138.133	0.679165	0.0109089	0.679165	0.909296	3.72516
1.00158	-0.00158489	4	138.133	0.67863	0.0109755	0.67863	0.908876	3.7281
1.002	-0.00199526	4	138.133	0.677956	0.0110601	0.677956	0.908345	3.73181
1.00251	-0.00251189	4	138.133	0.677103	0.0111677	0.677103	0.907671	3.7365
1.00316	-0.00316228	4	138.133	0.676025	0.0113047	0.676025	0.906814	3.74246
1.00398	-0.00398107	4	138.133	0.674661	0.0114798	0.674661	0.905721	3.75003
1.00501	-0.00501187	4	138.133	0.67293	0.0117045	0.67293	0.904326	3.75968
1.00631	-0.00630957	4	138.133	0.670731	0.0119942	0.670731	0.902534	3.77201
1.00794	-0.00794328	4	138.133	0.667929	0.0123704	0.667929	0.900223	3.78783
1.01	-0.01	4	138.133	0.664347	0.0128627	0.664347	0.897223	3.80825
1.01259	-0.0125893	4	138.133	0.659747	0.0135136	0.659747	0.893294	3.8348
1.01585	-0.0158489	4	138.133	0.653803	0.0143862	0.653803	0.888096	3.86966
1.01995	-0.0199526	4	138.133	0.64606	0.0155761	0.64606	0.881123	3.91604
1.02512	-0.0251189	4	138.133	0.635858	0.0172361	0.635858	0.871602	3.97888
1.03162	-0.0316228	4	138.133	0.622202	0.0196221	0.622202	0.858294	4.0662
1.03981	-0.0398107	4	138.133	0.603512	0.0231916	0.603512	0.83912	4.19213
1.05012	-0.0501187	4	138.133	0.577107	0.0288325	0.577107	0.810361	4.38394
1.0631	-0.0630957	4	138.133	0.538078	0.0384623	0.538078	0.764895	4.70192
1.07943	-0.0794328	4	138.133	0.476798	0.056855	0.476798	0.688199	5.30623
1.1	-0.1	4	138.133	0.374677	0.0983548	0.374677	0.551103	6.75249
1.12589	-0.125893	4	138.133	0.21315	0.215856	0.21315	0.320897	11.8696
1.15849	-0.158489	4	138.133	0.0595221	0.610597	0.0595221	0.0922049	42.5052
1.19953	-0.199526	4	138.133	0.0088714	1.83587	0.0088714	0.0142294	285.186
1.25119	-0.251189	4	138.133	0.00126567	5.01185	0.00126567	0.00211751	1998.94
1.31623	-0.316228	4	138.133	0.000218316	12.1358	0.000218316	0.000384238	11588.7
1.39811	-0.398107	4	138.133	4.65751e-05	26.3047	4.65751e-05	8.70718e-05	54320.9
1.50119	-0.501187	4	138.133	1.20817e-05	51.661	1.20817e-05	2.42519e-05	209408
1.63096	-0.630957	4	138.133	3.72884e-06	92.9977	3.72884e-06	8.13204e-06	678496
1.79433	-0.794328	4	138.133	1.34107e-06	155.076	1.34107e-06	3.21763e-06	1.88656e+06
2	-1	4	138.133	5.51524e-07	241.819	5.51524e-07	1.47495e-06	4.58729e+06
