T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
1.00316	-0.00316228	100	6.80094e+43	1.20006e-251	1.41093e+250	-7.60714e+119	4.46433e-295	1.1293e-294	5.66714e+294	6.79294	1.02608
1.00398	-0.00398107	100	6.80094e+43	4.75966e-252	3.55741e+250	-1.91801e+120	1.77063e-295	4.48267e-295	1.42887e+295	6.79177	1.02588
1.00501	-0.00501187	100	6.80094e+43	1.88931e-252	8.96204e+250	-4.83196e+120	7.02837e-296	1.78119e-295	3.5997e+295	6.79067	1.0257
1.00631	-0.00630957	100	6.80094e+43	7.5072e-253	2.25544e+251	-1.21604e+121	2.79273e-296	7.08671e-296	9.05922e+295	6.7899	1.02556
1.00794	-0.00794328	100	6.80094e+43	2.98686e-253	5.66885e+251	-3.05641e+121	1.11113e-296	2.82414e-296	2.27695e+296	6.78987	1.02553
1.01	-0.01	100	6.80094e+43	1.1903e-253	1.4225e+252	-7.66955e+121	4.42801e-297	1.12775e-296	5.71363e+296	6.79129	1.02571
1.01259	-0.0125893	100	6.80094e+43	4.75316e-254	3.56228e+252	-1.92063e+122	1.76821e-297	4.51493e-297	1.43083e+297	6.79527	1.02627
1.01585	-0.0158489	100	6.80094e+43	1.90289e-254	8.89807e+252	-4.79747e+122	7.0789e-298	1.81334e-297	3.574e+297	6.80341	1.02744
1.01995	-0.0199526	100	6.80094e+43	7.64239e-255	2.21554e+253	-1.19453e+123	2.84303e-298	7.31214e-298	8.89896e+297	6.81757	1.0295
1.02512	-0.0251189	100	6.80094e+43	3.08157e-255	5.49463e+253	-2.96248e+123	1.14637e-298	2.96334e-298	2.20697e+298	6.83846	1.03256
1.03162	-0.0316228	100	6.80094e+43	1.24872e-255	1.35595e+254	-7.31075e+123	4.64533e-299	1.20843e-298	5.44633e+298	6.85961	1.03563
1.03981	-0.0398107	100	6.80094e+43	5.09132e-256	3.32567e+254	-1.79306e+124	1.89401e-299	4.96615e-299	1.33579e+299	6.84523	1.0333
1.05012	-0.0501187	100	6.80094e+43	2.09173e-256	8.09475e+254	-4.36435e+124	7.78141e-300	2.06053e-299	3.25134e+299	6.64745	1.00324
1.0631	-0.0630957	100	6.80094e+43	8.67491e-257	1.95184e+255	-1.05235e+125	3.22713e-300	8.65112e-300	7.83978e+299	5.68183	0.857277
1.07943	-0.0794328	100	6.80094e+43	3.63944e-257	4.65238e+255	-2.50837e+125	1.3539e-300	3.68523e-300	1.86868e+300	1.53652	0.231747
1.1	-0.1	100	6.80094e+43	1.54852e-257	1.09344e+256	-5.89536e+125	5.7606e-301	1.59788e-300	4.39191e+300	-16.7788	-2.52945
1.12589	-0.125893	100	6.80094e+43	6.70188e-258	2.52646e+256	-1.36216e+126	2.49315e-301	7.0783e-301	1.01478e+301	-107.416	-16.1822
1.15849	-0.158489	100	6.80094e+43	2.96043e-258	5.71946e+256	-3.0837e+126	1.1013e-301	3.21723e-301	2.29728e+301	-647.67	-97.4793
1.19953	-0.199526	100	6.80094e+43	1.33982e-258	1.26376e+257	-6.81367e+126	4.98421e-302	1.50761e-301	5.07603e+301	-4839.36	-727.369
1.25119	-0.251189	100	6.80094e+43	6.23838e-259	2.71418e+257	-1.46337e+127	2.32072e-302	7.322e-302	1.09018e+302	-51160.9	-7674.19
1.31623	-0.316228	100	6.80094e+43	3.00144e-259	5.64131e+257	-3.04156e+127	1.11656e-302	3.70592e-302	2.26589e+302	-862955	-129051
1.39811	-0.398107	100	6.80094e+43	1.49873e-259	1.12976e+258	-6.09121e+127	5.57538e-303	1.96562e-302	4.5378e+302	-2.65523e+07	-3.95201e+06
1.50119	-0.501187	100	6.80094e+43	7.79934e-260	2.17096e+258	-1.17049e+128	2.90142e-303	1.09832e-302	8.71988e+302	-1.74883e+09	-2.58315e+08
1.63096	-0.630957	100	6.80094e+43	4.24543e-260	3.9883e+258	-2.15033e+128	1.57933e-303	6.49531e-303	1.60194e+303	-3.02683e+11	-4.41454e+10
1.79433	-0.794328	100	6.80094e+43	2.42416e-260	6.98471e+258	-3.76587e+128	9.01806e-304	4.08036e-303	2.80548e+303	-1.86062e+14	-2.65544e+13
2	-1	100	6.80094e+43	1.45471e-260	1.16394e+259	-6.2755e+128	5.41165e-304	2.72925e-303	4.6751e+303	-6.71849e+17	-9.23056e+16
