T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
0.999994	6.30957e-06	9.9285	50856.3	5.00008	6.74976e-06	-0.0578873	0.000243828	0.000723445	10171.1	6.80001	1.04791
0.999992	7.94328e-06	9.7739	43571.5	5.00039	6.75159e-06	-0.0578868	0.000284612	0.000844451	8713.62	6.80002	1.04791
0.99999	1e-05	9.6192	37326.5	5.00021	6.75052e-06	-0.0578861	0.000332218	0.000985696	7464.99	6.80002	1.04791
0.999987	1.25893e-05	9.4645	31976.6	5.00003	6.74946e-06	-0.0578853	0.000387786	0.00115057	6395.28	6.80003	1.04791
0.999984	1.58489e-05	9.3099	27396.2	5.00034	6.75132e-06	-0.0578842	0.000452649	0.00134301	5478.86	6.80004	1.04791
0.99998	1.99526e-05	9.1552	23469.5	5.00017	6.75028e-06	-0.0578829	0.000528362	0.00156764	4693.75	6.80005	1.04791
0.999975	2.51189e-05	9.0006	20107.7	5.00049	6.75216e-06	-0.0578812	0.000616739	0.00182985	4021.15	6.80006	1.04791
0.999968	3.16228e-05	8.8459	17225.7	5.00032	6.75115e-06	-0.0578791	0.0007199	0.00213591	3444.92	6.80008	1.04792
0.99996	3.98107e-05	8.6912	14756.8	5.00015	6.75018e-06	-0.0578765	0.000840316	0.00249316	2951.27	6.80011	1.04792
0.99995	5.01187e-05	8.5366	12643	5.00049	6.75214e-06	-0.0578731	0.000980875	0.00291016	2528.35	6.80014	1.04793
0.999937	6.30957e-05	8.3819	10830.9	5.00033	6.75123e-06	-0.057869	0.00114495	0.0033969	2166.04	6.80017	1.04793
0.999921	7.94328e-05	8.2272	9278.53	5.00018	6.75037e-06	-0.0578637	0.00133647	0.00396505	1855.64	6.80022	1.04794
0.9999	0.0001	8.0725	7948.66	5.00005	6.74958e-06	-0.0578571	0.00156003	0.00462821	1589.72	6.80028	1.04795
0.999874	0.000125893	7.9179	6810.08	5.00042	6.75178e-06	-0.0578487	0.00182099	0.00540227	1361.9	6.80036	1.04796
0.999842	0.000158489	7.7632	5834	5.00032	6.75117e-06	-0.0578382	0.00212561	0.00630578	1166.73	6.80045	1.04798
0.9998	0.000199526	7.6085	4997.83	5.00024	6.75069e-06	-0.057825	0.0024812	0.00736036	999.518	6.80057	1.048
0.999749	0.000251189	7.4538	4281.5	5.00018	6.75037e-06	-0.0578084	0.00289629	0.00859127	856.268	6.80073	1.04802
0.999684	0.000316228	7.2991	3667.84	5.00017	6.75025e-06	-0.0577875	0.00338085	0.010028	733.544	6.80092	1.04805
0.999602	0.000398107	7.1444	3142.14	5.00019	6.75039e-06	-0.0577612	0.00394651	0.0117048	628.404	6.80117	1.04809
0.999499	0.000501187	6.9897	2691.78	5.00027	6.75085e-06	-0.0577282	0.00460686	0.0136619	538.327	6.80148	1.04814
0.999369	0.000630957	6.835	2305.97	5.00042	6.75171e-06	-0.0576867	0.00537779	0.0159461	461.156	6.80188	1.0482
0.999206	0.000794328	6.6802	1975.27	5.00016	6.75016e-06	-0.0576345	0.00627784	0.0186118	395.041	6.8024	1.04829
0.999	0.001	6.5254	1691.99	5.00001	6.74925e-06	-0.057569	0.00732868	0.0217228	338.397	6.80306	1.04839
0.998741	0.00125893	6.3707	1449.48	5.0005	6.75203e-06	-0.0574868	0.00855566	0.0253531	289.867	6.80392	1.04853
0.998415	0.00158489	6.2158	1241.48	5.00016	6.74999e-06	-0.0573836	0.00998841	0.0295891	248.288	6.80504	1.04871
0.998005	0.00199526	6.0609	1063.33	5.00005	6.74918e-06	-0.0572543	0.0116616	0.0345315	212.664	6.8065	1.04894
0.997488	0.00251189	5.906	910.741	5.00021	6.74993e-06	-0.0570923	0.0136158	0.0402974	182.141	6.80845	1.04925
0.996838	0.00316228	5.751	779.972	5.00021	6.7497e-06	-0.0568896	0.0158987	0.047023	155.988	6.81104	1.04966
0.996019	0.00398107	5.5959	667.913	5.00016	6.74898e-06	-0.0566363	0.0185659	0.0548665	133.578	6.81454	1.05021
0.994988	0.00501187	5.4407	571.897	5.00015	6.74835e-06	-0.0563201	0.0216829	0.0640117	114.376	6.81931	1.05096
0.99369	0.00630957	5.2854	489.634	5.00033	6.74854e-06	-0.0559262	0.0253267	0.0746714	97.9203	6.82589	1.052
0.992057	0.00794328	5.1299	419.121	5.00038	6.74754e-06	-0.0554364	0.029588	0.0870917	83.8177	6.83506	1.05344
