T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
0.999995	5.01187e-06	9.9935	54271.7	5.0002	6.75045e-06	-0.0780449	0.000228489	0.00046149	10853.9	6.80001	1.04791
0.999994	6.30957e-06	9.8388	46493.1	5.00001	6.74937e-06	-0.0780444	0.000266707	0.000538681	9298.6	6.80001	1.04791
0.999992	7.94328e-06	9.6842	39833.3	5.00032	6.7512e-06	-0.0780438	0.000311317	0.000628782	7966.14	6.80002	1.04791
0.99999	1e-05	9.5295	34124.1	5.00014	6.75013e-06	-0.078043	0.00036339	0.000733953	6824.62	6.80002	1.04791
0.999987	1.25893e-05	9.3749	29236.1	5.00046	6.75199e-06	-0.0780419	0.000424173	0.000856716	5846.68	6.80003	1.04791
0.999984	1.58489e-05	9.2202	25045.7	5.00028	6.75096e-06	-0.0780407	0.000495122	0.00100001	5008.86	6.80004	1.04791
0.99998	1.99526e-05	9.0655	21456	5.00011	6.74994e-06	-0.0780391	0.00057794	0.00116728	4291.1	6.80005	1.04791
0.999975	2.51189e-05	8.9109	18382.6	5.00044	6.75186e-06	-0.0780371	0.000674611	0.00136252	3676.19	6.80006	1.04791
0.999968	3.16228e-05	8.7562	15747.8	5.00027	6.7509e-06	-0.0780345	0.000787453	0.00159042	3149.4	6.80008	1.04792
0.99996	3.98107e-05	8.6015	13490.7	5.00012	6.74999e-06	-0.0780313	0.00091917	0.00185643	2698.08	6.80011	1.04792
0.99995	5.01187e-05	8.4469	11558.3	5.00047	6.75202e-06	-0.0780273	0.00107292	0.00216694	2311.44	6.80014	1.04793
0.999937	6.30957e-05	8.2922	9901.67	5.00033	6.75122e-06	-0.0780222	0.0012524	0.00252938	1980.2	6.80017	1.04793
0.999921	7.94328e-05	8.1375	8482.48	5.0002	6.75049e-06	-0.0780159	0.0014619	0.00295244	1696.43	6.80022	1.04794
0.9999	0.0001	7.9828	7266.71	5.00009	6.74986e-06	-0.0780079	0.00170644	0.00344626	1453.31	6.80028	1.04795
0.999874	0.000125893	7.8281	6225.19	5.00001	6.74936e-06	-0.0779978	0.00199191	0.00402268	1245.04	6.80036	1.04796
0.999842	0.000158489	7.6735	5333.48	5.00045	6.75192e-06	-0.0779851	0.00232515	0.00469549	1066.6	6.80045	1.04798
0.9998	0.000199526	7.5188	4569.04	5.00042	6.75177e-06	-0.0779691	0.00271415	0.00548083	913.731	6.80057	1.048
0.999749	0.000251189	7.3641	3914.17	5.00044	6.75187e-06	-0.0779491	0.00316825	0.0063975	782.766	6.80073	1.04802
0.999684	0.000316228	7.2093	3352.83	5.00001	6.74937e-06	-0.0779238	0.00369838	0.00746747	670.564	6.80092	1.04805
0.999602	0.000398107	7.0546	2872.27	5.00014	6.75018e-06	-0.077892	0.00431726	0.00871636	574.438	6.80117	1.04809
0.999499	0.000501187	6.8999	2460.6	5.00036	6.75149e-06	-0.0778521	0.0050398	0.0101741	492.083	6.80148	1.04814
0.999369	0.000630957	6.7451	2107.71	5.00019	6.75052e-06	-0.0778019	0.00588338	0.0118755	421.526	6.80188	1.0482
0.999206	0.000794328	6.5903	1805.44	5.00016	6.75035e-06	-0.0777389	0.00686835	0.0138614	361.076	6.8024	1.04829
0.999	0.001	6.4355	1546.51	5.00029	6.75119e-06	-0.0776597	0.0080185	0.0161793	309.285	6.80306	1.04839
0.998741	0.00125893	6.2806	1324.59	5.00014	6.7504e-06	-0.0775604	0.00936165	0.0188845	264.911	6.80392	1.04853
0.998415	0.00158489	6.1257	1134.51	5.00026	6.75122e-06	-0.0774357	0.0109304	0.0220417	226.891	6.80504	1.04871
0.998005	0.00199526	5.9707	971.614	5.00022	6.75119e-06	-0.0772794	0.0127628	0.0257264	194.314	6.8065	1.04894
0.997488	0.00251189	5.8156	832.022	5.00011	6.75085e-06	-0.0770837	0.0149038	0.0300265	166.401	6.80845	1.04925
0.996838	0.00316228	5.6604	712.414	5.00005	6.7509e-06	-0.0768388	0.0174058	0.0350444	142.481	6.81104	1.04966
0.996019	0.00398107	5.5051	609.939	5.00018	6.75224e-06	-0.0765327	0.0203306	0.0408995	121.983	6.81454	1.05021
0.994988	0.00501187	5.3496	522.1	5.00018	6.75312e-06	-0.0761507	0.0237511	0.0477311	104.416	6.81931	1.05096
0.99369	0.00630957	5.1939	446.821	5.00028	6.75502e-06	-0.0756747	0.0277532	0.055701	89.3592	6.82589	1.052
0.992057	0.00794328	5.0379	382.282	5.00028	6.75694e-06	-0.0750828	0.0324386	0.0649978	76.4521	6.83506	1.05344
