T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr
1.12589	-0.125893	11.0001	151497	7.5719e-26	2.23617e+24	-1.09073e+10	1.26451e-30	4.60526e-30	2.00078e+30
1.15849	-0.158489	11.0001	151497	3.28544e-26	5.15367e+24	-2.51379e+10	5.48669e-31	2.05607e-30	4.61116e+30
1.19953	-0.199526	11.0001	151497	1.45747e-26	1.16174e+25	-5.66661e+10	2.43398e-31	9.44412e-31	1.03945e+31
1.25119	-0.251189	11.0001	151497	6.63871e-27	2.5505e+25	-1.24405e+11	1.10867e-31	4.48703e-31	2.28202e+31
1.31623	-0.316228	11.0001	151497	3.11928e-27	5.42819e+25	-2.6477e+11	5.20921e-32	2.21788e-31	4.85678e+31
1.39811	-0.398107	11.0001	151497	1.51909e-27	1.11462e+26	-5.43674e+11	2.53689e-32	1.1473e-31	9.97285e+31
1.50119	-0.501187	11.0001	151497	7.70367e-28	2.19792e+26	-1.07207e+12	1.28652e-32	6.24719e-32	1.96655e+32
1.63096	-0.630957	11.0001	151497	4.08545e-28	4.14448e+26	-2.02154e+12	6.82271e-33	3.59944e-32	3.7082e+32
1.79433	-0.794328	11.0001	151497	2.27367e-28	7.447e+26	-3.63241e+12	3.79704e-33	2.20385e-32	6.66308e+32
2	-1	11.0001	151497	1.33116e-28	1.27197e+27	-6.20428e+12	2.22305e-33	1.43818e-32	1.13808e+33
