T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
1	1e-08	14.1922	3.61448e+06	5.00012	6.74998e-06	-0.0718964	3.43072e-06	7.81965e-06	722879	6.79999	1.0479
1	1.25893e-08	14.0377	3.09704e+06	5.00043	6.75184e-06	-0.0718964	4.00417e-06	9.1267e-06	619355	6.79999	1.0479
1	1.58489e-08	13.8831	2.65342e+06	5.00036	6.75138e-06	-0.0718964	4.67355e-06	1.06524e-05	530646	6.79999	1.0479
1	1.99526e-08	13.7285	2.27334e+06	5.00036	6.75138e-06	-0.0718964	5.45493e-06	1.24334e-05	454635	6.79999	1.0479
1	2.51189e-08	13.5739	1.9477e+06	5.00042	6.75176e-06	-0.0718964	6.36703e-06	1.45124e-05	389507	6.79999	1.0479
1	3.16228e-08	13.4192	1.66854e+06	5.00004	6.74952e-06	-0.0718964	7.43171e-06	1.69391e-05	333705	6.79999	1.0479
1	3.98107e-08	13.2646	1.42953e+06	5.00019	6.75042e-06	-0.0718964	8.67449e-06	1.97718e-05	285896	6.79999	1.0479
1	5.01187e-08	13.11	1.22476e+06	5.00038	6.7515e-06	-0.0718964	1.01252e-05	2.30783e-05	244934	6.79999	1.0479
1	6.30957e-08	12.9553	1.04922e+06	5.00009	6.74983e-06	-0.0718964	1.18185e-05	2.69379e-05	209840	6.79999	1.0479
1	7.94328e-08	12.8007	898928	5.00032	6.75118e-06	-0.0718964	1.37951e-05	3.14432e-05	179774	6.79999	1.0479
1	1e-07	12.646	770087	5.00007	6.74972e-06	-0.0718964	1.61023e-05	3.6702e-05	154015	6.79999	1.0479
1	1.25893e-07	12.4914	659778	5.00033	6.75123e-06	-0.0718964	1.87954e-05	4.28405e-05	131947	6.79999	1.0479
1	1.58489e-07	12.3367	565213	5.0001	6.7499e-06	-0.0718964	2.19391e-05	5.00057e-05	113040	6.79999	1.0479
1	1.99526e-07	12.1821	484251	5.00038	6.75153e-06	-0.0718963	2.56085e-05	5.83695e-05	96842.8	6.79999	1.0479
1	2.51189e-07	12.0274	414844	5.00017	6.75028e-06	-0.0718963	2.98917e-05	6.81322e-05	82966.1	6.79999	1.0479
1	3.16228e-07	11.8728	355421	5.00046	6.75197e-06	-0.0718963	3.48914e-05	7.95279e-05	71077.7	6.79999	1.0479
1	3.98107e-07	11.7181	304479	5.00025	6.75077e-06	-0.0718963	4.07273e-05	9.28297e-05	60892.8	6.79999	1.0479
0.999999	5.01187e-07	11.5634	260839	5.00005	6.7496e-06	-0.0718962	4.75394e-05	0.000108356	52167.3	6.79999	1.0479
0.999999	6.30957e-07	11.4088	223476	5.00035	6.75134e-06	-0.0718962	5.54909e-05	0.00012648	44692	6.79999	1.0479
0.999999	7.94328e-07	11.2541	191446	5.00015	6.7502e-06	-0.0718961	6.47724e-05	0.000147636	38287.9	6.79999	1.0479
0.999999	1e-06	11.0995	164022	5.00046	6.75197e-06	-0.0718961	7.56063e-05	0.000172329	32801.5	6.8	1.0479
0.999999	1.25893e-06	10.9448	140513	5.00026	6.75084e-06	-0.071896	8.82524e-05	0.000201154	28101.2	6.8	1.0479
0.999998	1.58489e-06	10.7901	120374	5.00007	6.74972e-06	-0.0718958	0.000103014	0.000234799	24074.5	6.8	1.0479
0.999998	1.99526e-06	10.6355	103131	5.00038	6.75151e-06	-0.0718957	0.000120244	0.000274072	20624.7	6.8	1.0479
0.999997	2.51189e-06	10.4808	88349.7	5.00019	6.7504e-06	-0.0718955	0.000140357	0.000319914	17669.3	6.8	1.0479
0.999997	3.16228e-06	10.3262	75694.3	5.0005	6.7522e-06	-0.0718952	0.000163833	0.000373424	15137.4	6.8	1.0479
0.999996	3.98107e-06	10.1715	64845.2	5.00031	6.7511e-06	-0.0718949	0.000191236	0.000435883	12968.2	6.8	1.04791
0.999995	5.01187e-06	10.0168	55551.1	5.00012	6.75001e-06	-0.0718946	0.000223223	0.00050879	11110	6.80001	1.04791
0.999994	6.30957e-06	9.8622	47593.8	5.00043	6.75184e-06	-0.0718941	0.000260561	0.000593892	9517.94	6.80001	1.04791
0.999992	7.94328e-06	9.7075	40772.3	5.00025	6.75076e-06	-0.0718935	0.000304143	0.000693228	8154.06	6.80002	1.04791
0.99999	1e-05	9.5528	34928.5	5.00007	6.74969e-06	-0.0718927	0.000355016	0.000809179	6985.61	6.80002	1.04791
0.999987	1.25893e-05	9.3982	29925.3	5.00038	6.75155e-06	-0.0718917	0.000414397	0.000944524	5984.59	6.80003	1.04791
0.999984	1.58489e-05	9.2435	25636.1	5.00021	6.75051e-06	-0.0718905	0.000483712	0.00110251	5127.02	6.80004	1.04791
0.99998	1.99526e-05	9.0888	21961.8	5.00003	6.74948e-06	-0.071889	0.000564621	0.00128692	4392.33	6.80005	1.04791
0.999975	2.51189e-05	8.9342	18815.9	5.00036	6.75139e-06	-0.0718871	0.000659064	0.00150217	3762.91	6.80006	1.04791
0.999968	3.16228e-05	8.7795	16119.1	5.00019	6.75042e-06	-0.0718847	0.000769304	0.00175342	3223.69	6.80008	1.04792
0.99996	3.98107e-05	8.6248	13808.8	5.00003	6.74949e-06	-0.0718816	0.000897986	0.0020467	2761.74	6.80011	1.04792
0.99995	5.01187e-05	8.4702	11830.8	5.00038	6.7515e-06	-0.0718778	0.00104819	0.00238903	2365.97	6.80014	1.04793
0.999937	6.30957e-05	8.3155	10135.1	5.00023	6.75067e-06	-0.071873	0.00122353	0.00278862	2026.92	6.80017	1.04793
0.999921	7.94328e-05	8.1608	8682.45	5.0001	6.74991e-06	-0.0718669	0.0014282	0.00325503	1736.45	6.80022	1.04794
0.9999	0.0001	8.0062	7438.75	5.00049	6.75214e-06	-0.0718593	0.00166711	0.00379946	1487.61	6.80028	1.04795
0.999874	0.000125893	7.8515	6372.57	5.00039	6.75158e-06	-0.0718497	0.00194599	0.00443494	1274.42	6.80036	1.04796
0.999842	0.000158489	7.6968	5459.21	5.00032	6.75116e-06	-0.0718376	0.00227154	0.00517669	1091.77	6.80045	1.04798
0.9998	0.000199526	7.5421	4676.75	5.00027	6.75091e-06	-0.0718224	0.00265156	0.0060425	935.299	6.80057	1.048
0.999749	0.000251189	7.3874	4006.44	5.00027	6.7509e-06	-0.0718033	0.00309518	0.00705308	801.245	6.80073	1.04802
0.999684	0.000316228	7.2327	3432.21	5.00032	6.75116e-06	-0.0717793	0.00361306	0.00823266	686.398	6.80092	1.04805
0.999602	0.000398107	7.078	2940.28	5.00042	6.75178e-06	-0.071749	0.00421765	0.00960946	588.006	6.80117	1.04809
0.999499	0.000501187	6.9232	2518.6	5.0001	6.74995e-06	-0.071711	0.00492347	0.0112164	503.71	6.80148	1.04814
0.999369	0.000630957	6.7685	2157.61	5.00038	6.75159e-06	-0.0716632	0.00574753	0.0130921	431.49	6.80188	1.0482
0.999206	0.000794328	6.6137	1848.18	5.00028	6.75103e-06	-0.0716032	0.00670967	0.0152812	369.616	6.8024	1.04829
0.999	0.001	6.4589	1583.13	5.00034	6.75138e-06	-0.0715278	0.00783312	0.0178362	316.604	6.80306	1.04839
0.998741	0.00125893	6.304	1355.95	5.00009	6.74997e-06	-0.0714332	0.00914503	0.020818	271.186	6.80392	1.04853
0.998415	0.00158489	6.1491	1161.37	5.00008	6.74999e-06	-0.0713145	0.0106772	0.0242979	232.271	6.80504	1.04871
0.998005	0.00199526	5.9942	994.717	5.00038	6.75184e-06	-0.0711657	0.0124668	0.0283589	198.928	6.8065	1.04894
0.997488	0.00251189	5.8391	851.806	5.00007	6.75017e-06	-0.0709794	0.0145575	0.0330976	170.359	6.80845	1.04925
0.996838	0.00316228	5.684	729.426	5.00025	6.75143e-06	-0.0707462	0.0170005	0.0386267	145.878	6.81104	1.04966
0.996019	0.00398107	5.5287	624.505	5.00004	6.75057e-06	-0.0704547	0.0198559	0.0450774	124.9	6.81454	1.05021
0.994988	0.00501187	5.3733	534.621	5.00012	6.7515e-06	-0.070091	0.0231946	0.0526024	106.922	6.81931	1.05096
0.99369	0.00630957	5.2177	457.583	5.00019	6.75258e-06	-0.0696378	0.0270999	0.0613792	91.5131	6.82589	1.052
0.992057	0.00794328	5.0618	391.529	5.00001	6.75253e-06	-0.0690743	0.0316708	0.0716138	78.3056	6.83506	1.05344
