T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr
1	1e-08	1.0001	6.87794	0.37859	0.0602745	-0.0500465	0.139262	0.450471	18.1672
1	1.25893e-08	1.0001	6.87794	0.37859	0.0602745	-0.0500465	0.139262	0.450471	18.1672
1	1.58489e-08	1.0001	6.87794	0.37859	0.0602745	-0.0500465	0.139262	0.450471	18.1672
1	1.99526e-08	1.0001	6.87794	0.37859	0.0602745	-0.0500465	0.139262	0.450471	18.1672
1	2.51189e-08	1.0001	6.87794	0.37859	0.0602745	-0.0500465	0.139262	0.450471	18.1672
1	3.16228e-08	1.0001	6.87794	0.37859	0.0602745	-0.0500465	0.139262	0.450471	18.1672
1	3.98107e-08	1.0001	6.87794	0.37859	0.0602745	-0.0500465	0.139262	0.450471	18.1672
1	5.01187e-08	1.0001	6.87794	0.37859	0.0602745	-0.0500465	0.139262	0.450471	18.1672
1	6.30957e-08	1.0001	6.87794	0.37859	0.0602745	-0.0500465	0.139262	0.450471	18.1672
1	7.94328e-08	1.0001	6.87794	0.37859	0.0602745	-0.0500465	0.139262	0.450471	18.1672
1	1e-07	1.0001	6.87794	0.37859	0.0602745	-0.0500465	0.139262	0.450471	18.1672
1	1.25893e-07	1.0001	6.87794	0.37859	0.0602745	-0.0500465	0.139262	0.450471	18.1672
1	1.58489e-07	1.0001	6.87794	0.378591	0.0602744	-0.0500465	0.139262	0.450471	18.1672
1	1.99526e-07	1.0001	6.87794	0.378591	0.0602744	-0.0500465	0.139262	0.450471	18.1672
1	2.51189e-07	1.0001	6.87794	0.378591	0.0602744	-0.0500465	0.139262	0.450471	18.1672
1	3.16228e-07	1.0001	6.87794	0.378591	0.0602743	-0.0500465	0.139262	0.450471	18.1672
1	3.98107e-07	1.0001	6.87794	0.378591	0.0602743	-0.0500465	0.139262	0.450471	18.1672
0.999999	5.01187e-07	1.0001	6.87794	0.378591	0.0602742	-0.0500464	0.139262	0.450471	18.1672
0.999999	6.30957e-07	1.0001	6.87794	0.378591	0.0602741	-0.0500464	0.139262	0.450472	18.1672
0.999999	7.94328e-07	1.0001	6.87794	0.378592	0.060274	-0.0500464	0.139262	0.450472	18.1672
0.999999	1e-06	1.0001	6.87794	0.378592	0.0602739	-0.0500463	0.139262	0.450472	18.1672
0.999999	1.25893e-06	1.0001	6.87794	0.378592	0.0602737	-0.0500462	0.139262	0.450472	18.1671
0.999998	1.58489e-06	1.0001	6.87794	0.378593	0.0602735	-0.0500462	0.139263	0.450473	18.1671
0.999998	1.99526e-06	1.0001	6.87794	0.378593	0.0602732	-0.0500461	0.139263	0.450474	18.1671
0.999997	2.51189e-06	1.0001	6.87794	0.378594	0.0602729	-0.050046	0.139263	0.450474	18.167
0.999997	3.16228e-06	1.0001	6.87794	0.378595	0.0602724	-0.0500458	0.139264	0.450475	18.167
0.999996	3.98107e-06	1.0001	6.87794	0.378597	0.0602719	-0.0500456	0.139264	0.450476	18.1669
0.999995	5.01187e-06	1.0001	6.87794	0.378598	0.0602712	-0.0500454	0.139265	0.450478	18.1669
0.999994	6.30957e-06	1.0001	6.87794	0.3786	0.0602703	-0.0500451	0.139265	0.45048	18.1668
0.999992	7.94328e-06	1.0001	6.87794	0.378603	0.0602692	-0.0500447	0.139266	0.450482	18.1666
0.99999	1e-05	1.0001	6.87794	0.378606	0.0602679	-0.0500442	0.139268	0.450485	18.1665
0.999987	1.25893e-05	1.0001	6.87794	0.378611	0.0602661	-0.0500436	0.139269	0.450489	18.1663
0.999984	1.58489e-05	1.0001	6.87794	0.378616	0.0602639	-0.0500428	0.139271	0.450494	18.166
0.99998	1.99526e-05	1.0001	6.87794	0.378622	0.0602612	-0.0500418	0.139273	0.4505	18.1657
0.999975	2.51189e-05	1.0001	6.87794	0.378631	0.0602577	-0.0500406	0.139277	0.450508	18.1653
