T/Tc	1-T/Tc	l	a	K	y	Kr	Kr/K0	a0/Kr
0.205672	0.794328	8.0001	7542.58	3.63615	2.93002e-41	3.63615	1	0.695791
0.369043	0.630957	8.0001	7542.58	2.02647	3.06598e-20	2.02647	1	1.24848
0.498813	0.501187	8.0001	7542.58	1.49925	2.35035e-13	1.49925	0.999987	1.68751
0.601893	0.398107	8.0001	7542.58	1.24226	5.32523e-10	1.24226	0.999809	2.0366
0.683772	0.316228	8.0001	7542.58	1.09266	4.76188e-08	1.09266	0.999031	2.31546
0.748811	0.251189	8.0001	7542.58	0.995869	8.64194e-07	0.995869	0.997145	2.54049
0.800474	0.199526	8.0001	7542.58	0.928514	6.41821e-06	0.928514	0.993847	2.72478
0.841511	0.158489	8.0001	7542.58	0.879026	2.76015e-05	0.879026	0.989111	2.87819
0.874107	0.125893	8.0001	7542.58	0.841123	8.30385e-05	0.841123	0.983123	3.00788
0.9	0.1	8.0001	7542.58	0.811151	0.000195196	0.811151	0.976175	3.11903
0.920567	0.0794328	8.0001	7542.58	0.786866	0.000383934	0.786866	0.96859	3.21529
0.936904	0.0630957	8.0001	7542.58	0.766826	0.000660705	0.766826	0.960674	3.29931
0.949881	0.0501187	8.0001	7542.58	0.750072	0.00102547	0.750072	0.9527	3.37301
0.960189	0.0398107	8.0001	7542.58	0.735945	0.0014668	0.735945	0.9449	3.43776
0.968377	0.0316228	8.0001	7542.58	0.723979	0.0019646	0.723979	0.937463	3.49458
0.974881	0.0251189	8.0001	7542.58	0.713835	0.00249418	0.713835	0.930536	3.54424
0.980047	0.0199526	8.0001	7542.58	0.705251	0.00303045	0.705251	0.924218	3.58738
0.984151	0.0158489	8.0001	7542.58	0.698018	0.0035513	0.698018	0.91857	3.62455
0.987411	0.0125893	8.0001	7542.58	0.691956	0.00403964	0.691956	0.913609	3.6563
0.99	0.01	8.0001	7542.58	0.686908	0.00448406	0.686908	0.909321	3.68317
