T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
0.999999	7.94328e-07	11.1727	180037	5.0001	6.74991e-06	-0.105327	7.02647e-05	7.5177e-05	36006.7	6.79999	1.02719
0.999999	1e-06	11.0181	154248	5.00039	6.75159e-06	-0.105327	8.2017e-05	8.7751e-05	30847.3	6.8	1.02719
0.999999	1.25893e-06	10.8634	132140	5.00019	6.75039e-06	-0.105327	9.57352e-05	0.000102428	26427.1	6.8	1.02719
0.999998	1.58489e-06	10.7088	113212	5.00048	6.75212e-06	-0.105327	0.000111748	0.00011956	22640.3	6.8	1.02719
0.999998	1.99526e-06	10.5541	96985.7	5.00028	6.75097e-06	-0.105327	0.000130439	0.000139558	19396	6.8	1.02719
0.999997	2.51189e-06	10.3994	83085	5.00009	6.74983e-06	-0.105326	0.000152256	0.000162901	16616.7	6.8	1.02719
0.999997	3.16228e-06	10.2448	71183.7	5.00039	6.75161e-06	-0.105326	0.000177723	0.000190148	14235.6	6.8	1.0272
0.999996	3.98107e-06	10.0901	60981.1	5.0002	6.7505e-06	-0.105326	0.00020745	0.000221952	12195.7	6.8	1.0272
0.999995	5.01187e-06	9.9354	52240.8	5.00001	6.7494e-06	-0.105325	0.000242149	0.000259077	10448.1	6.80001	1.0272
0.999994	6.30957e-06	9.7808	44757.7	5.00033	6.75122e-06	-0.105325	0.000282651	0.000302411	8950.96	6.80001	1.0272
0.999992	7.94328e-06	9.6261	38342.7	5.00014	6.75015e-06	-0.105324	0.000329929	0.000352993	7668.32	6.80002	1.0272
0.99999	1e-05	9.4715	32850.4	5.00046	6.752e-06	-0.105323	0.000385115	0.000412035	6569.47	6.80002	1.0272
0.999987	1.25893e-05	9.3168	28142	5.00028	6.75096e-06	-0.105322	0.000449531	0.000480953	5628.09	6.80003	1.0272
0.999984	1.58489e-05	9.1621	24108.5	5.00011	6.74994e-06	-0.10532	0.000524723	0.000561399	4821.59	6.80004	1.0272
0.99998	1.99526e-05	9.0075	20655.1	5.00044	6.75186e-06	-0.105319	0.000612492	0.000655301	4130.67	6.80005	1.0272
0.999975	2.51189e-05	8.8528	17694.7	5.00027	6.75091e-06	-0.105316	0.000714943	0.000764908	3538.74	6.80006	1.0272
0.999968	3.16228e-05	8.6981	15158.5	5.00012	6.75e-06	-0.105313	0.000834533	0.00089285	3031.64	6.80008	1.02721
0.99996	3.98107e-05	8.5435	12987.2	5.00047	6.75205e-06	-0.10531	0.000974128	0.00104219	2597.2	6.80011	1.02721
0.99995	5.01187e-05	8.3888	11125.8	5.00033	6.75125e-06	-0.105305	0.00113708	0.00121651	2225.01	6.80014	1.02722
0.999937	6.30957e-05	8.2341	9531.14	5.00021	6.75054e-06	-0.105299	0.00132728	0.00141999	1906.15	6.80017	1.02722
0.999921	7.94328e-05	8.0794	8165.06	5.00011	6.74993e-06	-0.105292	0.00154932	0.0016575	1632.98	6.80022	1.02723
0.9999	0.0001	7.9247	6994.78	5.00002	6.74945e-06	-0.105283	0.0018085	0.00193474	1398.95	6.80028	1.02724
0.999874	0.000125893	7.7701	5992.83	5.00047	6.75204e-06	-0.105271	0.00211105	0.00225836	1198.45	6.80036	1.02725
0.999842	0.000158489	7.6154	5133.89	5.00045	6.75194e-06	-0.105257	0.00246424	0.0026361	1026.69	6.80045	1.02727
0.9998	0.000199526	7.4607	4398.06	5.00047	6.75209e-06	-0.105239	0.00287654	0.00307703	879.529	6.80057	1.02728
0.999749	0.000251189	7.3059	3767.32	5.00005	6.74967e-06	-0.105216	0.00335786	0.00359172	753.456	6.80073	1.02731
0.999684	0.000316228	7.1512	3227.36	5.0002	6.75057e-06	-0.105187	0.00391977	0.00419249	645.445	6.80092	1.02734
0.999602	0.000398107	6.9965	2764.79	5.00044	6.75199e-06	-0.10515	0.0045758	0.00489376	552.909	6.80117	1.02738
0.999499	0.000501187	6.8417	2368.28	5.00029	6.75118e-06	-0.105105	0.00534174	0.00571234	473.628	6.80148	1.02743
0.999369	0.000630957	6.6869	2028.64	5.00029	6.75121e-06	-0.105047	0.00623607	0.00666785	405.704	6.80188	1.02749
0.999206	0.000794328	6.5321	1737.7	5.00046	6.7523e-06	-0.104975	0.00728039	0.0077832	347.509	6.8024	1.02757
0.999	0.001	6.3772	1488.34	5.00035	6.75185e-06	-0.104885	0.00849998	0.00908515	297.648	6.80306	1.02767
0.998741	0.00125893	6.2222	1274.64	5.00003	6.75022e-06	-0.104771	0.00992444	0.0106049	254.926	6.80392	1.02781
0.998415	0.00158489	6.0672	1091.62	5.00007	6.75078e-06	-0.104629	0.0115884	0.012379	218.321	6.80504	1.02798
0.998005	0.00199526	5.9121	934.788	5.00007	6.75123e-06	-0.10445	0.0135327	0.0144499	186.955	6.8065	1.02821
0.997488	0.00251189	5.7569	800.406	5.00014	6.75234e-06	-0.104226	0.0158049	0.0168674	160.077	6.80845	1.02851
0.996838	0.00316228	5.6016	685.274	5.00043	6.75511e-06	-0.103946	0.0184613	0.0196896	137.043	6.81104	1.02891
0.996019	0.00398107	5.446	586.527	5.00015	6.75501e-06	-0.103595	0.0215683	0.0229843	117.302	6.81454	1.02946
0.994988	0.00501187	5.2902	501.909	5.00004	6.75664e-06	-0.103158	0.0252039	0.0268309	100.381	6.81931	1.03019
0.99369	0.00630957	5.1342	429.413	5.00041	6.76218e-06	-0.102613	0.0294612	0.0313221	85.8755	6.82589	1.03121
0.992057	0.00794328	4.9777	367.205	5.00018	6.76576e-06	-0.101935	0.0344507	0.0365665	73.4383	6.83506	1.03262
